Item ID,Item Description, Item Charge 
3449024,HYDRATION 1st HOUR, $413.50 
3449025,HYDRATION EA ADDT'L HOUR, $84.00 
3449028,INJECTION IV/PUSH 1st DRUG, $195.00 
3449029,INJECTION IV/PUSH ADDTL DRUG, $84.00 
3449030,INJECTION SUBQ/IM, $84.00 
3449031,ADDT'L IV PUSH SAME DRUG, $64.00 
3449033,IV INFUSION 1st HOUR, $413.50 
3449034,IV INFUSION EA ADDTL HOUR, $84.00 
3449035,SEQUENTIAL INFUS NON CHEMO/HYD, $84.00 
3449036,SURGICAL PROCEDURE ICU, $395.00 
3449111,Bedside Procedure PerformedICU," $2,000.00 "
3459000,7N/7C OBSERVATION HR CHARGE, $50.00 
3459024,HYDRATION 1st HOUR, $413.50 
3459025,HYDRATION EA ADDT'L HOUR, $84.00 
3459026,HYDRATION EA HR SECOND/SUBSEQ, $84.00 
3459028,INJECTION IV/PUSH 1st DRUG, $195.00 
3459029,INJECTION IV/PUSH ADDTL DRUG, $84.00 
3459030,INJECTION SUBQ/IM, $84.00 
3459031,ADDT'L IV PUSH SAME DRUG, $64.00 
3459032,CONCURRENT INFU NON CHEMO/HYD, $84.00 
3459033,IV INFUSION 1st HOUR, $413.50 
3459034,IV INFUSION EA ADDTL HOUR, $84.00 
3459035,SEQUENTIAL INFUS NO CHEMO/HYD, $84.00 
3460091,CHEMO HORMONAL ANTI-NEOP SQ/IM, $195.00 
3460122,IV INFUSSION 1st HOUR, $413.50 
3460123,IV INFUSION EACH ADDTL HOUR, $100.50 
3460125,HYDRATION UP TO 1HR, $413.50 
3460126,HYDERATION EA ADDT'L HOUR, $84.00 
3460127,HYDERATION EA HR SECOND/SUBSEQ, $84.00 
3460128,INJECTION IV/PUSH ADDTL DRUG, $84.00 
3460129,SEQ INF 1HR PER DRUG (NONCHEMO, $84.00 
3460130,INJECTION SQ. IM, $84.00 
3460131,INJECTION IV/PUSH 1st DRUG, $195.00 
3460132,ADDT'L IV PUSH SAME DRUG, $64.00 
3460133,CONCURRENT INFU NO CHEMO/HYD, $84.00 
3460300,AUDITORY EP-LIMITED    NEWBORN, $275.00 
3460500,C-SECTION DELIVERY PACK-mother," $1,332.00 "
3460501,VAGINAL DELIVERY PACK-mother, $815.50 
3460502,D  C PACK-mother, $393.50 
3460503,BTL PACK-mother, $300.00 
3460504,CERCLAGE PACK-mother, $401.50 
3460842,D  C SUCTION / MIN, $51.50 
3460843,D  C / MIN, $51.50 
3468842,D  C SUCTION, $393.50 
3468843,D  C, $393.50 
3469000,34611 3 OB HOURLY OBSERVATION, $50.00 
3469024,HYDRATION 1st HOUR, $413.50 
3469025,HYDRATION EA ADDT'L HOUR, $84.00 
3469026,HYDRATION EA HR SECOND/SUBSEQ, $84.00 
3469028,INJECTION IV/PUSH 1st DRUG, $195.00 
3469029,INJECTION IV/PUSH ADDTL DRUG, $84.00 
3469030,INJECTION SUBQ/IM, $84.00 
3469031,ADDT'L IV PUSH SAME DRUG, $64.00 
3469032,CONCURRENT INFU NON CHEMO/HYD, $84.00 
3469033,IV INFUSION 1st HOUR, $413.50 
3469034,IV INFUSION EA ADDTL HOUR, $84.00 
3469035,SEQUENTIAL INFUS NO CHEMO/HYD, $84.00 
3469036,CHEMO NON-HORM ANTI-NEOP SQ/IM, $195.00 
3480122,IV INFUSION 1st HOUR, $413.50 
3480123,IV INFUSION EACH ADDTL HOUR, $84.00 
3480125,HYDRATION 1st HOUR, $413.50 
3480126,HYDRATION EA ADDT'L HOUR, $84.00 
3480128,INJECTION IV/PUSH ADDTL DRUG, $84.00 
3480129,SEQUENTIAL INFUS NON CHEMO/HYD, $84.00 
3480130,INJECTION SUBQ/IM, $84.00 
3480131,INJECTION IV/PUSH 1st DRUG, $195.00 
3480132,ADDT'L IV PUSH SAME DRUG, $64.00 
3489000,NMC TJU/SUR OBSERVATION PER HR, $50.00 
3489900,RMC TJU/SUR OBSERVATION PER HR, $50.00 
3500077,INFANT ARMBOARD 4X1 1/2, $16.00 
3500078,INFANT ARMBOARD 5X2, $16.00 
3500101,PHOTOTHERAPY (PER DAY), $141.00 
3500102,SUCTION CANISTER, $28.00 
3500103,TAPE 1, $10.50 
3500104,TAPE 1/2, $9.50 
3500105,4 WAY STOPCOCK, $14.00 
3500106,T CONNECTOR, $14.00 
3500107,AUTO SYRINGE NICU, $60.00 
3500300,AUDITORY EP-LIMITED    NEWBORN, $275.00 
3500875,BULB SYRINGE, $12.00 
3506256,PACIFIER PREMIE, $16.00 
3506260,PREMIE ARM BOARD, $12.00 
3509000,35003 WELLBABY NURSRY HRLY OBS, $50.00 
3509352,TRAY UMB ARTERY CATH, $249.50 
3509353,TRAY CHEST TUBE, $249.50 
3510000,NICU PHOTOTHERAPY (PER DAY), $222.50 
3510001,NICU CIRCUMCISION, $352.50 
3510002,NEONATAL RESUSCITATION, $450.00 
3510003,NEWBORN CORD BLOOD, $222.00 
3510005,NICU ARTERIAL MONITORING, $188.50 
3510006,NICU CATH INSERTION, $319.00 
3510007,NICU LAB PROCEDURE 1/4 HR, $88.00 
3510008,NICU LARYNGOSCOPY, $300.00 
3510009,NICU PICC PLACEMENT," $1,443.00 "
3510010,NICU SEPSIS EVALUATION, $250.50 
3510011,HUMAN DONOR BREAST MILK SH, $120.00 
3510013,NICU UMBILICAL MONITORING, $289.50 
3510014,NICU CHEST TUBE INSERTION," $1,500.00 "
3510015,NICU EXCHANGE TRANSFUSION, $352.50 
3510016,NICU LUMBAR PUNCTURE," $1,146.00 "
3510017,NICU LASER EYE SURGERY, $812.00 
3510018,NICU EYE DILATATION/EXAM, $184.00 
3510300,AUDITORY EP-LIMITED    NEWBORN, $275.00 
3519000,35104 HIGH RISK HOURLY OBSERVT, $81.00 
3600006,NAIL DELTA TIB 8X27.0 122050," $3,044.00 "
3600007,NAIL DELTA TIB 8X28.5 122051," $3,044.00 "
3600008,NAIL DELTA TIB 8X30.0 122052," $3,044.00 "
3600011,INACTIVE, $202.50 
3600012,EXTRA RN EACH MIN, $11.50 
3600013,EXTRA ST EACH MIN, $10.00 
3600015,EQUIP MICROSCOPE, $139.00 
3600016,STIMULATOR BONE GROWTH DUAL C," $6,990.00 "
3600019,PERFUSIONIST W/PUMP EA," $2,076.00 "
3600021,EQUIP URETEROSCOPE," $1,024.50 "
3600022,SCREW CORTEX 2.4 x 22MM TI, $246.00 
3600023,BURR HOLES, $493.50 
3600024,PLATE TI DISTAL RADIUS RT," $2,596.00 "
3600025,SCREW CORTEX TITANIUM 2.0 X 8, $792.00 
3600026,BLADE LARYNGOSCOPE 2.5FULL RAD, $180.00 
3600029,INTERNAL HEX SCREW, $661.00 
3600031,X-RAY GLOVES, $362.00 
3600033,SCREW CORTEX 2.7x16MM SELF TAP, $127.00 
3600035,SCREW CORTEX 2.7x14MM SELF TAP, $127.00 
3600036,SCREW CORTEX 2.4 x 24MM TI, $246.00 
3600037,SCREW CORTEX 2.4 x 20MM TI, $246.00 
3600038,INSERTION IUD, $532.50 
3600039,INSERTION IUD / MIN, $60.00 
3600040,MOCOSTAT, $32.00 
3600042,SUPRACERVICAL CISH, $532.50 
3600043,SUPRACERVICAL CISH / MIN, $54.00 
3600044,BRACHIAL NERVE TRANSPOST, $532.50 
3600045,BRACHIAL NERVE TRANSPOST /MIN, $54.00 
3600046,BONE GRAFT, $532.50 
3600047,BONE GRAFT / MIN, $54.00 
3600048,IVC FILTER PLACEMENT, $490.00 
3600049,IVC FILTER PLACEMENT MIN, $54.00 
3600051,STENT CONTOUR PERCUFL 7x22, $612.00 
3600052,STENT CONTOUR PERCUFL 5x22, $612.00 
3600053,CLIP BLUE 6MM DISPO BULLDOG, $38.00 
3600056,SCREW CORTEX 3.5 SELFTAP 10 MM, $80.00 
3600057,SCREW CORTEX 3.5 SELFTAP 14 MM, $80.00 
3600058,SCREW CORTEX 3.5 SELFTAP 16 MM, $80.00 
3600059,SCREW CORTEX 3.5 SELFTAP 18 MM, $80.00 
3600060,SCREW CORTEX 3.5 SELFTAP 22 MM, $80.00 
3600061,SCREW CORTEX 3.5 SELFTAP 24 MM, $80.00 
3600062,CUTTER LINEAR LONG ENDO 45MM@," $1,235.00 "
3600063,PERICARDIUM," $2,448.00 "
3600064,SUTURE MONCRYL VIO 27 FT Y606H, $9.00 
3600070,TOTAL ELBOW ARTHROPLASTY, $909.00 
3600071,TOTAL ELBOW ARTHROPLASTY/MIN., $54.00 
3600075,LENS CILCO," $1,920.50 "
3600084,DERMA BLADE TOOL, $338.50 
3600085,ANGEL CHECK PROTHESIS," $4,061.50 "
3600089,CATH TELEFORM LONG, $575.50 
3600092,CANNALCULES INTUBE SET, $643.50 
3600096,HEPCON, $55.00 
3600122,PLAIN LOGAN BOVIE PERN, $129.00 
3600124,DEXON MESH," $3,262.00 "
3600127,CAST LONG-LEG, $709.00 
3600128,CAST SHORT-LEG, $481.50 
3600136,SUCTION LINER REPLACEMENT, $174.50 
3600141,CAST LONG-ARM, $490.00 
3600142,CAST SHORT-ARM, $507.00 
3600143,ORGAN PROCUREMENT, $532.50 
3600144,ORGAN PROCUREMENT/MIN, $60.00 
3600165,INTRADISCAL ELECTROTHERMAL THP," $6,289.00 "
3600170,PR CATARACT CHARGE," $3,986.50 "
3600182,TENDOLYSIS ARM TENDON/MIN, $54.00 
3600183,TENDOLYSIS BICEP TENDON, $532.50 
3600184,TENDOLYSIS BICEP TENDON/MIN, $54.00 
3600185,TENDOLYSIS FINGER TENDON, $532.50 
3600186,TENDOLYSIS FINGER TENDON/MIN, $54.00 
3600187,TENDOLYSIS FOOT TENDON, $532.50 
3600188,TENDOLYSIS FOOT TENDON/MIN, $54.00 
3600189,TENDOLYSIS PATELLA TENDON, $532.50 
3600190,BLOOD PATCH," $1,229.00 "
3600191,TENDOLYSIS PATELLA TENDON/MIN, $54.00 
3600192,TENDOLYSIS QUADRICEP TENDON, $532.50 
3600193,TENDOLYSIS QUADRICEP TENDO/MI, $54.00 
3600194,TENDOLYSIS TIBIAL TENDON, $532.50 
3600195,TENDOLYSIS TIBIAL TENDON/MIN, $54.00 
3600201,PERMANENT EPIDURAL CATH BASE, $532.50 
3600202,EXAM UNDER ANESTHESIA BASE, $490.00 
3600204,SET INTRODUCE OVAL PULL-APART, $213.56 
3600205,HARDWARE REMOVAL SUPERFIC MIN, $54.00 
3600206,HARDWARE REMOVAL DEEP /MIN, $54.00 
3600207,EXAM UNDER ANESTHESIA /MIN, $41.50 
3600209,PERMANENT EPIDURAL CATH / MIN, $60.00 
3600210,ESOPHAGOGASTRODUODENO EGD/MIN, $54.00 
3600211,NASAL ENDO W/PART ETHMOIDECTOM," $2,288.50 "
3600212,HARDWARE REMOVAL SUPERFICIAL, $532.50 
3600213,HARDWARE REMOVAL DEEP, $532.50 
3600214,EXCISION OF GANGLION WRIST," $3,038.00 "
3600215,TENOSYNOVECTOMY PALM FINGER," $1,812.00 "
3600216,OPEN REDUCT. FRACTURED FINGER," $1,605.00 "
3600217,HAMMERTOE CORRECTION ONE TOE," $1,584.50 "
3600219,ESOPHAGOGASTRODUODENOSCOPY EGD, $492.00 
3600220,EGD WITH BIOPSY," $1,416.50 "
3600221,LAPROSCOPIC BURCH," $12,449.50 "
3600222,REPAIR OF RETINAL DETACHMENT," $8,772.50 "
3600224,COLONOSCOPY DIAGNOSTIC / MIN, $54.00 
3600225,COLONSCOPY WITH BIOPSY / MIN, $54.00 
3600226,COLONOSCOPY W/POLYPECTOMY /MIN, $54.00 
3600227,LASER ABLATION OF CERVIX /MIN, $54.00 
3600228,REMOVAL-SHUNT/ MIN, $54.00 
3600229,LAPAROSCOPIC GALLBLADDER/ MIN, $54.00 
3600230,COLONOSCOPY DIAGNOSTIC, $492.00 
3600231,COLONSCOPY WITH BIOPSY, $492.00 
3600232,COLONOSCOPY W/POLYPECTOMY," $1,225.50 "
3600233,LASER ABLATION OF CERVIX, $492.00 
3600234,LAPARSCOPY TUBAL W/FAILOP RING," $2,168.00 "
3600235,TREATMENT OF MISSED ABORTION," $1,454.00 "
3600236,LAPAROSCOPIC GALLBLADDER, $492.00 
3600237,TURBINATE REDUCTION, $492.00 
3600238,TURBINATE REDUCTION/ MIN, $54.00 
3600239,YAG LASER TX FOR SEC CATAR/MIN, $54.00 
3600240,YAG LASER TX FOR SEC CATAR, $492.00 
3600241,LUMBAR EPIDURAL PAIN BLOCK, $979.00 
3600242,THERMOTHERAPY-PROST/TISSUE/MIN, $60.00 
3600243,BREAST AUGMENTATION -BILAT/MIN, $60.00 
3600244,BREAST AUG. REPLAC (UNI)/MIN, $60.00 
3600245,TUBE CON 3/16 100 CONDUCTIVE, $23.00 
3600246,BREAST AUG. REPLACE-BILATE/MIN, $60.00 
3600247,IMPLANT BREAST 561CC," $1,950.00 "
3600249,CYSTO-BLADDER BIOPSY W/LASER, $532.50 
3600250,CYSTO-BLADDER BX W/LASER/MIN., $60.00 
3600252,LAPAROSCOPIC GASTRO INTESTINAL, $858.00 
3600253,LAPAROSCOPIC G-I PROCEDURE/MIN, $60.00 
3600255,FIBEROPTIC MAJOR, $469.00 
3600256,HYSTEROSCOPY W/DC, $532.50 
3600257,INS URETHRAL STENT UROLUME, $532.50 
3600261,INDIGO PROSTATE TREATMENT," $1,606.50 "
3600263,INS URETHRAL STENT UROLUME MIN, $54.00 
3600264,BREAST RECONSTRUC COMPLEX/MIN, $60.00 
3600265,ABDOMINOPLASTY (MINI 2 HRS)MIN, $60.00 
3600266,BLEPHAROPLASTY  (4 LIDS)/MIN, $60.00 
3600267,CHEMICAL PEEL MIN, $60.00 
3600268,DERMABRASION (1/2 FACE) MIN, $60.00 
3600269,DERMABRASION (3/4 FACE) MIN, $60.00 
3600270,DERMABRASION (FULL FACE) MIN, $60.00 
3600271,FACE TUCK-UP (MODIFIED) MIN, $60.00 
3600272,FACE LIFT 2 LID BLEPHAROPL/MIN, $60.00 
3600273,FACE LIFT 4 LID BLEPHAROPL MIN, $60.00 
3600274,FACE LIFT W/ FOREHEAD LIFT/ MN, $60.00 
3600275,FOREHEAD LIFT / MIN, $60.00 
3600276,MASTOPEXY (2 HOURS) / MIN, $60.00 
3600277,MASTOPEXY (3 HOURS) / MIN, $60.00 
3600278,BREAST REDUCTION / MIN, $60.00 
3600279,NASAL ENDOSC W/POLYPECTOMY MIN, $60.00 
3600281,OPEN RED.NASAL FRACTURE / MIN, $60.00 
3600283,CONIZATION-CERVIX / MIN, $54.00 
3600287,EQUIP LEEP, $134.50 
3600288,HYSTEROSCOPY DIAGNOSTIC / MIN, $54.00 
3600289,AUGMENTAT GENIOPLAS(CHIN) MIN, $54.00 
3600290,SUCTION LIPECTOMY / MIN, $54.00 
3600291,REVISION-SCAR / MIN, $54.00 
3600292,SUCTION LIPECTOMY 1-3 HR / MIN, $54.00 
3600293,LIPECTOMY SUCTION TOUCH UP/MIN, $54.00 
3600294,BRUSH SURG SCRUB BETADINE, $2.00 
3600296,SCREW COMPRESSION 36MM DHS, $320.00 
3600298,LIPO SUCTION SUBMENTAL-CHN MIN, $54.00 
3600299,ARGON LASER LEFT EYE / MIN, $54.00 
3600300,EQUIPMENT LASER, $518.50 
3600301,ARGON LASER RIGHT EYE / MIN, $54.00 
3600302,RADIAL KERATOTOMY PER EYE/MIN, $54.00 
3600303,RADIAL KERATOTOMY BILAT / MIN, $54.00 
3600304,ENDOMETRIAL ABLATION, $532.50 
3600305,PATELLAR LIGAMENT W/BONE TEND," $2,580.00 "
3600306,SHEAR HARMONIC OPEN," $1,393.00 "
3600307,ENDOMETRIAL ABLATION / MIN, $60.00 
3600308,PLATE CLOVERLEAF 7H," $1,833.40 "
3600309,PLATE CLOVERLEAF 5H," $1,566.40 "
3600310,PLATE CLOVERLEAF 6H," $1,701.68 "
3600311,PLATE CLOVERLEAF 9H," $1,577.97 "
3600312,PLATE CLOVERLEAF 8H," $1,947.32 "
3600313,ENDOMETRIAL ABLA/W HYSTEROCOPY, $492.00 
3600314,ENDOMETRIAL AB/W HYSTECPY /MIN, $54.00 
3600319,ABLIATION ENDOMETRIAL NOVASURE, $532.50 
3600320,ABLATION ENDOMETRIAL NOVA/MIN, $54.00 
3600321,ABLIATION ENDOMETRIAL THERMO, $532.50 
3600322,ABLIATION ENDOMETRIAL THER/MIN, $54.00 
3600323,ARTHRODESIS FOOT, $532.50 
3600324,ARTHRODESIS FOOT / MIN, $54.00 
3600326,EQUIP CONTINUOUS FLOW, $54.00 
3600327,ARTHROSCOPY KNEE PCL RECON, $532.50 
3600328,ARTHROSCOPY KNEE PCL RECON/MIN, $54.00 
3600329,ARTHROSC SHOULDER ACROMIOPLAST, $532.50 
3600330,ARTHROSC SHOULDER ACROMIOP/MIN, $54.00 
3600331,ARTHROSCOPY SHOULDER ANT RECON, $532.50 
3600332,ARTHROSCO SHOULDER ANT REC/MIN, $54.00 
3600334,ARTHROSC SHOULDER CAPSULOR/MIN, $54.00 
3600335,SUPRA PELVIC DRAIN, $215.50 
3600340,INACTIVE, $518.50 
3600341,ARTHROSC SHOULDER CAPSULORRHAP, $532.50 
3600342,BREAST AUG BIL ENDOSCOPIC, $532.50 
3600343,BREAT AUG BIL ENDOSCOPIC / MIN, $54.00 
3600344,BREAST AUG BIL UNI, $532.50 
3600345,BREAST AUG UNI / MIN, $54.00 
3600346,BIOPSY ARTERY TEMPORAL, $532.50 
3600347,BIOPSY ARTERY TEMPORAL / MIN, $54.00 
3600348,BIOPSY BREAST FROZEN SECT, $532.50 
3600349,BIOPSY BREAST FROZEN SECT /MIN, $54.00 
3600351,BIOPSY BREAST NEEDLE LOC, $532.50 
3600352,BIOPSY BREAST NEEDLE LOC /MIN, $54.00 
3600353,ARTHROS SHOULDER SUB DECOMPRES, $532.50 
3600354,ARTHROS SHOULDER SUB DECOM/MIN, $54.00 
3600355,BIOPSY NERVE SURAL, $532.50 
3600356,BIOPSY NERVE SURAL / MIN, $54.00 
3600357,BIOPSY NODE AXILLARY, $532.50 
3600358,BIOPSY NODE AXILLARY / MIN, $54.00 
3600359,BIOPSY NODE INGUINAL, $532.50 
3600360,BIOPSY NODE INGUINAL / MIN, $54.00 
3600361,BIOPSY NODE SENTI W GRAMMA, $532.50 
3600362,BIOPSY NODE SENTI W GRAMMA/MIN, $54.00 
3600363,BIOPSY NODE SUPRACLAVIC, $532.50 
3600364,BIOPSY NODE SUPRACLAVIC / MIN, $54.00 
3600366,BIOPSY TONGUE, $532.00 
3600367,BIOPSY TONGUE / MIN, $54.00 
3600368,BIOPSY VULVA, $532.50 
3600369,BIOPSY VULVA / MIN, $54.00 
3600370,CAPSULOTOMY, $532.50 
3600371,CAPSULOTOMY / MIN, $54.00 
3600372,CERVICAL POLYPECTOMY, $532.50 
3600373,CERVICAL POLYPECTOMY / MIN, $54.00 
3600374,CLOSED REDUCTION FINGER, $532.00 
3600375,DESTR/NEURO AGT 2-3 DIV RD MON," $1,188.00 "
3600376,DESTR/NEURO AGNT INTRCSTL NERV, $355.00 
3600377,DESTR/NEURO AGT INTRC NRV1 LEV, $437.50 
3600378,DSTR/NEURO AGT INTR NRV ADD LV, $205.00 
3600379,DSTR/NEURO AGT OTH PRPH NRV/BR, $319.00 
3600380,DESTR/NEURO AGENT, $449.50 
3600381,DESTR/NEURO AGT 2-3 DIV, $612.50 
3600383,ENDOVASULAR STENT PLACEMENT, $532.50 
3600384,ENDOVASULAR STENT PLACEMENT/MN, $54.00 
3600387,CLOSED REDUCTION FINGER / MIN, $54.00 
3600388,CLOSED REDUCTION TOE, $532.50 
3600389,CLOSED REDUCTION TOE / MIN, $54.00 
3600390,COLPOCLYSIS, $532.50 
3600391,COLPOCLYSIS / MIN, $54.00 
3600392,CONDYLECTOMY, $532.50 
3600393,CONDYLECTOMY / MIN, $54.50 
3600394,CORRECTION HALLUX VALGUS, $532.50 
3600395,CORRECTION HALLUX VALGUS / MIN, $54.00 
3600396,DACROCYSTORHINOSTOMY, $532.50 
3600397,DACROCYSTORHINOSTOMY / MIN, $54.00 
3600398,MESH DUEL 15 x 19 CM 1RG," $2,481.00 "
3600399,MESH DUAL 10x15CM," $1,652.00 "
3600400,IMPLANT SPINAL STIMULATOR (SP)," $33,279.50 "
3600404,DISECTION NODE AXILLARY, $532.50 
3600405,DISECTION NODE AXILLARY / MIN, $54.00 
3600406,DISECTION NECK SELECTIVE, $532.50 
3600407,DISECTION NECK SELECTIVE / MIN, $54.00 
3600408,EPIDURAL CAUDAL W/FLUORO, $532.50 
3600409,EPIDURAL CAUDAL W/FLUORO / MIN, $54.00 
3600410,EPIDURAL CATHETER INSERTION, $532.50 
3600413,EPIDURAL CATHETER INSERT / MIN, $54.00 
3600414,EPIDIDYMECTOMY, $532.50 
3600415,EPIDIDYMECTOMY / MIN, $54.00 
3600416,EXAM UND/ANEST NASOPHARYNX, $532.50 
3600417,EXAM UND/ANEST NASOPHARYNX /MN, $54.00 
3600418,SODASORB 3LB CANISTERPAK #8870, $39.00 
3600419,EXAM UNDER ANEST VAGINAL, $532.50 
3600420,EXAM UNDER ANEST VAGINAL / MIN, $54.00 
3600421,EXPLORATION DUCT NIPPLE, $532.50 
3600422,EXPLORATION DUCT NIPPLE / MIN, $54.50 
3600426,EXPLORATION SCROTAL, $532.50 
3600427,EXPLORATION SCROTAL / MIN, $54.00 
3600428,EXPLORATION SINUS FRONTAL, $532.50 
3600429,EXPLORATION SINUS FRONTAL /MIN, $54.00 
3600431,PLATE CRANIUM 1.5M 4 HOLE 12MM, $182.00 
3600432,SURFACE NEXGEN CR MLD ART@12MM," $2,387.00 "
3600433,FIXATOR WRIST," $4,067.00 "
3600434,FACIOTOMY PLANTER, $532.50 
3600435,FACIOTOMY PLANTER / MIN, $54.00 
3600436,FLAP CROSS FINGER, $532.50 
3600437,FLAP CROSS FINGER / MIN, $54.00 
3600438,FUNCTIONAL ENDO SINUS SURG, $532.50 
3600439,FUNCTIONAL ENDO SINUS SURG/MIN, $54.00 
3600440,LAPAROSCOPIC ASSIST VAG HYST, $858.00 
3600441,LAPAROSCOPIC VAG HYST MIN, $62.50 
3600442,IM NAILING HUMERUS, $532.50 
3600443,IM NAILING HUMERUS / MIN, $54.00 
3600444,IM NAILING TIBIA, $532.50 
3600445,LAPAROSCOPIC HERNIA REPAIRS, $858.00 
3600446,LAPAROSCOPIC HERNIA REPAIR MIN, $60.00 
3600447,IM NAILING TIBIA / MIN, $54.00 
3600448,IMPLANT STIMULATOR PERMAN, $532.50 
3600449,IMPLANT STIMULATOR PERMAN /MIN, $54.00 
3600450,IMPLANT STIMULATOR TRIAL, $532.50 
3600451,IMPLANT STIMULATOR TRIAL / MIN, $54.00 
3600452,INSERT CATH DIAL PERTION, $532.50 
3600453,INSERT CATH DIAL PERTION / MIN, $54.00 
3600454,INSERT CATH HICKMAN, $532.50 
3600455,INSERT CATH HICKMAN / MIN, $54.00 
3600456,INSERT DORSAL COLUMN STIM, $532.50 
3600457,INSERT DORSAL COLUMN STIM /MIN, $54.00 
3600458,LAP BIOPSY NODE LYMPH, $532.50 
3600459,LAP BIOPSY NODE LYMPH / MIN, $54.00 
3600460,LAP CYSTECTOMY OVARIAN, $532.50 
3600461,LAP CYSTECTOMY OVARIAN / MIN, $54.00 
3600462,LAP EXAM GYN, $532.50 
3600463,LAP EXAM GYN / MIN, $54.00 
3600464,LAP EXAM GENERAL, $532.50 
3600465,LAP EXAM GENERAL / MIN, $54.00 
3600466,LAP INSERT DIALYS PERITON, $532.50 
3600467,LAP INSERT DIALYS PERITON /MIN, $54.00 
3600468,LAP REMOVAL ECTOPIC PREG, $532.50 
3600469,LAP REMOVAL ECTOPIC PREG / MIN, $54.00 
3600470,LAP SALPINGO OOPHERECTOMY, $532.50 
3600471,LAP SALPINGO OOPHERECTOMY /MIN, $54.00 
3600472,LAP SUSPENSION VAG VALT, $532.50 
3600473,LAP SUSPENSION VAG VALT / MIN, $54.00 
3600474,LAP TUBAL LIGATION, $532.50 
3600475,LAP TUBAL LIGATION / MIN, $54.00 
3600476,LAP TUBAL LIGA FALLOPE RIN, $532.50 
3600477,LAP TUBAL LIGA FALLOPE RIN/MIN, $54.00 
3600478,LAP TUBAL LIGATION OPEN, $532.50 
3600479,LAP TUBAL LIGATION OPEN / MIN, $54.00 
3600480,LASER ABLATION CERVIX, $532.50 
3600482,LASER ABLATION CERVIX / MIN, $54.00 
3600483,LASER ABLATION GENITAL, $532.50 
3600484,LASER ABLATION GENITAL /MIN, $54.00 
3600485,PERC NEPHRPSCOPE E9V, $686.50 
3600487,BPC 4 KIT, $147.00 
3600489,LABELS PREPRINTED, $16.00 
3600490,HEADLIGHT USE EQUIP, $70.00 
3600492,TITANIUM WIRE, $36.00 
3600506,SHAW UNIT USE EQUIP, $73.50 
3600538,LASER CO2 PERIORAL WRINKLES, $532.50 
3600539,LASER CO2 PERIORAL WRINKL /MIN, $54.00 
3600540,LASER IRIDOTOMY, $532.50 
3600541,LASER IRIDOTOMY / MIN, $54.00 
3600542,LIFT FACE FULL, $532.50 
3600543,LIFT FACE FULL / MIN, $54.00 
3600544,LIFT FOREHEAD ENDOSCOPIC, $532.50 
3600545,LIFT FOREHEAD ENDOSCOPIC / MIN, $54.00 
3600546,LIFT NECK, $532.50 
3600547,LIFT NECK /MIN, $54.00 
3600548,MASTECTOMY SUBCUTANEOUS, $532.50 
3600549,MASTECTOMY SUBCUTANEOUS / MIN, $54.00 
3600550,INTRAOP NEUROPHYS TK/HD 1-7 HR," $3,964.50 "
3600551,INTRAOP NEUROPHYS TK/HD ADL HR, $301.50 
3600552,INTRAOP NEUROPHYS LW EXT 1-7HR," $3,964.50 "
3600553,INTRAOP NEUROPHYS LW EXT AD HR, $499.00 
3600554,INTRAOP NEUROPHYS UP EXT 1-7HR," $3,964.50 "
3600555,INTRAOP NEUROPHYS UP EXT AD HR, $301.50 
3600556,MYELOGRAM PUMP MEDTRONIC, $532.50 
3600557,MYELOGRAM PUMP MEDTRONIC / MIN, $54.00 
3600558,MYOTOMY CRICOPHARYNGEAL, $532.50 
3600559,MYOTOMY CRICOPHARYNGEAL / MIN, $54.00 
3600560,VESICA PERCU BLADDER SUSPENSN, $860.00 
3600561,VESICA PERCU BLADDER SUSP/MIN, $62.50 
3600562,REMOVAL OF VESICA SLING, $860.00 
3600563,REMOVAL OF VESICA SLING/MIN, $62.50 
3600564,ULTRASOUND GUIDE FOR NEEDLE BX, $291.50 
3600565,ULTRASOUND GUIDE FOR RADIO APP, $896.00 
3600566,PROSTATE SEEDING, $532.50 
3600567,PROSTATE SEEDING/MIN, $60.00 
3600568,EPIDURAL BLOCK without imaging," $1,395.00 "
3600569,LOW LEVEL VISIT, $148.50 
3600570,PROSTATE VOLUME MEASUREMENT, $277.50 
3600571,ORIF CLAVICLE, $532.50 
3600572,ORIF CLAVICLE / MIN, $54.00 
3600573,ORIF FOOT, $532.50 
3600574,ORIF FOOT / MIN, $54.00 
3600575,GAMMA BX  LYMPHATIC MAPPING, $826.50 
3600576,ORIF WRIST, $532.50 
3600577,ORIF WRIST/MIN, $54.00 
3600578,PANNICULECTOMY, $532.50 
3600579,PANNICULECTOMY/MIN, $60.00 
3600580,PARATHYROIDECTOMY W GAMMA PRO, $532.50 
3600581,PARATHYROIDECTOMY W GAMMA/MIN, $54.00 
3600582,PTERYGIUM, $532.50 
3600583,PTERYGIUM/MIN, $54.00 
3600584,PUBO VAGINAL SLING, $532.50 
3600585,PUBO VAGINAL SLING/MIN, $54.00 
3600586,PUBO VAGINAL SLING BIOARCH, $532.50 
3600587,PUBO VAGINAL SLING BIOARCH/MIN, $54.00 
3600588,PUBO VAGINAL SLING MOARCH, $532.50 
3600589,PROSTATE VOLUM MEASUREMENT/MIN, $55.00 
3600590,PUBO VAGINAL SLING MOARCH/MIN, $54.00 
