Charge Code,Charge Description,CPT/HCPCS Code," Inpatient 
Price "," Outpatient 
Price "
761000926,HC INJECTION FOR HIP X-RAY,27093," $1,035.09 "," $1,035.09 "
360000025,HC INJECT SI JNT ARTHRGRPHY&/ANES/STEROID W/IMG,27096, $990.61 , $990.61 
700000134,HC CLOSED RX TRAUMATIC HIP DISLOCATN,27250," $1,510.18 "," $1,510.18 "
700000135,HC CLOSED RX POST HIP ARTHRPLAS DISLOC,27265, $490.42 , $490.42 
761000953,HC INJECTION FOR KNEE X-RAY,27370, $828.94 , $828.94 
700000136,HC CLOSED RX FEMUR SHAFT FX+MANIP,27502," $3,616.85 "," $3,616.85 "
700000137,"HC CLOSED RX FEMUR,DISTAL+MANIP",27510," $1,596.58 "," $1,596.58 "
700000046,HC CLOSED RX PATELLA FX,27520, $700.91 , $700.91 
450000115,HC CLOSED RX TIB PLAT FX+MANIP,27532," $2,724.98 "," $2,724.98 "
700000139,HC CLOSED RX KNEE DISLOCATN,27550," $1,516.29 "," $1,516.29 "
700000140,HC CLOSED RX KNEECAP DISLOCATN,27560, $623.88 , $623.88 
761000227,HC EXC TUMOR SOFT TISSUE LEG/ANKLE SUBQ <3CM,27618," $3,725.89 "," $3,725.89 "
761000228,HC INJECTION FOR ANKLE ARTHROGRAM,27648," $1,456.07 "," $1,456.07 "
700000141,HC CLOSED RX TIBIA SHAFT FX,27750," $1,008.51 "," $1,008.51 "
700000142,"HC CLOSED RX TIBIA SHAFT FX,MANIPULATN",27752," $1,656.25 "," $1,656.25 "
700000143,HC CLOSED RX MED MALLEOLUS FX,27760," $1,109.41 "," $1,109.41 "
700000144,"HC CLOSED RX MED MALLEOLUS FX,MANIP",27762," $4,172.91 "," $4,172.91 "
450000122,HC CLOSED TREATMENT PST MALLEOLUS FRACTURE W MANIP,27768," $1,596.58 "," $1,596.58 "
700000050,HC CLOSED RX PROX/SHAFT FIBULA FX,27780," $1,177.23 "," $1,177.23 "
700000146,HC CLOSED RX DIST FIBULA FX,27786," $1,075.78 "," $1,075.78 "
700000147,"HC CLOSED RX DIST FIBULA FX,MANIP",27788," $1,183.74 "," $1,183.74 "
700000148,HC CLOSED TX BIMALLEOLAR ANKLE FRACTURE W/O MANIP,27808," $1,112.13 "," $1,112.13 "
700000149,HC CLOSED TX BIMALLEOLAR ANKLE FRACTURE W MANIP,27810," $1,656.25 "," $1,656.25 "
700000051,HC CLOSED RX TRIMALLEOLAR FX,27816," $1,223.34 "," $1,223.34 "
700000150,"HC CLOSED RX TRIMALLEOLAR FX,MANIP",27818," $1,863.49 "," $1,863.49 "
700000151,HC CLOSED RX WEIGHT BEAR DIST TIBIA,27824," $1,739.80 "," $1,739.80 "
700000152,"HC CLOSED RX WEIGHT BEAR DIST TIB,MANIP",27825," $5,217.22 "," $5,217.22 "
450000131,HC CLOSED RX ANKLE DISLOCATN,27840, $940.70 , $940.70 
761001121,HC TREAT ANKLE DISLOCATION,27842," $5,158.63 "," $5,158.63 "
761001138,HC REMOVAL OF FOOT FOREIGN BODY,28190," $4,499.50 "," $4,499.50 "
700000155,HC CLOSED RX TALUS FX,28430, $377.58 , $377.58 
700000156,"HC CLOSED RX TALUS FX,MANIPULATN",28435," $1,755.53 "," $1,755.53 "
700000157,"HC CLOSED RX METATARSAL FX,MANIP",28475, $560.95 , $560.95 
700000158,"HC CLOSED RX BIG TOE FX,MANIP",28495, $394.94 , $394.94 
700000159,"HC CLOSED RX TOE FX,MANIPULATN",28515, $521.89 , $521.89 
450000139,HC CLOSED RX MT-PHAL TOE DISLOCATION,28630, $456.79 , $456.79 
700000161,"HC CLOSED RX I-P JT,TOE DISLOCATION",28660, $422.07 , $422.07 
761001189,"HC AMPUTATIO, TOE; INTERPHALANGEAL JOINT",28825," $6,767.00 "," $6,767.00 "
700000098,HC APPLY LONG ARM CAST,29065, $590.78 , $590.78 
700000166,HC APPLICATION OF FOREARM CAST,29075, $538.70 , $538.70 
700000167,HC APPLY HAND/WRIST CAST,29085, $578.85 , $578.85 
700000072,"HC APPLY CAST,FINGER (CONTRACTURE)",29086, $446.48 , $446.48 
700000162,HC APPLY LONG ARM SPLINT,29105, $659.14 , $659.14 
700000168,HC APPLY FOREARM SPLINT,29125, $701.45 , $701.45 
700000170,HC APPLICATION OF FINGER SPLINT,29130, $559.32 , $559.32 
700000077,"HC APPLY OF HIP CAST,ONE LEG",29305," $1,013.39 "," $1,013.39 "
700000169,HC APPLICATION OF LONG LEG CAST,29345, $845.22 , $845.22 
700000079,"HC APPLY LONG LEG CAST,WALKER",29355, $725.32 , $725.32 
700000081,"HC APPLY LONG LEG CAST,CYLINDER",29365," $1,367.10 "," $1,367.10 "
700000163,HC APPLY SHORT LEG CAST,29405, $849.56 , $849.56 
700000165,"HC APPLY SHORT LEG CAST, WALKING",29425, $696.03 , $696.03 
700000082,HC APPLY PATELLA TENDON BEARING CAST,29435, $469.26 , $469.26 
700000084,HC APPLY RIGID LEG CAST,29445," $1,079.58 "," $1,079.58 "
700000085,HC APPLY OF CLUBFOOT CAST,29450, $410.67 , $410.67 
700000164,HC APPLICATION LONG LEG SPLINT,29505, $755.70 , $755.70 
700000171,HC APPLICATION LOWER LEG SPLINT,29515, $775.23 , $775.23 
761000927,HC APPLICATION OF PASTE BOOT,29580, $512.66 , $512.66 
700000087,HC REMV/REVISN BOOT/BODY CAST,29700, $388.97 , $388.97 
700000088,HC REMV/REVISN FULL ARM/LEG CAST,29705, $681.92 , $681.92 
700000092,HC WINDOWING OF CAST,29730, $572.34 , $572.34 
700000093,HC WEDGING OF CAST,29740, $532.19 , $532.19 
761000231,HC INTRANASAL BIOPSY,30100," $1,578.68 "," $1,578.68 "
761000841,HC RMV NASAL FOREIGN BODY,30300, $618.45 , $618.45 
761000878,"HC CTRL NOSEBLEED,ANTER,SIMPLE",30901, $949.38 , $949.38 
761000232,"HC CTRL NOSEBLEED,ANTER,COMPLEX",30903, $881.02 , $881.02 
761000233,"HC CTRL NOSEBLEED,POST,W/PACKS &/OR CAUT",30905, $449.19 , $449.19 
761000237,"HC NASAL ENDOSCOPY,DX",31231, $678.13 , $678.13 
761000238,"HC NASAL/MAXILL SINUS ENDOSCOPY,DX",31233, $907.06 , $907.06 
761000239,"HC NASAL/SPHENOID SINUS ENDOSCOPY,DX",31235," $1,987.72 "," $1,987.72 "
761000240,"HC NASAL SCOPE,BX/RMV POLYP/DEBRID",31237," $4,948.69 "," $4,948.69 "
450000153,HC INSERT EMERGENCY ENDOTRACH AIRWAY,31500," $2,379.95 "," $2,379.95 "
761000879,HC TRACH TUBE CHANGE,31502, $319.53 , $319.53 
761000880,"HC LARYNGOSCOPY, INDRCT, DX",31505, $838.71 , $838.71 
450000156,"HC LARYNGOSCOPY, DRCT, DIAGNOSTIC",31525," $2,548.67 "," $2,548.67 "
761000244,"HC LARYNGOSCOPY, DIRCT,INJ VOCAL CORD",31570," $5,823.74 "," $5,823.74 "
761001197,HC LARGSC W/LASER DSTRJ LES,31572," $6,750.00 "," $6,750.00 "
761001230,HC LARGC W/THER INJ,31573," $4,343.12 "," $4,343.12 "
761001237,HC LARGSC W/INJX AUGMENTATION,31574," $4,343.12 "," $4,343.12 "
761000842,"HC LARYNGOSCOPY, FLEXIBLE, DIAGNOSTIC",31575, $824.06 , $824.06 
761000246,"HC LARYNGOSCOPY, FLEX SCOPE, BIOPSY",31576," $5,327.89 "," $5,327.89 "
761001135,HC LARGSC W/RMVL FOREIGN BDY(S),31577," $4,955.20 "," $4,955.20 "
761000247,"HC LARYNGOSCOPY, FLEX /RIGID+ STROBOSCOPE",31579," $2,862.23 "," $2,862.23 "
761000248,"HC TRACHEOSTOMY, PLANNED",31600," $4,424.63 "," $4,424.63 "
761001124,HC INCISION OF WINDPIPE,31603," $3,180.14 "," $3,180.14 "
761001120,HC INCISION OF WINDPIPE,31605," $3,180.14 "," $3,180.14 "
761000249,HC CREATE T-E FISTULA+SPEECH PROSTHESIS,31611," $7,456.12 "," $7,456.12 "
761000250,HC SCOPE THRU TRACHEOSTOMY,31615," $1,007.42 "," $1,007.42 "
761000843,"HC BRONCHOSCOPY,DIAGNOSTIC",31622," $5,028.98 "," $5,028.98 "
761000252,"HC BRONCHOSCOPY,DIAGNOSTIC W BRUSH",31623," $5,864.97 "," $5,864.97 "
761000253,"HC BRONCHOSCOPY,DIAGNOSTIC W LAVAGE",31624," $5,864.97 "," $5,864.97 "
761000254,"HC BRONCHOSCOPY,BIOPSY",31625," $6,092.28 "," $6,092.28 "
761000255,"HC BRONCHOSCOPY,COMPTR ASSIST/IMG-GDD NAVIGATION",31627," $2,487.36 "," $2,487.36 "
761000256,"HC BRONCHOSCOPY,TRANSBRONCH BIOPSY",31628," $4,983.41 "," $4,983.41 "
761000257,"HC BRONCHOSCOPY,TRANSBRON ASPIR BX",31629," $8,250.88 "," $8,250.88 "
761000258,"HC BRONCHOSCOPY,TRACH/BRONCH DILATN",31630," $5,339.29 "," $5,339.29 "
761000260,"HC BRONCHOSCOPY/LUNG BX, ADD'L",31632," $1,297.12 "," $1,297.12 "
761000261,HC BRONCHOSCOPY/NEEDLE BX ADD'L,31633," $2,554.09 "," $2,554.09 "
761000262,HC PR BRONCHOSCOPY BALLOON OCCLUSION,31634," $6,972.75 "," $6,972.75 "
761000844,"HC BRONCHOSCOPY,REMV FOR. BODY",31635," $3,928.79 "," $3,928.79 "
761000265,"HC BRONCHOSCOPY, REVISE STENT",31638," $7,324.84 "," $7,324.84 "
761000266,"HC BRONCHOSCOPY,EXCIS LESN",31640," $6,804.58 "," $6,804.58 "
761000267,"HC BRONCHOSCOPY,RX STENOSIS",31641," $6,812.72 "," $6,812.72 "
761000269,"HC BRONCHOSCOPY,RX ASPIR PULM TREE",31645," $6,514.34 "," $6,514.34 "
761000270,"HC BRONCHOSCOPY,RX RE-ASPIR LUNGS",31646," $5,655.56 "," $5,655.56 "
761000954,HC BRONCHIAL VALVE INIT INSERT,31647," $4,733.86 "," $4,733.86 "
761001025,HC BRONCHIAL VALVE REMOV INIT,31648," $3,140.53 "," $3,140.53 "
761001026,HC  BRONCHIAL VALVE REMOV ADDL,31649," $2,803.10 "," $2,803.10 "
761000896,HC BRONCHIAL VALVE ADDL INSERT,31651," $5,925.19 "," $5,925.19 "
761001128,HC BRONCH EBUS SAMPLNG 1/2 NODE,31652," $8,050.16 "," $8,050.16 "
761001129,HC BRONCH EBUS SAMPLNG 3/> NODE,31653," $8,050.16 "," $8,050.16 "
761001130,HC BRONCH EBUS IVNTJ PERPH LES,31654," $6,695.85 "," $7,412.72 "
761001023,HC BRONCH THERMOPLSTY 1 LOBE,31660," $6,651.05 "," $6,651.05 "
761001024,HC BRONCH THERMOPLSTY 2/> LOBES,31661," $6,651.05 "," $6,651.05 "
761000274,HC INTRO WINDPIPE WIRE/TUBE,31730," $1,690.97 "," $1,690.97 "
450000160,HC THORACOTOMY W/CARD MASSAGE,32160," $1,101.82 "," $1,101.82 "
761000278,HC BIOPSY LUNG/MEDIASTINUM PERCUT NEEDLE,32405," $1,939.44 "," $1,939.44 "
761000279,HC INSERTION INDWELLING TUNNELED PLEURAL CATH,32550," $3,750.85 "," $3,750.85 "
761000280,HC TUBE THORACOSTOMY INCLUDES WATER SEAL,32551," $1,648.66 "," $1,648.66 "
761000281,HC RMVL OF INDWELLING TUNNELED PLEURAL CATH WITH C,32552," $1,039.97 "," $1,039.97 "
761000897,HC ASPIRATE PLEURA W/O IMAGING,32554," $2,200.92 "," $2,200.92 "
761000885,HC ASPIRATE PLEURA W/ IMAGING,32555," $2,200.92 "," $2,200.92 "
761000886,HC INSERT CATH PLEURA W/ IMAGE,32557," $1,882.48 "," $1,882.48 "
761001123,HC TREAT PLEURODESIS W/AGENT,32560," $2,274.50 "," $2,274.50 "
761001212,HC LYSE CHEST FIBRIN INIT DAY,32561," $3,287.54 "," $3,287.54 "
360000027,HC LUNG AND PLEURA SURG PROC UNLISTED,32999," $1,953.54 "," $1,953.54 "
360000028,HC DRAINAGE OF HRT SAC,33010," $1,500.38 "," $1,500.38 "
360000029,HC REPT DRAINAGE OF HRT SAC,33011," $1,526.35 "," $1,526.35 "
360000306,HC INCISION OF HEART SAC,33015," $1,500.38 "," $1,500.38 "
360000030,HC INS NEW/RPLCMT PRM PACEMAKR W/TRANS ELTRD ATRIA,33206," $12,355.44 "," $12,355.44 "
360000031,HC INS NEW/RPLC PRM PACEMAKER W/TRANSV ELTRD VENTR,33207," $10,520.16 "," $10,520.16 "
360000032,HC INS NEW/RPLCMT PRM PM W/TRANSV ELTRD ATRIAL&VEN,33208," $12,139.52 "," $12,139.52 "
360000033,HC INSER HRT TEMP PACER ONE CHMBR,33210," $7,796.81 "," $7,796.81 "
360000036,HC INS PACEMAKER PULSE GEN ONLY W/EXIST DUAL LDS,33213," $16,100.32 "," $16,100.32 "
360000037,HC UPGRADE OF PACEMAKER SYSTM,33214," $24,711.42 "," $24,711.42 "
360000038,HC REPOSITION TRANSVENOUS ELECTRODE,33215," $3,831.68 "," $3,831.68 "
360000039,"HC INSERT TRANSVEN ELECTRODE,SING CHAMBER",33216," $8,715.81 "," $8,715.81 "
360000040,"HC REVISE ELECTRODE,PACING,DUAL",33217," $8,715.81 "," $8,715.81 "
360000044,HC REVIS/RELOC POCKET FOR PACER,33222," $4,124.09 "," $4,124.09 "
360000045,"HC REVISE SKIN POCKET,PACING-DEFIB",33223," $3,230.05 "," $3,230.05 "
360000046,HC INSJ ELTRD CAR VEN SYS ATTCH PM/CVDFB PLS GEN,33224," $10,520.16 "," $10,520.16 "
360000047,HC INSJ ELTRD CAR VEN SYS TM INSJ CVDFB/PM PLS GEN,33225," $5,476.54 "," $5,476.54 "
360000049,HC REMVL PERM PM PLSE GEN W/REPL PLSE GEN SNGL LD,33227," $16,304.30 "," $16,304.30 "
360000050,HC REMVL PERM PM PLS GEN W/REPL PLSE GEN 2 LD SYS,33228," $17,003.04 "," $17,003.04 "
360000054,HC RMVL PERMANENT PACEMAKER PULSE GENERATOR ONLY,33233," $7,796.81 "," $7,796.81 "
360000055,"HC REMV TRANSVEN PACER ELECTRODE,1 LD",33234," $3,890.27 "," $3,890.27 "
360000056,"HC REMV TRANSVEN PACER ELECTRODE,2 LD",33235," $3,890.27 "," $3,890.27 "
360000058,HC REMVL PAC CVDFB PLS GEN ONLY,33241," $7,299.88 "," $7,299.88 "
360000059,"HC RMV PACER/ELECTRD,TRANSVEN EXTRCT",33244," $5,102.76 "," $5,102.76 "
360000060,HC INS/REP PAC PERM CVDFB TRNSVEN LDS 1/2 CHAMBER,33249," $34,116.20 "," $34,116.20 "
360000061,HC REM PAC CVDFB PLSE GEN &REPL PLSE GEN SNGL LD,33262," $73,296.63 "," $73,296.63 "
360000062,HC REM PAC CVDFB PLSE GEN &REPL PLSE GEN DUAL LD,33263," $59,111.34 "," $59,111.34 "
360000063,HC REM PAC CVDFB PLS GEN &REPL PLSE GEN MULT LD,33264," $59,111.34 "," $59,111.34 "
360000426,HC INSERT SUBQ ICD W/ELECTRODE,33270," $82,955.04 "," $82,955.04 "
360000064,"HC IMPLNT CARD EVENT RECRD,PT-ACT",33282," $11,509.68 "," $11,509.68 "
360000065,"HC RMV CARD EVENT RECRD,PT-ACT",33284," $9,388.51 "," $9,388.51 "
360000430,HC PERQ CLSR TCAT L ATR APNDGE,33340," $23,144.66 "," $23,144.66 "
360000410,"HC TRANSCATH MTRAL VLVE REPAIR, INITIAL",33418," $32,760.42 "," $32,760.42 "
360000411,"HC REPAIR TCAT MITRAL VALVE, ADD'L",33419," $18,142.74 "," $18,142.74 "
481000001,HC INSERT INTRA-AORTIC BALLOON ASST DVC,33967," $1,762.04 "," $1,762.04 "
360000412,HC INSERT VAD ARTERY ACCESS,33990," $9,573.62 "," $9,573.62 "
360000413,HC INSERT VAD ART&VEIN ACCESS,33991," $9,573.62 "," $9,573.62 "
360000071,"HC BALLN ANGIOPLST,PERC VENOUS",35476," $7,226.10 "," $7,226.10 "
510000162,HC PLACE NEEDLE IN VEIN,36000, $310.31 , $310.31 
360000073,HC INJECTION RX XTRMTY PSEUDOANEURYSM,36002," $1,039.97 "," $1,039.97 "
360000074,"HC INJECTION PROC,XTRMTY,VENOGRAPHY",36005, $445.39 , $445.39 
761000922,HC PLACE CATHETER IN VEIN,36010," $4,005.28 "," $4,005.28 "
761000921,HC PLACE CATHETER IN VEIN,36011," $3,093.34 "," $3,093.34 "
761000928,HC PLACE CATHETER IN VEIN,36012," $5,325.72 "," $5,325.72 "
360000079,HC PLC CATH IN LT/RT PULM ART,36014," $2,159.69 "," $2,159.69 "
761000284,HC PLC CATH IN SUBSEGMT PULM ART,36015," $3,425.35 "," $3,425.35 "
360000081,HC PLC CATH EXTREM ARTY,36140, $793.68 , $793.68 
360000085,HC INTRO CATH AORTA,36200," $3,249.03 "," $3,249.03 "
360000086,"HC PLC CATH SELECTV ART,NECK",36215," $2,277.96 "," $2,277.96 "
360000087,"HC PLC CATH SUBSELECT ART,NECK",36216," $3,980.32 "," $3,980.32 "
360000088,"HC PLC CATH SUBSUBSELECT ART,NECK",36217," $4,745.79 "," $4,745.79 "
360000089,"HC PLC CATH ADDN SUBSELEC ART,NECK",36218," $1,760.96 "," $1,760.96 "
360000307,HC PLACE CATH THORACIC AORTA,36221," $7,011.90 "," $7,011.90 "
761000888,HC PLACE CATH CAROTID/INOM ART,36222," $7,763.18 "," $7,763.18 "
761000889,HC PLACE CATH CAROTID/INOM ART,36223," $7,763.18 "," $7,763.18 "
761000890,HC PLACE CATH CAROTD ART,36224," $12,694.50 "," $12,694.50 "
761000891,HC PLACE CATH SUBCLAVIAN ART,36225," $7,763.18 "," $7,763.18 "
761000892,HC PLACE CATH VERTEBRAL ART,36226," $12,694.50 "," $12,694.50 "
360000308,HC PLACE CATH XTRNL CAROTID,36227," $12,819.82 "," $12,819.82 "
360000309,HC PLACE CATH INTRACRANIAL ART,36228," $7,079.52 "," $7,079.52 "
360000090,HC SLCTV CATHJ EA 1ST ORD ABDL PEL/LXTR ART BRNCH,36245," $4,051.39 "," $4,051.39 "
360000091,HC SLCTV CATHJ 2ND ORDER ABDL PEL/LXTR ART BRNCH,36246," $4,519.57 "," $4,519.57 "
360000092,HC SLCTV CATHJ 3RD+ ORD SLCTV ABDL PEL/LXTR BRNCH,36247," $5,387.03 "," $5,387.03 "
360000093,HC SLCTV CATHJ EA 2ND+ ORD ABDL PEL/LXTR ART BRNCH,36248, $845.76 , $845.76 
360000094,HC SLCTV CATH 1STORD W/WO ART PUNCT/FLUORO/S&I UNI,36251," $5,046.34 "," $5,046.34 "
360000095,HC SLCTV CATH 1STORD W/WO ART PUNCT/FLUOR/S&I BILA,36252," $6,176.91 "," $6,176.91 "
360000096,HC SUPSLCTV CATH 2ND+ORD RENL&ACCES ARTY/S&I UNI,36253," $5,964.79 "," $5,964.79 "
450000163,"HC VENIPUNC NEED PHYS SKILL,DX OR RX",36410, $82.46 , $82.46 
300000001,"HC COLLECTION VENOUS BLOOD,VENIPUNCTURE",36415, $69.44 , $69.44 
300000102,"HC VENOUS BLOOD DRAW, CAPILLARY",36416, $60.57 , $48.42 
391000002,HC BLOOD TRANSFUSION SERVICE,36430," $2,054.99 "," $2,054.99 "
761000286,"HC INJECTION; SPIDER VEINS,LIMB/TRUNK",36468, $400.37 , $400.37 
761000288,"HC INJECTION TX VEIN,ONE VEIN",36470, $818.09 , $818.09 
761000289,"HC INJECTION TX VEIN,MULT VEINS",36471, $990.61 , $990.61 
761001161,HC ENDOVENOUS MCHNCHEM 1ST VEIN,36473," $9,648.36 "," $9,648.36 "
761000290,"HC ENDOVENOUS RF, 1ST VEIN",36475," $12,658.70 "," $12,658.70 "
761000291,"HC ENDOVENOUS RF, VEIN ADD-ON",36476," $4,051.39 "," $4,051.39 "
761000292,"HC ENDOVENOUS LASER, 1ST VEIN",36478," $7,776.20 "," $7,776.20 "
761000293,HC ENDOVENOUS LASER VEIN ADDON,36479," $3,790.99 "," $3,790.99 "
761000294,HC PERCUT PORTAL VEIN CATH,36481," $1,376.87 "," $1,376.87 "
360000099,HC VENOUS SELECT SAMPLING W CATH,36500," $1,504.90 "," $1,504.90 "
761000295,"HC THER APHERESIS,WHITE BLOOD CLS",36511," $7,086.14 "," $7,086.14 "
761000296,"HC THER APHERESIS,RED BLOOD CLS",36512," $9,977.12 "," $9,977.12 "
761000297,"HC THER APHERESIS,PLATELETS",36513," $4,861.89 "," $4,861.89 "
761000298,"HC THER APHERESIS,PLASMA PHERESIS",36514," $4,861.89 "," $4,861.89 "
761000299,HC PHOTOPHERESIS,36522," $13,847.97 "," $13,847.97 "
360000100,HC INSERT NON-TUNNEL CV CATH < 5 Y/O,36555," $2,668.02 "," $2,668.02 "
360000101,HC INSERT NON-TUNNEL CV CATH,36556," $4,160.98 "," $4,160.98 "
360000103,HC INSERT TUNNELED CV CATH,36558," $9,506.77 "," $9,506.77 "
761000300,HC INSERT TUNNELED CV CATH,36561," $12,225.78 "," $12,225.78 "
360000105,HC INSERT PICC W/O SUB-Q PORT <5 Y/O,36568," $3,935.84 "," $3,935.84 "
761000920,HC INSERT PICC CATH,36569," $5,630.61 "," $5,630.61 "
360000108,HC INSERT TUNNELED CV CATH,36571," $7,342.74 "," $7,342.74 "
360000297,HC REPLACE CVAD CATH,36580," $3,302.20 "," $3,302.20 "
360000298,HC REPLACE COMP CVA W/O,36581," $3,588.10 "," $3,588.10 "
360000299,HC REPLACE COMP W/PORT,36582," $5,082.14 "," $5,082.14 "
761000919,HC REPLACE PICC CATH,36584," $2,287.72 "," $2,287.72 "
360000110,HC RMVL TUNNELED CV CATH,36589," $3,646.14 "," $3,646.14 "
761000918,HC REMOVAL TUNNELED CV CATH,36590," $6,156.29 "," $6,156.29 "
510000020,HC COLLECT BLOOD FROM IMPLNT VENOUS ACCESS DVC,36591, $413.39 , $413.39 
510000021,HC COLLECT BLOOD FROM CATH VENOUS NOS,36592, $447.02 , $447.02 
761000917,HC DECLOT VASCULAR DEVICE,36593," $1,309.60 "," $1,309.60 "
360000112,HC MECH REMOV TUNNELED CV CATH,36595," $3,588.10 "," $3,588.10 "
761000916,HC REPOSITION VENOUS CATHETER,36597," $2,143.42 "," $2,143.42 "
761000915,HC INJ W/FLUOR EVAL CV DEVICE,36598," $1,040.52 "," $1,040.52 "
510000022,HC WITHDRAWAL OF ARTERIAL BLOOD,36600, $166.55 , $166.55 
360000115,"HC INSERT CATH,ART,PERCUT,SHORTTERM",36620," $2,117.92 "," $2,117.92 "
450000164,"HC INSERT NEEDLE,INTRAOSSEOUS INFUSN",36680," $1,752.28 "," $1,752.28 "
761001163,HC INTRO CATH DIALYSIS CIRCUIT,36901," $3,558.80 "," $3,558.80 "
761001164,HC INTRO CATH DIALYSIS CIRCUIT W/DIAG ANGIO,36902," $14,528.69 "," $14,528.69 "
761001165,HC INTRO CATH DIALYSIS CIRCUIT W/STENT,36903," $29,364.44 "," $29,364.44 "
761001166,HC THRMBC/NFS DIALYSIS CIRCUIT,36904," $14,528.69 "," $14,528.69 "
761001167,HC THRMBC/NFS DIALYSIS CIRCUIT W/ANGIO,36905," $29,364.44 "," $29,364.44 "
761001168,HC THRMBC/NFS DIALYSIS CIRCUIT W/STENT,36906," $44,508.87 "," $44,508.87 "
761001169,HC BALO ANGIOP CTR DIALYSIS SEG,36907," $7,226.10 "," $7,226.10 "
761001170,HC STENT PLMT CTR DIALYSIS SEG,36908," $38,594.54 "," $38,594.54 "
360000117,HC INSERT TRANSVEN INTRAHEP PORTOSYS SHUNT,37182," $10,774.59 "," $10,774.59 "
761000302,HC REVIS TRANSVEN INTRAHEP PORTOSYS SHUNT,37183," $17,219.49 "," $17,219.49 "
360000118,"HC PRIM PERC MECH THROMBECTOMY, ARTERIAL",37184," $9,261.56 "," $9,261.56 "
360000119,"HC PRIM PERC MECH THROMBECTOMY, ARTERIAL EA ADD",37185," $5,266.05 "," $5,266.05 "
360000120,"HC SEC PERC MECH THROMBECT, ARTERIAL, W OTHER PROC",37186," $4,541.27 "," $4,541.27 "
360000121,"HC PERCUT MECH THROMBECTOMY, VENOUS",37187," $11,289.43 "," $11,289.43 "
360000122,"HC PERCUT MECH THROMBECTOMY, VENOUS, REPT",37188," $7,531.53 "," $7,531.53 "
360000123,HC INS INTRVAS VC FILTR W/WO VAS ACS VSL SELXN RS&,37191," $9,447.64 "," $9,447.64 "
360000125,HC RTRVL INTRVAS VC FILTR W/WO ACS VSL SELXN RS&I,37193," $8,042.56 "," $8,042.56 "
360000320,HC REMOVE INTRVAS FOREIGN BODY,37197," $7,037.38 "," $7,037.38 "
360000126,HC TRANSCATH BIOPSY,37200," $5,964.79 "," $5,964.79 "
360000310,HC THROMBOLYTIC ART THERAPY,37211," $5,387.55 "," $5,387.55 "
360000311,HC THROMBOLYTIC VENOUS THERAPY,37212," $8,912.98 "," $8,912.98 "
360000312,HC THROMBLYTIC ART/VEN THERAPY,37213," $5,595.80 "," $5,595.80 "
360000313,HC CESSJ THERAPY CATH REMOVAL,37214," $5,595.80 "," $5,595.80 "
360000133,"HC TRANSCATH STENT, CCA W/EPS",37215," $10,347.10 "," $10,347.10 "
360000135,"HC REVASC ILIAC ARTY,ANGIOPLST, INTL VESSEL",37220," $17,782.61 "," $17,782.61 "
360000136,"HC REVASC ILIAC ARTY,ANGIOPLST/STENT, INTL VESSEL",37221," $21,658.23 "," $21,658.23 "
360000137,"HC REVASC ILIAC ARTY,ANGIOPLST, EA ADD VESSEL",37222," $20,402.34 "," $20,402.34 "
360000138,"HC REVASC ILIAC ARTY,ANGIOPLST/STENT, EA ADD VESSE",37223," $23,157.70 "," $23,157.70 "
360000139,"HC REVASC FEM/POP ARTY,ANGIOPLST",37224," $15,541.54 "," $15,541.54 "
360000140,"HC REVASC FEM/POP ARTY,ANGIOPLST/ATHERECTOMY",37225," $20,998.55 "," $20,998.55 "
360000141,"HC REVASC FEM/POP ARTY,ANGIOPLST/STENT",37226," $17,999.07 "," $17,999.07 "
360000142,"HC REVASC FEM/POP ARTY,ANGIOPLST/STENT/ATHERECTOMY",37227," $28,111.27 "," $28,111.27 "
360000143,"HC REVASC TIBIAL/PERON ARTY,ANGIOPLST INTL",37228," $12,654.90 "," $12,654.90 "
360000144,"HC REVASC TIBIAL/PERON ARTY,ANGIOPLST/ATHERECTOMY",37229," $19,017.34 "," $19,017.34 "
360000145,"HC REVASC TIBIAL/PERON ARTY,ANGIOPLST/STENT INTL",37230," $24,249.75 "," $24,249.75 "
360000147,"HC REVASC TIBIAL/PERON ARTY,ANGIOPLST EA ADD",37232," $9,388.51 "," $9,388.51 "
360000400,HC OPEN/PERQ PLACE STENT 1ST,37236," $38,594.54 "," $38,594.54 "
360000401,HC OPEN/PERQ PLACE STENT EA ADD,37237," $18,664.71 "," $18,664.71 "
360000402,HC OPEN/PERQ PLACE STENT SAME,37238," $34,859.58 "," $34,859.58 "
360000403,HC OPEN/PERQ PLACE STENT EA ADD,37239," $16,858.45 "," $16,858.45 "
360000404,HC VASC EMBOLIZE/OCCLUDE VENOUS,37241," $33,773.88 "," $33,773.88 "
360000405,HC VASC EMBOLIZE/OCCLUDE ARTERY,37242," $30,505.44 "," $30,505.44 "
360000406,HC VASC EMBOLIZE/OCCLUDE ORGAN,37243," $33,773.88 "," $33,773.88 "
360000407,HC VASC EMBOLIZE/OCCLUDE BLEED,37244," $30,505.44 "," $30,505.44 "
761001172,HC TRLUML BALO ANGIOP 1ST ART,37246," $14,528.69 "," $14,528.69 "
761001174,HC TRLUML BALO ANGIOP 1ST VEIN,37248," $14,528.69 "," $14,528.69 "
761001175,HC TRLUML BALO ANGIOP ADEL VEIN,37249, $507.78 , $507.78 
