GOOD SAMARITAN HOSPITAL,,,
CHARGE DESCRIPTION MASTER,,,
"AS OF JUNE 1, 2018",,,
,,,
,,,
Chrg Code,Chrg Desc,Chrg Amt IP,Chrg Amt OP
21302,PROTEIN ELECTRO CSF     ,13.00,13.00
21303,STRONGYLOIDES AB QL IGG ,42.55,42.55
21304,T CELLS CD4 COUNT       ,158.75,158.75
21306,BK VIRUS DNA BY AMP     ,164.75,164.75
21309,IMMUNOFIX ELECTRO SER   ,1.57,1.57
21311,AMINO ACIDS QN 6 OR MORE,110.25,110.25
21312,DESOXYCORTICOSTERONE    ,57.80,57.80
21315,ESTRADIOL               ,18.20,18.20
21323,IGG SUBCLASSES EA       ,11.40,11.40
21324,INHIBIN A               ,88.20,88.20
21325,ADENOSINE DEAMINASE SPEC,59.60,59.60
21326,ALLERGEN IGE EACH       ,24.05,24.05
21327,SOMATOSTATIN            ,170.25,170.25
21329,VERY LONG CHAIN FATTY AC,189.50,189.50
21350,MNT INDV SUBSQ EA 15 MIN,121.16,121.16
21351,GWIRE ORTHO .045X6      ,502.00,502.00
21352,GWIRE  SS L7IN O WS-140 ,502.00,502.00
21356,NEEDLE INSERTION 6.5IN  ,"4,398.00","4,398.00"
21357,PORT MRI 2LM W/CATH 10FR,"7,480.00","7,480.00"
21358,VIRAL NEUTRALIZATION    ,35.05,35.05
21359,VIRAL NEUTRALIZATION    ,34.20,34.20
21361,VIRAL NEUTRALIZATION    ,34.20,34.20
21365,MNT INIT ASSESS EA 15MIN,144.00,144.00
21370,CD 19 ADD               ,19.85,19.85
21379,IMMUNIZ ADMIN EA ADDTL  ,572.00,572.00
21380,COLL CAPILLARY BLOOD    ,70.50,70.50
21381,VENIPUNCTURE            ,182.00,182.00
21382,BLOOD TRANSFUSION       ,"1,068.00","1,068.00"
21384,IMMUNIZ ADMIN SGL       ,287.00,287.00
21386,IMMUNIZ ADMIN SGL       ,287.00,287.00
21387,URINE CATH COLL SINGLE  ,947.00,947.00
21388,NDL/INCATH VEIN         ,919.00,919.00
21395,SCREW CORT S/T 2.4X14MM ,"1,559.00","1,559.00"
21403,SCREW CORT LCK TI 2.3X16,"2,663.00","2,663.00"
21408,SCREW SPN XPDM TI 5.5MM ,"3,824.00","3,824.00"
21431,MNT GROUP EA 30 MIN     ,67.50,67.50
21480,I131 SOD IOD CAP DX MCI ,"2,413.00","2,413.00"
21492,UREA 40% CREAM          ,"1,140.00","1,140.00"
21498,MENTHOL LOZENGES        ,1.83,1.83
21499,MENTHOL/BENZOCAINE LOZ  ,1.83,1.83
21501,SAACHAROMYCES BOUL PAK  ,15.95,15.95
21508,DHS MS SEMI PRI         ,"4,818.00",0.00
21520,DHS PEDI SEMI PRIVATE   ,"5,331.00",0.00
21525,IV INITIAL UP TO 1 HOUR ,"2,001.00","2,001.00"
21530,IV EACH ADD HOUR        ,470.00,470.00
21535,CHEMO IV SING/IN DR 1 HR,"2,075.00","2,075.00"
21536,CHEMO IV EA ADD HOUR    ,490.00,490.00
21537,CHEMO IV EA AD SEQ 1 HR ,490.00,490.00
21539,CHEMO IV PUSH SING/IN DR,"1,761.00","1,761.00"
21540,IV INITIAL UP TO 1 HOUR ,"2,001.00","2,001.00"
21542,IV INITIAL UP TO 1 HOUR ,"2,001.00","2,001.00"
21543,IV EACH ADD HOUR        ,470.00,470.00
21544,IVP SINGLE/INITIAL DRUG ,479.00,479.00
21551,IV INITIAL UP TO 1 HOUR ,"2,001.00","2,001.00"
21553,IV INITIAL UP TO 1 HOUR ,"2,001.00","2,001.00"
21557,IV INITIAL UP TO 1 HOUR ,"2,001.00","2,001.00"
21558,IV INITIAL UP TO 1 HOUR ,"1,004.00","1,004.00"
21559,IV EACH ADD HOUR        ,470.00,470.00
21564,IV EACH ADD HOUR        ,470.00,470.00
21565,IV EACH ADD HOUR        ,470.00,470.00
21567,IV EACH ADD HOUR        ,250.00,250.00
21568,IVP SINGLE/INITIAL DRUG ,479.00,479.00
21570,IVP SINGLE/INITIAL DRUG ,479.00,479.00
21571,IVP SINGLE/INITIAL DRUG ,479.00,479.00
21572,IVP SINGLE/INITIAL DRUG ,479.00,479.00
21574,IVP SINGLE/INITIAL DRUG ,479.00,479.00
21576,IVP SINGLE/INITIAL DRUG ,479.00,479.00
21577,IVP SINGLE/INITIAL DRUG ,632.00,632.00
21582,CHEMO IV PUSH SING/IN DR,"1,761.00","1,761.00"
21588,CHEMO IV SING/IN DR 1 HR,"2,075.00","2,075.00"
21594,CHEMO IV EA ADD HOUR    ,490.00,490.00
21598,IVP SINGLE/INITIAL DRUG ,479.00,479.00
21616,XR MAMMARY DUCTO SGL    ,"2,230.00","2,230.00"
21649,XR BONE AGE STUDIES     ,"1,172.00","1,172.00"
21650,DRAIN ABRAMSON 3 LUMEN  ,836.00,836.00
21651,XR BONE SURVEY COMP     ,"4,375.00","4,375.00"
21654,CT GUID NDL PLCMT       ,"2,721.00","2,721.00"
21656,CT GUID NDL PLCMT       ,"4,341.00","4,341.00"
21659,CT GUID NDL PLCMT       ,"4,301.00","4,301.00"
21661,CT GUID NDL PLCMT       ,"4,301.00","4,301.00"
21662,CT GUID NDL PLCMT       ,"3,209.00","3,209.00"
21663,CT GUID NDL PLCMT       ,"3,209.00","3,209.00"
21666,CT GUID NDL PLCMT       ,"3,209.00","3,209.00"
21668,CT PLACE RAD THPY FLD   ,"5,372.00","5,372.00"
21669,CT GUID NDL PLCMT       ,"3,209.00","3,209.00"
21670,CT GUID NDL PLCMT       ,"3,209.00","3,209.00"
21673,CT GUID NDL PLCMT       ,"3,209.00","3,209.00"
21676,XR FLUORO FOR SPINE INJ ,"1,293.00","1,293.00"
21677,FLUORO GUID CTRL ACC DEV,"4,096.00","4,096.00"
21679,XR FLUORO NDL           ,"4,096.00","4,096.00"
21683,XR FLUORO NDL           ,662.00,662.00
21684,XR FLUORO NDL           ,362.00,362.00
21688,XR FLUORO NDL           ,"4,096.00","4,096.00"
21691,XR BONE AGE STUDIES     ,"1,172.00","1,172.00"
21695,DRAIN SUC JP 15FR       ,210.00,210.00
21696,XR BONE SURVEY INFANT   ,"2,159.00","2,159.00"
21697,XR BONE SURVEY COMP     ,"4,375.00","4,375.00"
21710,"INH INOMAX, PER HR      ","1,848.00","1,848.00"
21714,US INTRAOPERATIVE       ,"3,033.00","3,033.00"
21715,MECH CHEST WALL OSCILL  ,386.00,386.00
21719,VENT MGMT INITIAL IP/OBS,"16,704.00","16,704.00"
21720,VENT MGMT IP/OBS SUB DAY,"19,040.00","19,040.00"
21721,VENT MGMT INITIAL IP/OBS,"6,111.00","6,111.00"
21722,VENT MGMT IP/OBS SUB DAY,"7,032.00","7,032.00"
21726,VENT MGMT INITIAL IP/OBS,"6,111.00","6,111.00"
21727,VENT MGMT IP/OBS SUB DAY,"7,032.00","7,032.00"
21728,BIPAP MGMT INTL IP/OBS  ,"6,111.00","6,111.00"
21729,BIPAP MGT IP/OBS SUB DAY,"7,032.00","7,032.00"
21731,CT PLACE RAD THPY FLD   ,"5,372.00","5,372.00"
21733,IV EACH ADD HOUR        ,470.00,470.00
21734,CHEMO IV PUSH SING/IN DR,"1,761.00","1,761.00"
21735,DRAIN PNRS 12X1IN       ,28.00,28.00
21738,SURG III TIME CHARGE    ,"19,934.00","19,934.00"
21739,SURG III QTR HOUR       ,"4,373.00","4,373.00"
21746,DHS ROOM ADJ 021508     ,"4,818.00","4,818.00"
21748,B PERTUSSIS IGA PT      ,17.85,17.85
21750,B PERTUSSIS IGG PT      ,17.85,17.85
21751,MASS SPEC QN EACH SPEC  ,13.25,13.25
21754,N TELOPEPTIDE UR        ,17.35,17.35
21755,DRAIN PENROSE 1/2X36    ,66.00,66.00
21756,ALK PHOS (ALP)          ,26.50,26.50
21758,ENCEPH WEST NILE AB IGM ,22.05,22.05
21759,ENCEPH WEST NILE AB IGG ,22.05,22.05
21760,ENCPH WST NIL AB IGM CSF,22.05,22.05
21761,ENCPH WST NIL AB IGG CSF,22.05,22.05
21762,ASPERGILLUS AG EIA      ,118.00,118.00
21763,ENTEROVIRUS AMP         ,79.40,79.40
21766,PET/CT TM SK BS MIDTH IN,"14,749.00","14,749.00"
21767,PET/CT TUMR WHOL BOD INI,"14,749.00","14,749.00"
21768,FDG DX UP TO 45 MCI     ,"3,781.00","3,781.00"
21769,MRI WO FOL W/CON BRST BI,"19,811.00","19,811.00"
21771,MRI WO FOL WCON BR UN LT,"17,417.00","17,417.00"
21772,MRI WO FOL WCON BR UN RT,"17,417.00","17,417.00"
21774,SULFUR COLLOID DX 20 MCI,"1,865.00","1,865.00"
21775,SULFUR COLLOID DX 20 MCI,"1,195.00","1,195.00"
21776,SULFUR COLLOID DX 20 MCI,"1,195.00","1,195.00"
21778,CATH FOLEY 3W MD 24FR   ,397.00,397.00
21779,PACK CARDIOPLEGIA CUSTOM,"11,611.00","11,611.00"
21781,DRAIN CNSTVC WND 1/8IN  ,496.00,496.00
21782,KIT CNSTVC 2 W/O DRN    ,"2,447.00","2,447.00"
21783,DETECTOR CO2 EASY CAP II,398.00,398.00
21784,ADAPTER SWVL FBROP 15   ,496.00,496.00
21788,BAG DRNG URINE 2000ML LF,138.00,138.00
21789,KIT FOL CATH LF 16FR    ,288.00,288.00
21792,CANN PRFSN RTR SMTH 14F ,"2,447.00","2,447.00"
21794,BRACE ANKL ARCST UNV    ,295.00,295.00
21796,EVACUATR SURG MED OD1/8I,370.00,370.00
21797,DRAIN WOUND 400/15 3/16 ,370.00,370.00
21798,DRAIN INCS 7MM 20CMX7MM ,224.00,224.00
21799,DRAIN INCS 20CMX10MM SIL,224.00,224.00
21801,EVACUATR WND DRN 100CC  ,181.00,181.00
21802,DRAIN PNRS 1X36IN       ,66.00,66.00
21803,DRAIN PNRS TUBE 18X1/4  ,28.00,28.00
21804,DRAIN PNRS 18X.5IN      ,28.00,28.00
21806,DRAIN PENROSE 3/4X12    ,28.00,28.00
21810,BAG DRAIN BCKR 700 ML   ,"1,520.00","1,520.00"
21827,CANNULA VERSASTEP PORT 5,"2,924.00","2,924.00"
21829,BRACE T-ROMHINGE KNEE   ,"4,021.00","4,021.00"
21834,PAD DEFIB 9X6ADLT       ,157.00,157.00
21836,DRAIN VENTRICLE EXT     ,"5,153.00","5,153.00"
21850,DRN SYS TLS SURG 10F    ,"1,208.00","1,208.00"
21853,DUP AB/PEL/SC COMP      ,"4,884.00","4,884.00"
21854,DUP AB/PEL/SC LTD       ,"3,005.00","3,005.00"
21856,DUP AB/PEL/SC LTD       ,"3,005.00","3,005.00"
21857,DUP EXTRACRANIAL BIL    ,"4,493.00","4,493.00"
21861,DUP UE ART BIL          ,"6,043.00","6,043.00"
21862,DUP UE ART UNI/LTD      ,"3,993.00","3,993.00"
21863,DUP UE ART UNI/LTD      ,"3,993.00","3,993.00"
21864,IVP EA ADD SEQ NEW DRUG ,632.00,632.00
21884,FERN TEST               ,355.00,355.00
21888,NOROVIRUS AMP PROBE     ,158.75,158.75
21891,LACTOFERRIN STOOL IA QL ,45.50,45.50
21892,GALACTOSE 1 PUT QUANT   ,120.50,120.50
21893,SEX HORMONE BG          ,17.65,17.65
21897,TRACH TUBE CHANGE       ,"1,034.00","1,034.00"
21898,SURFACTANT              ,476.00,476.00
21899,CONT INHAL TRMT 1ST HOUR,"1,498.00","1,498.00"
21901,CONT IN TRMT EA ADD HOUR,"1,348.00","1,348.00"
21902,ATC DEL&INITIAL STABILIZ,"1,273.00","1,273.00"
21903,DEL RESUS PPV CHEST COMP,"1,273.00","1,273.00"
21905,VITAL CAPACITY          ,384.00,384.00
21906,CHEST WALL INITIAL      ,386.00,386.00
21907,CHEST WALL SUBSEQUENT   ,270.00,270.00
21990,NON RAD CONTRAST MAT NOC,329.75,329.75
22007,EMBLZ INTRACRAN/SP      ,"51,089.00","51,089.00"
22008,EMBOLIZE EXTRACRAN      ,"44,185.00","44,185.00"
22009,SP ANGIO PELVIC         ,"6,623.00","6,623.00"
22010,SP ANG INTRN MAMMARY    ,"6,623.00","6,623.00"
22011,SP AORTOGM TH W/FILM    ,"6,623.00","6,623.00"
22012,SP TRANSCTH THPY EMBL   ,"6,623.00","6,623.00"
22014,SP TRANSCATH ANGIO F/U  ,"6,623.00","6,623.00"
22021,US GUIDANCE VASC ACCESS ,"2,857.00","2,857.00"
22022,CARO STENT W/ DIST PROT ,"51,082.00","51,082.00"
22046,VORICONZLE 40MG/MLPO75ML,602.75,602.75
22047,NOREPINEPHRINE 4MG/250ML,539.00,539.00
22056,CLOZAPINE 100MG ODT     ,110.00,110.00
22057,CLOZAPINE 25MG ODT      ,73.75,73.75
22058,SITAGLIPTIN 100MG TAB   ,135.00,135.00
22062,OXYCODONE 20MG/ML CONC  ,100.00,100.00
22063,TOPIRAMATE SPRINKLE 25MG,86.25,86.25
22064,TOPIRAMATE SPRINKLE 15MG,79.00,79.00
22070,PALIPERIDONE 3MG ER TAB ,221.00,221.00
22075,INS GLULISINE U100 10ML ,"1,021.00","1,021.00"
22082,MRA W/O FOL W/CONT CHEST,"16,403.00","16,403.00"
22097,PACEMKR ADPTA SR ADSR01 ,"59,795.00","59,795.00"
22101,CTHTHRMB GFT 5F 50      ,"7,527.00","7,527.00"
22108,NEEDLE INTRODUC XL G2   ,"2,251.00","2,251.00"
22110,KIT NURSTMR SPNL REMOT  ,"19,175.00","19,175.00"
22115,PICK MICROSURG 25GAX32MM,397.00,397.00
22121,SCREW BONE 5.5 X 35MM   ,"16,473.00","16,473.00"
22122,TISSUE SYN 50X38X.85MM  ,"8,010.00","8,010.00"
22123,SCREW TEMP 48MM 0059830 ,"1,859.00","1,859.00"
22125,COMPNT FEM 00576401652  ,"31,209.00","31,209.00"
22127,SCREW BN LCK 5X30MM     ,"4,223.00","4,223.00"
22149,VALVE AORTIC FLEX C 21  ,"69,844.00","69,844.00"
22150,VALVE AORTIC FLEX C 23  ,"72,900.00","72,900.00"
22151,CT LTD/LOC              ,"11,122.00","11,122.00"
22152,3D CT/MRI/US/OTH NOT IND,"8,793.00","8,793.00"
22159,GRAFT BN 14X11X5MM BLCK ,"15,515.00","15,515.00"
22165,GRAFT BN CNRSTN 14X11X7 ,"15,515.00","15,515.00"
22167,TRAY MBT REV CEM TIB 3  ,"67,950.00","67,950.00"
22172,CABLE DLMLS HIP SS 2MM  ,"7,331.00","7,331.00"
22174,SCREW T2 LCK F-T 5X70MM ,"5,362.00","5,362.00"
22176,SCREW T2 F/T LCK 5X40   ,"6,283.00","6,283.00"
22177,SCREW BNE 5.0X60 LCK    ,"5,362.00","5,362.00"
22210,STEM SMT CMNT SZ2 STD   ,"25,702.00","25,702.00"
22211,STEM CNTRLZR HIP 9.25MM ,"2,221.00","2,221.00"
22213,LINER ACTB PNCL 32X52   ,"21,755.00","21,755.00"
22215,INSRT TRIATHLON TIB 311 ,"17,441.00","17,441.00"
22216,COMPNT FEM 5510-F-302   ,"30,291.00","30,291.00"
22217,COMPNT PTLR TRI X3 10X35,"9,819.00","9,819.00"
22218,HEAD FM ART/EZ 32 +9 BLU,"8,592.00","8,592.00"
22227,SYST TUBL ESS 2COILS/CHG,"25,312.00","25,312.00"
22230,KNEE TRIATH TIB BSPLATE ,"18,718.00","18,718.00"
22231,COMPNT PTLR ASYM 10X32MM,"9,819.00","9,819.00"
22233,SHNT CV FLOCOIL 1.5     ,"9,103.00","9,103.00"
22234,SHNT CV FLOCOIL 2.0     ,"2,447.00","2,447.00"
22295,STREP GROUP B LATEX     ,2.75,2.75
22296,H INFLU TYPE B LATEX    ,1.21,1.21
22298,N MENINGTDS GRP A/Y LATX,1.21,1.21
22299,N MENINGTDS GRP C/W LATX,1.21,1.21
22300,N MENINGTDS GRP B/E LATX,1.21,1.21
22301,MAGNESIUM RBC           ,10.60,10.60
22302,CYTOGEN DNA PROBE EACH  ,146.25,146.25
22303,CYTOGEN IP 100-300      ,260.00,260.00
22308,PTT                     ,47.45,47.45
22310,GIARDIA AB QL SQN       ,32.75,32.75
22311,CYSTICERCUS IGG AB      ,59.90,59.90
22313,TB GAMMA INTERFERON RESP,53.10,53.10
22314,HERPES 6 HUMAN AB IGM QL,105.60,105.60
22315,HERPES 6 HUMAN AB IGG QL,105.60,105.60
22318,RUBELLA IGG             ,2.64,2.64
22325,VOLTAGE-GATED C C AB RIA,132.50,132.50
22326,CULT C DIFF ANAER SCR   ,8.82,8.82
22328,HTLV1 AMP PROBE         ,100.20,100.20
22329,HTLV2 AMP PROBE         ,100.20,100.20
22345,SRFC ARTC SZ E F 10     ,"13,769.00","13,769.00"
22346,COMPNT PTLR 8.5MM 32MM  ,"8,483.00","8,483.00"
22347,PLATE TIB 00598003702   ,"16,965.00","16,965.00"
22348,COMPNT FEM 00576401552  ,"52,939.00","52,939.00"
22351,GRAFT BONE INFUSE BMP ME,"88,690.00","88,690.00"
22357,TRAY TIBIAL MBT KEEL CEM,"27,452.00","27,452.00"
22363,INS FEM 7 12/14 SMT CMNT,"45,895.00","45,895.00"
22368,HEAD FEM 8.5MM 12 14 TPR,"9,137.00","9,137.00"
22369,LENS IOL MZ60BD 19.0    ,"1,647.00","1,647.00"
22370,LENS IOL 25.0  MZ60BD   ,552.00,552.00
22381,CMPNT TIBTRY SZ 3 KN    ,"29,373.00","29,373.00"
22384,LENS IOL MZ60BD 21.0    ,552.00,552.00
22385,PACEMKR ADPTA DR ADDR01 ,"59,795.00","59,795.00"
22386,SRFC ARTC SZ C D 12     ,"14,209.00","14,209.00"
22388,FEM CMPNT SZ D LT       ,"27,537.00","27,537.00"
22389,SRFC ARTC 3-4 10 YLW    ,"13,769.00","13,769.00"
22390,COMPONENT FEM SZ D RT LP,"27,537.00","27,537.00"
22391,PLATE NAR SHRT LT DVR   ,"9,378.00","9,378.00"
22394,PEG FX THRD 2.5X20      ,"1,774.00","1,774.00"
22409,SCREW CANNULATED LNG THR,"6,396.00","6,396.00"
22419,SCREW BN 6.5X7.9X2.9X55 ,"7,480.00","7,480.00"
22420,WASHER 13.0MM SYN       ,805.00,805.00
22422,SCREW CANN 6.5X75X32MM  ,"7,480.00","7,480.00"
22424,CATH PERITONEAL 23047   ,"4,300.00","4,300.00"
22426,SHUNT CSF DRAIN EXT VENT,"3,010.00","3,010.00"
22430,SCREW CANC 5.0X75       ,"3,940.00","3,940.00"
22431,KWIRE BYNT 2MM 9IN      ,"2,381.00","2,381.00"
22432,WASHER ORTH 5.0 FLAT    ,778.00,778.00
22435,CMPNT PTLA 35 96-0101   ,"10,506.00","10,506.00"
22437,TRAY MBT CEM KEEL TIB 2 ,"29,373.00","29,373.00"
22438,PEG FX THRD 2.5X18      ,"1,774.00","1,774.00"
22439,SCREW CORT 3.5X12 CS12  ,"1,774.00","1,774.00"
22440,SCREW CORTICAL 3.5MM X 1,"1,774.00","1,774.00"
22441,PEG FX THRD 2.5X22      ,"1,774.00","1,774.00"
22446,SCREW MUL AX 6.5X45     ,"16,473.00","16,473.00"
22447,SLING SBURTHRL 60X1.1CM ,"11,279.00","11,279.00"
22448,INS ORTH 7 TPRD STD OFST,"45,895.00","45,895.00"
22455,PROSTH ACTB HOLE PLUG   ,"1,867.00","1,867.00"
22457,SCREW CANN PNCL 6.5X55  ,"2,684.00","2,684.00"
22463,SCREW BN GMA3 IM 10.5X90,"9,739.00","9,739.00"
22466,NAIL GMA 3 11X180       ,"24,765.00","24,765.00"
22469,SCREW ACTB CANC 6.5X25-1,"2,640.00","2,640.00"
22470,PLUG DOME HL SCRFT ACTB ,"2,765.00","2,765.00"
22471,SHELL ACETAB TRDNT 48D  ,"20,385.00","20,385.00"
22472,HEAD FEM HIP 6565-0-128 ,"13,990.00","13,990.00"
22474,STEM HUM 10 PCOAT       ,"54,469.00","54,469.00"
22480,HEAD FEMORAL VERSYS 28MM,"8,592.00","8,592.00"
22481,STEM FEM DIST 15X160    ,"47,486.00","47,486.00"
22483,SCREW BNE TIV 6.5X25    ,"2,599.00","2,599.00"
22484,SCREW BNE TIV 6.5X30    ,"2,599.00","2,599.00"
22485,SCREW CORT SLFTAP 6.5X35,"6,389.00","6,389.00"
22487,PEG FX 10X2.5 FP10 THRD ,"2,244.00","2,244.00"
22488,PLATE TRA F3 STR FRAG   ,"9,334.00","9,334.00"
22589,ASSEMBLY W/COATING      ,"8,440.00","8,440.00"
22598,RETRACTOR URO SCRTL ACC ,"7,715.00","7,715.00"
22605,PROSTHESIS TSTCLR 13ML  ,"28,476.00","28,476.00"
22607,PROSTHSIS TSTCLR 4.5X2.9,"28,476.00","28,476.00"
22609,PERICARDIUM TUTOPLST 6X6,"14,713.00","14,713.00"
22613,BIOTINIDASE EA SPEC     ,17.30,17.30
22614,TRYPSINOGEN IA QL       ,17.30,17.30
22615,PROTEINASE-3 AB         ,14.20,14.20
22617,CULT ACANTHAMOEBA SCR   ,25.45,25.45
22621,STEM FEM STD CMNT 11X120,"36,489.00","36,489.00"
22623,SCREW BN GMA3 IM10.5X100,"9,739.00","9,739.00"
22624,NAIL GAMMA3 11X18X120   ,"21,497.00","21,497.00"
22627,HEAD BIP UHR HIP 52X26MM,"13,680.00","13,680.00"
22630,DRESSNG TIELL HYDR 4 1/4,301.00,301.00
22632,KIT IT SYNCHROMED 2 DRUG,"2,447.00","2,447.00"
22633,LEAD PCNG 6FR 5076-58   ,"13,516.00","13,516.00"
22639,SCREW PNCL 6.5X15 CANC  ,"3,245.00","3,245.00"
22645,DRESSING THRML SAL 4X8S ,95.00,95.00
22649,SCREW CANN 6.5X65X32MM  ,"7,480.00","7,480.00"
22652,STABILIZER PECTUS ELONG ,"11,755.00","11,755.00"
22653,BAR PECTUS SUPP 12      ,"28,350.00","28,350.00"
22668,BURR HOLE COVER /SHUNT T,"7,480.00","7,480.00"
22669,COVER BUR HL MTRX 24MM  ,"7,480.00","7,480.00"
22673,SCREW TI NEURO SELF-DRIL,"2,334.00","2,334.00"
22674,PLATE STRAIGHT 4 HOLES M,"2,505.00","2,505.00"
22677,IMPLANT FX 50MM 5MM BTRN,"7,480.00","7,480.00"
22679,SCREW T2 LCK F-T 4X26MM ,"5,699.00","5,699.00"
22683,SCREW BNE 5.0X45 LCK    ,"6,283.00","6,283.00"
22684,BIT DRL 3.5X230         ,"5,492.00","5,492.00"
22686,NAIL HUM IM T2 8X22MM   ,"28,330.00","28,330.00"
22687,TUBE ORTH 52 TFLN DISP  ,"6,841.00","6,841.00"
22688,GWIRE BALL TIP 2.5X800  ,"5,428.00","5,428.00"
22689,HEAD UNIVERSAL 26MM     ,"13,680.00","13,680.00"
22692,HEAD FEM 26X42MM UHR    ,"8,483.00","8,483.00"
22693,ANCH SUT 5 W/FIBERWIRE  ,"5,835.00","5,835.00"
22694,LENS IOL MTA4U0 10      ,939.00,939.00
22695,DRESSING PETRO 8X1IN CRD,28.00,28.00
22696,CTHGD TESIO 22X25CM 10FR,"7,896.00","7,896.00"
22698,ANCH SUT AR-1322-752SF  ,"5,535.00","5,535.00"
22702,PATCH SFT TIS 1X10X1    ,"10,821.00","10,821.00"
22704,STEM FEM STD MC 14X140  ,"44,060.00","44,060.00"
22705,DRESSING PETRO 9X5IN XR ,28.00,28.00
22707,SCREW BNE TIV 6.5X20    ,"2,599.00","2,599.00"
22711,HEAD FEM VERSYS 32 +0   ,"8,592.00","8,592.00"
22724,E HISTOLYTICA GRP AG EIA,29.25,29.25
22742,EXPANDER TISS 350ML 133 ,"19,617.00","19,617.00"
22771,PLATE 34-36MM TI 5.5MM  ,"16,473.00","16,473.00"
22772,PLATE 22.5 TI INTGR LCK ,"18,351.00","18,351.00"
22774,SCREW TI MATRIXNEURO SEL,"2,418.00","2,418.00"
22777,PEG FX 18X2.5 FP18 THRD ,"1,910.00","1,910.00"
22778,PEG FX 16X2.5 FP16      ,"1,910.00","1,910.00"
22779,PEG FX 20X2.5 FP20 THRD ,"1,910.00","1,910.00"
22780,PEG THRD 2.5X14         ,"1,910.00","1,910.00"
22781,SCREW CORTICAL 3.5MM X 1,"1,774.00","1,774.00"
22784,NAIL IM ELASTIC TT 3.5MM,"7,480.00","7,480.00"
22868,LENS IOL 17.5  MZ60BD   ,552.00,552.00
22869,PUMP SNCHR 2 INFS 40CC  ,"122,007.00","122,007.00"
22873,SCREW BN 2.7X20MM DCP   ,943.00,943.00
22876,MSH ULTRAPRO 3X6        ,"4,079.00","4,079.00"
22878,SCREW PNCL 6.5X20 CANC  ,"3,245.00","3,245.00"
22879,CUP ACTB SECT 2 PNCL 48 ,"16,523.00","16,523.00"
22884,CUP ACTB SECT 2 PNCL 56 ,"16,523.00","16,523.00"
22887,SCREW PNCL CANC 6.5X30MM,"3,245.00","3,245.00"
22888,SCREW PNCL CANC 6.5X35MM,"3,245.00","3,245.00"
22889,SCREW PNCL CANC 6.5X40MM,"3,245.00","3,245.00"
22890,SCREW CANN PNCL 6.5X45  ,"3,638.00","3,638.00"
22898,INS ORTH 2 TPRD SMT     ,"45,895.00","45,895.00"
22899,INS ORTH 3 SMT TPRD STD ,"45,895.00","45,895.00"
22900,SCREW CANC 5.0X70       ,"5,077.00","5,077.00"
22902,PLATE 2Y MTRX 21X.4MM 6H,"7,480.00","7,480.00"
22903,PLATE ADAPTIONTI 5 HOLES,"6,726.00","6,726.00"
22910,SCREW SELF DRILLING 4MM ,"2,418.00","2,418.00"
22912,TISS SPCR BN 8MM PRLL   ,"17,790.00","17,790.00"
22913,GRAFT BN 10MM PRLL      ,"16,891.00","16,891.00"
22916,BLADE HLCL 11X110       ,"9,664.00","9,664.00"
22918,SCREW LOCKING 458.938   ,"4,357.00","4,357.00"
22919,SCREW LOCKING 3.5X20 212,"3,594.00","3,594.00"
22920,SCREW 3.5X26 STRDR ST   ,"3,594.00","3,594.00"
22921,SCREW 3.5 LOCK W/STARD R,"3,594.00","3,594.00"
22922,SCREW LCP 3.5X30 STRDR  ,"3,594.00","3,594.00"
22923,SCREW LOCKING 3.5X32 212,"3,594.00","3,594.00"
22924,SCREW LOCKING 3.5X34 212,"3,594.00","3,594.00"
22925,SCREW LCP 3.5X36 STRDR  ,"3,594.00","3,594.00"
22926,SCREW LOCKING 3.5X38 212,"3,594.00","3,594.00"
22927,SCREW BNE 3.5X40 ST     ,"3,594.00","3,594.00"
22928,SCREW LOCKING 3.5X45 212,"3,594.00","3,594.00"
22929,SCREW LCP 3.5X50 STRDR  ,"3,594.00","3,594.00"
22930,SCREW LOCKING 3.5X60 212,"3,594.00","3,594.00"
22932,BIT DRL QC 2.8X165      ,"2,398.00","2,398.00"
22933,SCREW LOCKING 3.5X16 212,"3,594.00","3,594.00"
22934,SCREW LCP 3.5X24 STRDR  ,"3,594.00","3,594.00"
22935,BLADE IM TI 85MM TROCANT,"9,007.00","9,007.00"
22936,SCREW LOCKING 458.936   ,"4,357.00","4,357.00"
22937,SCREW BNE TI L40MM OD5.0,"4,357.00","4,357.00"
22938,SCREW BN 5MM 44MM NLE   ,"4,759.00","4,759.00"
22945,PLATE LCP PROXHUM 6H/3H ,"23,442.00","23,442.00"
22948,SCREW LOCKING TI 4.0MM X,"4,662.00","4,662.00"
22949,SCREW BONE TI 4 X 34MM H,"4,273.00","4,273.00"
22950,SCREW TI 4MM X 38MM     ,"4,273.00","4,273.00"
22957,LVL 1 HOSP TYPE B ED VST,200.00,200.00
22958,LVL 2 HOSP TYPE B ED VST,"1,061.00","1,061.00"
22959,LVL 3 HOSP TYPE B ED VST,"1,514.00","1,514.00"
22960,LVL 4 HOSP TYPE B ED VST,"2,955.00","2,955.00"
22961,LVL 5 HOSP TYPE B ED VST,"4,536.00","4,536.00"
22962,POSACONAZOLE 105 ML LIQ ,414.00,414.00
22972,MYCOPHNLATE PO LQ 175ML ,254.00,254.00
22974,D5.33NS 500ML           ,194.00,194.00
