Item ID,Item Description, Item Charge 
4300779,Ketorolac 30 MG/ML VIAL, $20.00 
4300780,Ketorolac 60 MG/2 ML VIAL, $20.00 
4300784,Fluconazole 100 MG TAB, $5.79 
4300785,Fluconazole 50 MG TAB, $5.00 
4300786,Fluconazole 2 MG/1 ML BAG, $42.28 
4300788,clomiPRAMINE 25 MG CAP, $35.22 
4300790,Chondroitin/Sod Hyalurona 0.5 ML SYR, $523.76 
4300791,Nicotine Patch 21 MG PATCH, $9.61 
4300792,Erythromycin Base 250 MG TAB.EC, $53.68 
4300794,Losartan/Hydrochlorothiazide 1 TAB TAB, $5.00 
4300795,Sucralfate Susp 1 GM/10 ML UDCUP, $65.54 
4300796,niCARdipine 20 MG CAP, $11.98 
4300798,Verapamil ERT 180 MG TAB.SA, $5.00 
4300799,Disopyramide 150 MG CAP, $8.64 
4300800,Mesalamine Enema 4 GM/60 ML BOT, $84.30 
4300801,Flutamide 125 MG CAP, $5.00 
4300802,Leuprolide Kit 7.5 MG KIT, $314.85 
4300804,Fluocinonide 0.05% Top. Soln 20 ML BOT, $338.48 
4300805,Digoxin Elix 125 MCG/2.5 ML UDBOT, $25.36 
4300806,Nicotine Patch 14 MG PATCH, $11.23 
4300807,Cephalexin Susp 250 MG/5 ML 100MLBTL, $106.88 
4300808,Nicotine Patch 7 MG PATCH, $13.66 
4300810,Desonide 0.05% Oint 15 GM TUBE, $256.55 
4300813,Dextran 40/NS 500 ML BOT, $250.61 
4300815,Octreotide 50 MCG/ML AMP, $20.00 
4300816,Octreotide 100 MCG/ML AMP, $23.75 
4300817,Octreotide 500 MCG/ML AMP, $111.63 
4300818,Penicillin V Pot 500 MG TAB, $5.00 
4300821,Dextran 40/D5W 500 ML BOT, $219.93 
4300824,Vancomycin 500 MG VIAL, $23.01 
4300826,Clobetasol 0.05% Oint 15 GM TUBE, $945.12 
4300827,diphenhydrAMINE ELIX 25 MG/10 ML UDCUP, $1.63 
4300828,Potassium Chloride 60 MEQ/30 ML VIAL, $20.00 
4300830,Phenytoin Sodium 250 MG/5 ML VIAL, $20.00 
4300832,DAUNOrubicin 20 MG VIAL, $296.08 
4300833,Nitroglycerin 50 MG/ 200 MCG/ML BOT, $167.19 
4300834,Adenosine 6 MG/2 ML VIAL, $20.00 
4300836,Selegiline 5 MG TAB, $12.78 
4300837,Diltiazem ERC 60 MG CAP.SA, $20.23 
4300838,Streptomycin 1000 MG VIAL, $156.75 
4300839,Morphine ERT 15 MG TAB.SA, $5.00 
4300843,Dextroamphetamine ERC 15 MG CAP.SA, $15.38 
4300844,Vitamins A and D Oint 60 GM TUBE, $11.84 
4300845,Sorbitol 70% Liquid 30 ML UDCUP, $7.20 
4300846,Lidocaine 1% 50 ML VIAL, $20.00 
4300852,Meperidine 2000 MG/20 ML VIAL," $2,574.78 "
4300855,Methadone 5 MG TAB, $5.00 
4300858,Morphine 2 MG/ML SYR, $49.14 
4300859,Morphine 4 MG/ML SYR, $49.14 
4300863,Methylergonovine 200 MCG/ML AMP, $183.92 
4300864,Morphine ERT 60 MG TAB.SA, $5.00 
4300865,Morphine ERT 100 MG TAB.SA, $10.03 
4300866,Bupivacaine 0.25%/Epi 50 ML VIAL, $47.50 
4300867,Bupivacaine 0.5%/Epi 30 ML VIAL, $20.00 
4300868,Ipratropium Neb. Soln 0.5 MG/2.5 ML UDBOT, $5.00 
4300869,Methohexital 500 MG VIAL," $1,549.86 "
4300870,Diclofenac Sodium/Misoprostol 1 TAB TAB.EC, $65.43 
4300871,Oxytocin 10 UNITS/ML AMP, $20.00 
4300873,"Tetanus, Diphther Toxoid Adult 0.5 ML SYR", $273.99 
4300875,"Tetanus, Diphtheria Toxoid Ped 0.5 ML VIAL", $471.75 
4300877,Nystatin Powder 15 GM JAR, $42.96 
4300881,D 25% Water 2.5 G/10 ML SYR, $68.12 
4300882,Lincomycin 600 MG/2 ML VIAL, $291.37 
4300884,Diclofenac Sodium/Misoprostol 1 TAB TAB.EC, $16.32 
4300889,Tropicamide 0.5% Ophth Drops 15 ML BOT, $60.80 
4300890,Bismuth Subcarbonate Pwd 120 GM JAR, $192.00 
4300892,Famotidine Susp 40 MG/5 ML 50MLBTL, $341.68 
4300893,ZOLMitriptan 2.5 MG TAB, $85.04 
4300894,ZOLMitriptan 5 MG TAB, $65.18 
4300895,metroNIDAZOLE 0.75% Topic. Gel 45 GM TUBE, $678.76 
4300896,Desoximetasone 0.25% Oint 15 GM TUBE, $301.62 
4300898,methylPREDNISolone 4 MG TAB, $5.00 
4300900,methylPREDNISolone Na Succ 1000 MG VIAL, $295.36 
4300901,methylPREDNISolone Na Succ 500 MG VIAL, $201.02 
4300902,methylPREDNISolone Na Succ 40 MG/1 ML VIAL, $46.27 
4300903,Ascorbic Acid 25000 MG/50 ML VIAL, $830.94 
4300904,Hydrocortisone Sod Succ 500 MG VIAL, $428.93 
4300905,Hydrocortisone Sod Succ 1000 MG VIAL, $860.23 
4300906,Hydrocortisone Sod Succ 250 MG VIAL, $233.61 
4300907,Hydrocortisone Sod Succ 100 MG VIAL, $92.06 
4300908,Mafenide CR 56.7 GM TUBE, $484.96 
4300909,Atracurium 100 MG/10 ML VIAL, $90.25 
4300910,fentaNYL 12 MCG/HR Patch 1 PATCH PATCH, $27.88 
4300911,Vancomycin 5000 MG VIAL, $832.54 
4300913,diphenhydrAMINE 1% CR 30 GM TUBE, $4.15 
4300914,Valsartan 40 MG TAB, $5.00 
4300915,methylPREDNISolone ACETATE 40 MG/ML VIAL, $57.19 
4300916,"Petrolatum, White Jelly 5 GM TUBE", $5.00 
4300918,methylPREDNISolone ACETATE 80 MG/ML VIAL, $135.95 
4300919,Ranitidine Syrup 150 MG/10 ML UDCUP, $25.43 
4300921,Heparin 2000 UNITS/2 ML VIAL, $46.27 
4300923,Cefotaxime 500 MG VIAL, $20.00 
4300925,hydrOXYzine HCL 100 MG/2 ML VIAL, $42.85 
4300926,Lidocaine 2% Epi 1:100000 Dent 1.8 ML SYR, $20.00 
4300928,Acetaminophen 80 MG CHEWTAB, $0.50 
4300930,Dimercaprol 300 MG/3 ML AMP," $1,318.10 "
4300931,"Antivenin,Lactrodectus Mactans 2.5 ML VIAL", $278.26 
4300934,Cyanide Antidote Kit 1 KIT KIT," $1,325.44 "
4300935,Aspirin 81 MG CHEWTAB, $0.50 
4300938,Dexameth Na Phos 0.1% Ophth Dr 5 ML BOT, $343.04 
4300944,Methylene Blue 1% 100 MG/10 ML VIAL," $2,005.83 "
4300945,Indigo Carmine 5 ML AMP," $1,353.85 "
4300946,Atropine 400 MCG/ML VIAL, $31.45 
4300947,Fat Emulsion 20% 50 ML DHA.SYR, $33.25 
4300949,Tolerex 1 PKT PKT, $65.76 
4300950,Aztreonam 2000 MG VIAL, $545.49 
4300952,Bacitracin/Polymyxin B 0.94 GM PKT, $5.00 
4300953,Tetracaine 0.5% Ophth Drops 1 ML UDBOT, $66.16 
4300954,Tetrahydrozoline 0.05% Op Drop 15 ML BOT, $12.18 
4300955,Diazepam 2 MG TAB, $5.00 
4300956,medroxyPROGESTERone 150 MG/1 ML VIAL, $406.69 
4300958,Furosemide 100 MG/10 ML SYR, $132.05 
4300959,Glucosamine/Chondroitin 1 CAP CAP, $5.00 
4300967,Genbee W/C 1 TAB TAB, $5.00 
4300968,Azelastine 0.05% Ophth Soln 6 ML BOT, $86.84 
4300973,"Rabies Vaccine,Human Diploid 2.5 UNIT/1 ML KIT", $619.16 
4300974,Aspirin Supp 300 MG SUPP, $1.54 
4300975,Aspirin Supp 600 MG SUPP, $1.59 
4300988,Ergotamine/Caffeine 1 TAB TAB, $98.96 
4300991,Nedocromil 2% Ophth Soln 5 ML 5MLBTL," $1,419.52 "
4300993,Potassium Citrate ERT 10 MEQ TAB.SA, $8.60 
4300997,diphenhydrAMINE 2% CR 30 GM TUBE, $1.76 
4300998,Eucerin Lotion 250 ML BOT, $55.73 
4300999,PARoxetine Suspension 2 MG/1 ML ML, $8.72 
4301000,Pimecrolimus 1% Cream 30 GM TUBE," $2,249.36 "
4301001,Doxepin 5% Cream 45 GM TUBE," $3,954.48 "
4301004,Bisacodyl ECT 5 MG TAB.EC, $5.00 
4301005,risperiDONE Suspension 25 MG VIAL," $4,221.71 "
4301006,risperiDONE Suspension 37.5 MG VIAL," $1,399.90 "
4301007,risperiDONE Suspension 50 MG VIAL," $1,866.56 "
4301011,Indomethacin ERC 75 MG CAP.SA, $5.00 
4301015,Digoxin 125 MCG TAB, $5.00 
4301016,Chloroprocaine PF 3% 20 ML VIAL, $189.81 
4301017,Dexamethasone Na Phos 120 MG/30 ML VIAL, $60.46 
4301021,Estradiol 0.01% Vag Cream 42.5 GM TUBE," $2,510.48 "
4301022,Cyanocobalamin 1000 MCG/ML VIAL, $30.31 
4301024,Benzocaine 20% Oral Jel 12 GM TUBE, $46.24 
4301025,Benzocaine 7.5% Oral Jel 9 GM TUBE, $35.68 
4301026,Niacin ERT 500 MG TAB.SA, $22.74 
4301029,Divalproex 250 MG TAB.EC, $5.00 
4301030,Esmolol 100 MG/10 ML VIAL, $26.51 
4301032,OXcarbazepine Susp 300 MG/5 ML ML, $5.00 
4301033,valGANciclovir 450 MG TAB, $425.58 
4301036,OXcarbazepine Susp 300 MG/5 ML UDCUP, $54.08 
4301037,"cycloSPORINE, MODIFIED 25 MG CAP", $5.08 
4301038,"cycloSPORINE, MODIFIED 100 MG CAP", $25.66 
4301039,Chloroprocaine PF 2% 20 ML VIAL, $202.35 
4301040,Colestipol 5 GM PKT, $24.88 
4301041,Pramipexole 1.5 MG TAB, $5.00 
4301043,Nafcillin 2000 MG VIAL, $76.22 
4301044,Nafcillin 1000 MG VIAL, $110.78 
4301045,"Mineral Oil, Light 2 ML VIAL", $96.40 
4301046,Refresh Ophth Lubricant 0.4 ML DROPERETTE, $5.00 
4301048,Coenzyme Q-10 50 MG CAP, $5.00 
4301049,OXcarbazepine Susp 600 MG/10 ML UDCUP, $42.80 
4301050,Carboxymethylcellulose 0.5% Op 0.4 ML DROPERETTE, $5.00 
4301051,Bisoprolol 5 MG TAB, $5.00 
4301052,Pregabalin 25 MG CAP, $25.42 
4301053,Pregabalin 100 MG CAP, $27.96 
4301055,"Interferon Beta-1A, Recomb 44 MCG/0.5 ML DISP.SYR"," $4,745.25 "
4301056,Methylene Blue 1% 1 ML VIAL, $200.64 
4301059,Ethacrynate Sodium 50 MG VIAL," $8,189.95 "
4301060,Amino Acids 15% 2000 ML BAG, $357.20 
4301061,Digoxin 500 MCG/2 ML AMP, $31.35 
4301062,Norepinephrine 4 MG/4 ML AMP, $172.71 
4301063,Eplerenone 25 MG TAB, $11.12 
4301064,ALPRAZolam ERT 500 MCG TAB.SA, $5.00 
4301065,Iodixanol 320 50 ML VIAL, $527.73 
4301066,Iodixanol 32 GM/100 ML VIAL, $371.45 
4301067,Iodixanol 320 150 ML VIAL, $512.72 
4301069,Ramelteon 8 MG TAB, $99.71 
4301070,Moexipril/Hydrochlorothiazide 1 TAB TAB, $7.84 
4301071,Verapamil ERC 180 MG CAP.SA, $12.16 
4301072,Pentosan Polysulfate 100 MG CAP, $66.40 
4301073,Naloxone 2 MG/2 ML DISP.SYR, $282.34 
4301074,Fluconazole Susp 10 MG/1 ML 35MLBTL, $96.99 
4301075,Progesterone 100 MG CAP, $5.36 
4301076,Sodium Bicarb 8.4% 10 MEQ/10 ML SYR, $103.46 
4301078,hydrOXYzine HCL 50 MG/ML VIAL, $92.63 
4301079,Didanosine EC 200 MG CAP.EC, $11.58 
4301080,sulfADIAZINE 500 MG TAB, $31.44 
4301083,Naproxen EC 500 MG TAB.EC, $5.00 
4301085,Fluticasone 44 Mcg Inhaler 10.6 GM AER," $1,381.12 "
4301086,Fluticasone 110 Mcg Inhaler 12 GM AER," $1,849.04 "
4301087,Fluticasone 220 Mcg Inhaler 12 GM AER," $2,872.00 "
4301088,Cabergoline 500 MCG TAB, $74.21 
4301089,levETIRAcetam Oral Soln 100 MG/1 ML ML, $5.00 
4301090,levETIRAcetam Oral Soln 500 MG/5 ML UDBOT, $30.16 
4301091,Ascorbic Acid 250 MG TAB, $5.00 
4301092,Ascorbic Acid 500 MG TAB, $5.00 
4301095,Testosterone Enanthate 1000 MG/5 ML VIAL," $2,315.82 "
4301096,Verapamil ERC 240 MG CAP.SA, $13.75 
4301097,Dicyclomine 10 MG CAP, $5.00 
4301098,Pregabalin 75 MG CAP, $27.96 
4301099,Dicyclomine 20 MG/2 ML AMP, $758.70 
4301100,Pregabalin 50 MG CAP, $27.96 
4301101,Dicyclomine 20 MG TAB, $5.00 
4301102,Phenol Liquid 20 ML BOT, $17.67 
4301103,Nitroglycerin 400 Mcg Spray 4.9 GM SPRBTL, $777.02 
4301105,Butabarbital 30 MG TAB, $13.50 
4301108,cefOXitin 1 Gram / 20 MG/ML BAG, $64.62 
4301109,cefOXitin 2 Gram / 40 MG/ML BAG, $118.64 
4301111,Rifabutin 150 MG CAP, $91.08 
4301112,Mycophenolate 500 MG VIAL, $940.14 
4301114,Hepatitis A Virus Vaccine 1440 ELISA.UNIT/ML SYR, $501.92 
4301117,Non-Formulary 4 1 NF INJ, $104.50 
4301119,Azithromycin Susp 100 MG/5 ML 15MLBTL, $102.40 
4301122,Emtricitabine/Tenofovir 1 TAB TAB, $445.38 
4301123,Perflutren Lipid Microsphere 1.5 ML VIAL," $1,068.75 "
4301124,Fat Emulsion 20% 30 ML DHA.SYR, $20.00 
4301126,Itraconazole Oral Soln 10 MG/1 ML 150MLBTL," $2,568.40 "
4301127,lamiVUDine Oral Soln 10 MG/1 ML 240MLBTL, $888.40 
4301129,Miconazole 2% Tincture 30 ML BOT, $94.80 
4301130,Lidocaine (Pres Free) 2% W/Epi 10 ML VIAL, $32.68 
4301131,D 7.5% Water 500 ML BAG, $108.00 
4301132,D 12.5% Water 500 ML BAG, $117.90 
4301133,D 15% Water 500 ML BAG, $117.90 
4301134,Terconazole Vaginal 0.8% Cr 20 GM TUBE, $256.22 
4301138,Colchicine 600 MCG TAB, $42.61 
4301139,Ergocalciferol 50000 UNITS CAP, $5.00 
4301140,Mometasone 0.1% Oint 15 GM TUBE, $23.12 
4301141,Danazol 50 MG CAP, $30.08 
4301142,Cyanocobalamin 500 MCG TAB, $5.00 
4301143,Warfarin 2 MG TAB, $18.74 
4301144,Warfarin 2.5 MG TAB, $19.54 
4301145,Colestipol 1 G TAB, $6.46 
4301146,Lanthanum 500 MG CHEWTAB, $80.88 
4301147,Lanthanum 750 MG CHEWTAB, $80.88 
4301148,Ritonavir 100 MG CAP, $47.85 
4301149,Atazanavir 200 MG CAP, $195.44 
4301150,Liotrix 30 MG TAB, $5.00 
4301153,Saccharomyces Boulardii Lyo 250 MG CAP, $5.85 
4301155,Lidocaine 5% in D7.5W 2 ML AMP, $61.56 
4301157,Diltiazem 100 MG / 1 MG/ML BAG, $102.51 
4301158,Trypan Blue 0.06% Ophth Soln 0.5 ML STERIL.SYR, $480.23 
4301160,levETIRAcetam 750 MG TAB, $5.00 
4301161,Darbepoetin Alfa 500 MCG/1 ML DISP.SYR," $7,775.73 "
4301163,Ezetimibe/Simvastatin 1 TAB TAB, $82.86 
4301164,Ezetimibe/Simvastatin 1 TAB TAB, $82.86 
4301165,Ezetimibe/Simvastatin 1 TAB TAB, $75.42 
4301166,Ezetimibe/Simvastatin 1 TAB TAB, $75.43 
4301168,Glucose Oral Gel 15 GM TUBE, $73.92 
4301169,Moxifloxacin 0.5% Ophth Drops 3 ML BOT," $1,307.52 "
4301171,Lactobacillus GG 1 CAP CAP, $5.00 
4301173,cycloSPORINE Ophth 0.05% Emuls 0.4 ML DROPERETTE, $67.87 
4301177,Zidovudine Syrup 50 MG/5 ML 240MLBTL, $236.68 
4301178,Zolpidem ERT 6.25 MG TAB.SA, $5.00 
4301179,Zolpidem ERT 12.5 MG TAB.SA, $13.37 
4301181,Desonide 0.05% Lotion 118 ML BTL," $2,150.08 "
4301183,Lopinavir/Ritonavir 1 TAB TAB, $64.47 
4301185,Ethanol Inj 5 ML AMP, $535.71 
4301186,Pyridostigmine 60 MG TAB, $5.00 
4301187,Pyridostigmine ERT 180 MG TAB.SA, $93.57 
4301188,Ribavirin 200 MG TAB, $5.00 
4301189,Peginterferon Alfa 2a 180 MCG/1 ML VIAL," $1,986.71 "
4301190,QUEtiapine 50 MG TAB, $5.00 
4301191,Dorzolamide 2% Ophth Drops 10 ML BOT, $85.49 
4301193,Dorzolamide/Timolol 10 ML BOT, $98.26 
4301195,Calcium Polycarbophil 625 MG TAB, $5.00 
4301196,Haloperidol Concentrate 2 MG/ML 15MLBTL, $27.14 
4301197,Verapamil ERT 120 MG TAB.SA, $5.00 
4301198,Haloperidol 5 MG/ML AMP, $20.00 
4301199,Haloperidol 500 MCG TAB, $5.00 
4301200,Haloperidol 1 MG TAB, $5.00 
4301201,Haloperidol 2 MG TAB, $5.00 
4301202,Haloperidol 5 MG TAB, $5.00 
4301205,Rasburicase 1.5 MG VIAL," $2,227.57 "
4301206,Benzoin Spray 118 ML SPRBTL, $53.36 
4301207,sulfaSALAzine EC 500 MG TAB.EC, $5.00 
4301208,Letrozole 2.5 MG TAB, $5.00 
4301209,oxyCODONE/Acetaminophen 1 TAB TAB, $5.00 
4301211,Ibuprofen I.V. 20 MG/2 ML VIAL, $563.98 
4301214,Lubiprostone 24 MCG CAP, $48.99 
4301215,Menthol Camphor Lotion 225 ML BOT, $22.74 
4301216,Clobetasol 0.05% Spray 59 ML SPR.PUMP," $2,239.92 "
4301218,Atovaquone Susp 750 MG/5 ML PKT, $264.32 
4301219,Ciprodex Otic Susp 7.5 ML BOT," $1,740.16 "
4301222,Fludrocortisone 100 MCG TAB, $5.00 
4301224,Exemestane 25 MG TAB, $26.36 
4301225,Malathion 0.5% Lotion 59 ML BOT," $2,232.16 "
4301226,Panitumumab 100 MG/5 ML VIAL," $3,195.34 "
4301228,Silver Nitrate Stick 1 APP APP, $5.00 
4301231,Panitumumab 400 MG/20 ML VIAL," $12,781.31 "
4301233,Secretin 16 MCG VIAL," $1,165.34 "
4301234,Diazepam Rectal Gel 2.5 MG/0.5 ML INJECTOR, $934.69 
4301235,Varenicline 500 MCG TAB, $61.13 
4301236,Butalbital/Aspirin/Caffein/Cod 1 CAP CAP, $5.00 
4301237,Metipranolol 0.3% Ophth Soln 5 ML BOT, $134.56 
4301238,Ketotifen 0.025% Ophth Soln 5 ML BOT, $56.99 
4301240,Polymyxin B/Trimethoprim 10 ML BOT, $37.04 
4301241,Selenium Sulfide 1% Shampoo 207 ML BOT, $20.97 
4301243,Ipratropium 0.03% Nasal Spray 30 ML SPR.PUMP, $223.58 
4301245,SUMAtriptan Nasal Spray 5 MG SPR.PUMP, $342.06 
4301247,Rifaximin 200 MG TAB, $128.40 
4301248,Nicotine 10 MG/Cartridge 1 INHALE.KIT VAPOR.CART, $20.00 
4301249,Leuprolide Kit 11.25 MG KIT," $8,100.86 "
4301250,Mesalamine Supp 1000 MG SUPP, $281.98 
4301252,Simethicone 80 MG CHEWTAB, $5.00 
4301253,Nitazoxanide 500 MG TAB, $435.92 
4301254,Neomycin 500 MG TAB, $8.12 
4301255,Busulfan 2 MG TAB, $184.88 
4301256,Procarbazine 50 MG CAP, $371.20 
4301257,levETIRAcetam 500 MG/5 ML VIAL, $28.31 
4301258,SUMAtriptan Nasal Spray 20 MG SPR.PUMP, $547.70 
4301259,Niacin 50 MG TAB, $5.00 
4301260,Niacin 100 MG TAB, $5.00 
4301261,Pramoxine 1% Foam 15 GM CAN, $331.36 
4301262,Acetaminophen ERT (8 Hour) 650 MG TAB.SA, $0.50 
4301263,Moxifloxacin 400 MG TAB, $93.52 
4301264,Succimer 100 MG CAP, $118.88 
4301265,Desmopressin Acetate 40 MCG/10 ML VIAL, $828.57 
4301266,Lidocaine 1% W/Epi 20 ML VIAL, $20.00 
4301268,PHENobarbital 15 MG TAB, $5.00 
4301269,PHENobarbital 30 MG TAB, $5.00 
4301270,PHENobarbital 60 MG TAB, $5.00 
4301271,Doxercalciferol 4 MCG/2 ML AMP, $33.43 
4301273,Tannic Acid Powder 500 GM BOT, $437.92 
4301274,sitaGLIPtin 25 MG TAB, $101.58 
4301276,sitaGLIPtin 100 MG TAB, $114.55 
4301277,Methocarbamol 500 MG TAB, $5.00 
4301278,Insulin Detemir 1000 UNITS/10 ML VIAL, $189.99 
4301279,Benzocaine 20% 50 MG/Spray 57 G SPRBTL, $232.00 
4301283,Etomidate 40 MG/20 ML VIAL, $36.17 
4301284,Lopinavir/Ritonavir 160 ML 160MLBTL," $3,693.52 "
4301285,oxyCODONE Oral Conc. Soln 20 MG/1 ML ORAL.SYRIN, $16.04 
4301286,Lopinavir/Ritonavir 5 ML UDCUP, $115.36 
4301287,Lidocaine 2% (Pres. Free) 2 ML AMP, $24.13 
4301288,Rifampin 300 MG CAP, $5.00 
4301289,Osmoprep 1.5 G TAB, $40.86 
4301291,Naproxen EC 375 MG TAB.EC, $5.00 
4301293,Methscopolamine 5 MG TAB, $13.36 
4301294,Atracurium 5 MG/0.5 ML DHA.SYR, $20.00 
4301295,Silver Sulfadiazine 1% Cr 25 GM TUBE, $46.24 
4301296,Atenolol 12.5 MG HalfTab, $5.00 
4301297,Isosorbide Dinitra/HydrALAZINE 1 HalfTab HalfTab, $13.04 
4301298,Metoprolol 12.5 MG HalfTab, $5.00 
4301299,Flecainide 50 MG TAB, $5.00 
4301300,Sodium Chloride 0.9% 50 ML VIAL, $75.30 
4301301,Iohexol 12 GM/50 ML VIAL, $390.26 
4301302,Sennosides 8.6 MG TAB, $5.00 
4301305,PHENobarbital Elix 10 MG/2.5 ML ORAL.SYRIN, $5.00 
4301307,Levalbuterol Inhaler 15 GM AER, $545.92 
4301311,Cefuroxime 750 MG VIAL, $20.73 
4301312,Ranolazine ERT 500 MG TAB.SA, $47.42 
4301313,Lidocaine 2% Jelly 100 MG/5 ML STERILEPAK, $36.08 
4301314,Resorcinol Oint 36 GM JAR, $45.83 
4301317,PACLitaxel Protein-Bound 100 MG VIAL," $3,582.76 "
4301320,fentaNYL 2MCG/Ml-Bupiv 0.125% 500 MCG/250 ML BAG, $569.66 
4301325,Carisoprodol 350 MG TAB, $5.00 
4301326,Carisoprodol/Aspirin 1 TAB TAB, $5.00 
4301328,Desmopressin Acetate 100 MCG TAB, $6.02 
4301329,quiNINE 324 MG CAP, $31.82 
4301330,Ertapenem 1 Gram / 20 MG/ML BAG," $1,218.09 "
4301331,Carvedilol ERC 10 MG CAP.SA, $66.67 
4301332,Carvedilol ERC 20 MG CAP.SA, $72.67 
4301333,Carvedilol ERC 40 MG CAP.SA, $72.67 
4301334,Carvedilol ERC 80 MG CAP.SA, $72.67 
4301339,"TETANUS,Diphth,Pertussis(Tdap) 0.5 ML DISP.SYR", $327.58 
4301341,Docusate Calcium 240 MG CAP, $5.00 
4301342,Pseudoephedrine 30 MG TAB, $5.00 
4301343,Pseudoephedrine 60 MG TAB, $5.00 
4301345,Fenofibrate 48 MG TAB, $5.00 
4301347,Exenatide 300 MCG/1.2 ML PEN," $6,505.79 "
4301349,Levothyroxine 200 MCG TAB, $5.00 
4301352,Sildenafil 25 MG TAB, $5.00 
4301353,Fluorescein 10% 500 MG/5 ML AMP, $189.72 
4301354,Fluorescein Sodium Ophth Strip 1 MG WRAP, $5.00 
4301356,Imipramine 50 MG TAB, $5.00 
4301357,hydrOXYzine SYRUP 10 MG/5 ML UDCUP, $5.00 
4301360,Thiamine 100 MG TAB, $5.00 
4301361,Tenofovir 300 MG TAB, $21.76 
4301362,Urea 40% Cream 28 GM TUBE, $440.39 
4301363,Propofol 1000 MG/ 10 MG/ML BOT, $295.41 
4301364,Sildenafil 20 MG TAB, $5.00 
4301365,Hepatitis A Inact. & B Recomb. 1 ML DISP.SYR, $782.00 
4301366,HYDROmorphone 4 MG/ML AMP, $70.98 
4301368,Anidulafungin 50 MG VIAL, $344.38 
4301369,Paliperidone ERT 6 MG TAB.SA, $75.38 
4301370,Solifenacin 5 MG TAB, $91.18 
4301371,Thyroid 60 MG TAB, $5.00 
4301372,Atazanavir 150 MG CAP, $66.08 
4301373,Mesna 1000 MG/10 ML VIAL, $50.00 
4301374,Peritoneal Icodext Fluid 7.5 % 2000 ML BAG, $823.18 
4301375,Pantoprazole 40 MG / 0.8 MG/ML BAG, $37.34 
4301376,Thyroid 30 MG TAB, $5.00 
4301377,Thyroid 180 MG TAB, $8.40 
4301379,Theophylline Elix 80 MG/15 ML ML, $5.00 
4301380,Trimethoprim/Sulfamethoxazole 473 ML ML, $5.00 
4301381,Econazole 1% Top Crm 85 GM TUBE, $646.48 
4301383,Sodium Bicarbonate Pwd 120000 MG JAR, $27.44 
4301386,Multivitamins 1 TAB CHEWTAB, $0.50 
4301388,Multivitamin Drops 50 ML BOT, $73.48 
4301393,Granisetron 1000 MCG/ML VIAL, $47.79 
4301394,Warfarin 3 MG TAB, $5.00 
4301396,Warfarin 6 MG TAB, $5.00 
4301397,hydrOXYzine SYRUP 10 MG/5 ML ML, $5.00 
4301399,Escitalopram 5 MG TAB, $5.00 
4301400,Nabumetone 750 MG TAB, $5.00 
4301401,Cyclobenzaprine 5 MG TAB, $5.00 
4301402,Brinzolamide 1% Ophth Susp 10 ML BOT," $2,272.88 "
4301410,Triamcinolone 0.1% Oint 454 GM JAR, $124.48 
4301411,Dalteparin 10000 INT.UNIT/1 ML SYR, $168.63 
4301412,Potassium Iodide Soln 30 G/30 ML BOT, $87.28 
4301413,Dalteparin 12500 INT.UNIT/0.5 ML SYR, $210.90 
4301414,Dalteparin 15000 INT.UNIT/0.6 ML SYR, $252.99 
4301416,"Mirtazapine, Oral Disintegrate 15 MG TAB", $5.13 
4301417,"Mirtazapine, Oral Disintegrate 30 MG TAB", $6.55 
4301418,Dalteparin 5000 INT.UNIT/0.2 ML SYR, $84.20 
4301419,OXcarbazepine 150 MG TAB, $5.00 
4301420,OXcarbazepine 300 MG TAB, $5.00 
4301421,OXcarbazepine 600 MG TAB, $5.00 
4301422,carBAMazepine ERC 200 MG CAP.SA, $7.76 
4301423,carBAMazepine ERC 300 MG CAP.SA, $6.40 
4301424,SUMAtriptan 50 MG TAB, $5.00 
4301426,Oxybutynin ERT 5 MG TAB.SA, $5.00 
4301427,Oxybutynin ERT 10 MG TAB.SA, $5.00 
4301428,Entacapone 200 MG TAB, $10.00 
4301429,Olopatadine 0.1% Opth Soln 5 ML BOT, $138.26 
4301430,Azelastine Nasal Spray 34 ML SPRBTL, $104.01 
4301431,Carteolol 1% Ophth Soln 5 ML BOT, $44.56 
4301432,Stomahesive Powder 30 GM GM, $58.24 
4301433,Etodolac 200 MG CAP, $5.66 
4301434,Etodolac ERT 400 MG TAB.SA, $15.33 
4301435,Etodolac ERT 500 MG TAB.SA, $16.22 
4301436,Etodolac ERT 600 MG TAB.SA, $16.16 
4301437,Oxaprozin 600 MG TAB, $6.32 
4301440,Ketoprofen ERC 200 MG CAP.SA, $49.54 
4301441,Efavirenz 200 MG CAP, $87.36 
4301442,Cytomegalovirus Ig (Human) 2500 MG/50 ML VIAL," $2,499.74 "
4301443,Tetracaine 0.5% Ophth Drops 15 ML BOT, $53.36 
4301444,Mirtazapine 45 MG TAB, $5.00 
4301445,"Mirtazapine, Oral Disintegrate 45 MG TAB", $5.42 
4301446,Montelukast 4 MG CHEWTAB, $5.00 
4301447,AMOXicillin/Clavulanate 600 MG/5 ML 75MLBTL, $65.11 
4301448,diphenhydrAMINE ELIX 12.5 MG/5 ML 120MLBTL, $0.85 
4301449,Hydrocortisone Val 0.2% Cr 15 GM TUBE, $544.40 
4301450,Hydrocortisone Val 0.2% Oint 15 GM TUBE, $580.17 
