"Hospital
Code",Hospital Description,"Chargemaster
Department
Code",Chargemaster Department Description,"Charge
Code",Charge Description,Price,Zero-Price Explanation
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6764260,BUPIVACAINE 0.5%/EPI 30ML INJ, 41.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6855696,BUPIVACAINE 0.5%/EPI 5MG/1ML INJ, 1.00 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6764294,BUPIVACAINE 0.75% 30ML INJ, 58.80 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6764369,BUPROPION 100MG TAB, 6.50 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6809198,BUPROPION SR 150MG TAB TR, 8.60 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6764385,BUSPIRONE 5MG TAB, 5.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6774640,BUTALBITAL/ASA/CAFF 50/325/40MG CAP, 6.50 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6850283,BUTORPHANOL TARTRAT/1MG INJ, 40.90 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6824940,CALCITONIN SALMON 3.7ML SPRY NAS, 229.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6849079,CALCIUM ACETATE 667MG CAP, 6.90 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6764690,CALCIUM ACETATE 667MG TAB, 6.50 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6765002,CALCIUM CARB 500MG /VIT D 200U TAB, 0.10 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6764740,CALCIUM CARB 500MG TAB, 2.00 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6764823,CALCIUM CHLORIDE 1GM/10ML INJ, 64.60 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6821300,CALCIUM CITRAT 315MG/VIT D 250U TAB, 5.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6764864,CALCIUM GLUCONATE 4.7MEQ/10ML INJ, 60.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6765077,CANDIDA 0.1ML TEST SKIN, 43.00 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6765127,CAPTOPRIL 25MG TAB, 5.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6765275,CARBAMAZEPINE 200MG TAB, 5.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6765283,CARBAMIDE PEROX 6.5% 15ML SOLN OTIC, 26.90 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6765309,CARBIDOP 10MG/LEVODOP 100MG TAB, 6.50 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6765317,CARBIDOP 25MG/LEVODOP 100MG TAB, 6.50 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6765366,CARBOPLATIN/50MG INJ, 132.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6791610,CARBOPROST 250MCG/1ML INJ, 718.80 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6765432,CARISOPRODOL 350MG TAB, 6.50 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6825681,CARVEDILOL 12.5MG TAB, 5.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6809230,CARVEDILOL 3.125MG TAB, 5.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6817712,CARVEDILOL 6.25MG TAB, 5.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6765762,CEFAZOLIN SODIUM/500MG INJ, 58.20 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6765804,CEFAZOLIN SODIUM/500MG PB, 15.10 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6854384,CEFAZOLIN SODIUM/500MG SYI, 30.80 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6854590,CEFEPIME HCL/500MG INJ, 14.30 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6854608,CEFEPIME HCL/500MG PB, 21.00 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6854616,CEFEPIME HCL/500MG SYI, 35.30 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6765887,CEFOTAXIME SODIUM/1GM INJ, 62.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6765911,CEFOTAXIME SODIUM/1GM PB, 64.60 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6827836,CEFOTAXIME SODIUM/1GM SYI, 67.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6765978,CEFOXITIN SOD/1GM PB, 71.00 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6829527,CEFOXITIN SODIUM 50MG/ML 20ML SYI, 67.30 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6765952,CEFOXITIN SODIUM/1GM INJ, 71.00 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6766091,CEFTRIAXONE SODIUM/250MG INJ, 75.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6854129,CEFTRIAXONE SODIUM/250MG PB, 59.90 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6854137,CEFTRIAXONE SODIUM/250MG SYI, 15.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6766141,CEFUROXIME STERILE SODIUM/750MG INJ, 34.60 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6811459,CELECOXIB 100MG CAP, 14.00 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6811822,CELECOXIB 200MG CAP, 20.50 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6852552,CEPACOL LOZ 1/PKG, 6.50 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6766265,CEPACOL LOZ 3/PKG, 6.50 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6766349,CEPHALEXIN 125MG/5ML 100ML LIQ, 43.00 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6766307,CEPHALEXIN 250MG CAP, 5.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6766356,CEPHALEXIN 250MG/5ML 100ML LIQ, 78.70 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6766315,CEPHALEXIN 500MG CAP, 5.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6840235,CEPHALEXIN 50MG/ML 5ML SYQ, 6.50 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6807762,CETIRIZINE 10MG TAB, 5.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6766596,CHARCOAL/SORBITOL 50GM 240ML LIQ, 75.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6766604,CHARCOAL/WATER 50GM 240ML LIQ, 71.00 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6766901,CHLORASEPTIC 6OZ SPRY ORAL, 5.50 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6766893,CHLORASEPTIC LOZ 18/BOX, 15.10 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6766943,CHLORDIAZEPOXIDE 10MG CAP, 5.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6766950,CHLORDIAZEPOXIDE 25MG CAP, 6.50 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6809727,CHLORHEXIDINE GLUCONATE 15ML LIQ, 5.20 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6821672,CHLORPROMAZINE HCL 25MG/1ML 1ML INJ, 78.70 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6767222,CHLORPROMAZINE HCL 25MG/1ML 2ML INJ, 100.20 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6842454,CHOLECALCIFEROL 1000U TAB, 5.20 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6819221,CHOLECALCIFEROL 400U TAB, 5.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6767461,CHOLESTYR 4GM PWD PKT, 7.50 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6767768,CIPROFLOXACIN 0.3% 5ML SOLN OPH, 34.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6767792,CIPROFLOXACIN 250MG TAB, 6.50 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6767800,CIPROFLOXACIN 500MG TAB, 6.50 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6767735,CIPROFLOXACIN/200MG INJ, 52.80 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6767776,CIPROFLOXACIN/200MG PB, 14.20 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6849871,CISPLATIN/10MG INJ, 254.10 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6832265,CITALOPRAM 10MG TAB, 5.20 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6805329,CLARITHROMYCIN 250MG/5ML 100ML LIQ, 272.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6767883,CLARITHROMYCIN 500MG TAB, 18.30 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6843148,CLARITHROMYCIN 50MG/ML 5ML SYQ, 17.80 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6827869,CLINDAMYCIN 12MG/ML 50ML SYI, 64.30 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6767925,CLINDAMYCIN 150MG CAP, 6.50 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6767941,CLINDAMYCIN 300MG INJ, 39.00 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6817936,CLINDAMYCIN 600MG D5W 50ML PB RTU, 101.20 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6767958,CLINDAMYCIN 600MG INJ, 68.90 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6817944,CLINDAMYCIN 900MG D5W 50ML PB RTU, 110.90 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6767966,CLINDAMYCIN 900MG INJ, 77.50 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6821557,CLINDAMYCIN 900MG NS 50ML PB, 77.50 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6768105,CLOBETASOL 0.05% 15GM CR TOP, 119.10 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6768188,CLONAZEPAM 0.5MG TAB, 5.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6768196,CLONAZEPAM 1MG TAB, 5.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6768246,CLONIDINE 0.1MG PAT TOP, 70.00 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6768212,CLONIDINE 0.1MG TAB, 5.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6768253,CLONIDINE 0.2MG PAT TOP, 190.20 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6768261,CLONIDINE 0.3MG PAT TOP, 284.70 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6809933,CLOPIDOGREL 75MG TAB, 28.00 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6768360,CLOTRIMAZOLE 1% 15GM CR TOP, 59.70 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6768352,CLOTRIMAZOLE 10MG LOZ, 10.90 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6768659,COLCHICINE 0.6MG TAB, 15.10 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6768709,COLLAGENASE 30GM OINT TOP, 411.50 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6768881,COSYNTROPIN/0.25MG INJ, 278.90 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6794424,CO-TRIMOXAZOLE 160MG/20ML LIQ, 15.10 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6794465,CO-TRIMOXAZOLE 400MG/80MG TAB, 5.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6801047,CO-TRIMOXAZOLE 40MG/5ML 30ML LIQ, 25.80 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6794390,CO-TRIMOXAZOLE 800MG/160MG TAB, 5.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6815070,CROTALIDAE POLY RTTLSNK<=1GM INJ," 6,366.40 ",
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6852594,CYANOACRYLATE TISSUE 0.7GM ADHESIVE, 51.00 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6818116,CYANOCOBALAMIN B12 500MCG TAB, 5.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6769012,CYANOCOBALAMIN B12<=1000MCG INJ, 43.00 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6769079,CYCLOBENZAPRINE 10MG TAB, 5.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6769285,CYTARABINE 100MG INJ, 130.60 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6849103,DABIGATRAN 75MG CAP, 17.30 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6839690,DAPTOMYCIN/1MG INJ, 2.20 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6834972,DECITABINE/1MG INJ, 87.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6847891,DEFEROXAMINE MESYLATE 500MG NS 50ML, 82.90 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6769590,DEMECLOCYCLINE 150MG TAB, 31.00 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6849343,DENOSUMAB/1MG INJ, 38.10 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6854186,DEPO-ESTRADIOL CYPIONATE<=5MG INJ, 38.30 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6855878,DEXAMETHAS SOD PHOS/1MG INJ, 5.00 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6851463,DEXAMETHASONE/0.25MG TAB, 5.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6807192,DEXRAZOXANE HCL 250MG INJ, 479.80 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6848758,DEXRAZOXANE HCL/250MG INJ, 365.60 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6770309,DEXT 10% WATER 1000ML, 92.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6836134,DEXT 10% WATER 250ML, 43.00 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6770317,DEXT 10% WATER 500ML, 67.80 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6820070,DEXT 25% 2.5GM/10ML SYR, 48.50 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6770390,DEXT 5% WATER 1000ML, 78.70 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6770424,DEXT 5% WATER 100ML, 50.50 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6770408,DEXT 5% WATER 250ML, 61.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6770416,DEXT 5% WATER 500ML, 68.90 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6770440,DEXT 5% WATER 50ML, 48.20 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6770549,DEXT 5%/LACT RINGER 1000ML, 77.50 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6770556,DEXT 5%/LACT RINGER 500ML, 67.80 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6810741,DEXT 5%/LACT RINGERS/KCL 20MEQ 1L, 80.70 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6770457,DEXT 5%/NACL 0.2% 1000ML, 151.70 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6770473,DEXT 5%/NACL 0.2% 500ML, 67.80 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6770515,DEXT 5%/NACL 0.45% 1000ML, 78.70 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6770523,DEXT 5%/NACL 0.45% 500ML, 72.10 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6816714,DEXT 5%/NACL 0.45%/KCL 20MEQ 1000ML, 79.70 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6823181,DEXT 5%/NACL 0.45%/KCL 40MEQ 1000ML, 79.70 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6770358,DEXT 5%/NACL 0.9% 1000ML, 77.50 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6770374,DEXT 5%/NACL 0.9% 500ML, 67.80 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6807051,DEXT 5%/NACL 0.9%/KCL 20MEQ 1000ML, 79.70 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6810733,DEXT 5%/NACL 0.9%/KCL 40MEQ 1000ML, 78.20 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6770598,DEXT 50% 25GM/50ML INJ, 65.70 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6770622,DEXT 50% 25GM/50ML SYR, 55.10 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6770564,DEXT 50% WATER 500ML, 75.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6770572,DEXT 70% WATER 500ML, 51.70 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6770747,DIAZEPAM 5MG TAB, 5.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6854848,DIAZEPAM<=5MG INJ, 23.20 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6770937,DICYCLOMINE 20MG TAB, 5.20 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6771224,DIGOXIN 0.125MG TAB, 6.50 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6771232,DIGOXIN 0.25MG TAB, 6.50 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6821680,DIGOXIN IMMUNE FAB 40MG INJ," 6,602.40 ",
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6771208,DIGOXIN<=0.5MG INJ, 40.90 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6771257,DIHYDROERGOTAMINE MESYLATE/1MG INJ, 250.90 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6841712,DILTIAZEM 100MG INJ ADD-VIAL, 64.60 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6826697,DILTIAZEM 125MG D5W 125ML, 128.20 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6771315,DILTIAZEM 30MG TAB, 5.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6771299,DILTIAZEM 5MG/1ML 10ML INJ, 70.00 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6813612,DILTIAZEM 5MG/1ML 25ML INJ, 47.80 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6771307,DILTIAZEM 5MG/1ML 5ML INJ, 39.80 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6801914,DILTIAZEM CD 120MG CAP TR, 6.50 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6771364,DILTIAZEM CD 180MG CAP TR, 6.50 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6806715,DINOPROSTONE 10MG INSERT VAG, 679.90 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6771570,DIPHENHYDRAMINE 1%/ZINC 30GM CR TOP, 35.60 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6771554,DIPHENHYDRAMINE 12.5MG/5ML LIQ, 9.10 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6771513,DIPHENHYDRAMINE 25MG CAP, 0.10 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6771521,DIPHENHYDRAMINE 50MG CAP, 0.10 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6771547,DIPHENHYDRAMINE HCL<=50 MG INJ, 39.90 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6771596,DIPHENOXYLATE/ATROPINE 2.5/.025 TAB, 6.50 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6800577,DIPHENOXYLATE/ATROPINE 60ML LIQ, 48.50 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6808166,DIPHTHERIA/TET/A-PERT 0.5ML IM, 175.50 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6812671,DIPYRIDAMOLE/ASA 200/25 CAP TR, 21.60 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6802391,DIVALPROEX 125MG CAP SPRINKLE, 8.60 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6802367,DIVALPROEX 250MG TAB EC, 6.50 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6771802,DOBUTAMINE HCL/250MG PB, 29.80 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6846729,DOCETAXEL/1MG INJ, 408.10 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6771844,DOCUSATE SODIUM 100MG CAP, 0.10 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6808281,DONEPEZIL 5MG TAB, 6.50 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6854244,DOPAMINE HCL/40MG INJ, 6.20 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6854251,DOPAMINE HCL/40MG PB, 6.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6854269,DOPAMINE HCL/40MG SYF, 7.10 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6810915,DORZOLAMIDE/TIMOLOL 10ML SOLN OPH, 160.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6772214,DOXAZOSIN 1MG TAB, 5.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6772230,DOXAZOSIN 4MG TAB, 5.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6772289,DOXEPIN 25MG CAP, 5.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6850325,DOXORUBICIN HCL/10MG INJ LOW DOSE, 134.60 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6772370,DOXYCYCLINE 100MG CAP, 5.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6772396,DOXYCYCLINE 100MG INJ, 99.10 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6799399,DOXYCYCLINE 100MG NS 100ML PB, 99.10 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6772446,DRONABINOL 2.5MG CAP, 20.50 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6826150,DULOXETINE 20MG CAP TR, 22.50 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6825988,DULOXETINE 30MG CAP TR, 24.80 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6819197,EMOLLIENT CALMOSEPTINE 75GM OINT, 23.70 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6827422,EMTRIC/TENOF 200/300MG TAB, 201.70 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6824700,EMTRICITABINE 200MG CAP, 68.00 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6772727,ENALAPRIL 5MG TAB, 6.50 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6812606,ENALAPRILAT 1.25MG/1ML 1ML INJ, 89.30 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6772685,ENALAPRILAT 1.25MG/1ML 2ML INJ, 45.30 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6854293,ENOXAPARIN SODIUM/10MG INJ, 33.30 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6772859,EPHEDRINE 50MG/1ML 1ML INJ, 54.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6847552,EPHEDRINE 5MG/1ML 5ML SYR, 105.80 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6772990,EPINEPHRINE 1MG/ML 30ML SOLN TOP, 352.10 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6849780,EPINEPHRINE/0.1MG SYI, 7.20 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6849772,EPINEPHRINE/0.1MG SYR, 14.00 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6830657,EPOETIN NON-ESRD/1000U INJ, 35.60 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6773014,ERGOCALCIFEROL 50KU CAP, 6.50 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6854277,ERTAPENEM SODIUM/500MG INJ, 226.10 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6854285,ERTAPENEM SODIUM/500MG PB, 258.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6773253,ERYTHROMYCIN 0.5% 1GM OINT OPH, 12.20 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6773204,ERYTHROMYCIN 0.5% 3.5GM OINT OPH, 46.30 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6773170,ERYTHROMYCIN BASE 250MG TAB EC, 13.10 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6773261,ERYTHROMYCIN ES 200MG/5ML LIQ, 35.80 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6773220,ERYTHROMYCIN LACTOB/500MG INJ, 129.60 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6819528,ERYTHROMYCIN LACTOB/500MG PB, 129.60 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6821722,ESCITALOPRAM 10MG TAB, 19.40 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6773444,ESMOLOL 10MG/1ML 10ML INJ, 71.00 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6818256,ESMOLOL 2.5GM NS 250ML IV RTU, 758.90 ,
338,Banner Lassen Medical Center,250,PHARMACY HOSPITAL,6773543,ESTRADL 1MG TAB, 5.40 ,
