CDM NAME,HOSPITAL,TECHNICAL DESCRIPTION,TOTAL CHARGE
SFH,Saint Francis Hospital,DFIB EVERA XT DR DDBB1D1,"$67,604.28"
SFH,Saint Francis Hospital,DFIB EVERA XT VR DVBB1D1,"$49,398.49"
SFH,Saint Francis Hospital,DFB EVERA MRI XT DDMB1D4,"$111,292.18"
SFH,Saint Francis Hospital,DFB EVERA MRI XT DVMB1D4,"$95,349.22"
SFH,Saint Francis Hospital,DFB FORTFY ASR DR235740C,"$59,950.97"
SFH,Saint Francis Hospital,DFB FORTFY ASR VR135740C,"$55,954.23"
SFH,Saint Francis Hospital,DFB EVERA MRI XT DDMB1D1,"$111,086.73"
SFH,Saint Francis Hospital,DFB INOGEN MINI VR D010,"$54,572.38"
SFH,Saint Francis Hospital,DFB INOGEN MINI DR D012,"$55,237.49"
SFH,Saint Francis Hospital,DFIB PROMOTE+ CRT-D 3211,"$145,608.50"
SFH,Saint Francis Hospital,DFIB PROMOTE+ CRT-D SJ4,"$95,762.75"
SFH,Saint Francis Hospital,DFIB PROTECTA XT CRT-D,"$105,029.65"
SFH,Saint Francis Hospital,DFIB SC PROTECTA XT VR,"$71,694.39"
SFH,Saint Francis Hospital,DFIB PROTECTA XT D314TRM,"$100,987.97"
SFH,Saint Francis Hospital,DFIB PROTECTA XT DR DF4,"$78,083.48"
SFH,Saint Francis Hospital,DFB PROTECTA XTVR 314VRM,"$62,055.61"
SFH,Saint Francis Hospital,DFB QUADR ASSURA DF4/IS4,"$82,592.00"
SFH,Saint Francis Hospital,DFB UNIFY ASSURA DF1/IS1,"$78,127.58"
SFH,Saint Francis Hospital,DFB UNIFY ASSUR 3357-40Q,"$69,942.78"
SFH,Saint Francis Hospital,DFB ELLIPSE VR CD141136Q,"$55,954.23"
SFH,Saint Francis Hospital,DFB ELLIPSE VR CD141136C,"$49,240.37"
SFH,Saint Francis Hospital,DFB ELLIPSE DR CD231136Q,"$66,966.50"
SFH,Saint Francis Hospital,DFB ELLIPSE VR CD131136Q,"$58,751.94"
SFH,Saint Francis Hospital,DFB ENERGEN VR DF4 E140,"$51,973.70"
SFH,Saint Francis Hospital,DFB ENERGN CRTD DF1 N141,"$78,966.89"
SFH,Saint Francis Hospital,DFB QUADRA ASSUR 336540C,"$69,942.78"
SFH,Saint Francis Hospital,DFB QUADRA ASSUR 336540Q,"$69,942.78"
SFH,Saint Francis Hospital,DFIB SUBCUTAN SQ-RX 1010,"$91,414.59"
SFH,Saint Francis Hospital,DFB UNIFY ASSURA 335740C,"$69,942.78"
SFH,Saint Francis Hospital,DFIB VIVA S CRTD DTBB1D1,"$82,073.30"
SFH,Saint Francis Hospital,DFIB VIVA S CRTD DTBB1D4,"$86,176.95"
SFH,Saint Francis Hospital,DFB VIVA XT CRTD DTBA1D1,"$84,611.64"
SFH,Saint Francis Hospital,DFB VIVA XT CRTD DTBA1D4,"$133,654.61"
SFH,Saint Francis Hospital,DFB VIVA QUAD XT DTBA1QQ,"$80,582.51"
SFH,Saint Francis Hospital,DFB VIVA QUAD XT DTBA1Q1,"$80,582.51"
SFH,Saint Francis Hospital,DFB VISIA AF MRI DVFB1D4,"$103,023.80"
SFH,Saint Francis Hospital,DFB VISIA AF VR DVAB1D1,"$71,291.80"
SFH,Saint Francis Hospital,DFB CLARIA MRI DTMA1QQ,"$145,822.61"
SFH,Saint Francis Hospital,DFB CLARIA MRI DTMA1D4,"$148,929.42"
SFH,Saint Francis Hospital,DFB CLARIA MRI DTMA1D1,"$129,998.40"
SFH,Saint Francis Hospital,IMP GEN NSTIM SENZA HF,"$135,151.91"
SFH,Saint Francis Hospital,DFB QUAD ASSUR CD336940Q,"$126,783.13"
SFH,Saint Francis Hospital,IMP NSTIM INTELLIS SENSOR MRI,"$119,939.00"
SFH,Saint Francis Hospital,LD ACUITY X4 SPRL S 4674,"$18,224.16"
SFH,Saint Francis Hospital,LD ATTAIN ABLTY PLS 4296,"$10,804.01"
SFH,Saint Francis Hospital,LD ACUITYX4 QUAD LV 4671,"$25,341.95"
SFH,Saint Francis Hospital,LD DFB SPRINT SECR 6935M,"$15,792.56"
SFH,Saint Francis Hospital,KT LD NSTIM OCTRODE 60CM,"$19,296.64"
SFH,Saint Francis Hospital,KT LD SPECIFY 2X8 39286,"$22,271.55"
SFH,Saint Francis Hospital,LD DFIB DURATA 7170,"$22,742.43"
SFH,Saint Francis Hospital,LD DFIB DURATA 7120Q SJ4,"$22,742.43"
SFH,Saint Francis Hospital,LD DFIB DURATA 7122Q SJ4,"$22,742.43"
SFH,Saint Francis Hospital,LD DFIB DURATA 7121Q SJ4,"$22,742.43"
SFH,Saint Francis Hospital,LD DFIB DURATA 7170Q SJ4,"$22,742.43"
SFH,Saint Francis Hospital,LD DFIB QUICKFLEX 1258T,"$12,277.27"
SFH,Saint Francis Hospital,LD DFIB SPRINT 6935,"$19,152.56"
SFH,Saint Francis Hospital,LD DFB RELIANC 4STE 0293,"$17,549.70"
SFH,Saint Francis Hospital,LD DFB RELIANC 4STE 0295,"$19,304.78"
SFH,Saint Francis Hospital,LD DFB RELIANC 4STE 0296,"$19,304.78"
SFH,Saint Francis Hospital,LD DFB OPTISURE LDA220Q,"$16,602.43"
SFH,Saint Francis Hospital,LD ISOFLEX OPTIM 1944,"$2,517.95"
SFH,Saint Francis Hospital,LD ISOFLEX OPTIM 1948,"$2,517.95"
SFH,Saint Francis Hospital,LD INGEVITY MRI 7741,"$4,321.33"
SFH,Saint Francis Hospital,LD NSTIM ARTISIAN,"$15,442.48"
SFH,Saint Francis Hospital,LD NSTIM PENTA 3228,"$21,211.00"
SFH,Saint Francis Hospital,LD NSTIM INTERSTIM 3889,"$13,967.29"
SFH,Saint Francis Hospital,LD PM CAPSURE SENSE 4074,"$2,273.53"
SFH,Saint Francis Hospital,LD PM CAPSUREFIX 5086MRI,"$3,437.63"
SFH,Saint Francis Hospital,LD PM CAPSR Z NOVUS 5054,"$2,578.23"
SFH,Saint Francis Hospital,LD PM CAPSURE Z NOV 5554,"$3,200.99"
SFH,Saint Francis Hospital,LD PM INGEVITY MRI 7742,"$4,321.33"
SFH,Saint Francis Hospital,LD PM INGEVITY MRI 7740,"$4,321.33"
SFH,Saint Francis Hospital,LD PM TEMP TRNSVEN 6416,"$1,373.73"
SFH,Saint Francis Hospital,LD PM OPTISENSE 1999,"$2,678.67"
SFH,Saint Francis Hospital,LD PM TENDRIL STS 2088TC,"$2,898.00"
SFH,Saint Francis Hospital,LD QUARTET QUADPLR 1458Q,"$14,732.74"
SFH,Saint Francis Hospital,LD SUBCUTAN Q-TRAK 3010,"$21,259.20"
SFH,Saint Francis Hospital,LD TENDRIL MRI LPA1200M,"$4,135.58"
SFH,Saint Francis Hospital,ANCH PEEK PUSH LCK,"$1,770.90"
SFH,Saint Francis Hospital,IMP BONE SUBST FOAM A/S,"$5,357.32"
SFH,Saint Francis Hospital,ANCH SUT SHORT SFT W/NDL,"$2,267.65"
SFH,Saint Francis Hospital,ANCH SUT FOOTPRINT ULTRA,"$1,814.13"
SFH,Saint Francis Hospital,ANCH SUT FOOTPRINT PK,"$1,818.84"
SFH,Saint Francis Hospital,ANCH SUT HEALIX ADVNC BR,"$2,281.83"
SFH,Saint Francis Hospital,BN GRFT INFS LG,"$25,730.73"
SFH,Saint Francis Hospital,BN GRFT INFS MED 4SPNG,"$24,029.10"
SFH,Saint Francis Hospital,BN GRFT INFS SM 4SPNG,"$18,511.68"
SFH,Saint Francis Hospital,BN GRFT INFS XXS,"$3,975.50"
SFH,Saint Francis Hospital,FEMUR SHAFT SPLIT,"$3,061.33"
SFH,Saint Francis Hospital,DVC FUSION INTERMEDULARY,"$4,740.80"
SFH,Saint Francis Hospital,DVC MENISCL RPR CURV NDL,"$3,217.46"
SFH,Saint Francis Hospital,SP SET SCRW BOLT CAP NUT,"$1,482.77"
SFH,Saint Francis Hospital,SP BN EXTN ALLOGRAFT,"$5,201.48"
SFH,Saint Francis Hospital,SP BN GRFT EXT SYNTHETIC,"$5,201.48"
SFH,Saint Francis Hospital,SP BN GRAFT ALLOGRAFT,"$5,736.33"
SFH,Saint Francis Hospital,SP CERV INTERBODY DEV,"$7,126.96"
SFH,Saint Francis Hospital,SP DRILL BIT,$950.84
SFH,Saint Francis Hospital,SP IBF DEV ARTICULATING,"$16,265.84"
SFH,Saint Francis Hospital,SP ROD STANDARD,"$2,039.03"
SFH,Saint Francis Hospital,SP ANT CERVICAL PLT L1,"$7,886.04"
SFH,Saint Francis Hospital,SP ANT CERVICAL PLT L2,"$8,083.34"
SFH,Saint Francis Hospital,SP ANT CERVICAL PLT L3,"$8,032.53"
SFH,Saint Francis Hospital,SP ANT CERVICAL PLT L4>,"$9,749.70"
SFH,Saint Francis Hospital,SP ANTERIOR SCREW,"$1,706.66"
SFH,Saint Francis Hospital,SP CROSSLINK ASSEMBLY,"$7,506.69"
SFH,Saint Francis Hospital,SP EXPAND/STACK DEVICES,"$7,093.73"
SFH,Saint Francis Hospital,SP GUIDEWR FOR MIS PRO,$480.60
SFH,Saint Francis Hospital,SP IBF BN ALLOGRAFT CERV,"$6,155.42"
SFH,Saint Francis Hospital,SP IBF BN ALLOGRAFT LUMB,"$11,607.20"
SFH,Saint Francis Hospital,SP LAMINAL HOOKS BLADE,"$2,040.88"
SFH,Saint Francis Hospital,SP LUMB INTBODY DEV ALIF,"$19,947.81"
SFH,Saint Francis Hospital,SP LUMB INTBODY DEV PLIF,"$25,710.86"
SFH,Saint Francis Hospital,SP LUMB INTBODY DEV TLIF,"$17,716.81"
SFH,Saint Francis Hospital,SP LUMB STANDLNE INT DEV,"$38,394.12"
SFH,Saint Francis Hospital,SP PEDICLE SCREW ADV,"$10,495.59"
SFH,Saint Francis Hospital,SP PEDICLE SCREW STND,"$6,110.76"
SFH,Saint Francis Hospital,SP ROD ADVANCED,"$4,380.17"
SFH,Saint Francis Hospital,SP THORCOLUMB SP PLT SCR,"$1,084.88"
SFH,Saint Francis Hospital,SP CERV STANDLNE INT DEV,"$15,964.27"
SFH,Saint Francis Hospital,SP CERV STNLN INT DV SCR,"$1,097.96"
SFH,Saint Francis Hospital,SP LUMB STNLN INT DV SCR,"$2,678.67"
SFH,Saint Francis Hospital,SP TEMP FIXATION PIN,$505.36
SFH,Saint Francis Hospital,SP LUM INTBDY DV LAT OTR,"$25,371.38"
SFH,Saint Francis Hospital,SP INTRSPN PROC DCMP DVC,"$19,643.52"
SFH,Saint Francis Hospital,SP DSP RETRACT AND LT GD,"$5,463.16"
SFH,Saint Francis Hospital,SP SPINOUS PROCESS DEV,"$39,287.01"
SFH,Saint Francis Hospital,SP ARTIFICIAL DISC CERV,"$27,088.14"
SFH,Saint Francis Hospital,SP ANTERIOR LUMBAR PLT,"$17,139.34"
SFH,Saint Francis Hospital,SP CLAMP CONNECTOR,"$12,569.26"
SFH,Saint Francis Hospital,SP COMP SCRW WASHER,"$9,162.71"
SFH,Saint Francis Hospital,SP CLAMP,"$17,980.19"
SFH,Saint Francis Hospital,SP DISP PORTS & ACCESS,$976.67
SFH,Saint Francis Hospital,SP DYNC STABILZ SET SCRW,"$2,280.70"
SFH,Saint Francis Hospital,SP LAMINOPLASTY PLATE,"$3,403.25"
SFH,Saint Francis Hospital,SP LUMB SCRW ALIF DEV,"$9,287.99"
SFH,Saint Francis Hospital,SP OTHER PLATE,"$4,046.04"
SFH,Saint Francis Hospital,SP TRANSVERSE BAR,"$1,732.20"
SFH,Saint Francis Hospital,SP VPLASTY SUPP & ACCES,"$11,041.80"
SFH,Saint Francis Hospital,SP CELLULAR BN MATRIX,"$5,201.48"
SFH,Saint Francis Hospital,GD CUTTING CUSTM KNEE,"$6,234.27"
SFH,Saint Francis Hospital,GRAFT STNT AAA BIFURCATD,"$44,532.73"
SFH,Saint Francis Hospital,SYS SACROILC JOINT FUSN,"$13,554.87"
SFH,Saint Francis Hospital,HIP CONSUM DSP MAKO CAP,"$2,180.85"
SFH,Saint Francis Hospital,KNEE CONSUMBL MAKO CAP,"$2,576.87"
SFH,Saint Francis Hospital,KNEE CONSUM PF MAKO CAP,"$2,576.87"
SFH,Saint Francis Hospital,CEMT BN PL FUL STRYK CAP,$502.33
SFH,Saint Francis Hospital,CEMT BN ANTIFUL STRY CAP,"$2,334.00"
SFH,Saint Francis Hospital,CEMT BN PL FUL ZIMMR CAP,$737.75
SFH,Saint Francis Hospital,CEMT BN ANTIFUL ZIMM CAP,"$2,334.00"
SFH,Saint Francis Hospital,BN CMT PLFL DS DPY CAP,$502.33
SFH,Saint Francis Hospital,BN CMT ANT FL DS DPY CAP,"$2,334.00"
SFH,Saint Francis Hospital,IMP DISC ARTFCL PRODISC,"$24,505.45"
SFH,Saint Francis Hospital,IMP MTP CARTILAG CARTIVA,"$29,404.40"
SFH,Saint Francis Hospital,IMP SCRW BIOTENODESIS,"$2,979.13"
SFH,Saint Francis Hospital,IMPLANT SPACER,"$13,839.75"
SFH,Saint Francis Hospital,KT BN RESORB BEAD 5CC,"$4,834.32"
SFH,Saint Francis Hospital,KT BN VOID FILLER CASO4,"$5,165.99"
SFH,Saint Francis Hospital,KT LIGAMENT AUGMNT REPR,"$4,145.79"
SFH,Saint Francis Hospital,KT ORTHOGNATHICS VSP,"$4,756.41"
SFH,Saint Francis Hospital,METATARSAL HEAD,"$4,049.37"
SFH,Saint Francis Hospital,METATARSAL STEM,"$6,276.53"
SFH,Saint Francis Hospital,MOLD CEMENT SPACER KNEE,"$9,920.43"
SFH,Saint Francis Hospital,MOLD CEMENT SPACER TIBIA,"$4,705.90"
SFH,Saint Francis Hospital,PLT LC LAT PROX TIBIAL,"$5,583.07"
SFH,Saint Francis Hospital,PLT LC MED DISTL HUMERUS,"$3,832.27"
SFH,Saint Francis Hospital,POST X TITN,"$4,251.84"
SFH,Saint Francis Hospital,PUTTY OP1 BMP7 3.5MG,"$27,071.40"
SFH,Saint Francis Hospital,DVC TISSUE FIXATION,"$3,130.71"
SFH,Saint Francis Hospital,SYS ANCHOR KNOTLESS,"$1,227.72"
SFH,Saint Francis Hospital,SYS ACHILLES SPEEDBRIDGE,"$7,410.97"
SFH,Saint Francis Hospital,SYS COMPL PLNTAR PLT RPR,"$4,039.26"
SFH,Saint Francis Hospital,SYS IMPL SPEEDBRGD SWVLK,"$7,398.21"
SFH,Saint Francis Hospital,SYS ANKL LAT RECON IMPL,"$7,086.41"
SFH,Saint Francis Hospital,TIGHTROPE ABS W/BUTTON,$962.32
SFH,Saint Francis Hospital,ALLODERM PER SQ CM (SKIN SUB),$147.52
SFH,Saint Francis Hospital,ALLOGRFT AMNIOTIC MEMBRN,"$5,968.63"
SFH,Saint Francis Hospital,ALLOGRFT BN W/VIAB CELLS,"$11,671.30"
SFH,Saint Francis Hospital,ALLOGRFT ALLOGEN INJECT,"$14,395.52"
SFH,Saint Francis Hospital,ALLOGRFT FIBER DBM CORT,"$2,773.83"
SFH,Saint Francis Hospital,ALLOGRFT TISS MATRX FLOW,"$13,866.21"
SFH,Saint Francis Hospital,ANCH BIO-SWIVELOCK,"$1,979.23"
SFH,Saint Francis Hospital,ANCH CORKSCREW,"$1,796.92"
SFH,Saint Francis Hospital,ANCH HEALIX PEEK,"$2,326.13"
SFH,Saint Francis Hospital,ANCH MSH ABSORBATACK,"$3,071.65"
SFH,Saint Francis Hospital,ARTHROFLEX PER SQ CM,"$2,108.20"
SFH,Saint Francis Hospital,CATH IMPELLA VENT ASSIST,"$154,760.00"
SFH,Saint Francis Hospital,CATH PTA DORADO,"$1,168.14"
SFH,Saint Francis Hospital,ENDOPROSTH THORACIC TAG,"$62,614.12"
SFH,Saint Francis Hospital,ENDOPROSTH PERIPH VIABAH,"$11,273.45"
SFH,Saint Francis Hospital,MSH PLVC FLR ANT PROLIFT,"$7,483.24"
SFH,Saint Francis Hospital,GEN NSTIM INTERSTIM 3058,"$45,898.63"
SFH,Saint Francis Hospital,GEN NSTIM VAGUS NRV,"$108,029.15"
SFH,Saint Francis Hospital,GRFT ALLOMAX 5X8CM,"$7,645.14"
SFH,Saint Francis Hospital,GRFT ALLOMAX 6CMX16CM,"$12,259.32"
SFH,Saint Francis Hospital,GRFT ALLOMAX 8CM X 16CM,"$17,978.85"
SFH,Saint Francis Hospital,GRFT ALLOMAX SURGICAL,"$16,412.11"
SFH,Saint Francis Hospital,GRAFIX PRIME PER SQ CM,$308.97
SFH,Saint Francis Hospital,GRAFIX CORE PER SQ CM,$433.84
SFH,Saint Francis Hospital,GRFT STNT THORACIC,"$63,940.06"
SFH,Saint Francis Hospital,GRFT CNTRLTRL LEG,"$18,980.68"
SFH,Saint Francis Hospital,GRFT IPSLTRL LEG,"$32,175.40"
SFH,Saint Francis Hospital,GRFT VASC ILIAC LEG EXT,"$12,835.25"
SFH,Saint Francis Hospital,GRFT VASC CAROTID,"$2,057.35"
SFH,Saint Francis Hospital,IMP ARTHRODESIS X-FUSE,"$6,015.88"
SFH,Saint Francis Hospital,IMP FIXTURE BAHA,"$14,765.51"
SFH,Saint Francis Hospital,IMP GEN NSTIM EON,"$81,869.21"
SFH,Saint Francis Hospital,IMP GEN NSTIM RECHG,"$74,645.85"
SFH,Saint Francis Hospital,IMP LD EXT NSTIM RESTORE,"$2,814.32"
SFH,Saint Francis Hospital,IMP PLUG ANAL FISTULA,"$4,640.80"
SFH,Saint Francis Hospital,IMP POUCH PMP PAIN,$556.56
SFH,Saint Francis Hospital,IMP SPACER PEEK,"$6,540.85"
SFH,Saint Francis Hospital,IMP POUCH DEFIB,"$4,230.58"
SFH,Saint Francis Hospital,IMP TENDON PERONEUS,"$9,779.24"
SFH,Saint Francis Hospital,INTEGRA MSH 2LAY SQ CM,$146.53
SFH,Saint Francis Hospital,KT CORE DECMPRSS W GRFT,"$26,501.72"
SFH,Saint Francis Hospital,KT LD NSTIM 1X8 STD 3777,"$8,013.65"
SFH,Saint Francis Hospital,KT TONGUE STABLIZATION,"$8,740.20"
SFH,Saint Francis Hospital,KT SACRAL COLPOPEXY,"$7,489.14"
SFH,Saint Francis Hospital,KT Y-MSH COLPAS POS DVC,"$5,472.12"
SFH,Saint Francis Hospital,LD NSTM LINEAR ST SC2218,"$7,349.62"
SFH,Saint Francis Hospital,MATRX COLLAGEN XENMATRIX,"$36,893.18"
SFH,Saint Francis Hospital,MATRX TISS PLACNTL HUMAN,"$20,892.60"
SFH,Saint Francis Hospital,MEMODERM PER SQ CM,$495.18
SFH,Saint Francis Hospital,GRFT TALUS FRESH,"$25,067.55"
SFH,Saint Francis Hospital,MSH H COMPOSITE FLEXIBL,"$3,609.68"
SFH,Saint Francis Hospital,MESH HERNIA,"$2,338.73"
SFH,Saint Francis Hospital,MESH SOFT TIS FULL RESRB,"$7,896.28"
SFH,Saint Francis Hospital,MESH SOFT 15X15CM,$319.46
SFH,Saint Francis Hospital,MSH RESTORELLE Y,"$3,784.14"
SFH,Saint Francis Hospital,MSH VENTRALEX W STRP,"$2,133.01"
SFH,Saint Francis Hospital,PLUG VASCULAR AMPLATZER,"$3,537.53"
SFH,Saint Francis Hospital,PTCH EXTERNL REFERENCE,"$2,117.59"
SFH,Saint Francis Hospital,SLNG SGL INCISION ADJUST,"$6,781.69"
SFH,Saint Francis Hospital,ST OSTEOCHRNDRL AUTOGRFT,"$2,121.10"
SFH,Saint Francis Hospital,STNT B ASSURANT BRIDGE,"$5,672.10"
SFH,Saint Francis Hospital,STNT B RX HERCULNK ELITE,"$6,276.53"
SFH,Saint Francis Hospital,STNT B PROTEGE EVERFLEX,"$6,250.21"
SFH,Saint Francis Hospital,STNT B RENAL EXPRESS SD,"$3,624.19"
SFH,Saint Francis Hospital,STNT B VAS E-LIMINEXX,"$4,150.61"
SFH,Saint Francis Hospital,STNT B VISIPRO,"$4,687.66"
SFH,Saint Francis Hospital,STNT C CYPHER W DEL SYS,"$10,570.74"
SFH,Saint Francis Hospital,STNT C PROMUS RX,"$8,594.10"
SFH,Saint Francis Hospital,STNT C TAXUS EXPRESS,"$13,020.08"
SFH,Saint Francis Hospital,STNT C XIENCE,"$6,998.06"
SFH,Saint Francis Hospital,STNT CAROTID PRECISE PRO,"$10,241.72"
SFH,Saint Francis Hospital,STNT C XIENCE PRIME RX,"$7,366.36"
SFH,Saint Francis Hospital,STNT COAT/COV W DEL SYS7,"$12,182.15"
SFH,Saint Francis Hospital,STNT ENDEAVOR SPRINT,"$8,323.99"
SFH,Saint Francis Hospital,STNT MULTLNK MINI VISION,"$1,889.70"
SFH,Saint Francis Hospital,STNT MULTLINK VISION RX,"$1,889.70"
SFH,Saint Francis Hospital,SYS SLING MINIARC,"$4,719.95"
SFH,Saint Francis Hospital,SYS SEALANT DURAL,"$2,985.83"
SFH,Saint Francis Hospital,SYS SLNG FIX M ADVNC W/S,"$21,674.84"
SFH,Saint Francis Hospital,SYS REP VAG PROLAPS SLNG,"$6,676.21"
SFH,Saint Francis Hospital,GRFT STNT ABD AORT BIFUR,"$41,139.76"
SFH,Saint Francis Hospital,ALLOGRFT TENFUSE PIP,"$7,206.88"
SFH,Saint Francis Hospital,DERMACELL PER SQ CM,$485.93
SFH,Saint Francis Hospital,EPIFIX INJECT PER 1MG,$126.07
SFH,Saint Francis Hospital,GRFT AORTIC EXTENDER,"$12,542.93"
SFH,Saint Francis Hospital,GRFT ENDOVS AAA CONVERTR,"$27,696.50"
SFH,Saint Francis Hospital,GRFT ENDOV PROX EXT PRF,"$21,048.63"
SFH,Saint Francis Hospital,GRFT STNT TRNK IPSIL LEG,"$45,738.12"
SFH,Saint Francis Hospital,GRFT STNT AFX LIMB EXTN,"$14,371.23"
SFH,Saint Francis Hospital,GRFT STNT BIFURCATED AAA,"$49,236.32"
SFH,Saint Francis Hospital,IMP PLUG FISTULA ENTERCT,"$16,697.10"
SFH,Saint Francis Hospital,IMP SHEET MEDPOR ULTHIN,"$1,300.57"
SFH,Saint Francis Hospital,IMP SPACER SINUS TEMP,"$3,861.41"
SFH,Saint Francis Hospital,STNT B PROTEGE GPS,"$4,434.06"
SFH,Saint Francis Hospital,STRATTICE TM PER SQ CM,$196.60
SFH,Saint Francis Hospital,SYS MESH VAGINAL SUPPORT,"$9,056.42"
SFH,Saint Francis Hospital,SYS SLNG MIDURETH TRNOBT,"$4,687.66"
SFH,Saint Francis Hospital,SYS SLNG MIDURETHRL MSH,"$10,700.10"
SFH,Saint Francis Hospital,SYS SLNG MDURET TRN HALO,"$4,024.08"
SFH,Saint Francis Hospital,TENDON ALLOGRF PRESUTURD,"$9,779.24"
SFH,Saint Francis Hospital,CATH ABL COOL PATH BRD,"$8,166.35"
SFH,Saint Francis Hospital,CATH BLN DIL STERLNG MR,"$1,045.75"
SFH,Saint Francis Hospital,CATH BLN PERIPH CUTTING,"$2,817.53"
SFH,Saint Francis Hospital,CATH BLN RELIANT STN GRF,"$2,780.13"
SFH,Saint Francis Hospital,CATH CRYO ABL ELECTRD,"$27,033.90"
SFH,Saint Francis Hospital,CATH DIAMONDBACK 360,"$11,203.50"
SFH,Saint Francis Hospital,CATH PTA ADMIRAL XTREME,$755.55
SFH,Saint Francis Hospital,CATH EP DECAPOLAR,"$2,949.69"
SFH,Saint Francis Hospital,CATH EP INQUIRY OPTIMA,"$8,835.71"
SFH,Saint Francis Hospital,CATH EP RESPONSE DECAPLR,"$1,711.15"
SFH,Saint Francis Hospital,CATH EP OTH THN COOL TP2,"$4,624.71"
SFH,Saint Francis Hospital,CATH EP SUPREME QUAD,$629.73
SFH,Saint Francis Hospital,CATH FREEZOR XTRA,"$6,207.79"
SFH,Saint Francis Hospital,CATH LSR TURBO BOOSTER,"$2,951.92"
SFH,Saint Francis Hospital,CATH PERIPHL CTO CROSSER,"$5,595.96"
SFH,Saint Francis Hospital,CATH PTA ANGIOSCULPT,"$4,558.10"
SFH,Saint Francis Hospital,DVC ABL CARDIAC ULTRCNCH,"$22,139.51"
SFH,Saint Francis Hospital,DVC ABL HND HLD HIFU,"$8,855.79"
SFH,Saint Francis Hospital,DVC RETRVL MINI SNARE,"$1,579.76"
SFH,Saint Francis Hospital,GDE TRAJECTORY EXTRNL,"$5,807.12"
SFH,Saint Francis Hospital,GRAFTJACKET PER SQ CM,$406.07
SFH,Saint Francis Hospital,GW BLUNT,$578.56
SFH,Saint Francis Hospital,GW EMB PROT ANGIOGARDRX,"$8,244.97"
SFH,Saint Francis Hospital,GW VIPERWIRE,$174.55
SFH,Saint Francis Hospital,INTR SHTH CATH AVANTI,$125.38
SFH,Saint Francis Hospital,INTRO SHTH GLIDE,$344.40
SFH,Saint Francis Hospital,KT INTRO NSTIM LD,"$1,442.42"
SFH,Saint Francis Hospital,CATH DIAG ENSITE ARRAY,"$13,350.07"
SFH,Saint Francis Hospital,MCATH EXCELSIOR STRT,"$6,869.80"
SFH,Saint Francis Hospital,MCATH FINECROSS,"$2,040.50"
SFH,Saint Francis Hospital,MCATH MARKSMAN DELIVERY,"$7,482.50"
SFH,Saint Francis Hospital,MCATH PHENOM 027,"$7,946.93"
SFH,Saint Francis Hospital,SYS EMB PROT FLTRWIRE,"$6,027.33"
SFH,Saint Francis Hospital,SYS SHAPER VENTRICULAR,"$14,169.29"
SFH,Saint Francis Hospital,ELECTROLYTE PANEL,$227.21
SFH,Saint Francis Hospital,VANCOMYCIN,$464.85
SFH,Saint Francis Hospital,VANCOMYCIN TROUGH,$155.35
SFH,Saint Francis Hospital,VANCOMYCIN PEAK,$122.27
SFH,Saint Francis Hospital,BASIC METABOL PN ION CA,$158.69
SFH,Saint Francis Hospital,CBC WITHOUT DIFF,$165.91
SFH,Saint Francis Hospital,LIPID PANEL,$686.87
SFH,Saint Francis Hospital,RENAL FUNCTION PANEL,$367.82
SFH,Saint Francis Hospital,ACUTE HEPATITIS PANEL,"$1,324.09"
SFH,Saint Francis Hospital,PSA SCREEN TEST,$104.38
SFH,Saint Francis Hospital,PHENCYCLINDINE(PCP) QUAL,$540.57
SFH,Saint Francis Hospital,AMPHETAMINE QUAL,$514.83
SFH,Saint Francis Hospital,HEPATIC FUNCTION PANEL,$871.64
SFH,Saint Francis Hospital,COMP METABOLIC PANEL,"$1,177.48"
SFH,Saint Francis Hospital,BASIC METABOLIC PANEL,$718.52
SFH,Saint Francis Hospital,UA AUTO W/MICRO,$98.19
SFH,Saint Francis Hospital,URINE W/O MICRO AUTO,$44.18
SFH,Saint Francis Hospital,URINALYSIS CHEMICAL QUAL,$17.58
SFH,Saint Francis Hospital,URINE SINGLE ITEM,$57.55
SFH,Saint Francis Hospital,URINE PREG TEST QUAL,$217.43
SFH,Saint Francis Hospital,UA SPEC GRAV NON AUTO,$164.87
SFH,Saint Francis Hospital,ACETAMINOPHEN,"$1,027.62"
SFH,Saint Francis Hospital,KETONES SERUM QUAL,$147.16
SFH,Saint Francis Hospital,SALICYLATE,$607.48
SFH,Saint Francis Hospital,ALBUMIN SERUM,$176.04
SFH,Saint Francis Hospital,BODY FLUID ALBUMIN,$23.75
SFH,Saint Francis Hospital,ALCOHOL ETHYL,$687.77
SFH,Saint Francis Hospital,ALPHA FETO PROTEIN SERUM,$448.56
SFH,Saint Francis Hospital,AMIKACIN,$252.88
SFH,Saint Francis Hospital,AMINO ACIDS QNT SNGL EA,$414.80
SFH,Saint Francis Hospital,THEOPHYLLINE,$170.59
SFH,Saint Francis Hospital,AMMONIA,$278.69
SFH,Saint Francis Hospital,AMYLASE,$545.41
SFH,Saint Francis Hospital,AMYLASE URINE,$377.33
SFH,Saint Francis Hospital,AMYLASE URINE TIMED,$58.50
SFH,Saint Francis Hospital,AMYLASE BODY FLUID,$362.60
SFH,Saint Francis Hospital,BARBITURATES QUAL,$34.76
SFH,Saint Francis Hospital,BILIRUBIN TOTAL,$157.36
