EAP,Billing Desc,Rev Code,Current Inpatient Price ,Current Outpatient Price 
20000511,SURG LVL 5 MCAL 1ST HR,360," 14,976.00 "," 14,976.00 "
20000512,SURG LVL 5 MCAL 1ST SUBSEQ 1/2HR,360," 6,102.00 "," 6,102.00 "
20000513,SURG LVL 5 MCAL 2ND+ EA SUBSEQ 1/2HR,360," 6,102.00 "," 6,102.00 "
20000641,INTERDISCAL PERQ ASPIR DX,361," 2,022.00 "," 2,022.00 "
20000659,AD ACOUSTIC IMMITTANCE TEST,471, 324.00 , 324.00 
20000673,ENDOSCOPY RESPIRATORY DIAGNOSTIC,361," 1,715.00 "," 1,715.00 "
20000674,ENDOSCOPY RESPIRATORY PLUS 1 INTERVENTION,361," 3,653.00 "," 3,653.00 "
20000675,ENDOSCOPY RESPIRATORY DX PLUS 2 INTERVENTIONS,361," 5,591.00 "," 5,591.00 "
20000676,ENDOSCOPY RESPIRATORY DX PLUS 3/MORE INTERVENTIONS,361," 7,529.00 "," 7,529.00 "
20000678,ANAL INF PMP W/RPR &RFILL,361," 1,755.00 "," 1,755.00 "
20000708,PARACENTSIS ABD NO IM,361," 1,682.00 "," 1,682.00 "
20000710,INJ PV FACET W IMAGE GUIDANCE C/T 1 LVL BIL,361," 4,932.00 "," 4,932.00 "
20200034,REPLACE G/C TUBE PERC,361," 2,042.00 "," 2,042.00 "
20200035,ENDOSCOPY GI DIAGNOSTIC,750," 1,937.00 "," 1,937.00 "
20200036,ENDOSCOPY GI DIAGNOSTIC PLUS 1 INTERVENTION,750," 3,325.00 "," 3,325.00 "
20200037,ENDOSCOPY GI DIAGNOSTIC PLUS 2 INTERVENTIONS,750," 5,182.00 "," 5,182.00 "
20200038,ENDOSCOPY GI DIAGNOSTIC PLUS 3/MORE INTERVENTIONS,750," 7,038.00 "," 7,038.00 "
20200043,ANORECTAL MANOMETRY,750," 2,212.00 "," 2,212.00 "
20300002,INJECTION PV FACET C/T 1 LVL,361," 3,288.00 "," 3,288.00 "
20300005,INJECTION PV FACET C/T 3 LVL,361," 1,599.00 "," 1,599.00 "
20300006,INJECTION FACET L/S 1 LVL,361," 2,574.00 "," 2,574.00 "
20300007,INJECTION FACET L/S 3 LVL,361," 1,462.00 "," 1,462.00 "
20300010,DRAIN/INJ INTERMEDIATE JOINT/BURSA W/O US,511, 818.00 , 818.00 
20300011,DRAIN/INJ MAJOR JOINT/BURSA W/O US,511," 1,148.00 ", 996.00 
20300020,ANLZE INFSN PUMP W REPROG,511, 818.00 , 818.00 
20300042,INJ TRIGGER PT GT 2 MCL,511, 811.00 , 811.00 
20300097,INJ INTER CERVICAL/THORACIC EPID WO IMAGE,511," 2,714.00 "," 2,714.00 "
20300098,INJ INTER CERVICAL/THORACIC EPID W IMAGE,511," 3,741.00 "," 3,741.00 "
20300099,INJ INTER LUMBAR/SACRAL EPID WO IMAGE,511," 3,968.00 "," 3,968.00 "
20300100,INJ INTER LUMBAR/SACRAL EPID W IMAGE,511," 3,318.00 "," 3,318.00 "
20300101,INJ INTER CERVICAL/THORAC W/CATH EPID WO IMAGE,511," 1,511.00 "," 1,511.00 "
20300102,INJ INTER CERVICAL/THORAC W/CATH EPID W IMAGE,511," 3,593.00 "," 3,593.00 "
20300103,INJ INTER LUMBAR/SACRAL W/CATH EPID WO IMAGE,511," 3,098.00 "," 3,098.00 "
20300104,INJ INTER LUMBAR/SACRAL W/CATH EPID W IMAGE,511," 5,310.00 "," 5,310.00 "
20400001,LITHOTRIPSY ESWL,790," 16,085.00 "," 16,085.00 "
20500008,ANES EPIDURAL CRNA MANAGED,370," 2,103.00 "," 2,103.00 "
20500009,REGIONAL BLOCK FINGERS,370, 264.00 , 264.00 
20500010,REGIONAL BLOCK TOES,370, 211.00 , 211.00 
20500021,STANDARD GENERAL ANESTHESIA 3 HOURS OR LESS,370," 2,643.00 "," 2,643.00 "
20500022,STANDARD GENERAL ANESTHESIA MORE THAN 3 HOURS,370," 7,713.00 "," 7,713.00 "
20500023,COMPLEX GENERAL ANESTHESIA 3 HOURS OR LESS,370," 4,548.00 "," 4,548.00 "
20500024,COMPLEX GENERAL ANESTHESIA MORE THAN 3 HOURS,370," 10,045.00 "," 10,045.00 "
20500025,MONITORED ANESTHESIA CARE/REGIONAL ANESTHESIA,370," 2,033.00 "," 2,033.00 "
20500032,MOD SED SAME MD/QHP LT 5 YRS,370," 1,915.00 "," 1,915.00 "
20500033,MOD SED SAME MD/QHP GT 5 YRS,370, 392.00 , 392.00 
20500035,MOD SED OTH MD/QHP LT 5 YRS,370, 400.00 , 400.00 
20500036,MOD SED OTH MD/QHP GT 5 YRS,370, 499.00 , 499.00 
20500038,MOD SED ENDO SAME MD/QHP GT 5YRS,370, 392.00 , 392.00 
20600000,PACU COMPLEX ADDITIONAL 15 MINUTES,710, 708.00 , 708.00 
20600001,PACU COMPLEX FIRST 30 MINUTES,710," 1,901.00 "," 1,901.00 "
20600002,PACU STANDARD LEVEL 1 ADDITIONAL 15 MINUTES,710, 324.00 , 324.00 
20600003,PACU STANDARD LEVEL 1 FIRST 30 MINUTES,710, 866.00 , 866.00 
20600004,PACU STANDARD LEVEL 2 ADDL 15 MINUTES,710, 444.00 , 444.00 
20600005,PACU STANDARD LEVEL 2 FIRST 30 MINUTES,710," 1,116.00 "," 1,116.00 "
20600013,CARDIOVERSION ELECTRIC EXTERNAL,940," 2,538.00 "," 2,538.00 "
21000002,ASPIRATION FINE NEEDLE WITHOUT IMAGING GUIDANCE,361, 565.00 , 565.00 
21000003,ASPIRATION FINE NEEDLE WITH IMAGING GUIDANCE,361," 1,544.00 "," 1,544.00 "
21000004,DRAINAGE ABSCESS SIMPLE/SINGLE,361, 655.00 , 655.00 
21000005,DRAINAGE ABSCESS COMPLICATED MULTIPLE,361," 1,005.00 "," 1,005.00 "
21000007,HEMATOMA EVACUATION,361," 4,327.00 "," 4,327.00 "
21000008,"ASPIRATION OF ABSCESS, HEMATOMA, CYST",361, 717.00 , 717.00 
21000024,SIMPLE REPAIR WOUND 2.5CM OR LESS,361, 722.00 , 722.00 
21000037,DESTRUCTION PREMALIGNANT LESIONS 15 OR MORE,510,  , 567.00 
21000039,ASPIRATION BREAST CYST,361," 1,228.00 "," 1,228.00 "
21000040,ASPIRATION BREAST CYST EACH ADDITIONAL CYST,361, 636.00 , 636.00 
21000041,INJECTION FOR DUCTOGRAM OR GALACTOGRAM,361, 949.00 , 949.00 
21000049,BIOPSY MUSCLE,361," 2,367.00 "," 2,367.00 "
21000050,BIOPSY BONE SUPERFICIAL,361," 2,668.00 "," 2,668.00 "
21000051,BIOPSY BONE DEEP,361," 4,315.00 "," 4,315.00 "
21000052,INJECTION SINOGRAM,361," 1,139.00 "," 1,139.00 "
21000053,INJECTION TENDON SHEATH OR LIGAMENT SINGLE,361," 1,217.00 ", 900.00 
21000054,INJECTION TRIGGER POINT 1 TO 2 MUSCLES,361, 988.00 , 988.00 
21000056,DRAIN/INJ SMALL JOINT/BURSA W/O US,361, 780.00 , 762.00 
21000057,DRAIN/INJ INTERMEDIATE JOINT/BURSA W/O US,361, 818.00 , 818.00 
21000060,ABLATION BONE TUMORS RF PERCUTANEOUS,361," 11,431.00 "," 11,431.00 "
21000062,BIOPSY SOFT TISSUE NECK,361," 4,592.00 "," 4,592.00 "
21000072,INJECTION ARTHROGRAM ELBOW,361," 1,693.00 "," 1,693.00 "
21000073,INJECTION ARTHROGRAM WRIST,361, 703.00 , 703.00 
21000074,DRAIN FINGER ABSC SIMPLE,361, 745.00 , 745.00 
21000076,BIOPSY SOFT TISSUE HIP/PELVIS AREA DEEP,361," 1,728.00 "," 1,728.00 "
21000078,INJECTION ARTHROGRAM HIP WITH ANESTHESIA,361," 2,265.00 "," 2,265.00 "
21000080,INJECTION CONTRAST ARTHROGRAM KNEE,361, 725.00 , 725.00 
21000081,INJECTION ARTHROGRAM ANKLE,361," 1,378.00 "," 1,378.00 "
21000092,NASAL ENDOSCOPY DIAGNOSTIC,361,  , 488.00 
21000093,NASAL OR SINUS ENDOSCOPY DIAGNOSTIC,361,  ," 6,179.00 "
21000094,INTUBATION ENDOTRACHEAL,361," 1,153.00 "," 1,153.00 "
21000095,TRACHEOSTOMY TUBE CHANGE,361, 961.00 , 961.00 
21000096,LARYNGOSCOPY DIAGNOSTIC,361,  , 503.00 
21000098,TRACHEOBRONCHOSCOPY VIA ESTABLISHED TRACH,361," 4,389.00 "," 4,389.00 "
21000099,BRONCHOSCOPY DIAGNOSTIC,361," 5,615.00 "," 5,615.00 "
21000103,INSERTION PLEURAL CATHETER,361," 7,393.00 "," 7,393.00 "
21000106,BIOPSY PLEURA,361," 2,521.00 "," 2,521.00 "
21000108,PERICARDIOCENTESIS INITIAL,361," 2,299.00 "," 2,299.00 "
21000109,PERICARDIOCENTESIS SUBSEQUENT,361, 328.00 , 328.00 
21000110,PACER INSERTION OR REPLACEMENT WITH ELECTRODE ATRI,361," 17,437.00 "," 17,437.00 "
21000111,PACER INSERTION OR REPLACEMENT WITH ELECTRODE VENT,361," 19,416.00 "," 19,416.00 "
21000112,PACER INSERTION OR REPLACEMENT WITH ELECTRODE ATRIAL AND VENTRICULAR,361," 21,795.00 "," 21,795.00 "
21000113,TEMPORARY PACER INSERTION SINGLE,361," 10,308.00 "," 10,308.00 "
21000114,TEMPORARY PACER INSERTION DUAL,361, 505.00 , 505.00 
21000115,PACER GENERATOR ONLY INSERTION OR REPLACEMENT SING,361," 12,205.00 "," 12,205.00 "
21000116,PACER GENERATOR ONLY INSERTION OR REPLACEMENT DUAL,361," 13,430.00 "," 13,430.00 "
21000117,PACER GENERATOR UPGRADE SINGLE CHAMBER TO DUAL CHA,361," 27,747.00 "," 27,747.00 "
21000118,REPOSITION PREV IMP TRNSVNS PACER/ELECTRD,361," 7,559.00 "," 7,559.00 "
21000119,INSERT 1 TRANSVNS ELECTRODE PACER/IMP DEFIB,361," 11,696.00 "," 11,696.00 "
21000120,INSERT 2 TRANSVNS ELECTRODE PACER/IMP DEFIB,361," 15,877.00 "," 15,877.00 "
21000121,REPAIR 1 TRNSVNS ELECTRODE PERM PACER/ICD,361," 10,497.00 "," 10,497.00 "
21000122,REPAIR 2 TRNSVNS ELECTRODES PERM PACER/ICD,361," 2,667.00 "," 2,667.00 "
21000123,PACER RELOCATION OF SKIN POCKET,361," 6,842.00 "," 6,842.00 "
21000124,ICD RELOCATION OF SKIN POCKET,361," 11,064.00 "," 11,064.00 "
21000125,INSRT ELEC/CAR VN SYS PREV PLCD PCR/ICD GEN,361," 20,715.00 "," 20,715.00 "
21000126,INSRT ELEC/CAR VN SYS AND PCR/ICD GEN SAME TIME,361," 25,624.00 "," 25,624.00 "
21000127,LEAD REPOSITION CORONARY SINUS/LV ON PREVIOUSLY IM,361," 7,441.00 "," 7,441.00 "
21000128,PACER REMOVAL GENERATOR ONLY,361," 8,647.00 "," 8,647.00 "
21000129,LEAD REMOVAL SINGLE CHAMBER PACER,361," 5,479.00 "," 5,479.00 "
21000130,LEAD REMOVAL DUAL CHAMBER PACER,361," 6,820.00 "," 6,820.00 "
21000131,REMOVAL IMP DEFIB PULSE GEN ONLY,361," 12,515.00 "," 12,515.00 "
21000132,REMOVE SNGL/DUAL IMP DEFIB ELECTRDS TRNSVNS EXT,361," 7,614.00 "," 7,614.00 "
21000133,IMPLANT PT-ACTIVATED CARD EVENT RECORDER,361," 13,618.00 "," 13,618.00 "
21000134,EVENT RECORDER REMOVAL,361," 5,271.00 "," 5,271.00 "
21000140,IABP INSERTION PERCUTANEOUSLY,361," 8,072.00 "," 8,072.00 "
21000146,INCISION GROIN FOR UNILATERAL ENDOVASCULAR PROSTHESIS,361," 3,937.00 "," 3,937.00 "
21000167,INTRODUCTION NEEDLE OR INTRACATHETER INTO VEIN,361, 284.00 , 284.00 
21000168,INJECTION PSEUDOANEURYSM,361," 1,584.00 "," 1,584.00 "
21000170,INTRODUCTION CATH SUPERIOR OR INFERIOR VENA CAVA,361," 4,490.00 "," 4,490.00 "
21000171,SELECTIVE CATH VENOUS SYSTEM FIRST ORDER,361," 4,559.00 "," 4,559.00 "
21000172,SELECTIVE CATH VENOUS SYSTEM SECOND ORDER,361," 5,382.00 "," 5,382.00 "
21000173,SELECTIVE CATH RIGHT HEART OR MAIN PULMONARY ARTERY,361," 8,548.00 "," 8,548.00 "
21000174,SELECTIVE CATH LEFT OR RIGHT PULMONARY ARTERY,361," 10,270.00 "," 10,270.00 "
21000175,SELECTIVE CATH SEGMENTAL OR SUBSEGMENTAL PULMONARY ARTERY,361," 9,043.00 "," 9,043.00 "
21000176,SELECTIVE CATH CAROTID OR VERTEBRAL ARTERY,361," 2,646.00 "," 2,646.00 "
21000178,INTRO NEEDLE INTRACATH UPPR/LOWR EXTR ARTERY,361," 2,981.00 "," 2,981.00 "
21000180,SELECTIVE CATH AORTA TRANSLUMBAR,361," 3,025.00 "," 3,025.00 "
21000181,SELECTIVE CATH AORTA,361," 4,460.00 "," 4,460.00 "
21000182,SELECTIVE CATH THORACIC FIRST ORDER ARTERY,361," 4,585.00 "," 4,585.00 "
21000183,SELECTIVE CATH THORACIC SECOND ORDER ARTERY,361," 5,534.00 "," 5,534.00 "
21000184,SELECTIVE CATH THORACIC THIRD ORDER ARTERY,361," 7,997.00 "," 7,997.00 "
21000185,SELECTIVE CATH THORACIC EACH ADDITIONAL ARTERY,361," 3,217.00 "," 3,217.00 "
21000186,"SELECTIVE CATH ABDOMINAL, LOWER EXTREMITY, PELVIC FIRST ORDER ARTERY",361," 4,450.00 "," 4,450.00 "
21000187,"SELECTIVE CATH ABDOMINAL, LOWER EXTREMITY, PELVIC SECOND ORDER ARTERY",361," 4,816.00 "," 4,816.00 "
21000188,"SELECTIVE CATH ABDOMINAL, LOWER EXTREMITY, PELVIC THIRD ORDER ARTERY",361," 5,097.00 "," 5,097.00 "
21000189,"SELECTIVE CATH ABDOMINAL, LOWER EXTREMITY, PELVIC EACH ADDITIONAL ARTERY",361," 4,030.00 "," 4,030.00 "
21000191,INJECTION SCLEROSANT SINGLE VEIN OT TELANG,361," 1,291.00 "," 1,291.00 "
21000192,ABLATION EXTREMITY FIRST VEIN WITH IMAGING,361," 10,768.00 "," 10,768.00 "
21000193,SELECTIVE CATH PORTAL VEIN ANY METHOD,361," 2,693.00 "," 2,693.00 "
21000194,SELECTIVE CATH VENOUS ORGAN BLOOD SAMPLING,361, 516.00 , 516.00 
21000195,PHOTOPHERESIS,361," 9,030.00 "," 9,030.00 "
21000197,DECLOT VASCULAR DEVICE WITH THROMBOLYTIC,361, 656.00 , 656.00 
21000199,CENTRAL VENOUS CATH INSERTION NON-TUNNELED 5YR OR OLDER,361," 2,993.00 "," 2,993.00 "
21000201,CV CATHETER INSERTION TUNNELED WITHOUT PORT 5 YR OR OLDER,361," 8,808.00 "," 8,808.00 "
21000203,CENTRAL VENOUS CATHETER INSERTION TUNNELED WITH PORT 5 YR OR OLDER,361," 10,297.00 "," 10,297.00 "
21000204,CV ACCESS DEVICE INSERTION TUNNELED REQUIRING 2 CATHETERS W/ 2 SITES W/OUT PORT,361," 8,328.00 "," 8,328.00 "
21000205,CENTRAL VENOUS ACCESS DEVICE INSERTION TUNNELED REQ 2 CATH W/ 2 SITES WITH PORT,361," 7,948.00 "," 7,948.00 "
21000206,PICC INSERTION LESS THAN 5YR,361," 1,709.00 "," 1,709.00 "
21000207,PICC INSERTION 5 YR OR OLDER,361," 3,270.00 "," 3,270.00 "
21000209,PICC INSERTION WITH PORT 5 YR OR OLDER,361," 9,555.00 "," 9,555.00 "
21000210,CENTRAL VENOUS CATHETER REPAIR WITHOUT PORT,361," 2,689.00 "," 2,689.00 "
21000211,CENTRAL VENOUS ACCESS REPLACEMENT CATH WITH PORT,361," 5,465.00 "," 5,465.00 "
21000212,CENTRAL VENOUS CATHETER REPLACEMENT NON-TUNNELED,361," 3,876.00 "," 3,876.00 "
21000213,CENTRAL VENOUS CATHETER REPLACEMENT TUNNELED,361," 7,577.00 "," 7,577.00 "
21000214,CENTRAL VENOUS CATHETER REPLACEMENT TUNNELED WITH PORT,361," 11,454.00 "," 11,454.00 "
21000215,CENTRAL VENOUS CATHETER REPLACEMENT TUNNELED WITH PUMP,361," 13,120.00 "," 13,120.00 "
21000217,PICC REPLACEMENT,361," 2,816.00 "," 2,816.00 "
21000218,PICC REPLACEMENT WITH PORT,361," 10,847.00 "," 10,847.00 "
21000219,CENTRAL VENOUS CATHETER TUNNELED REMOVAL,361," 3,025.00 "," 3,025.00 "
21000220,CENTRAL VENOUS CATHETER TUNNELED REMOVAL WITH PORT,361," 4,986.00 "," 4,986.00 "
21000221,REMOVAL PERICATHETER OBSTRUCTIVE MATERIAL,361," 5,139.00 "," 5,139.00 "
21000222,DECLOT VASCULAR DEVICE MECHANICAL,361," 4,737.00 "," 4,737.00 "
21000223,CENTRAL VENOUS CATHETER REPOSITIONING UNDER FLUORO,361," 3,061.00 "," 3,061.00 "
21000224,CENTRAL VENOUS ACCESS INJECTION WITH FLUORO,361, 973.00 , 973.00 
21000225,ARTERIAL CATHETERIZATION,361," 1,208.00 "," 1,208.00 "
21000231,OPEN VENOUS ANASTOMOSIS PORTACAVAL,361," 5,647.00 "," 5,647.00 "
21000232,TIPS INSERTION,361," 40,982.00 "," 40,982.00 "
21000233,TIPS REVISION,361," 20,848.00 "," 20,848.00 "
21000234,THROMBECTOMY ARTERIAL INITIAL,361," 13,677.00 "," 13,677.00 "
21000235,THROMBECTOMY ARTERIAL SECOND AND SUBSEQUENT VESSELS IN SAME VASCULAR FAMILY,361," 6,536.00 "," 6,536.00 "
21000237,THROMBECTOMY MECHANICAL VENOUS WITH FLUORO,361," 12,095.00 "," 12,095.00 "
21000238,MECHANICAL THROMBECTOMY VEIN SUBSEQUENT TREATMENT,361," 21,125.00 "," 21,125.00 "
21000239,THROMBOLYSIS CEREBRAL BY INTRAVENOUS INFUSION,361," 1,577.00 "," 1,577.00 "
21000240,BIOPSY TRANSCATHETER,361," 5,875.00 "," 5,875.00 "
21000256,INJECTION SPLENOPORTOGRAM,361, 345.00 , 345.00 
21000257,HARVST ALLOGENC STEM CELL,361," 3,584.00 "," 3,584.00 "
21000258,HARVEST AUTO STEM CELL,361," 2,608.00 "," 2,608.00 "
21000259,DIAGNOSTIC BONE MARROW ASPIRATION,510," 1,354.00 "," 1,354.00 "
21000260,DIAGNOSTIC BONE MARROW BIOPSY,361," 1,843.00 "," 1,843.00 "
21000261,BIOPSY OR EXCISION LYMPH NODE OPEN,361," 7,652.00 "," 7,652.00 "
21000262,BIOPSY LYMPH NODE SUPERFICIAL,361," 2,615.00 "," 2,615.00 "
21000265,DRAINAGE MEDIASTINUM ABSCESS,361," 2,046.00 "," 2,046.00 "
21000266,INJECTION SIALOGRAM,361, 953.00 , 953.00 
21000270,DILATION OF ESOPHAGUS OVER GUIDE WIRE,361," 2,273.00 "," 2,273.00 "
21000273,NG TUBE PLACEMENT WITH FLUOROSCOPY,361, 993.00 , 993.00 
21000274,CHANGE GASTROSTOMY TUBE WITHOUT ENDOSCOPY,361," 1,412.00 "," 1,412.00 "
21000275,GASTROSTOMY TUBE REPOSITIONING,361," 2,041.00 "," 2,041.00 "
21000277,JEJUNOSTOMY TUBE PLACEMENT FOR ENTERAL ALIMENTATION,361, 376.00 , 376.00 
21000281,GASTROINTESTINAL TUBE INSERTION (MILLER ABBOTT),361, 677.00 , 677.00 
21000290,ABLATION LIVER TUMOR/S RADIOFREQUENCY PERCUTANEOUS,361," 12,412.00 "," 12,412.00 "
21000291,INCISION GALLBLADDER PERCUTANEOUS,361," 5,698.00 "," 5,698.00 "
21000299,BILIARY ENDOSCOPY WITH DILATATION,361," 1,277.00 "," 1,277.00 "
21000300,BILIARY ENDOSCOPY WITH DILATION WITH STENT PLACEMENT,361," 1,239.00 "," 1,239.00 "
21000302,BIOPSY PANCREAS,361," 2,990.00 "," 2,990.00 "
21000309,BIOPSY ABDOMINAL/RETROPERITONEAL MASS,361," 2,589.00 "," 2,589.00 "
21000311,INTRAPERITONEAL DIALYSIS CATHETER OR CANNULA INSERTION PERMANENT,361," 10,841.00 "," 10,841.00 "
21000312,INTRAPERITONEAL DIALYSIS CATHETER OR CANNULA REMOVAL PERMANENT,361," 8,875.00 "," 8,875.00 "
21000313,DRAINAGE CATHETER EXCHANGE,361," 3,568.00 "," 3,568.00 "
21000314,INJECTION CONTRAST TO ASSESS ABSCESS,361, 981.00 , 981.00 
21000319,BIOPSY RENAL,361," 2,979.00 "," 2,979.00 "
21000320,NEPHROSTOMY TUBE REMOVAL WITH FLUORO,361," 2,945.00 "," 2,945.00 "
21000321,ASPIRATION RENAL CYST,361," 2,286.00 "," 2,286.00 "
21000325,NEPHROSTOMY INTRODUCTION GUIDE TO ESTABLISH TRACT,361," 5,480.00 "," 5,480.00 "
21000326,NEPHROSTOMY TUBE MANOMETRY,361, 465.00 , 465.00 
21000330,INJECTION URETEROGRAPHY OR PYELOGRAPHY,361," 2,421.00 "," 2,421.00 "
21000331,URETEROSTOMY TUBE OR URETERAL STENT CHANGE,361," 5,046.00 "," 5,046.00 "
21000332,INJECTION ILEAL CONDUIT,361," 1,475.00 "," 1,475.00 "
21000333,ASPIRATION BLADDER WITH INSERTION SUPRAPUBIC CATHETER,361," 7,348.00 "," 7,348.00 "
21000334,INJECTION CYSTOGRAM/VCUG,361," 1,279.00 "," 1,279.00 "
21000335,INJECTION RETROGRADE CYSTO,361," 1,051.00 "," 1,051.00 "
21000336,IRRIGATION BLADDER SIMPLE,361, 723.00 , 723.00 
21000337,INSERT STRAIGHT CATHETER,361, 416.00 , 416.00 
21000338,INSERTION FOLEY CATHETER,361, 484.00 , 484.00 
21000357,NEPHROSTOMY,361," 5,346.00 "," 5,346.00 "
21000359,CIRCUMCISION NEWBORN,723, 363.00 , 363.00 
21000362,BIOPSY PROSTATE,361," 6,432.00 "," 6,432.00 "
21000363,PLACE RADIATION THERAPY DEVICE PROSTHETIC,361," 6,248.00 "," 6,248.00 "
21000371,INJECTION HYSTEROSONOGRAM/SALPINGOGRAPY,361, 703.00 , 703.00 
21000372,FALLOPIAN TUBE CATHETERIZATION,361," 1,401.00 "," 1,401.00 "
21000375,AMNIOCENTESIS,361, 761.00 , 761.00 
21000376,CORDOCENTESIS,361, 593.00 , 593.00 
21000378,EPISIOTOMY OR VAGINAL REPAIR,361," 5,324.00 "," 5,324.00 "
21000379,EXTERNAL VERSION,361," 1,807.00 "," 1,807.00 "
21000382,BIOPSY THYROID,361," 1,420.00 "," 1,420.00 "
21000384,C1-C2 PUNCTURE W INJ MEDICATION,361," 1,829.00 "," 1,829.00 "
21000385,ASPIRATION OR INJECTION SHUNT,361," 1,973.00 "," 1,973.00 "
21000387,ENDOVASCULAR PERMANENT OCCLUSION CNS,361," 3,559.00 "," 3,559.00 "
21000388,ENDOVASCULAR PERMANENT OCCLUSION NON CNS HEAD OR NECK,361," 30,668.00 "," 30,668.00 "
21000396,ASPIRATION OF SPINAL CORD CYST,361," 1,611.00 "," 1,611.00 "
21000397,LUMBAR PUNCTURE DX,361," 1,439.00 "," 1,439.00 "
21000398,LUMBAR PUNCTURE FOR CSF DRAINAGE,361," 1,434.00 "," 1,434.00 "
21000399,INJECTION BLOOD PATCH,361," 2,491.00 "," 2,491.00 "
21000402,INJ MYELOGRAM/CT LUMBAR,361," 1,554.00 "," 1,554.00 "
21000404,INJECTION DISKOGRAM LUMBAR,361," 2,442.00 "," 2,442.00 "
21000405,INJECTION DISKOGRAM CERVICAL,361," 2,339.00 "," 2,339.00 "
21000413,ANALYZE INFUSION PUMP WITHOUT REPROGRAMMING,361," 1,201.00 "," 1,201.00 "
21000415,NEUROSTIMULATOR LEAD INSERTION EPIDURAL,361," 11,351.00 "," 11,351.00 "
21000419,INJECTION NERVE OCCIPITAL,361," 1,383.00 "," 1,383.00 "
21000425,INJECTION NERVE INTERCOSTAL MULTIPLE,361," 3,352.00 "," 3,352.00 "
21000427,INJECTION NERVE BLOCK SCIATIC SINGLE,361," 2,867.00 "," 2,867.00 "
21000434,INJS ANES&STRD W/IMG TFRML EDRL CRV/THRC 1 LVL,361," 3,148.00 "," 3,148.00 "
21000436,INJS ANES/STRD W/IMG TFRML EDRL LMBR/SAC 1 LVL,361," 3,650.00 "," 3,650.00 "
21000437,INJS ANES&STRD W/IMG TFRML EDRL LMBR/SAC EA LV,361," 1,722.00 "," 1,722.00 "
21000439,INJECTION NERVE BLOCK CERVICAL SYMPATHETIC,361," 2,730.00 "," 2,730.00 "
21000441,INJECTION NERVE BLOCK LUMBAR OR THORACIC,361," 3,002.00 "," 3,002.00 "
21000442,INJECTION NERVE BLOCK CELIAC PLEXUS,361," 3,015.00 "," 3,015.00 "
21000453,INJECTION NEUROLYTIC CELIAC PLEXUS,361," 2,330.00 "," 2,330.00 "
21000494,INJECTION ARTHROGRAM SACROILIAC JOINT,361," 2,846.00 "," 2,846.00 "
21000495,INJECTION SACROILIAC JOINT ANESTHESIA OR STEROID,361," 3,332.00 "," 3,332.00 "
21000496,VASCULAR CLOSURE DEVICE INSERTION,361," 1,500.00 "," 1,500.00 "
21000500,SCAN PROC CRANL INTRA CT,361,  , 856.00 
21000503,DRAINAGE ABSCESS SIMPLE/SINGLE,510, 655.00 , 655.00 
21000528,BX TEMPORAL ARTERY,361," 9,225.00 "," 9,225.00 "
21000551,DRNG OF OVARN CYST(S),361," 5,676.00 "," 5,676.00 "
21000557,RBC DEPLETE ON/OFF HARVST,815," 2,044.00 "," 2,044.00 "
21000560,INJ ANES PARACRVICAL NERVE,510, 600.00 , 600.00 
21000561,DESTRUCT LSN VULVA SMPL,510," 4,547.00 "," 4,547.00 "
21000566,APHERESIS ADSORP OR FILTRA & REINFUSE,940," 9,228.00 "," 9,228.00 "
21000568,COLL BLD VNS ACCS DVC,510, 234.00 , 234.00 
21000570,PRQ RF ABLAT TX PUL TUMOR,361," 14,087.00 "," 14,087.00 "
21000571,INSRT IMP DEFIB PULSE GEN ONLY W 1 LEAD,361," 46,775.00 "," 46,775.00 "
21000572,INSRT/RPLC PERM IMP DEFIB W TV LEADS SNGL/DUAL,361," 44,198.00 "," 44,198.00 "
21000577,CYSTO W/ INS URETERAL STENT,361," 8,464.00 "," 8,464.00 "
21000578,CON IJ G/COLON TUBE,361," 1,092.00 "," 1,092.00 "
21000579,ASPIRATION BONE MARROW W BX,361," 2,402.00 "," 2,402.00 "
21000580,CHANGE EXT NEPHROURETERAL CATH,361," 4,666.00 "," 4,666.00 "
21000589,INJECT SCLEROSANT SPIDER VN LMB/TRK,361, 238.00 , 238.00 
21000603,REMOVE CERCLAGE SUTURE,361," 6,059.00 "," 6,059.00 "
21000607,BX SOFT TISSUE BACK/FLANK SUPERFICIAL,361," 1,660.00 "," 1,660.00 "
21000609,TX S WND DEHISC SMPL,361," 1,997.00 "," 1,997.00 "
21000611,INJ PVB THORACIC SINGLE SITE,361," 1,494.00 "," 1,494.00 "
21000612,INJ PVB THORACIC 2ND+ SITE,361," 1,013.00 "," 1,013.00 "
21000613,PVB THORACIC CONT INFUSION,361," 1,277.00 "," 1,277.00 "
21000616,INJ PROCEDURE RADIOACTIVE TRACER ID SENTINEL NODE WO IMAGE BI,361," 3,309.00 "," 3,309.00 "
21000617,INJ PROCEDURE RADIOACTIVE TRACER ID SENTINEL NODE WO IMAGE LT,361," 2,206.00 "," 2,206.00 "
21000618,INJ PROCEDURE RADIOACTIVE TRACER ID SENTINEL NODE WO IMAGE RT,361," 2,206.00 "," 2,206.00 "
21000619,DRAIN/INJ MAJOR JOINT/BURSA W/O US BI,361," 1,722.00 "," 1,494.00 "
21000620,DRAIN/INJ MAJOR JOINT/BURSA W/O US LT,361," 1,148.00 ", 996.00 
