CODE,BILLING DESCRIPTION,DEPT NAME,CHARGE
2780000905,ENVELOPE TYRX ABSB ANTIBAC MED,CATH LAB,"1,342.50"
2780000906,ENVELOPE TYRX ABSB ANTIBAC LRG,CATH LAB,"1,342.50"
2720006048,SNARE 7MM AMPLATZ SK-700,CATH LAB,"1,344.00"
2720006049,SNARE 10MM AMPLATZ GN1000,CATH LAB,"1,344.00"
3600210045,NONCORONARY IVUS ADDT'L VESSEL,CATH LAB,"1,403.21"
3613000268,INSERT PICC W/O SUBPORT/PUMP,CATH LAB,"1,432.00"
2700000020,CATH DUAL LUMEN 5FR 1275108FD,CATH LAB,"1,474.20"
2720001028,BLADE PLASMA PEAK 4.0 242639,CATH LAB,"1,475.00"
2783010221,PACEMAKER POUCH,CATH LAB,"1,485.00"
2783010222,DEFIBRILLATOR POUCH,CATH LAB,"1,485.00"
2720001151,ENVELOPE CANGAROO ECM 5X5.4CM,CATH LAB,"1,492.50"
3600209974,INSERTION NON-TUN CATH-VASCATH,CATH LAB,"1,634.60"
2783010231,VENA CAVA FILTER (ECLIPSE),CATH LAB,"1,794.00"
3600210044,NONCORONARY IVUS,CATH LAB,"1,902.98"
2753010237,LEAD MED CAPSUR FIX NOVUS 4076,CATH LAB,"2,080.00"
2753010238,LEAD MED CAPSUR FIX NOVUS 5076,CATH LAB,"2,080.00"
6223010060,IABP BALLOON,CATH LAB,"2,112.00"
3600213174,ANGIO FEMORAL ART 1ST ORDER,CATH LAB,"2,322.00"
2723010225,EV3 SPIDER FX 6.0MM,CATH LAB,"2,381.00"
6223010061,IABP BALLOON 7.5 X 40 ML,CATH LAB,"2,432.00"
3600213180,INSERT NEW SGL LEAD (PPM/ICD),CATH LAB,"2,456.00"
3200500014,ANGIO EXTREM S&I UNILATERAL,CATH LAB,"2,479.00"
3613000041,INSERT PERM PACEMK,CATH LAB,"2,525.00"
2753000295,"LEAD, PACEMAKER OPTISENSE",CATH LAB,"2,557.00"
2753010235,"LEAD, CAPSURE FIX MRI",CATH LAB,"2,557.00"
4813000087,INSERT IABP CATH,CATH LAB,"2,592.00"
3600213185,REVISE/RELOC SKIN POCKET PPM,CATH LAB,"2,749.00"
3600213192,REVISE/RELOC SKIN POCKET AICD,CATH LAB,"2,749.00"
4803000135,HEART FLOW RESERVE EA ADDL VES,CATH LAB,"2,797.00"
4803000134,HEART FLOW RESERVE INIT.VESSEL,CATH LAB,"2,976.00"
2783000145,LEAD DUAL NST EL TINED TACH 16,CATH LAB,"3,520.00"
2783000146,LEAD DUAL ST EL TETR TACHY 16,CATH LAB,"3,520.00"
2783000147,LEAD DUAL ST EL TINED TACHY 16,CATH LAB,"3,520.00"
2783000148,SNGL ST EL RETR TACH LEAD 65CM,CATH LAB,"3,520.00"
3600213189,REMOVE PPM GEN ONLY,CATH LAB,"3,547.00"
3600213190,REMOVE PPM LEAD SINGLE,CATH LAB,"3,547.00"
3600213191,REMOVE PPM LEADS DUAL,CATH LAB,"3,547.00"
3600213194,REMOVE AICD GEN ONLY,CATH LAB,"3,547.00"
2720000648,ENVELOPE AIGIS PCMKR/ICD,CATH LAB,"3,580.00"
2783000401,BARE METAL STENT VERIFLX 12MM,CATH LAB,"3,834.00"
4813000126,IVUS PROCEDURE INITIAL VESSEL,CATH LAB,"3,888.00"
4813000127,IVUS PROCEDURE ADDL. VESSEL,CATH LAB,"3,888.00"
2783000402,BARE METAL STENT VERIFLEX 20MM,CATH LAB,"3,893.00"
2783010237,BARE METAL STENT VERIFLEX 24MM,CATH LAB,"4,024.00"
3600213179,REPOSTITION PPM LEAD (RA/RV),CATH LAB,"4,091.00"
2783000403,BARE METAL STENT VERIFLEX 28MM,CATH LAB,"4,092.00"
2783010238,BARE METAL STENT VERIFLEX 32MM,CATH LAB,"4,161.00"
2783010223,RECORDER EVENT MONITOR,CATH LAB,"4,200.00"
4813000399,R&L HEART CATH CONGENITAL,CATH LAB,"4,303.52"
4813000084,INSERT SWAN GAN,CATH LAB,"4,320.00"
3613000042,INSERT TEMP PACEMK,CATH LAB,"4,342.00"
2783000144,LEAD AICD ENDO DUAL BIOTRONIK,CATH LAB,"4,400.00"
3200500012,VENACAVAGRM INFERIOR-CATH,CATH LAB,"4,590.04"
2753000406,"LEAD, AICD VIGILA 2CR 60/16",CATH LAB,"4,800.00"
2783000267,PCMKR KENTROX SL-S65-16,CATH LAB,"4,840.00"
2783000268,PCMKR KENTROX SL-S65/18,CATH LAB,"4,840.00"
3613000055,AORTOGRAM ABDOMINAL,CATH LAB,"4,878.00"
3613000056,RENAL BILAT SELECTIVE ANGIO,CATH LAB,"4,878.00"
3613000060,RENAL UNILAT SELECTIVE-RT,CATH LAB,"4,878.00"
3613000061,RENAL UNILAT SELECTIVE-LT,CATH LAB,"4,878.00"
3613000062,AORTOGRAM THORACIC,CATH LAB,"4,878.00"
3600213181,INSERT 2 NEW LEADS (PPM/ICD),CATH LAB,"4,913.00"
2783000404,DRUG ELUDING STENT PROMUS 8MM,CATH LAB,"5,191.00"
2723010224,EV3 TURBOHAWK LX-C,CATH LAB,"5,193.00"
2723010227,EV3 TRAILBLZR GDWIRE .035X135,CATH LAB,"5,193.00"
2780000242,LEAD MEDTRONIC 6947M,CATH LAB,"5,250.00"
2753000275,PCMKR ALTRUA 60 DREL,CATH LAB,"5,280.00"
2753000270,PCMKR ALTRUA 20 DREL 1LD,CATH LAB,"5,588.00"
2750000267,PCMKR ST JUDE ASSURITY PM1240,CATH LAB,"5,628.75"
2783000229,PCMKR MEDTRONIC SENSIA DR,CATH LAB,"5,703.00"
2783000234,PCMKR MEDTRONIC SENSIA SR,CATH LAB,"5,703.00"
2753000294,PCMKR SJM ACCENT RF-DR PM2210,CATH LAB,"5,760.00"
2783000239,PCMKR ST JUDE ZEPHYR XLDR,CATH LAB,"5,760.00"
2753010240,PCMKR ACCOLADE  EL DR L321,CATH LAB,"6,000.00"
2753000285,PCMKR REPLY SR,CATH LAB,"6,120.00"
3613000023,TEMP PACEMAKER IN,CATH LAB,"6,328.00"
2753000269,PCMKR ST JUDE ENDURITY,CATH LAB,"6,341.25"
3600209987,VENA CAVA FILTER INSERT W/S&I,CATH LAB,"6,407.34"
2750000270,PCMKR ST JUDE ASSURITY DUALPPM,CATH LAB,"6,416.25"
2753000284,PCMKR REPLY DR,CATH LAB,"6,420.00"
2750000266,PCMKR MEDTRONIC A2DR01 ADVISA,CATH LAB,"6,450.00"
2753000276,PCMKR ALTRU 60DREL 2LD,CATH LAB,"6,512.00"
4813000304,LHC+RHC+ CORONARIES+BYP GRAFTS,CATH LAB,"6,545.00"
4813000305,LHC AND RHC + CORONARIES,CATH LAB,"6,545.00"
4813000306,LEFT HEART ART/GRAFT ANGIO,CATH LAB,"6,545.00"
4813000307,RIGHT HEART ART/GRAFT ANGIO,CATH LAB,"6,545.00"
4813000308,L HRT ARTERY/VENTRICLE ANGIO,CATH LAB,"6,545.00"
4813000309,RT HEART CORONARY ARTERY ANGIO,CATH LAB,"6,545.00"
4813000310,CORONARY ART/GRFT ANGIO S&I,CATH LAB,"6,545.00"
4813000311,CORONARY ARTERY ANGIO S&I,CATH LAB,"6,545.00"
4813000312,R&L HRT CATH W/VENTRICLGRPHY,CATH LAB,"6,545.00"
4813000313,LEFT HRT CATH W/ VENTRCLGRPHY,CATH LAB,"6,545.00"
2753000410,PCMKR ST JUDE DR PM2110,CATH LAB,"6,600.00"
2753000411,PCMKR ST JUDE ACCENT DR PM2110,CATH LAB,"6,600.00"
2783000149,LEAD- AICD BS ENDOTAK DL,CATH LAB,"7,200.00"
2783000150,LEAD- AICD BS ENDOTAK SGL,CATH LAB,"7,200.00"
2780000059,ICM MEDTR REVEAL LINQ LNQ11,CATH LAB,"7,267.50"
2783000227,PCMKR MEDTRONIC ADAPTA DR,CATH LAB,"7,680.00"
2753000408,PCMKR BIOTRONIC EVIA DR-T,CATH LAB,"7,800.00"
3603000282,IMPLANT CARDIAC EVENT RECORDER,CATH LAB,"7,966.00"
3603000284,"INSER SQ CARD RH MON, INC PROG",CATH LAB,"7,966.00"
4813000335,RIGHT HEART CATH,CATH LAB,"8,181.00"
2783000151,LEAD-MEDTRONIC SPRINT SGL COIL,CATH LAB,"8,778.00"
3603000393,INSERT TEMP PCMKR FOR PROC PUR,CATH LAB,"10,072.00"
4813000398,SUPRAVALVULAR AORTOGRAPHY W/CC,CATH LAB,"10,080.00"
2753000279,PCMKR MEDT CONSULTA CRT-P BI-V,CATH LAB,"10,320.00"
2780000102,RECORDER LOOP ST JUDE DM 2100,CATH LAB,"10,560.00"
3600209990,KX-INSERT VVI PPM W/LEAD,CATH LAB,"10,885.00"
3600209991,KX-INSERT AAI PPM W/LEAD,CATH LAB,"10,885.00"
3600213175,INSERT/REPLACE AAI PPM W/ LEAD,CATH LAB,"10,885.00"
3600213176,INSERT/REPLACE VVI PPM W/ LEAD,CATH LAB,"10,885.00"
3613000260,INSERT PACEMAKER W/LEAD ATRIAL,CATH LAB,"10,885.00"
3613000261,INSERT PACEMAKER W/LEAD VENTR,CATH LAB,"10,885.00"
2750000265,PCMKR BOSSCI ACCOLADE DR L301,CATH LAB,"10,935.00"
2783000400,"DURATA,ENDOCARDIAL DUAL LEAD",CATH LAB,"11,660.00"
3613000040,INSERT PER PACE/DD,CATH LAB,"12,060.00"
2780000099,PCMKR SJM ACCENT SR 1110/1210,CATH LAB,"12,160.00"
3600213182,INSERT PPM GEN ONLY (SGL LEAD),CATH LAB,"13,506.00"
3600213186,REMOVE/REPLAC PPM GEN(SGL LEAD,CATH LAB,"13,506.00"
2783000246,"AICD, OVATIO OH61U VR6250",CATH LAB,"13,640.00"
2783000281,AICD BS VITALITY 2VR,CATH LAB,"13,640.00"
2753000278,PCMKR MEDTRONIC ADAPTA ADSR01,CATH LAB,"14,038.00"
2783000157,AICD-BIOTRONIK BELOS VR-T,CATH LAB,"15,000.00"
2783000205,AICD-BIOTRONIK LUMOS VR-T,CATH LAB,"15,000.00"
3600213183,INSERT PPM GEN ONLY(DUAL LEAD),CATH LAB,"15,168.00"
3600213184,INSERT PPM GEN ONLY(MULTI LEAD,CATH LAB,"15,168.00"
3600213187,REMOVE/REPLAC PPM GEN(DUAL LEA,CATH LAB,"15,168.00"
3600213188,REMOV/REPLAC PPM GEN(MULTI LEA,CATH LAB,"15,168.00"
2780000558,PCMKR MEDTR ADAPTA L DR ADDRL1,CATH LAB,"15,360.00"
2783000245,"AICD, OVATIO OH6OU/DR6550",CATH LAB,"15,400.00"
2783000280,AICD BS VITALITY 2LD,CATH LAB,"15,400.00"
2783000204,AICD-BIOTRONIK XELOS DR-T,CATH LAB,"15,420.00"
3600213193,INSERT LV LEAD W/PPM OR AICD,CATH LAB,"15,474.00"
2780000557,PCMKR MEDTRONIC ADAPTA SR,CATH LAB,"15,520.00"
2783000217,AICD-MEDTRONIC GEM III VR 7231,CATH LAB,"15,600.00"
3600213178,PPM UPGRADE(SGL TO DUAL)W/LEAD,CATH LAB,"15,684.00"
2783000159,AICD-BIOTRONIK LUMAX 340 VR-T,CATH LAB,"16,200.00"
2783000278,AICD-BS CONFIENT 1LD,CATH LAB,"16,720.00"
2783000279,AICD BS CONFIENT 2LD,CATH LAB,"16,720.00"
2783000168,AICD ST.JUDE EPIC+ VR,CATH LAB,"16,800.00"
2753000296,LEAD MEDTR SPRINT QUATTRO 6947,CATH LAB,"16,960.00"
3600209989,KX-INSERT DDD PPM W/LEADS,CATH LAB,"17,126.00"
3600213177,INSERT/REPLACE DDD PPM W/LEADS,CATH LAB,"17,126.00"
2783000158,AICD- BIOTRONIK LUMAX 340 DR-T,CATH LAB,"17,220.00"
2783000169,AICD ST. JUDE EPIC II VR,CATH LAB,"17,400.00"
2783000166,AICD ST.JUDE ATLAS+ VR,CATH LAB,"18,000.00"
2783000213,AICD-MEDTRONIC MAXIMO DR 7278,CATH LAB,"18,000.00"
2783000167,AICD ST.JUDE ATLAS II VR,CATH LAB,"18,600.00"
2753000277,PCMKR MEDTRONIC ENRYTHM DR,CATH LAB,"19,040.00"
2783000219,AICD-MEDTRONIC ENTRUST VR,CATH LAB,"19,080.00"
2753010234,PCMKR REVO MRI SURESCAN,CATH LAB,"19,242.00"
2783000143,AICD ST. JUDE ELLIPSE VR,CATH LAB,"19,500.00"
2783000220,AICD-MEDTRONIC VIRTUOSO VR,CATH LAB,"19,800.00"
2783000407,AICD SINGLE CHAMBER 137YJ06D,CATH LAB,"19,800.00"
2750000271,AICD DYNAGEN MINI ICD VR D021,CATH LAB,"19,950.00"
2753000280,AICD MEDTR EVERA XT DR DDBB1D1,CATH LAB,"19,980.00"
2783000221,AICD-MEDTRONIC EVERA S VR,CATH LAB,"20,296.50"
2783000161,AICD ST.JUDE EPIC+ DR,CATH LAB,"20,400.00"
2783000193,AICD- BS VITALITY DS VR,CATH LAB,"20,400.00"
2783000218,AICD-MEDTRONIC MAXIMO VR 7232,CATH LAB,"20,748.00"
2780000241,AICD MEDTRONIC EVERA MRI XT VR,CATH LAB,"20,775.00"
2783000266,AICD ST JUDE ATLAS DR,CATH LAB,"21,000.00"
2783000203,AICD-BIOTRONIK LUMOS DR-T,CATH LAB,"21,306.00"
2753000287,AICD SORIN PARADYM RFVR,CATH LAB,"21,690.00"
2753000289,AICD MEDTR MAXIMO II D284 TRK,CATH LAB,"21,690.00"
2753010229,PCMKR CONTAK RENEWAL TR,CATH LAB,"22,014.00"
2783000162,AICD ST.JUDE ATLAS+ DR,CATH LAB,"22,200.00"
2783000163,AICD ST.JUDE ATLAS II DR,CATH LAB,"22,200.00"
2783000165,AICD ST.JUDE EPIC II+ DR,CATH LAB,"22,200.00"
2783000214,AICD-MEDTRONIC INTRINSIC DR,CATH LAB,"22,200.00"
2753000274,AICD ST JUDE ELLIPSE DR CD2411,CATH LAB,"22,500.00"
2783000215,AICD-MEDTRONIC ENTRUST AT,CATH LAB,"23,400.00"
2753000292,AICD BIOTRONIK LUMAX 540 DR-T,CATH LAB,"24,000.00"
2783000164,AICD ST.JUDE ATLAS II+ DR,CATH LAB,"24,000.00"
2783000190,AICD- BS VITALITY DS,CATH LAB,"24,000.00"
2783000216,AICD-MEDTRONIC VIRTUOSO DR,CATH LAB,"24,000.00"
2783000194,AICD- BS VITALITY 2 VR,CATH LAB,"24,600.00"
2753000283,AICD MEDTR CRT-D PROTECTA BI-V,CATH LAB,"25,800.00"
2753000293,AICD MEDTR CONSULTA CRT-D D224,CATH LAB,"25,800.00"
2783000191,AICD- BS VITALITY 2 DR,CATH LAB,"25,800.00"
2783000192,AICD- BS VITALITY HE,CATH LAB,"25,800.00"
2750000269,AICD ST JUDE UNIFY ASSURA,CATH LAB,"26,625.00"
2753000286,AICD CRT D CONCERTO,CATH LAB,"27,000.00"
2750000268,AICD MEDTRONIC VIVA XT CRT-D,CATH LAB,"27,750.00"
2783000212,AICD-MEDTRONIC GEM III DR 7275,CATH LAB,"27,750.00"
2753000282,AICD ST JUDE CRT-D CD3257-40,CATH LAB,"28,200.00"
3600213195,INSERT/REPLACE AICD W/ LEAD(S),CATH LAB,"37,547.00"
3600213196,REMOVE/REPLAC AICD GEN(SGL LEA,CATH LAB,"53,470.00"
3600213197,REMOVE/REPLAC AICD GEN(DUAL LE,CATH LAB,"53,470.00"
3600213198,REMOV/REPLAC AICD GEN(MULTI LE,CATH LAB,"53,470.00"
2753000290,AICD MEDTR MAXIMO II VR D284VR,CATH LAB,"59,920.00"
2753000288,AICD MEDTRONIC SECURA VR,CATH LAB,"61,520.00"
2780000101,AICD MEDTRONIC SECURA DR,CATH LAB,"65,600.00"
2780000103,AICD MEDTRONIC SECURA D224DRG,CATH LAB,"68,000.00"
2753000297,AICD SORIN PARADYM RF CRTD9750,CATH LAB,"70,950.00"
2753000291,AICD ST JUDE FORTIFY DR,CATH LAB,"78,720.00"
2710000049,BAND-AID X-LG 2X4 1/2 ABN3235,CENTRAL SERVICE,0.02
2720000751,NEEDLE 25 X 1 1/2 0723305127,CENTRAL SERVICE,0.02
2720000756,NEEDLE 22 X 1/2 OR358388822112,CENTRAL SERVICE,0.02
2720000757,NEEDLE 18X1 1/2 OR358388818112,CENTRAL SERVICE,0.02
2720000061,BLADE TONGUE SR ST 0204WOD3003,CENTRAL SERVICE,0.03
2720000039,SYRINGE TB 1CC 358381501400,CENTRAL SERVICE,0.04
2720000037,SYRINGE 6CC LS 358381516911,CENTRAL SERVICE,0.05
2700001742,APPLICATOR CHLORAPREP,CENTRAL SERVICE,0.06
2710000005,"BANDAGE CONFORM 2"""" NS",CENTRAL SERVICE,0.06
2710000494,LOTION SKIN SO SOFT 40Z,CENTRAL SERVICE,0.06
2710001573,TISSUE FACIAL 2 PLY,CENTRAL SERVICE,0.06
2710000043,PAD SKIN PREP 6504420400,CENTRAL SERVICE,0.07
2700000683,PROBE COVER WELCH ALLEN,CENTRAL SERVICE,0.11
2720001070,SPONGE GAUZE STERILE 2X2,CENTRAL SERVICE,0.11
2720001594,TRAY ARTHO KNEE PK,CENTRAL SERVICE,0.11
2720000752,NEEDLE 25 X 5/8 5858402558,CENTRAL SERVICE,0.12
2720000384,ENDOSCOPIC RETROGRADE CHOL 2S,CENTRAL SERVICE,0.17
2710001706,WASHCLOTH PRE PACK 25'S,CENTRAL SERVICE,0.22
2710001708,WIPE BABY,CENTRAL SERVICE,0.22
2720000063,BLADE # 11 0507371111,CENTRAL SERVICE,0.22
2720001743,APPLICATOR DACRON TIP STERILE,CENTRAL SERVICE,0.22
2700001575,TOOTHBRUSH ADULT,CENTRAL SERVICE,0.28
2720000608,PAD TELFA 2 X 3 SMALL,CENTRAL SERVICE,0.28
2720000035,SYRINGE 3CC L/S 358381513918,CENTRAL SERVICE,0.30
2720001516,SWABSTICK BETADINE 3,CENTRAL SERVICE,0.31
2720000032,STERI STRIP BENZOIN 45090C1544,CENTRAL SERVICE,0.34
2710000324,DIAPER PAMPER NEWBORN,CENTRAL SERVICE,0.35
2710000517,MATERNITY PADS (PERI),CENTRAL SERVICE,0.37
2710000604,PAD NURSING  - BREAST,CENTRAL SERVICE,0.38
2710000064,"PADDING CAST 2"""" 4927006882",CENTRAL SERVICE,0.39
2710000326,DIAPER PAMPERS INFANT,CENTRAL SERVICE,0.41
2700001576,TOOTHETTE DISP,CENTRAL SERVICE,0.43
2720000609,PAD TELFA 3 X 4 LARGE,CENTRAL SERVICE,0.46
2720001515,"SWAB PROCTO 16"""" SCOPPETTE",CENTRAL SERVICE,0.50
2700000435,ID BAND ALLERGY ALERT,CENTRAL SERVICE,0.51
2720000763,SYRINGE IRRIG BULB 20 OZ  4090,CENTRAL SERVICE,0.51
2700000082,DRESSING ISLAND 7541 358300754,CENTRAL SERVICE,0.59
2710000065,"PADDING CAST 3"""" DELTA ROLL",CENTRAL SERVICE,0.59
2720000048,SOLUTION SCRUB 4 OZ 2047PVP504,CENTRAL SERVICE,0.62
2720000297,CORR-A-TUBE 6,CENTRAL SERVICE,0.66
2720000597,PAD ABD 5 X 9,CENTRAL SERVICE,0.67
2710000296,CONTAINER STOOL LAB,CENTRAL SERVICE,0.69
2710000327,DIAPER PAMPERS SIZE 2,CENTRAL SERVICE,0.69
2720000040,SYRINGE TOOMEY60CC358381560265,CENTRAL SERVICE,0.70
2720000046,SPONGE KERLIX SUPER 3583007310,CENTRAL SERVICE,0.76
2710000066,"PADDING CAST 4"""" DELTA ROLL",CENTRAL SERVICE,0.77
2710000325,DIAPER PAMPERS DAYTIME,CENTRAL SERVICE,0.78
2720000758,CONTAINER SPECI ST 35832600SA,CENTRAL SERVICE,0.78
2720000295,CONTAINER ST. INSIDE ONLY 80ML,CENTRAL SERVICE,0.81
2710001541,"TAPE MICROPORE 1/2"""" (PAPER)",CENTRAL SERVICE,0.82
2710001732,AIRWAY LARGE ADULT 100MM,CENTRAL SERVICE,0.84
2720001733,AIRWAY MED ADULT 90MM,CENTRAL SERVICE,0.86
2720001738,AIRWAY SMALL ADULT 80MM,CENTRAL SERVICE,0.86
2720001739,AIRWAY SMALL CHILD  60MM,CENTRAL SERVICE,0.86
2700000032,BATTERY AAA,CENTRAL SERVICE,0.90
2720000289,CONNECTOR 5-1 PLASTIC,CENTRAL SERVICE,0.90
2710000605,PAD OB 7X14 REPACK,CENTRAL SERVICE,0.91
2710000329,DIAPER PAMPERS TODDLER SZ 4,CENTRAL SERVICE,0.93
2720000779,SUTURE 0 POLYSORB CL938,CENTRAL SERVICE,0.93
2720000068,ELECTRODE NEEDLE E1552,CENTRAL SERVICE,0.95
2720000286,COLLECTOR URINE PEDI,CENTRAL SERVICE,0.98
2710001705,WASH BABY 3268,CENTRAL SERVICE,1.01
2710001731,AIRWAY CHILD 70MM,CENTRAL SERVICE,1.01
2710000006,"BANDAGE CONFORM 3"""" NS",CENTRAL SERVICE,1.06
2700001842,BENZOIN TINTURE VIAL,CENTRAL SERVICE,1.10
2710000328,DIAPER PAMPERS SZ5,CENTRAL SERVICE,1.11
2720000598,PAD ABD 8 X 10,CENTRAL SERVICE,1.15
2720000041,SYRINGE K-Y JELLY STERILE,CENTRAL SERVICE,1.28
2700001726,BEANIE BABY,CENTRAL SERVICE,1.34
2700001874,CARAFE WATER WITH FOAM JACKET,CENTRAL SERVICE,1.37
2710001536,"TAPE DURAPORE 1/2"""" (SILK)",CENTRAL SERVICE,1.40
2710000606,PAD OB PROMISE,CENTRAL SERVICE,1.41
2710000673,POWDER BABY 2 OZ,CENTRAL SERVICE,1.42
2710000019,"BANDAGE KLING 4"""" NS",CENTRAL SERVICE,1.45
2720001214,STOPCOCK 3-WAY,CENTRAL SERVICE,1.53
2720000245,CATH SUCTION 14FR GE,CENTRAL SERVICE,1.54
2710001540,"TAPE MICROPORE 1"""" (PAPER)",CENTRAL SERVICE,1.60
2710001857,BRUSH/COMB SET,CENTRAL SERVICE,1.62
2700000312,TUBE AEROBIC CULTURE,CENTRAL SERVICE,1.64
2700001514,SWAB LEMON/GLYCERIN,CENTRAL SERVICE,1.68
2710000696,RAZOR PREP,CENTRAL SERVICE,1.70
2700001042,SPECIPAN,CENTRAL SERVICE,1.71
2700001853,BOTTLE PERINEAL CLEANSING,CENTRAL SERVICE,1.71
2710001546,TAPE TRANSPORE 1/2,CENTRAL SERVICE,1.71
2720000334,DRAIN PENROSE 1/4 X 12,CENTRAL SERVICE,1.74
2710000493,LOTION PATIENT,CENTRAL SERVICE,1.77
2710000942,SHAMPOO 4OZ,CENTRAL SERVICE,1.79
2720000219,CATH PLUG,CENTRAL SERVICE,1.79
2710000323,DIAPER ATTEND MEDIUM,CENTRAL SERVICE,1.83
2700001678,URINAL W/COVER 7800V,CENTRAL SERVICE,2.00
2710000603,PAD MAXI  - 12'S,CENTRAL SERVICE,2.00
2700000413,GLOVE WHITE TRIFLEX 6 1/2,CENTRAL SERVICE,2.15
2700000414,GLOVE WHITE TRIFLEX 6,CENTRAL SERVICE,2.15
2700000415,GLOVE WHITE TRIFLEX 7 1/2,CENTRAL SERVICE,2.15
2700000416,GLOVE WHITE TRIFLEX 7,CENTRAL SERVICE,2.15
2700000417,GLOVE WHITE TRIFLEX 8 1/2,CENTRAL SERVICE,2.15
2700000418,GLOVE WHITE TRIFLEX 8,CENTRAL SERVICE,2.15
2720000797,DRAPE STERI 1030 4509001030,CENTRAL SERVICE,2.15
2720001710,YANKAUER PLAIN,CENTRAL SERVICE,2.20
2720000557,NOSE CLIP,CENTRAL SERVICE,2.25
2500000115,ENEMA SALINE PEDIATRIC 2.25 OZ,CENTRAL SERVICE,2.25
2710000008,BANDAGE ELASTIC 2,CENTRAL SERVICE,2.30
2720001215,STOPCOCK 3WAY MALE,CENTRAL SERVICE,2.35
2720001364,SUTURE GL323,CENTRAL SERVICE,2.40
2700000944,SHAMPOO NO-RINSE 2OZ,CENTRAL SERVICE,2.45
2710001675,UNDERPAD OB,CENTRAL SERVICE,2.50
2720000298,CORR-A-TUBE 72,CENTRAL SERVICE,2.55
2720001737,AIRWAY ORAL 50MM,CENTRAL SERVICE,2.55
2710000502,MASK ELONGATED MED #1041,CENTRAL SERVICE,2.60
2710001677,UNDPAD MAXIFLO BREATHABLE,CENTRAL SERVICE,2.60
2720001709,WOUND MEASURE DEVICE,CENTRAL SERVICE,2.65
2710001535,"TAPE DURAPORE 1"""" (SILK)",CENTRAL SERVICE,2.70
2720460062,PRIM IV SET 1857,CENTRAL SERVICE,2.70
2720001072,STAPLE REMOVER,CENTRAL SERVICE,2.80
2720001517,SYRINGE BULB STERILE,CENTRAL SERVICE,2.85
2700000508,MASK ISOLATION PART/REG,CENTRAL SERVICE,2.90
2720000481,KIT SUCTION CATHETER 10 FR,CENTRAL SERVICE,2.95
2720000482,KIT SUCTION CATHETER 14 FR,CENTRAL SERVICE,2.95
2720000496,MARKER SURGICAL SKIN,CENTRAL SERVICE,2.95
2710000513,MASK PARTICULATE SMALL,CENTRAL SERVICE,3.00
2710000038,BELT FETAL ABDOMINAL 60MM,CENTRAL SERVICE,3.05
2710001217,STRAP BABY BOARD,CENTRAL SERVICE,3.10
2720000582,PACK BREAST HOT INST,CENTRAL SERVICE,3.10
2700000033,BEDPAN FRACTURE,CENTRAL SERVICE,3.15
2710000392,E-Z WRAP,CENTRAL SERVICE,3.20
2710001545,TAPE TRANSPORE 1,CENTRAL SERVICE,3.20
2710001542,"TAPE MICROPORE 2"""" (PAPER)",CENTRAL SERVICE,3.25
2500000114,ENEMA MINERAL OIL 4.5 OZ,CENTRAL SERVICE,3.25
2500000116,ENEMA FLEETS OIL,CENTRAL SERVICE,3.25
2720000263,CATH URETERAL ADAPTER,CENTRAL SERVICE,3.30
2710000024,"BANDAGE WEBRIL 3""""",CENTRAL SERVICE,3.35
2720001771,DRESSING BORDER GAUZE 2.5X2.5,CENTRAL SERVICE,3.36
2720000484,KIT SUCTION CATHETER 8 FR,CENTRAL SERVICE,3.40
2710000021,"PLASTER FAST-SETTING 2""""",CENTRAL SERVICE,3.50
2720001740,AMNIHOOK,CENTRAL SERVICE,3.50
2720000715,SCAPEL #10 DISP STERILE,CENTRAL SERVICE,3.65
2720000716,SCAPEL #11 DISP STER,CENTRAL SERVICE,3.65
2700001041,SOLUTION PVP PREP 4 OZ.,CENTRAL SERVICE,3.70
2720001066,SPONGE GAUZE 4X4 12 PLY(10/PK),CENTRAL SERVICE,3.75
2720001418,SUTURE S307,CENTRAL SERVICE,3.80
2720000591,PACK PERINEAL COLD,CENTRAL SERVICE,3.90
2720001630,TUBING SUCTION CONNECTING,CENTRAL SERVICE,3.95
2710000003,BANDAGE COBAN 4,CENTRAL SERVICE,4.00
2720000940,SET IV EXTENSION,CENTRAL SERVICE,4.05
2720001629,TUBE  FEEDING 8FR 15,CENTRAL SERVICE,4.05
2710001748,BAG EFFUSION,CENTRAL SERVICE,4.10
2720721179,TEGADERM,CENTRAL SERVICE,4.35
2720001631,TUBE CONNECTING 6FT,CENTRAL SERVICE,4.40
2700000412,GLOVE BIOGEL SENSOR 6 1/2,CENTRAL SERVICE,4.45
2700001861,BUTTERFLY 19G COLLECTION SET,CENTRAL SERVICE,4.50
2710000022,"BANDAGE PLASTER FAST 3""""",CENTRAL SERVICE,4.50
2710000612,PADS MATERNITY CURITY,CENTRAL SERVICE,4.50
2720000904,SET BLOOD VACUTAINER W/HOLDER,CENTRAL SERVICE,4.60
2710001672,TUBING 25'  SUPPLY,CENTRAL SERVICE,4.70
2710000509,MASK NONREBREATHING 1007,CENTRAL SERVICE,4.75
2720001770,DRESSING BORDERED GAUZE 4X4,CENTRAL SERVICE,4.76
2710001046,SPLINT FINGER 3/4 X 18,CENTRAL SERVICE,4.80
2720000924,SET IV  EXTENSION 20,CENTRAL SERVICE,4.80
2720000937,SET IV 397201 PHARM ADD TRANS,CENTRAL SERVICE,4.80
