chg_code,chg_desc,ref_eff_ts,row_sta_cd,table_int_id,ref_int_id,org_int_id,lst_mod_id,lst_mod_ts,compute_0010,org_nm,gl_account_id,gl_sub_acct,chg_type_int_id,cod_dtl_ds,active_dt,Rev Code,chg_amt_1,cpt4_ext_id,gl_stat
320044,ADMIN BLD TRANSFUSION 4-5 HRS,07/25/2012 10:54:40:14,A,600,12341,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3010,,14791,Charge,01/09/2013 00:00,391,1697.4,,
320051,ADMIN BLD TRANSFUSION 6-8 HRS,07/25/2012 10:54:40:14,A,600,12343,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3010,,14791,Charge,01/09/2013 00:00,391,1778.6,,
320069,ADMIN BLD TRANSFUSION >8 HRS,07/25/2012 10:54:40:14,A,600,12345,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3010,,14791,Charge,01/09/2013 00:00,391,1874.5,,
320085,CARDIOVERSION EXTERNAL,07/25/2012 10:54:40:14,A,600,12348,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3010,,14791,Charge,01/09/2013 00:00,361,2245,,
320101,CHEST TUBE INSERT LT,07/25/2012 10:54:40:14,A,600,12350,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3010,,14791,Charge,01/09/2013 00:00,361,1157.15,,
320119,CHEST TUBE INSERTION RT,07/25/2012 10:54:40:14,A,600,12351,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3010,,14791,Charge,01/09/2013 00:00,361,1157.15,,
320127,CVC INSERT,07/25/2012 10:54:40:14,A,600,12356,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3010,,14791,Charge,01/09/2013 00:00,761,2464.9,,
320135,PACING EXTERNAL,07/25/2012 10:54:40:14,A,600,12353,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3010,,14791,Charge,01/09/2013 00:00,361,1036.15,,
320184,US GUIDAN E,02/11/2013 06:29:58:05,A,600,17195,25,CNV_CCM_APPEND,02/11/2013 06:29:58:05,Unassigned,HEMET VALLEY MEDICAL CENTER,3010,,14791,Charge,23/08/2016 00:00,402,365.8,76937,
320192,WOUND VAC</=50CM PROC & RENTAL,07/25/2012 10:54:40:14,A,600,12354,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3010,,14791,Charge,01/09/2013 00:00,361,587.45,,
320200,WOUND VAC >50CM PROC & RENTAL,07/25/2012 10:54:40:14,A,600,12355,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3010,,14791,Charge,01/09/2013 00:00,361,807.35,,
320226,DIALYSIS CATH PLMT,07/25/2012 10:54:40:14,A,600,2290,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3010,,14791,Charge,01/07/2012 00:00,761,0,,
420034,ADMIN BLD TRANSFUSION 1-3 HRS,07/25/2012 10:54:40:14,A,600,12340,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3030,,14791,Charge,01/09/2013 00:00,391,1335.8,,
420042,ADMIN BLD TRANSFUSION 4-5 HRS,07/25/2012 10:54:40:14,A,600,12342,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3030,,14791,Charge,01/09/2013 00:00,391,1697.4,,
420059,ADMIN BLD TRANSFUSION 6-8 HRS,07/25/2012 10:54:40:14,A,600,12344,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3030,,14791,Charge,01/09/2013 00:00,391,1778.6,,
420067,ADMIN BLD TRANSFUSION >8 HRS,07/25/2012 10:54:40:14,A,600,12346,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3010,,14791,Charge,01/09/2013 00:00,391,1874.5,,
420075,ARTERIAL LINE INSERTION,07/25/2012 10:54:40:14,A,600,12347,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3030,,14791,Charge,01/09/2013 00:00,361,702.6,,
420083,CARDIOVERSION EXTERNAL,07/25/2012 10:54:40:14,A,600,12349,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3030,,14791,Charge,01/09/2013 00:00,361,2245,,
420117,CHEST TUBE INSERTION RT,07/25/2012 10:54:40:14,A,600,12352,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3030,,14791,Charge,01/09/2013 00:00,361,1157.15,,
420125,CVC INSERT,07/25/2012 10:54:40:14,A,600,12357,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3030,,14791,Charge,01/09/2013 00:00,761,2464.9,,
420182,ULTRASOUND GUIDANCE,07/25/2012 10:54:40:14,A,600,17198,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3030,,14791,Charge,23/08/2016 00:00,402,365.8,76937,
420216,INTUBATION ASSIST,07/25/2012 10:54:40:14,A,600,2288,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3030,,14791,Charge,01/07/2012 00:00,410,0,,
620039,ADMIN BLD TRANS,02/11/2013 06:29:58:05,A,600,13849,25,CNV_CCM_APPEND,02/11/2013 06:29:58:05,Unassigned,HEMET VALLEY MEDICAL CENTER,3166,,14791,Charge,01/09/2013 00:00,391,1335.8,,
620294,CHEMO INFUSION 1ST HOUR,07/25/2012 10:54:40:14,A,600,13314,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3166,,14791,Charge,01/09/2013 00:00,335,1080.95,96413,
1040203,NEO-NATAL MONITORING,07/25/2012 10:54:40:14,A,600,13802,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3530,,14791,Charge,01/09/2013 00:00,270,121,,
1040559,NEWBORN PROCESSING-CAPILLARY DRAW,08/28/2013 10:23:42:973,A,600,12448,25,alopez,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3530,,14791,Charge,01/09/2013 00:00,360,11.8,36416,
1040609,NEWBORN SCREENING-GAL,07/25/2012 10:54:40:14,A,600,12974,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3530,,14791,Charge,01/09/2013 00:00,300,45.8,82776,
1040617,NEWBORN SCREENING-THS,07/25/2012 10:54:40:14,A,600,13040,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3530,,14791,Charge,01/09/2013 00:00,300,91.5,84443,
1040625,NEWBORN SCREENING-TMS,07/25/2012 10:54:40:14,A,600,13017,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3530,,14791,Charge,01/09/2013 00:00,300,98.9,83789,
1040633,NEWBORN SCREENING-HB,07/25/2012 10:54:40:14,A,600,13005,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3530,,14791,Charge,01/09/2013 00:00,300,98.9,83021,
1040641,NEWBORN SCREENING-OHP,07/25/2012 10:54:40:14,A,600,13007,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3530,,14791,Charge,01/09/2013 00:00,300,149.1,83498,
1042019,NEWBORN SCREENING-BD,07/25/2012 10:54:40:14,A,600,12955,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3530,,14791,Charge,01/09/2013 00:00,300,93,82261,
1042027,NEWBORN SCREENING-IRT,07/25/2012 10:54:40:14,A,600,13008,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3530,,14791,Charge,01/09/2013 00:00,300,51.65,83516,
1042035,CAPILLARY (HEEL/FINGER)BLOOD DRAW,08/28/2013 10:23:42:983,A,600,12447,25,alopez,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3530,,14791,Charge,01/09/2013 00:00,360,19.2,36416,
1042043,VENIPUNCTURE-NURSE TO DRAW,07/25/2012 10:54:40:14,A,600,12446,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3530,,14791,Charge,01/09/2013 00:00,300,19.2,36415,
1042050,NEWBORN STABILIZATION,07/25/2012 10:54:40:14,A,600,12246,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3530,,14791,Charge,01/09/2013 00:00,720,543.2,,
1042068,BLOOD DRAW FROM CVC/PICC,07/25/2012 10:54:40:14,A,600,12470,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3530,,14791,Charge,01/09/2013 00:00,361,287.8,36592,
1042076,VACCINE ADMIN-HEPATITIS,07/25/2012 10:54:40:14,A,600,15414,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3530,,14791,Charge,16/06/2015 00:00,771,125.45,90471,
1042084,OXYGEN PER HOUR,07/25/2012 10:54:40:14,A,600,12338,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3530,,14791,Charge,01/09/2013 00:00,270,29.5,,
1042100,NEWBORN CONTINUAL ASSESSMENT,07/25/2012 10:54:40:14,A,600,12247,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3530,,14791,Charge,01/09/2013 00:00,270,447.25,,
1042118,SPECIAL CARE NURSERY ADD ON,07/25/2012 10:54:40:14,A,600,13803,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3530,,14791,Charge,01/09/2013 00:00,270,590.4,,
1042126,STABLIZATION FOR TRANSPORT PER HR,07/25/2012 10:54:40:14,A,600,13804,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3530,,14791,Charge,01/09/2013 00:00,270,398.5,,
1042159,BILILIGHT (PHOTOTHERAPY) PER HR,07/25/2012 10:54:40:14,A,600,13805,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3530,,14791,Charge,01/09/2013 00:00,270,194.8,,
1042357,BILIRUBIN TOTAL TRANSCUT,07/25/2012 10:54:40:14,A,600,13138,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,3530,,14791,Charge,01/09/2013 00:00,300,66.4,88720,
1250000,DELIVERY SERVICE ROUTINE,07/25/2012 10:54:40:14,A,600,12248,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,720,3768.25,,
1250158,FETAL NON-STRESS EXTERNAL,07/25/2012 10:54:40:14,A,600,12491,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,761,482.65,59025,
1250208,FETAL NON-STRESS INTERNAL,07/25/2012 10:54:40:14,A,600,12492,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,761,482.65,59025,
1250307,NON-STRESS TEST,07/25/2012 10:54:40:14,A,600,12493,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,761,482.65,59025,
1250505,LABOR MONITORING-1/2 HOUR,07/25/2012 10:54:40:14,A,600,12494,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,761,482.65,59025,
1250513,LABOR MONITORING-1 HOUR,07/25/2012 10:54:40:14,A,600,12495,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,761,482.65,59025,
1250521,LABOR MONITORING-1 1/2 HOUR,07/25/2012 10:54:40:14,A,600,12496,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,761,482.65,59025,
1250539,LABOR MONITORING-2 HOURS,07/25/2012 10:54:40:14,A,600,12497,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,761,482.65,59025,
1250596,LEVEL 1 ULTRASOUND/REAL TIME,07/25/2012 10:54:40:14,A,600,17617,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,16/04/2018 00:00,402,1163.1,76815,
1250802,OXYGEN/AIR RUNNING PER HOUR,07/25/2012 10:54:40:14,A,600,12249,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,270,29.5,,
1252550,ANESTHESIA EPIDURAL,02/11/2013 06:29:58:05,A,600,10486,25,CNV_CCM_APPEND,02/11/2013 06:29:58:05,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/01/1960 00:00,370,0,,
1253004,VACUUM EXTRACTION DELIVERY DEVICE,07/25/2012 10:54:40:14,A,600,12250,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,270,428.05,,
1253053,AUGMENTATION OF LABOR,07/25/2012 10:54:40:14,A,600,12251,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,720,200.75,,
1253103,INDUCTION OF LABOR,07/25/2012 10:54:40:14,A,600,12252,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,720,299.65,,
1253202,INTRAUTERINE PRESSURE CATH PROC,07/25/2012 10:54:40:14,A,600,12253,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,720,456.05,,
1254259,OB ER LEVEL 1,07/25/2012 10:54:40:14,A,600,13365,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,450,336.55,99281,
1254267,OB ER LEVEL 2,07/25/2012 10:54:40:14,A,600,13369,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,450,882.65,99282,
1254275,OB ER LEVEL 3,07/25/2012 10:54:40:14,A,600,13370,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,450,1442.05,99283,
1254283,OB ER LEVEL 4,07/25/2012 10:54:40:14,A,600,13373,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,450,2526.9,99284,
1254291,OB ER LEVEL 5,07/25/2012 10:54:40:14,A,600,13374,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,450,3068.6,99285,
1254705,IV INFUSION INITIAL 1ST HOUR,07/25/2012 10:54:40:14,A,600,13285,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,260,578.6,96365,
1254804,IV INFUSION EACH ADDITIONAL HR,07/25/2012 10:54:40:14,A,600,13293,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,260,413.3,96366,
1254903,IV INFUSION ADDTL SEQUEN UP TO 1 HR,07/25/2012 10:54:40:14,A,600,13294,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,260,413.3,96367,
1255009,IV INFUSION HYDRATION INIT >31 MIN,07/25/2012 10:54:40:14,A,600,13278,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,260,578.6,96360,
1255108,IV INFUSION HYDRATION EACH ADDTL HR,07/25/2012 10:54:40:14,A,600,13284,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,260,413.3,96361,
1255207,IV PUSH SINGLE/INITIAL,07/25/2012 10:54:40:14,A,600,13306,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,260,231.7,96374,
1255306,IV PUSH NEW SUBSTANCE/DRUG,07/25/2012 10:54:40:14,A,600,13307,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,260,171.25,96375,
1255405,IV PUSH SEQ SAME SUBSTANCE/DRUG,07/25/2012 10:54:40:14,A,600,13313,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,260,171.25,96376,
1255504,IV INF CONCURRENT INF,07/25/2012 10:54:40:14,A,600,13298,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,260,231.7,96368,
1255603,SUBQ OR IM INJECTION,07/25/2012 10:54:40:14,A,600,13299,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,260,181.55,96372,
1255801,ADMIN BLOOD TRANSF 1-3 HRS,07/25/2012 10:54:40:14,A,600,12450,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,391,1335.8,36430,
1256114,ADMIN BLOOD TRANSFUSION,07/25/2012 10:54:40:14,A,600,12453,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,391,1539.5,36430,
1256122,INC HEMORRHOID EXTERNAL,07/25/2012 10:54:40:14,A,600,12480,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,361,1156.45,46083,
1256304,OP OB VISIT LEVEL 1 W/PROC,07/25/2012 10:54:40:14,A,600,13349,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,510,399.6,9921125,
1256601,OP OB VISIT LEVEL 4 W/PROC,07/25/2012 10:54:40:14,A,600,13360,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,510,651.6,9921425,
1256809,AMNIO SWAB,07/25/2012 10:54:40:14,A,600,13021,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,300,22.15,83986,
1256908,BLOOD PATCH,07/25/2012 10:54:40:14,A,600,15204,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,30/01/2015 00:00,360,1254.6,62273,
1257005,LACERATION REPAIR POST RECOVERY,07/25/2012 10:54:40:14,A,600,12336,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,360,1254.6,,
1257013,FETAL CONTRACTION STRESS,07/25/2012 10:54:40:14,A,600,12489,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,761,924.3,59020,
1257021,PULSE OX SINGLE,07/25/2012 10:54:40:14,A,600,13268,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,460,82.5,94760,
1257039,CATH BLADDER SIMPLE,07/25/2012 10:54:40:14,A,600,12487,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,761,379.5,51702,
1257054,GLUCOSE REAGENT STRIP,07/25/2012 10:54:40:14,A,600,13000,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,300,16.25,82948,
1257062,OB RECOVERY 1ST HOUR,07/25/2012 10:54:40:14,A,600,12364,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,710,1033.2,,
1257070,OB RECOVERY ADD 15 MIN,07/25/2012 10:54:40:14,A,600,12365,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,710,258.3,,
1257088,AMNIOCENTESIS DIAGNOSTIC,07/25/2012 10:54:40:14,A,600,12488,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,360,2046.8,59000,
1257096,ROOM LABOR DELIVERY,07/25/2012 10:54:40:14,A,600,12366,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,720,8118,,
1257104,US GUIDANCE AMNIOCENTESIS,07/25/2012 10:54:40:14,A,600,12806,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,402,809.15,76946,
1257112,OB TREATMENT ROOM,07/25/2012 10:54:40:14,A,600,12367,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,761,311.45,,
1257120,CENTRAL VENOUS CATH,07/25/2012 10:54:40:14,A,600,12444,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,761,1198.1,36011,
1257138,UNBILICAL CATH (UVC),07/25/2012 10:54:40:14,A,600,12467,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,761,445.7,36510,
1257146,UMBILICAL ARTERY CATH,07/25/2012 10:54:40:14,A,600,12474,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,360,546.5,36660,
1257153,LUMBAR PUNCTURE DIAG,02/11/2013 06:29:58:05,A,600,13854,25,CNV_CCM_APPEND,02/11/2013 06:29:58:05,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,761,2194.8,62270,
1257161,NG/OG TUBE PLACEMENT,07/25/2012 10:54:40:14,A,600,12476,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,360,685.4,43752,
1257179,NEWBORN RESUSCITATION,07/25/2012 10:54:40:14,A,600,17513,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,24/10/2017 00:00,722,2806.1,99465,
1257187,CPAP INITIATION & MGMT,07/25/2012 10:54:40:14,A,600,13258,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,410,809.5,94660,
1257195,CARDIOPUL RESUSCITATION,07/25/2012 10:54:40:14,A,600,13156,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,410,1338.25,92950,
1257203,INTRAOSSEOUS INFUSION,02/11/2013 06:29:58:05,A,600,13856,25,CNV_CCM_APPEND,02/11/2013 06:29:58:05,Unassigned,HEMET VALLEY MEDICAL CENTER,4400,,14791,Charge,01/09/2013 00:00,761,891.6,36680,
1310002,INIT COMBINED ASSESSMENT,07/25/2012 10:54:40:14,A,600,13392,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4075,,14791,Charge,01/09/2013 00:00,761,503.35,99404,
1310051,PRENATAL VITAMINS,07/25/2012 10:54:40:14,A,600,12254,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4075,,14791,Charge,01/09/2013 00:00,250,147.6,,
1310101,INIT NUTR ASSESS 30 MIN,07/25/2012 10:54:40:14,A,600,13390,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4075,,14791,Charge,01/09/2013 00:00,761,62,99402,
1310150,INIT NUTR ASSESS + 15 MIN,07/25/2012 10:54:40:14,A,600,13381,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4075,,14791,Charge,01/09/2013 00:00,761,32.45,99401,
1310200,F/UP NUTR ASSESS IND 15MIN,07/25/2012 10:54:40:14,A,600,13382,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4075,,14791,Charge,01/09/2013 00:00,761,32.45,99401,
1310259,F/UP NUTR ASSESS GRP 15MIN,07/25/2012 10:54:40:14,A,600,13393,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4075,,14791,Charge,01/09/2013 00:00,761,10.3,99411,
1310309,INIT PSYCH ASSESS 30 MIN,07/25/2012 10:54:40:14,A,600,13391,25,CNV_charge_master,07/25/2012 10:54:40:14,Unassigned,HEMET VALLEY MEDICAL CENTER,4075,,14791,Charge,01/09/2013 00:00,761,62,99402,
