Saint Louise Regional Hospital #106434138,,,,,
SLRH Dept#,Charge Number,Description, 06/01/18 Default Price , 06/01/18 Outpatient Price , 06/01/18 ER price 
75008,0105171,ASSAY OF PROGESTERONE [AP, $18.74 , $18.74 , $18.74 
75008,0110239,ASSAY OF PROGESTERONE 17-D [AL, $18.25 , $18.25 , $18.25 
75000,0118257,ASSAY OF PROLACTIN, $78.00 , $78.00 , $78.00 
75008,0105189,ASSAY OF PROLACTIN [AP, $17.37 , $17.37 , $17.37 
75000,0117424,ASSAY OF PSA FREE, $331.00 , $331.00 , $331.00 
75000,0102194,ASSAY OF PSA TOTAL, $308.00 , $139.00 , $308.00 
75008,0106989,ASSAY OF RENIN [AP, $23.94 , $23.94 , $23.94 
75000,0102277,ASSAY OF SODIUM URINE, $237.00 , $237.00 , $237.00 
75008,0106500,ASSAY OF TESTOSTERONE FREE [AP, $22.68 , $22.68 , $22.68 
75008,0106534,ASSAY OF TESTOSTERONE FREE [AP, $22.68 , $22.68 , $22.68 
75000,0118562,ASSAY OF TESTOSTERONE TOTAL, $106.00 , $106.00 , $106.00 
75008,0106518,ASSAY OF TESTOSTERONE TOTAL [AP, $23.16 , $23.16 , $23.16 
75008,0107037,ASSAY OF TESTOSTERONE TOTAL [AP, $23.16 , $23.16 , $23.16 
75008,0110189,ASSAY OF THIAMINE VITAMIN B-1 [AP, $23.11 , $23.11 , $23.11 
75008,0107078,ASSAY OF THYROGLOBULIN [AP, $14.33 , $14.33 , $14.33 
75008,0111344,ASSAY OF THYROGLOBULIN [AP, $14.33 , $14.33 , $14.33 
75008,0111351,ASSAY OF THYROGLOBULIN [AP, $14.33 , $14.33 , $14.33 
75008,0102350,ASSAY OF THYROID STIM HORMONE, $409.00 , $250.00 , $409.00 
75008,0110148,ASSAY OF THYROID STIM HORMONE [AL, $18.25 , $18.25 , $18.25 
75000,0102285,ASSAY OF THYROXINE TOTAL, $172.00 , $172.00 , $172.00 
75000,0118323,ASSAY OF TRANSFERRIN, $52.00 , $52.00 , $52.00 
75008,0107094,ASSAY OF TRANSFERRIN [AP, $11.01 , $11.01 , $11.01 
75000,0102384,ASSAY OF TRIGLYCERIDES, $279.00 , $139.00 , $279.00 
75008,0110213,ASSAY OF TRIGLYCERIDES [AP, $5.02 , $5.02 , $5.02 
75000,0102418,ASSAY OF TRIIODOTHYRONINE T3, $204.00 , $204.00 , $204.00 
75000,0102426,ASSAY OF TROPONIN QUANTITATIVE, $573.00 , $573.00 , $573.00 
75000,0102442,ASSAY OF URIC ACID BLOOD, $256.00 , $98.00 , $256.00 
75008,0107136,ASSAY OF VITAMIN A [AP, $10.52 , $10.52 , $10.52 
75008,0107144,ASSAY OF ZINC [AP, $10.21 , $10.21 , $10.21 
63855,6400014,ASSAY PH BODY FLUID NOS, $131.00 , $131.00 , $131.00 
75000,0102111,ASSAY PHOSPHATASE ALKALINE, $229.00 , $229.00 , $229.00 
75008,0107987,ASSAY RECEPTOR NON-ENDOCRINE [AP, $39.82 , $39.82 , $39.82 
75008,0104463,ASSAY SEX HORMONE BIND GLOBULIN [AP, $20.00 , $20.00 , $20.00 
75000,0102343,ASSAY THYROXINE FREE, $315.00 , $315.00 , $315.00 
75000,0103309,ASSAY TRIIODOTHYRONINE T3 FREE, $172.00 , $172.00 , $172.00 
75000,0102434,ASSAY UREA NITROGEN QUANTITATIVE, $233.00 , $233.00 , $233.00 
74202,1813187,ASTIGMATISM IOL (501-750)," $2,243.00 "," $2,243.00 "," $2,243.00 "
77100,9422536,ATENOLOL 25MG TABLET, $16.00 , $16.00 , $16.00 
77100,9422544,ATENOLOL 50MG TABLET, $18.00 , $18.00 , $18.00 
77100,9422577,ATORVASTATIN 10MG TABLET, $35.00 , $35.00 , $35.00 
77100,9422585,ATORVASTATIN 20MG TABLET, $46.00 , $46.00 , $46.00 
77100,9422593,ATORVASTATIN 40MG TABLET, $14.00 , $14.00 , $14.00 
77100,9400722,ATROPINE 0.4MG/1ML INJECTION, $26.00 , $26.00 , $26.00 
77100,9400748,ATROPINE 0.5MG/5ML INJECTION, $77.00 , $77.00 , $77.00 
77100,9419359,ATROPINE 1%  OPHTH SOL 5ML, $126.00 , $126.00 , $126.00 
77100,9400763,ATROPINE 1MG/10ML INJECTION, $47.00 , $47.00 , $47.00 
77100,9400771,ATROPINE 1MG/1ML INJECTION, $30.00 , $30.00 , $30.00 
70832,5502596,AUGMENTIN 400MG/5ML SUSP 100ML, $10.00 , $10.00 , $10.00 
70832,5501317,AUGMENTIN 500 TAB, $10.00 , $10.00 , $10.00 
77100,9422692,AUGMENTIN 500MG TABLET, $37.00 , $37.00 , $37.00 
70832,5502430,AUGMENTIN 875MG TABLET, $13.00 , $13.00 , $13.00 
77100,9422718,AUGMENTIN 875MG TABLET, $45.00 , $45.00 , $45.00 
70832,5502448,AURALGAN 1.4-5.4% OTICSOL 10ML, $23.00 , $23.00 , $23.00 
77100,9457292,AVITENE FLOUR 0.5G PWDR, $676.00 , $676.00 , $676.00 
74202,1820570,AXXCESS CATH, $46.00 , $46.00 , $46.00 
77100,9405168,AZACITIDINE 100MG INJECTION," $4,145.00 "," $4,145.00 "," $4,145.00 "
77100,9422734,AZATHIOPRINE 50MG TABLET, $21.00 , $21.00 , $21.00 
77100,9422742,AZELASTINE 137MCG SOL 30ML," $1,034.00 "," $1,034.00 "," $1,034.00 "
77100,9422759,AZITHROMYCIN 1200MG/30ML SUSP, $252.00 , $252.00 , $252.00 
70832,5502638,AZITHROMYCIN 200MG/5ML SUSP, $30.00 , $30.00 , $30.00 
70832,5501358,AZITHROMYCIN 250MG CAP, $20.00 , $20.00 , $20.00 
77100,9422767,AZITHROMYCIN 250MG TABLET, $65.00 , $65.00 , $65.00 
77100,9463829,AZITHROMYCIN 250MG/6.25ML ORAL SUSP, $59.00 , $59.00 , $59.00 
77100,9448531,AZITHROMYCIN 500MG INJECTION, $82.00 , $82.00 , $82.00 
77100,9422791,AZITHROMYCIN 600MG/15 ML SUSP, $252.00 , $252.00 , $252.00 
77100,9419391,AZTREONAM 1G INJECTION, $296.00 , $296.00 , $296.00 
77100,9419409,AZTREONAM 2G INJECTION, $613.00 , $613.00 , $613.00 
77100,9419425,"BACITRACIN 50,000 UNITS INJ", $112.00 , $112.00 , $112.00 
70832,5502612,BACITRACIN OINTMENT 15G, $10.00 , $10.00 , $10.00 
77100,9422817,BACITRACIN OINTMENT 15G, $33.00 , $33.00 , $33.00 
70832,5502505,BACITRACIN OINTMENT 1G, $1.00 , $1.00 , $1.00 
77100,9422825,BACITRACIN OINTMENT 1G, $12.00 , $12.00 , $12.00 
77100,9422833,BACITRACIN OINTMENT 30G, $34.00 , $34.00 , $34.00 
74700,0400374,BACK SUPPORT (11-50), $263.00 , $263.00 , $306.00 
77100,9422858,BACLOFEN 10MG TABLET, $14.00 , $14.00 , $14.00 
77100,9422866,BACLOFEN 20MG TABLET, $18.00 , $18.00 , $18.00 
74202,1806736,BAG AMBU ADULT, $70.00 , $70.00 , $70.00 
74202,1810043,BAG BILE, $35.00 , $35.00 , $35.00 
74700,0400440,BAG BILE 9 OZ, $444.00 , $444.00 , $198.00 
74700,0400499,BAG ENEMA DISPOSABLE, $16.00 , $16.00 , $4.53 
74700,0400523,BAG FEEDING GRAVITY, $203.00 , $203.00 , $90.75 
74700,0400598,BAG RESUSCITATION INFANT, $36.00 , $36.00 , $270.25 
74700,0400655,BAG URINE LEG STANDARD, $199.00 , $199.00 , $88.75 
63852,6400006,BAKRI TAMPONADE, $627.00 , $627.00 , $627.00 
77100,9432998,BALANCED SALT OP SOLN 30 ML, $121.00 , $121.00 , $121.00 
70832,5501366,BALANCED SALT OPHTH SOL 15ML, $19.00 , $19.00 , $19.00 
77100,9405887,BALANCED SALT OPHTH SOL 15ML, $63.00 , $63.00 , $63.00 
77100,9405895,BALANCED SALT OPHTH SOL 500ML, $447.00 , $447.00 , $447.00 
74202,1820620,BALLOON GYN UTERINE THERAPY," $2,770.00 "," $2,770.00 "," $2,770.00 "
74202,1807890,BALLOON LAP HERNIA (251-500)," $1,347.00 "," $1,347.00 "," $1,347.00 "
74202,1807825,BALLOON SINUS DEVICE, $276.00 , $276.00 , $276.00 
74202,1823483,BALLOON SPIN SINUPLASTY SYS," $6,484.00 "," $6,484.00 "," $6,484.00 "
74202,1821750,BALOON HALO SIZING 34MM," $1,232.00 "," $1,232.00 "," $1,232.00 "
74700,0418905,"BANDNET 5-12""", $39.00 , $39.00 , $14.38 
74700,0418921,BANDNET 7, $76.00 , $76.00 , $28.13 
75000,0101139,BASIC METABOLIC PANEL CALCIUM TOTAL, $535.00 , $172.00 , $535.00 
74202,1808047,BASKET STONE RETRIEVAL, $674.00 , $674.00 , $674.00 
75008,0117978,BCR/ABL1 GENE MAJOR BP QU/QN [NG, $220.00 , $220.00 , $220.00 
74202,1809284,BEADED CABLE/SLEEVE SET (251-500)," $1,347.00 "," $1,347.00 "," $1,347.00 "
77100,9456468,BECLOMETHASONE 40MCG MDI 8.7G, $913.00 , $913.00 , $913.00 
77100,9456476,BECLOMETHASONE 80MCG MDI 8.7G," $1,219.00 "," $1,219.00 "," $1,219.00 "
74700,0401018,BELT ABD TRANSDUCER, $119.00 , $119.00 , $119.00 
77100,9422965,BENAZEPRIL 10MG TABLET, $17.00 , $17.00 , $17.00 
77100,9422973,BENAZEPRIL 20MG TABLET, $17.00 , $17.00 , $17.00 
77100,9422999,BENAZEPRIL 5MG TABLET, $18.00 , $18.00 , $18.00 
77100,9423013,BENZOCAINE 20% AERO SPRAY 60ML, $115.00 , $115.00 , $115.00 
77100,9456062,"BENZOCAINE 20% ORAL GEL, 30GM", $74.00 , $74.00 , $74.00 
77100,9423047,BENZOCAINE 20% ORAL SPRAY 60ML, $226.00 , $226.00 , $226.00 
77100,9457086,"BENZOCAINE 20% ORAL SPRAY, 0.5ML", $92.00 , $92.00 , $92.00 
77100,9458035,BENZOCAINE-MENTHOL 15-3.6MG LOZ, $12.00 , $12.00 , $12.00 
77100,9423161,BENZONATATE 100MG CAPSULE, $16.00 , $16.00 , $16.00 
77100,9423211,BENZTROPINE 1MG TABLET, $12.00 , $12.00 , $12.00 
77100,9400847,BENZTROPINE 2MG/2ML INJECTION, $544.00 , $544.00 , $544.00 
77100,9423237,BERACTANT 25MG/ML SUSP 4ML," $3,228.00 "," $3,228.00 "," $3,228.00 "
74202,1806587,BERKLEY SUCTION CANISTER, $86.00 , $86.00 , $86.00 
74202,1806231,BERKLEY VACCURETTE CURVED, $128.00 , $128.00 , $128.00 
77100,9423310,BETAMET DIP 0.05% CREAM 15G, $257.00 , $257.00 , $257.00 
77100,9401472,BETAMETHASONE 30MG/5ML INJ, $316.00 , $316.00 , $316.00 
77100,9423435,BETAXOLOL 0.25% OPHT SUSP 10ML, $846.00 , $846.00 , $846.00 
77100,9423443,BETAXOLOL 0.5% OPHTH SOL 5ML, $333.00 , $333.00 , $333.00 
77100,9423468,BETHANECHOL 10MG TABLET, $20.00 , $20.00 , $20.00 
77100,9423476,BETHANECHOL 25MG TABLET, $25.00 , $25.00 , $25.00 
77100,9405192,BEVACIZUMAB 400MG/16ML INJ," $12,757.00 "," $12,757.00 "," $12,757.00 "
77100,9420241,BICALUTAMIDE 50MG TABLET, $168.00 , $168.00 , $168.00 
77100,9408915,BICITRA SOLUTION 30ML, $15.00 , $15.00 , $15.00 
75000,0101600,BILIRUBIN DIRECT, $263.00 , $127.00 , $263.00 
75000,0101618,BILIRUBIN TOTAL, $182.00 , $182.00 , $182.00 
74700,0401034,BINDER ABDOMINAL 3PAN 40-62, $848.00 , $848.00 , $378.50 
74700,0416172,BIOPSY NEEDLE, $505.00 , $505.00 , $505.00 
70805,5400809,BIOPSY SKIN LESION EA ADDITIONAL, $541.00 , $541.00 , $541.00 
70805,5400510,BIOPSY SKIN LESION SINGLE," $1,155.00 "," $1,155.00 "," $1,155.00 "
74202,1803816,BIOPSY SUPPLIES DISP (101-150), $451.00 , $451.00 , $451.00 
74202,1815505,BIOPSY SUPPLIES DISP (251-500)," $1,347.00 "," $1,347.00 "," $1,347.00 "
74202,1808054,BIO-TENODESIS DISPOSABLE KIT, $540.00 , $540.00 , $540.00 
77202,2901098,BIPAP CIRCUIT CHANGE, $382.00 , $382.00 , $382.00 
77202,2901114,BIPAP MASK (11-50), $263.00 , $263.00 , $263.00 
77202,2901403,BIPAP MASK TOTAL FACE, $439.00 , $439.00 , $439.00 
77100,9423518,BISACODYL 10MG SUPPOSITORY, $12.00 , $12.00 , $12.00 
77100,9423526,BISACODYL 5MG EC TABLET, $11.00 , $11.00 , $11.00 
77100,9425786,BISMUTH SUBSALI 262/15ML SUSP 30ML, $23.00 , $23.00 , $23.00 
77100,9423559,BISMUTH SUBSALIC 262MG TABLET, $11.00 , $11.00 , $11.00 
70105,1201763,BLADDER IRRIG SIMPLE LAVAGE/INSTILL, $731.00 , $731.00 , $731.00 
74202,1818855,BLADE BEAVER (11-50), $263.00 , $263.00 , $263.00 
74202,1815406,BLADE COLD URETHEROTOME URO, $595.00 , $595.00 , $595.00 
74202,1806199,BLADE EYE KNIFE MICRO UNITOME, $45.00 , $45.00 , $45.00 
74202,1804327,BLADE EYE KNIFE SLIT MANI, $30.00 , $30.00 , $30.00 
74202,1813377,BLADE HARMONIC CURVED 5M X32CM, $649.00 , $649.00 , $649.00 
74202,1806835,BLADE MICRO OSC FINE, $99.00 , $99.00 , $99.00 
74202,1807833,BLADE MICRO SAG COARSE, $290.00 , $290.00 , $290.00 
74202,1807676,BLADE MICRO SAG FINE, $225.00 , $225.00 , $225.00 
74202,1807395,BLADE MYRINGOTOMY, $169.00 , $169.00 , $169.00 
74202,1812502,BLADE ORTHO (501-750)," $2,243.00 "," $2,243.00 "," $2,243.00 "
74202,1823541,BLADE PLASMABLADE (201-250), $810.00 , $810.00 , $810.00 
74202,1813153,BLADE PLASMABLADE (251-500)," $1,347.00 "," $1,347.00 "," $1,347.00 "
74202,1819804,BLADE PRECISION CARTG," $1,051.00 "," $1,051.00 "," $1,051.00 "
74202,1823269,BLADE SAW (11-50), $263.00 , $263.00 , $263.00 
74202,1807494,BLADE SAW (151-200), $631.00 , $631.00 , $631.00 
74202,1813815,BLADE SAW (51-100), $272.00 , $272.00 , $272.00 
74202,1807841,BLADE SAW OSCILLATING, $294.00 , $294.00 , $294.00 
74202,1816008,BLADE SAW OSCILLATING 5071-304, $216.00 , $216.00 , $216.00 
74202,1808070,BLADE SAW RECIPROCATING, $444.00 , $444.00 , $444.00 
74202,1808088,BLADE SINUS INFERIOR TURBINATE," $1,164.00 "," $1,164.00 "," $1,164.00 "
74202,1815265,BLADE/DRIVER (251-500)," $1,347.00 "," $1,347.00 "," $1,347.00 "
74202,1806165,BLANKET BAIR HUGGER, $34.00 , $34.00 , $34.00 
74700,0401406,BLANKET HYPOTHERMIA (11-50), $263.00 , $263.00 , $270.25 
77100,9405200,BLEOMYCIN 15 UNITS INJECTION, $439.00 , $439.00 , $439.00 
75000,0102509,BLOOD COUNT CBC AUTO W/AUTO DIFF, $614.00 , $82.00 , $614.00 
75000,0102517,BLOOD COUNT CBC AUTO W/O DIFF, $226.00 , $55.00 , $226.00 
70105,1202209,BLOOD COUNT HEMAGLOBIN, $64.00 , $64.00 , $64.00 
75000,0102533,BLOOD COUNT LEUKOCYTE WBC AUTO, $145.00 , $145.00 , $145.00 
75000,0102657,BLOOD COUNT PLATELET AUTOMATED, $178.00 , $178.00 , $178.00 
75000,0102525,BLOOD COUNT RETICULOCYTE MANUAL, $295.00 , $295.00 , $295.00 
75000,0110767,BLOOD COUNT/SMEAR MICRO W/DIFF WBC, $233.00 , $233.00 , $233.00 
77200,2901106,BLOOD GAS O2 SAT ONLY NO PULSE OX, $858.00 , $858.00 , $858.00 
77200,2900249,BLOOD GASES ANY COMBINATION," $1,029.00 "," $1,029.00 "," $1,029.00 "
75000,0105239,BLOOD OCCULT FECAL HGB 1-3 QUAL, $68.00 , $68.00 , $68.00 
70105,1201086,BLOOD OCCULT FECES 1 QU CONSECUTIVE, $245.00 , $245.00 , $245.00 
75000,0101626,BLOOD OCCULT FECES 1 QU CONSECUTIVE, $257.00 , $257.00 , $257.00 
70105,1201094,BLOOD OCCULT FECES 1-3 NOT COLO NEO, $154.00 , $154.00 , $154.00 
75000,0101634,BLOOD OCCULT PEROX ACTV OTHR SOURCE, $121.00 , $121.00 , $121.00 
70105,1200856,BLOOD OCCULT PEROX ACTV OTHR SOURCE, $157.00 , $157.00 , $157.00 
70105,1201003,BLOOD TRANSFUSION 1 HOUR, $390.00 , $390.00 , $390.00 
61795,4000626,BLOOD TRANSFUSION 1 HOUR, $390.00 , $390.00 , $390.00 
61795,4000717,BLOOD TRANSFUSION 10 HOURS," $3,246.00 "," $3,246.00 "," $3,246.00 "
61795,4000733,BLOOD TRANSFUSION 12 HOURS," $3,608.00 "," $3,608.00 "," $3,608.00 "
70105,1201813,BLOOD TRANSFUSION 2 HOURS, $652.00 , $652.00 , $652.00 
61795,4000634,BLOOD TRANSFUSION 2 HOURS, $652.00 , $652.00 , $652.00 
70105,1201821,BLOOD TRANSFUSION 3 HOURS, $974.00 , $974.00 , $974.00 
61795,4000642,BLOOD TRANSFUSION 3 HOURS, $974.00 , $974.00 , $974.00 
70105,1201839,BLOOD TRANSFUSION 4 HOURS," $1,300.00 "," $1,300.00 "," $1,300.00 "
61795,4000659,BLOOD TRANSFUSION 4 HOURS," $1,300.00 "," $1,300.00 "," $1,300.00 "
70105,1201847,BLOOD TRANSFUSION 5 HOURS," $1,626.00 "," $1,626.00 "," $1,626.00 "
61795,4000667,BLOOD TRANSFUSION 5 HOURS," $1,626.00 "," $1,626.00 "," $1,626.00 "
61795,4000675,BLOOD TRANSFUSION 6 HOURS," $1,949.00 "," $1,949.00 "," $1,949.00 "
61795,4000683,BLOOD TRANSFUSION 7 HOURS," $2,272.00 "," $2,272.00 "," $2,272.00 "
61795,4000691,BLOOD TRANSFUSION 8 HOURS," $2,596.00 "," $2,596.00 "," $2,596.00 "
75000,0104141,BLOOD TYPING SEROLOGIC ABO, $164.00 , $164.00 , $164.00 
75000,0104166,BLOOD TYPING SEROLOGIC RH (D), $152.00 , $152.00 , $152.00 
76500,0700039,BONE AND/OR JOINT IMG 3 PHASE STUDY," $5,348.00 "," $5,348.00 "," $5,348.00 "
76500,0700005,BONE AND/OR JOINT IMG LIMITED AREA," $2,292.00 "," $2,292.00 "," $2,292.00 "
76500,0700047,BONE AND/OR JOINT IMG WHOLE BODY," $4,728.00 "," $4,728.00 "," $4,728.00 "
74202,1808716,BONE FILLER (101-150), $451.00 , $451.00 , $451.00 
74202,1813864,BONE FILLER (1501-2000)," $6,275.00 "," $6,275.00 "," $6,275.00 "
74202,1823921,BONE FILLER (2501-3500)," $10,755.00 "," $10,755.00 "," $10,755.00 "
74202,1823574,BONE FILLER (251-500)," $1,347.00 "," $1,347.00 "," $1,347.00 "
74202,1818319,BONE GRAFT VITOSS (2501-3500)," $10,755.00 "," $10,755.00 "," $10,755.00 "
74202,1820331,BONE PUTTY DBM (1-1.5K)," $4,483.00 "," $4,483.00 "," $4,483.00 "
74202,1809375,BONE PUTTY DBM (751-1000)," $3,139.00 "," $3,139.00 "," $3,139.00 "
74202,1817840,BOOT SURGICAL (11-50), $263.00 , $263.00 , $263.00 
74700,0416248,BOOT SURGICAL (51-100), $272.00 , $272.00 , $198.00 
77100,9400862,BOTULINUM TOXIN A 100U INJ," $4,613.00 "," $4,613.00 "," $4,613.00 "
75008,0118596,BRAF GENE ANALYSIS V600 VARIANT [NG, $75.00 , $75.00 , $75.00 
75008,0118646,BRAF GENE ANALYSIS V600 VARIANT [NG, $130.00 , $130.00 , $130.00 
76500,0701128,BRAIN W/FLOW <  4 VIEWS STATIC," $1,613.00 "," $1,613.00 "," $1,613.00 "
74202,1823590,BREAST IMPLANT (201-250), $810.00 , $810.00 , $810.00 
74202,1824044,BREAST IMPLANT (501-750)," $2,243.00 "," $2,243.00 "," $2,243.00 "
77100,9465451,BREO 100-25MCG 14S ELLIPTA, $529.00 , $529.00 , $529.00 
77100,9465469,BREO 200-25MCG 14S ELLIPTA, $529.00 , $529.00 , $529.00 
77100,9464249,BRIMONIDINE 0.1% OPH SOL 10ML," $1,279.00 "," $1,279.00 "," $1,279.00 "
77100,9449745,BRIMONIDINE 0.1% OPH SOL 5ML, $493.00 , $493.00 , $493.00 
77100,9423708,BRIMONIDINE 0.15% OPH SOL 5ML, $700.00 , $700.00 , $700.00 
77100,9423724,BRIMONIDINE 0.2% OPH SOL 5ML, $135.00 , $135.00 , $135.00 
77100,9423740,BRINZOLAMIDE 1% OPH SUSP 10ML, $862.00 , $862.00 , $862.00 
77100,9423757,BROMFENAC NA 0.09% DROPS 5ML, $944.00 , $944.00 , $944.00 
77100,9423765,BROMOCRIPTINE 2.5MG TABLET, $26.00 , $26.00 , $26.00 
74700,0420331,BRST BX LOCALIZTION NDL/WIRE(11-50), $263.00 , $263.00 , $263.00 
74202,1806728,BRUSH CYTOLOGY (11-50), $263.00 , $263.00 , $263.00 
74202,1807874,BRUSH FEMORAL CANAL, $338.00 , $338.00 , $338.00 
77100,9419508,BUDESONIDE 0.5MG/2ML NEB, $72.00 , $72.00 , $72.00 
77100,9423807,BUDESONIDE 3MG EC CAPSULE, $76.00 , $76.00 , $76.00 
77100,9423856,BUMETANIDE 1MG TABLET, $13.00 , $13.00 , $13.00 
77100,9419524,BUMETANIDE 1MG/4ML INJECTION, $26.00 , $26.00 , $26.00 
77100,9419532,BUMETANIDE 2.5MG/10ML INJ MDV, $32.00 , $32.00 , $32.00 
77100,9419557,BUPIVAC 0.25% MPF W/EPI  30ML, $40.00 , $40.00 , $40.00 
77100,9419565,BUPIVAC 0.5% MPF W/EPI  10ML, $61.00 , $61.00 , $61.00 
77100,9419573,BUPIVAC 0.5% MPF W/EPI  30ML, $77.00 , $77.00 , $77.00 
77100,9419631,BUPIVACAINE 0.25% MPF INJ 10ML, $31.00 , $31.00 , $31.00 
77100,9419649,BUPIVACAINE 0.25% PF INJ 30ML, $33.00 , $33.00 , $33.00 
77100,9419664,BUPIVACAINE 0.5%  MPF INJ 10ML, $48.00 , $48.00 , $48.00 
77100,9419680,BUPIVACAINE 0.5% PF INJ 30ML, $32.00 , $32.00 , $32.00 
77100,9419722,BUPIVACAINE 0.75% MPF INJ 10ML, $35.00 , $35.00 , $35.00 
77100,9419714,BUPIVACAINE 0.75% PF INJ 2ML, $54.00 , $54.00 , $54.00 
77100,9459736,BUPIVACAINE LIPOS 266MG/20ML PF INJ," $2,665.00 "," $2,665.00 "," $2,665.00 "
77100,9419656,BUPIV-EPI 0.25% INJ 50ML, $123.00 , $123.00 , $123.00 
77100,9419797,BUPRENORPHINE 0.3MG/ML INJ, $104.00 , $104.00 , $104.00 
77100,9423880,BUPROPION 100MG SR TABLET, $22.00 , $22.00 , $22.00 
77100,9423898,BUPROPION 100MG TABLET, $19.00 , $19.00 , $19.00 
77100,9423906,BUPROPION 150MG ER TABLET, $44.00 , $44.00 , $44.00 
77100,9423914,BUPROPION 150MG SR TABLET, $24.00 , $24.00 , $24.00 
77100,9423930,BUPROPION 75MG TABLET, $16.00 , $16.00 , $16.00 
74202,1821867,BUR (101-150), $451.00 , $451.00 , $451.00 
74202,1823293,BUR (11-50), $263.00 , $263.00 , $263.00 
74202,1816628,BUR (151-200), $631.00 , $631.00 , $631.00 
74202,1807775,BUR (51-100), $272.00 , $272.00 , $272.00 
77100,9423955,BUSPIRONE 10MG TABLET, $20.00 , $20.00 , $20.00 
77100,9423948,BUSPIRONE 5MG TABLET, $16.00 , $16.00 , $16.00 
70805,5401716,BX BONE OPEN SUPERFICIAL," $6,253.00 "," $6,253.00 "," $6,253.00 "
76700,4330734,BX BREAST 1ST LSN DVC ULTRASOUND," $5,658.00 "," $5,658.00 "," $5,658.00 "
76300,0381160,BX BREAST 1ST LSN STRTCT DVC/IMG," $6,547.00 "," $6,547.00 "," $6,547.00 "
76301,0381251,BX BREAST 1ST LSN STRTCT DVC/IMG," $6,547.00 "," $6,547.00 "," $6,547.00 "
76700,4330742,BX BREAST EA ADD LSN DVC US," $2,829.00 "," $2,829.00 "," $2,829.00 "
76300,0381178,BX BREAST EA ADD LSN STRTCT," $3,273.00 "," $3,273.00 "," $3,273.00 "
76301,0381269,BX BREAST EA ADD LSN STRTCT," $3,273.00 "," $3,273.00 "," $3,273.00 "
76800,5700380,BX LUNG/MEDIASTINUM PERC NEEDLE," $4,307.00 "," $4,307.00 "," $4,307.00 "
74202,1809276,CABLE READY GRIP COBALT," $1,070.00 "," $1,070.00 "," $1,070.00 "
77900,4600458,CAL OT EVAL EACH ADDL:15MIN, $105.00 , $105.00 , $105.00 
77900,4600441,CAL OT EVAL INITIAL:30MIN, $227.00 , $227.00 , $227.00 
77700,0600239,CAL POOL THERAPY+THER EXER(30), $374.00 , $374.00 , $374.00 
77700,0600627,CAL PT EVAL EACH ADDL:15MIN, $105.00 , $105.00 , $105.00 
77700,0600619,CAL PT EVAL INITIAL:30MIN, $227.00 , $227.00 , $227.00 
77700,0600247,CAL TRMT 1+ AREA INIT (30), $374.00 , $374.00 , $374.00 
77700,0600254,CAL TRMT 1+AREA ADD'L (15), $174.00 , $174.00 , $174.00 
77900,4600227,CAL TRMT ADD'L (15), $168.00 , $168.00 , $168.00 
77900,4600219,CAL TRMT INITIAL (30), $367.00 , $367.00 , $367.00 
77100,9460585,CALAMINE LOTION 177ML, $24.00 , $24.00 , $24.00 
77100,9424094,CALCITONIN 200IU NASAL 3.7ML," $2,532.00 "," $2,532.00 "," $2,532.00 "
77100,9424102,CALCITRIOL 0.25MCG CAPSULE, $19.00 , $19.00 , $19.00 
77100,9424128,CALCIUM ACETATE 667MG CAPSULE, $16.00 , $16.00 , $16.00 
77100,9424177,CALCIUM CARB 500MG CHEW TAB, $11.00 , $11.00 , $11.00 
77100,9424169,CALCIUM CARBONATE 1500MG TAB, $11.00 , $11.00 , $11.00 
77100,9419904,CALCIUM CHLORIDE 1G/10ML INJ, $58.00 , $58.00 , $58.00 
77100,9448234,CALCIUM CL 1G/10ML INJ SYR, $85.00 , $85.00 , $85.00 
77100,9400896,CALCIUM GLUC 4.65MEQ/10ML INJ, $29.00 , $29.00 , $29.00 
77100,9400904,CALCIUM GLUCONATE 1G/10ML INJ, $36.00 , $36.00 , $36.00 
75008,0110098,CALCULUS INFRARED SPECTROSCOPY [AP, $14.04 , $14.04 , $14.04 
75008,0118604,CALR GENE ANALYSIS COM VAR EX 9 [NG, $137.50 , $137.50 , $137.50 
75008,0118695,CALR GENE ANALYSIS COM VAR EX 9 [NG, $352.00 , $352.00 , $352.00 
77100,9424367,CANDESARTAN 16 MG TABLET, $27.00 , $27.00 , $27.00 
74700,0401638,CANISTER:SUCTION VAC W/GEL, $258.00 , $258.00 , $115.00 
74202,1818293,CANNULA (11-50), $263.00 , $263.00 , $263.00 
74202,1818285,CANNULA KNEE CLEAR THREAD, $111.00 , $111.00 , $111.00 
74202,1821982,CANNULA O2/CO2 (11-50), $263.00 , $263.00 , $263.00 
74202,1807361,CANNULA ORTHO (51-100), $272.00 , $272.00 , $272.00 
74202,1803808,CANNULA SHOULDER 8.5 MM DEPUY, $148.00 , $148.00 , $148.00 
74202,1806876,CANNULA SHOULDER THREADED, $104.00 , $104.00 , $104.00 
74202,1821768,CAP HALO SMALL, $94.00 , $94.00 , $94.00 
77100,9424458,CAPTOPRIL 12.5MG TABLET, $21.00 , $21.00 , $21.00 
77100,9424466,CAPTOPRIL 25MG TABLET, $22.00 , $22.00 , $22.00 
77100,9419912,CARBACHOL 0.01% OCULAR 1.5ML, $244.00 , $244.00 , $244.00 
