"SVCCD","Description","PRICE1","As of Date"
"1417087","STAPLER/RELOAD 3    ",2124.56,"7/2/2019"
"1417088","STAPLER/RELOAD 4    ",3189.55,"7/2/2019"
"1417110","FALLOPIAN BANDS     ",1062.16,"7/2/2019"
"1417113","WOUND VAC           ",417.37,"7/2/2019"
"1417118","GASTRIC LAP BAND 1  ",2933.00,"7/2/2019"
"1417119","NEEDLES 1           ",78.00,"7/2/2019"
"1417120","NEEDLES 2           ",140.40,"7/2/2019"
"1417125","LEAD NEUROSTIMULAT 1",5351.57,"7/2/2019"
"1417187","KO ADJ KNEE RIGID   ",2187.00,"7/2/2019"
"145110","R&B M/S PRIVATE     ",1677.00,"7/2/2019"
"145164","R&B ISOLATION       ",2177.00,"7/2/2019"
"145206","R&B PRIVATE TELEM   ",2660.00,"7/2/2019"
"1510161","RT-INTERSTITIAL COMP",5771.06,"7/2/2019"
"1522021","PROCEDURE MINOR     ",1275.00,"7/2/2019"
"1522023","PROCEDURE MAJOR     ",4067.29,"7/2/2019"
"1522030","BLOOD TRANSF 0 2 HRS",1875.00,"7/2/2019"
"1522031","BLOOD TRANSF 2 4 HRS",2250.00,"7/2/2019"
"1522032","BLOOD TRANSF 4 6 HRS",2625.00,"7/2/2019"
"1522033","BLOOD TRANSF 6 8 HRS",3000.00,"7/2/2019"
"1522034","BLOOD TRANSF 8 10 HR",5212.37,"7/2/2019"
"1522101","IV HYDRATION 1 HR   ",1529.00,"7/2/2019"
"1522102","IV HYDRAT EA ADD HR ",296.00,"7/2/2019"
"1522111","IV THERAPY DX 1 HR  ",1529.00,"7/2/2019"
"1522112","IV THERAPY EA AD HR ",296.00,"7/2/2019"
"1522113","IV THER AD SEQ 1 HR ",466.00,"7/2/2019"
"1522114","CONCURRENT IV THER  ",1136.26,"7/2/2019"
"1522115","THERAPEUTIC IV PUSH ",845.70,"7/2/2019"
"1522116","THERA EA AD IV PUSH ",495.00,"7/2/2019"
"1522117","THERAPEUTIC DX SQ IM",260.45,"7/2/2019"
"1522131","IR-IRR PORT DRUG DEL",237.14,"7/2/2019"
"1522135","PHLEBOTOMY THERAPEUT",525.00,"7/2/2019"
"1522137","S-RPL PICC WO IMAG  ",3835.76,"7/2/2019"
"1522138","S-IN PICC WOIMG GT5Y",4106.00,"7/2/2019"
"1522140","IMM ADM FLU VACCINE ",185.00,"7/2/2019"
"1522141","IMM ADM PNEU VACCINE",185.00,"7/2/2019"
"1522142","IMM ADM 1ST VACCINE ",363.74,"7/2/2019"
"1523130","THER AD IVP SAME MED",909.20,"7/2/2019"
"1590058","PET-IMG /CT SKL-THI ",13771.20,"7/2/2019"
"1590059","PET-IMG/CT FULL BODY",13771.20,"7/2/2019"
"1610003","HE-MANDIBLE 4VPLS DR",467.12,"7/2/2019"
"1610008","HE-FACIAL BNES 3V DR",478.39,"7/2/2019"
"1610009","HE-NASAL BONES DR   ",335.03,"7/2/2019"
"1610012","HE-ORBITS 4V DR     ",478.39,"7/2/2019"
"1610013","HE-SINUSES LTD DR   ",238.99,"7/2/2019"
"1610014","HE-SINUSES 3VPLUS DR",633.56,"7/2/2019"
"1610016","HE-SKULL LIMITED DR ",455.71,"7/2/2019"
"1610017","HE-SKULL 4V PLUS DR ",664.88,"7/2/2019"
"1610022","HE-TMJ BILATERAL DR ",447.72,"7/2/2019"
"1610026","SP-NECK SOFT TISS DR",406.06,"7/2/2019"
"1610028","CH-RIB UNI PA CXR DR",592.07,"7/2/2019"
"1610030","CH-RIBS BI PA CXR DR",830.81,"7/2/2019"
"1610031","CH-STERNUM DR       ",414.68,"7/2/2019"
"1610032","CH-STRNOCLAV JNTS DR",318.81,"7/2/2019"
"1610033","SP-SPINE SNGL VW DR ",406.06,"7/2/2019"
"1610034","SP-CERV SP 2TO3VW DR",453.68,"7/2/2019"
"1610035","SP-CERV SP 4TO5VW DR",754.42,"7/2/2019"
"1610036","SP-CRV SPNE 6VPLS DR",1086.56,"7/2/2019"
"1610037","SP-T SPINE 2 VIEW DR",266.36,"7/2/2019"
"1610038","SP-T SPINE 3 VIEW DR",639.35,"7/2/2019"
"1610040","SP-THORACOLMBR 2V DR",414.68,"7/2/2019"
"1610041","SP-ENTIRE SPNE 1V DR",935.00,"7/2/2019"
"1610045","SP-LS SPN 2 TO 3V DR",453.68,"7/2/2019"
"1610046","SP-LS SPNE 4VPLUS DR",1864.60,"7/2/2019"
"1610047","SP-LS SPINE W BND DR",866.96,"7/2/2019"
"1610049","LE-PELVIS DR        ",552.30,"7/2/2019"
"1610050","LE-PELVIS 3V PLUS DR",631.71,"7/2/2019"
"1610052","SP-SI JNTS 3VPLUS DR",455.71,"7/2/2019"
"1610053","SP-SCRM COCCYX 2V DR",453.68,"7/2/2019"
"1610056","UE-CLAVICLE DR      ",406.00,"7/2/2019"
"1610058","UE-SCAPULA DR       ",406.06,"7/2/2019"
"1610060","UE-SHLDR 2VW PLUS DR",981.48,"7/2/2019"
"1610061","IR-ARTHROGM SHLDR DR",1321.95,"7/2/2019"
"1610064","UE-HUMERUS DR       ",421.31,"7/2/2019"
"1610065","UE-ELBOW 2V DR      ",386.75,"7/2/2019"
"1610066","UE-ELBOW 3V DR      ",421.31,"7/2/2019"
"1610067","UE-FOREARM 2V DR    ",421.31,"7/2/2019"
"1610069","UE-WRIST 2V DR      ",386.75,"7/2/2019"
"1610070","UE-WRIST 3V PLUS DR ",1754.64,"7/2/2019"
"1610071","UE-HAND 2V DR       ",218.71,"7/2/2019"
"1610072","UE-HAND 3V DR       ",1096.50,"7/2/2019"
"1610073","UE-FINGER S 2VPLS DR",421.31,"7/2/2019"
"1610074","LE-HIP UNILAT 1V DR ",376.15,"7/2/2019"
"1610075","LE-HIP PV UN2OR3V DR",396.00,"7/2/2019"
"1610077","LE-HIP PLV BI 2V DR ",460.00,"7/2/2019"
"1610080","IR-ARTHROGRAM HIP DR",1256.60,"7/2/2019"
"1610082","LE-FEMUR 2V DR      ",490.73,"7/2/2019"
"1610083","LE-KNEE 1 TO 2V DR  ",490.73,"7/2/2019"
"1610084","LE-KNEE 3V DR       ",585.55,"7/2/2019"
"1610085","LE-KNEE 4V PLUS DR  ",1171.10,"7/2/2019"
"1610087","LE-TIB FIB 2V DR    ",490.73,"7/2/2019"
"1610089","LE-ANKLE 2V DR      ",386.75,"7/2/2019"
"1610090","LE-ANKLE 3VPLUS DR  ",2632.13,"7/2/2019"
"1610091","LE-FOOT 2V DR       ",421.31,"7/2/2019"
"1610092","LE-FOOT 3V PLUS DR  ",842.61,"7/2/2019"
"1610093","LE-CALCANEUS 2PLS DR",387.76,"7/2/2019"
"1610094","LE-TOE S 2VPLUS DR  ",406.06,"7/2/2019"
"1610095","CH-ABD SER PA CXR DR",1316.09,"7/2/2019"
"1610097","FL-SMALL BOWEL DR   ",1028.81,"7/2/2019"
"1610101","FL-IVP DR           ",1196.23,"7/2/2019"
"1610104","FL-UROGRAPH RETRO DR",1031.18,"7/2/2019"
"1610105","FL-UROGRAPHY ANTE DR",897.51,"7/2/2019"
"1610106","FL-CYSTOGRM 3VPLS DR",1006.65,"7/2/2019"
"1610110","FL-UCG VOIDING DR   ",997.65,"7/2/2019"
"1610112","IR-HYSTERSALPINGOGRM",931.35,"7/2/2019"
"1610114","FL-FLUORO 1 HOUR    ",644.44,"7/2/2019"
"1610117","EXAM SURG SPECMN DR ",1239.32,"7/2/2019"
"1610122","BONE AGE STUDY DR   ",414.68,"7/2/2019"
"1610124","BNE SRVY LTD METS DR",1011.97,"7/2/2019"
"1610126","BONE SRVY INFANT DR ",402.73,"7/2/2019"
"1610132","UE-SHOULDER 2V BI DR",981.48,"7/2/2019"
"1610134","UE-ELBOW 2VW BI DR  ",386.75,"7/2/2019"
"1610135","UE-ELBOW 3VW BI DR  ",421.31,"7/2/2019"
"1610136","UE-FOREARM 2VW BI DR",421.31,"7/2/2019"
"1610138","UE-WRIST 2VW BI DR  ",386.75,"7/2/2019"
"1610139","UE-WRIST 3VW BI DR  ",1754.64,"7/2/2019"
"1610140","UE-HAND 2VWS BI DR  ",218.71,"7/2/2019"
"1610141","UE-HAND 3VWS BI DR  ",1096.50,"7/2/2019"
"1610144","LE-FEMUR 2VW BI DR  ",490.73,"7/2/2019"
"1610145","LE-KNEE1TO2V BI DR  ",490.73,"7/2/2019"
"1610146","LE-KNEE 3VWS BI DR  ",585.55,"7/2/2019"
"1610147","LE-KNEE 4VWPLS BI DR",1171.10,"7/2/2019"
"1610148","LE-TIB FIB 2V BI DR ",490.73,"7/2/2019"
"1610150","LE-ANKLE 2VW BI DR  ",386.75,"7/2/2019"
"1610151","LE-ANKLE 3VWS BI DR ",2832.13,"7/2/2019"
"1610152","LE-FOOT 2VWS BI DR  ",621.31,"7/2/2019"
"1610153","LE-FOOT 3VWPLS BI DR",1042.61,"7/2/2019"
"1610163","CH-CHEST 1V DR      ",1034.58,"7/2/2019"
"1610164","CH-CHEST 2V DR      ",1425.79,"7/2/2019"
"1610165","CH-CHEST 3V DR      ",1753.00,"7/2/2019"
"1610166","CH-CHEST 4V DR      ",1535.24,"7/2/2019"
"1610167","CH-ABDOMEN 1 VIEW DR",512.06,"7/2/2019"
"1610168","CH-ABDOMEN 2 VWS DR ",599.43,"7/2/2019"
"1610169","CH-ABDOMEN 3VWS DR  ",599.43,"7/2/2019"
"1612160","IR-MYELO LUMBAR     ",3691.65,"7/2/2019"
"1612203","FL-ESOPHAGUS        ",684.24,"7/2/2019"
"1612207","FL-GI SERIES W KUB  ",1179.79,"7/2/2019"
"1612208","FL-GI W SM BOWEL    ",1576.58,"7/2/2019"
"1612210","FL-GI AIR W KUB     ",1195.81,"7/2/2019"
"1612211","FL-GI AIR W SM BOWEL",2138.21,"7/2/2019"
"1612215","FL-BARIUM ENEMA     ",1429.56,"7/2/2019"
"1612216","FL-BARIUM ENEMA AIR ",1268.41,"7/2/2019"
"1612220","SU-CHOLE W GRAMS DR ",773.51,"7/2/2019"
"1612226","FL-ENDO BIL PANC    ",1995.35,"7/2/2019"
"1612280","IR-ARTHROGRAM ELBOW ",1251.03,"7/2/2019"
"1612281","IR-ARTHROGRAM WRIST ",1208.21,"7/2/2019"
"1612284","IR-ARTHROGRAM KNEE  ",1116.78,"7/2/2019"
"1612342","FL-FLUORO CVAD ANY  ",1354.97,"7/2/2019"
"1612353","FL-NEDL GUIDE FLUORO",865.63,"7/2/2019"
"1612363","IR-BRONCHOSCOPY W FL",4492.44,"7/2/2019"
"1612374","IR-EXAM G COLON TUBE",672.04,"7/2/2019"
"1612381","IR-INJ W FLUR CV DEV",1018.47,"7/2/2019"
"1612410","BR-BRST BX LOC CLP 1",9025.83,"7/2/2019"
"1612416","BR-PLC LOC DVCE 1ST ",996.66,"7/2/2019"
"1612483","FL-MOD BA SWALLOW   ",876.70,"7/2/2019"
"1621510","US-HEAD NECK SFT TIS",629.65,"7/2/2019"
"1621511","US-CHEST MEDIASTINUM",810.84,"7/2/2019"
"1621513","US-ABDOMEN COMP WO  ",1164.18,"7/2/2019"
"1621514","US-ABDOMEN LTD WO   ",901.90,"7/2/2019"
"1621515","US-ABDOMEN RETROPER ",1095.61,"7/2/2019"
"1621516","US-ABDOMEN RETRO LMT",560.70,"7/2/2019"
"1621518","US-SPINAL CANAL     ",921.29,"7/2/2019"
"1621519","US-PELVIS PREG      ",1169.14,"7/2/2019"
"1621521","US-PELVIS PREG LTD  ",590.17,"7/2/2019"
"1621524","US-FETAL BIO NONST  ",1007.27,"7/2/2019"
"1621529","US-TRANSVAGINAL     ",1184.22,"7/2/2019"
"1621531","US-PELVIS NON OB    ",2369.55,"7/2/2019"
"1621532","US-PELVIS NON OB FU ",445.14,"7/2/2019"
"1621533","US-SCROTUM          ",1195.81,"7/2/2019"
"1621537","US-HIPS INFANT W MAN",1127.80,"7/2/2019"
"1621538","US-HIPS INFANT NO MA",628.48,"7/2/2019"
"1621543","US-GUIDE NEEDLE PLAC",1049.35,"7/2/2019"
"1621548","US-GUIDE INTERRAD TX",1653.78,"7/2/2019"
"1621554","US-CAROTID DPLX SCAN",1731.83,"7/2/2019"
"1621555","US-EXT VEINS DPLX WC",2654.46,"7/2/2019"
"1621556","US-EXT ARTERIAL LTD ",663.87,"7/2/2019"
"1621557","US-LW EXT DPX ART UN",2138.31,"7/2/2019"
"1621559","US-NON INV ARTER EXT",1908.14,"7/2/2019"
"1621560","US-EXT VEINS DPX LTD",2478.59,"7/2/2019"
"1621561","US-ABD RETROPER DPLX",1044.21,"7/2/2019"
"1621562","US-LW EXT DPX ART BI",3344.38,"7/2/2019"
"1621564","US-UP EXT DPX ART BI",3403.50,"7/2/2019"
"1621566","US-UP EXT DPX ART UN",3403.50,"7/2/2019"
"1621567","US-DPLX SCAN ART CMP",2989.02,"7/2/2019"
"1621572","US-DPLX SCN AV ACCES",2141.01,"7/2/2019"
"1621575","US-PELV PREG 14 WKS ",590.17,"7/2/2019"
"1621579","US-PLV PRG TRNSV    ",590.17,"7/2/2019"
"1621589","US-VESSEL MAPP HEMO ",1044.21,"7/2/2019"
"1621596","US-ABDOMN AAA SCREEN",502.83,"7/2/2019"
"1621616","US-EXT COMP JNT UNI ",850.83,"7/2/2019"
"1621618","US-EXT LTD JNT UNI  ",425.43,"7/2/2019"
"1621623","US-ABD PARACEN W IMG",2035.42,"7/2/2019"
"1621625","US-THORACNTSIS W IMG",2266.66,"7/2/2019"
"1621627","US-BRST BX LOC CLP 1",8651.04,"7/2/2019"
"1621628","US-PLC LOC DVCE 1ST ",1279.11,"7/2/2019"
"1621632","US-CATH FLUID DRAIN ",3470.34,"7/2/2019"
"1621638","US-BREAST COMPLETE  ",828.00,"7/2/2019"
"1621639","US-BREAST LIMITED   ",828.00,"7/2/2019"
"1621660","US-FNA W IMG 1ST LES",2886.32,"7/2/2019"
"1621662","US-ELASTO PARAENCHYM",168.00,"7/2/2019"
"1630001","CT-ABSC DRN CATH PLA",1598.66,"7/2/2019"
"1630007","CT-ABD PELVIS WO    ",2750.00,"7/2/2019"
"1630008","CT-ABD PELVIS W     ",3130.00,"7/2/2019"
"1630009","CT-ABD PELVIS WWO   ",4018.00,"7/2/2019"
"1630014","CTA-ABDOMEN PELVIS  ",2750.00,"7/2/2019"
"1630028","CT-THORACNTSIS W IMG",2098.76,"7/2/2019"
"1630032","CT-CATH FLUID COLXN ",4375.42,"7/2/2019"
"1630033","CT-CTH FLUID PER RET",6926.19,"7/2/2019"
"1630035","CT-CATH FLUID DRAIN ",3490.34,"7/2/2019"
"1630046","CT-LOW DOSE CNCR SCR",180.00,"7/2/2019"
"1631501","CT-PELVIS WO        ",2750.00,"7/2/2019"
"1631502","CT-PELVIS W         ",3130.00,"7/2/2019"
"1631503","CT-PELVIS WWO       ",4018.00,"7/2/2019"
"1631513","CT-GUIDE NEEDLE BX  ",3295.14,"7/2/2019"
"1631517","CT-HEAD WO          ",2750.00,"7/2/2019"
"1631518","CT-HEAD W           ",3130.00,"7/2/2019"
"1631519","CT-HEAD WWO         ",4018.00,"7/2/2019"
"1631520","CT-ORBIT EAR WO     ",2750.00,"7/2/2019"
"1631521","CT-ORBIT EAR W      ",3130.00,"7/2/2019"
"1631522","CT-ORBIT EAR WWO    ",4018.00,"7/2/2019"
"1631523","CT-MAXILLOFACIAL WO ",2750.00,"7/2/2019"
"1631524","CT-MAXILLOFACIAL W  ",3130.00,"7/2/2019"
"1631525","CT-MAXILLOFACIAL WWO",4018.00,"7/2/2019"
"1631526","CT-NECK SOFT TIS WO ",2750.00,"7/2/2019"
"1631527","CT-NECK SOFT TIS W  ",3130.00,"7/2/2019"
"1631528","CT-NECK SOFT TIS WWO",4018.00,"7/2/2019"
"1631529","CTA-HEAD            ",2750.00,"7/2/2019"
"1631530","CTA-NECK            ",1873.00,"7/2/2019"
"1631531","CT-CHEST WO         ",2750.00,"7/2/2019"
"1631532","CT-CHEST W          ",3130.00,"7/2/2019"
"1631533","CT-CHEST WWO        ",4018.00,"7/2/2019"
"1631534","CTA-CHEST           ",2750.00,"7/2/2019"
"1631535","CT-CERV SPINE WO    ",2750.00,"7/2/2019"
"1631536","CT-CERV SPINE W     ",3408.73,"7/2/2019"
"1631538","CT-THOR SPINE WO    ",2750.00,"7/2/2019"
"1631539","CT-THOR SPINE W     ",3130.00,"7/2/2019"
"1631540","CT-THOR SPINE WWO   ",4018.00,"7/2/2019"
"1631541","CT-LUMB SPINE WO    ",2750.00,"7/2/2019"
"1631542","CT-LUMB SPINE W     ",3408.73,"7/2/2019"
"1631543","CT-LUMB SPINE WWO   ",4018.00,"7/2/2019"
"1631544","CT-UPPER EXT WO     ",2750.00,"7/2/2019"
"1631545","CT-UPPER EXT W      ",3130.00,"7/2/2019"
"1631546","CT-UPPER EXT WWO    ",4018.00,"7/2/2019"
"1631547","CTA-UPPER EXT       ",2750.00,"7/2/2019"
"1631548","CT-LOWER EXT WO     ",2750.00,"7/2/2019"
"1631549","CT-LOWER EXT W      ",3130.00,"7/2/2019"
"1631550","CT-LOWER EXT WWO    ",4018.00,"7/2/2019"
"1631551","CTA-LOWER EXT       ",2750.00,"7/2/2019"
"1631552","CT-ABDOMEN WO       ",2750.00,"7/2/2019"
"1631553","CT-ABDOMEN W        ",3130.00,"7/2/2019"
"1631554","CT-ABDOMEN WWO      ",4018.00,"7/2/2019"
"1631555","CTA-ABDOMEN         ",2750.00,"7/2/2019"
"1631556","CTA-ABD ART W RUNOFF",2750.00,"7/2/2019"
"1631567","CT-HEART WO QUAL    ",195.06,"7/2/2019"
"1641000","MR-UPPER EXT WO     ",2750.00,"7/2/2019"
"1641001","MR-UPPER EXT W      ",3130.00,"7/2/2019"
"1641002","MR-UPPER EXT WWO    ",4018.00,"7/2/2019"
"1641003","MR-UPPER JOINT WO   ",2750.00,"7/2/2019"
"1641004","MR-UPPER JOINT W    ",4018.00,"7/2/2019"
"1641005","MR-UPPER JOINT WWO  ",6025.67,"7/2/2019"
"1641007","MRA-NECK WO         ",2750.00,"7/2/2019"
"1641008","MRA-NECK W          ",6626.36,"7/2/2019"
"1641009","MRA-NECK WWO        ",4018.00,"7/2/2019"
"1641010","MR-CHEST WO         ",2750.00,"7/2/2019"
"1641012","MR-CHEST WWO        ",6936.81,"7/2/2019"
"1641014","MR-LOWER EXTR WO    ",2750.00,"7/2/2019"
"1641015","MR-LOWER EXTR W     ",3130.00,"7/2/2019"
"1641016","MR-LOWER EXTR WWO   ",4018.00,"7/2/2019"
"1641017","MR-LW JOINT WO      ",2750.00,"7/2/2019"
"1641018","MR-LW JOINT W       ",5738.54,"7/2/2019"
"1641019","MR-LW JOINT WWO     ",4018.00,"7/2/2019"
"1641020","MR-ABDOMEN WO       ",2750.00,"7/2/2019"
"1641021","MR-ABDOMEN W        ",3130.00,"7/2/2019"
"1641022","MR-ABDOMEN WWO      ",4018.00,"7/2/2019"
"1641046","MR-ORBT FACE NECK WO",2750.00,"7/2/2019"
"1641048","MR-ORBT FAC NCK WWO ",4018.00,"7/2/2019"
"1641049","MRA-HEAD WO         ",4018.00,"7/2/2019"
"1641050","MRA-HEAD W          ",3130.00,"7/2/2019"
"1641052","MR-BRAIN WO         ",2750.00,"7/2/2019"
"1641053","MR-BRAIN W          ",3130.00,"7/2/2019"
"1641054","MR-BRAIN WWO        ",4018.00,"7/2/2019"
"1641055","MR-CERV SPINE WO    ",2750.00,"7/2/2019"
"1641056","MR-CERV SPINE W     ",3130.00,"7/2/2019"
"1641057","MR-THOR SPINE WO    ",2750.00,"7/2/2019"
"1641058","MR-THOR SPINE W     ",3130.00,"7/2/2019"
"1641059","MR-LUMB SPINE WO    ",2750.00,"7/2/2019"
"1641060","MR-LUMB SPINE W     ",3130.00,"7/2/2019"
"1641061","MR-CERV SPINE WWO   ",4018.00,"7/2/2019"
"1641062","MR-THOR SPINE WWO   ",4018.00,"7/2/2019"
"1641063","MR-LUMB SPINE WWO   ",4018.00,"7/2/2019"
"1641065","MR-PELVIS WO        ",2750.00,"7/2/2019"
"1641066","MR-PELVIS W         ",3130.00,"7/2/2019"
"1641067","MR-PELVIS WWO       ",4018.00,"7/2/2019"
"1641070","MRA-PELVIS WWO      ",9712.33,"7/2/2019"
"1651000","NM-TUMOR WH BODY 2DY",3608.00,"7/2/2019"
"1651030","NM-LYMPHATICS NODES ",3005.42,"7/2/2019"
"1651046","NM-GASTRIC EMPTYING ",3224.02,"7/2/2019"
"1651052","NM-GI BLOOD LOSS    ",2622.59,"7/2/2019"
"1651054","NM-MECKELS SCAN     ",2277.93,"7/2/2019"
"1651057","NM-BONE SCAN LMTD   ",1452.43,"7/2/2019"
"1651059","NM-BONE SCAN BODY   ",3579.36,"7/2/2019"
"1651060","NM-BONE SCAN 3 PHASE",3228.26,"7/2/2019"
"1651061","NM-BONE SCAN SPECT  ",3790.17,"7/2/2019"
"1651071","NM-MYOCARD SINGLE   ",3631.65,"7/2/2019"
"1651073","NM-MYOCRD SPECT SNGL",4834.33,"7/2/2019"
"1651074","NM-MYOCRD SPECT MULT",4834.33,"7/2/2019"
"1651078","NM-GATED BLD POOL SN",3347.65,"7/2/2019"
"1651087","NM-LUNG PERF PARTICU",1936.27,"7/2/2019"
"1651114","NM-KIDNEY VF NO PHRM",2894.40,"7/2/2019"
"1651116","NM-KID VF PHRM MULT ",4175.67,"7/2/2019"
"1651124","NM-TUMOR LOC MULTI  ",3303.95,"7/2/2019"
"1651127","NM-ABSCESS LOC LMTD ",5776.00,"7/2/2019"
"1651128","NM-ABSCESS LOC BODY ",5776.36,"7/2/2019"
"165113","R&B PEDIATRIC PVT   ",1677.00,"7/2/2019"
"1651143","NM-HEPATOBILIARY SYS",2712.13,"7/2/2019"
"1651144","NM-HEPATOBIL W PHARM",2712.13,"7/2/2019"
"1651146","NM-LUNG VENT PERFUS ",2762.46,"7/2/2019"
"1651147","NM-LUNG PERFUS DIFFR",2012.00,"7/2/2019"
"1651150","NM-THY UPT IMG W-BF ",3281.34,"7/2/2019"
"1651151","NM-THYROID IMG W-BF ",2132.95,"7/2/2019"
"1651152","NM-PAR PLAN THY IMG ",3151.19,"7/2/2019"
"1660003","HE-MANDIBLE 4VPLS DR",467.12,"7/2/2019"
"1660008","HE-FACIAL BNES 3V DR",478.39,"7/2/2019"
"1660009","HE-NASAL BONES DR   ",335.03,"7/2/2019"
"1660012","HE-ORBITS 4V DR     ",478.39,"7/2/2019"
"1660013","HE-SINUSES LTD DR   ",238.99,"7/2/2019"
"1660014","HE-SINUSES 3VPLUS DR",633.56,"7/2/2019"
"1660016","HE-SKULL LIMITED DR ",455.71,"7/2/2019"
"1660026","SP-NECK SOFT TISS DR",406.06,"7/2/2019"
"1660028","CH-RIB UNI PA CXR DR",592.07,"7/2/2019"
"1660030","CH-RIBS BI PA CXR DR",830.81,"7/2/2019"
"1660031","CH-STERNUM DR       ",414.68,"7/2/2019"
"1660032","CH-STRNOCLAV JNTS DR",318.81,"7/2/2019"
"1660034","SP-CERV SP 2TO3VW DR",453.68,"7/2/2019"
"1660035","SP-CERV SP 4TO5VW DR",754.42,"7/2/2019"
"1660036","SP-CRV SPNE 6VPLS DR",1086.56,"7/2/2019"
"1660038","SP-T SPINE 3 VIEW DR",639.35,"7/2/2019"
"1660042","SP-ENT SPN 2OR3 V DR",450.00,"7/2/2019"
"1660046","SP-LS SPN 2 TO 3V DR",453.68,"7/2/2019"
"1660047","SP-LS SPNE 4VPLUS DR",1864.60,"7/2/2019"
"1660048","SP-LS SPINE W BND DR",866.96,"7/2/2019"
"1660050","LE-PELVIS DR        ",552.30,"7/2/2019"
"1660053","SP-SI JNTS 3VPLUS DR",455.71,"7/2/2019"
"1660054","SP-SCRM COCCYX 2V DR",453.68,"7/2/2019"
"1660057","UE-CLAVICLE DR      ",406.00,"7/2/2019"
"1660059","UE-SCAPULA DR       ",406.06,"7/2/2019"
"1660061","UE-SHLDR 2VW PLUS DR",981.48,"7/2/2019"
"1660065","UE-HUMERUS DR       ",421.31,"7/2/2019"
"1660066","UE-ELBOW 2V DR      ",386.75,"7/2/2019"
"1660067","UE-ELBOW 3V DR      ",421.31,"7/2/2019"
"1660068","UE-FOREARM 2V DR    ",421.31,"7/2/2019"
"1660070","UE-WRIST 2V DR      ",386.75,"7/2/2019"
"1660071","UE-WRIST 3V PLUS DR ",1754.64,"7/2/2019"
"1660073","UE-HAND 3V DR       ",1096.50,"7/2/2019"
"1660074","UE-FINGER S 2VPLS DR",421.31,"7/2/2019"
"1660076","LE-HIP PV UN2OR3V DR",396.00,"7/2/2019"
"1660078","LE-HIP PLV BI 2V DR ",460.00,"7/2/2019"
"1660083","LE-FEMUR 2V DR      ",490.73,"7/2/2019"
"1660084","LE-KNEE 1 TO 2V DR  ",490.73,"7/2/2019"
"1660086","LE-KNEE 4V PLUS DR  ",1171.10,"7/2/2019"
"1660087","LE-KNEE BI AP STD DR",682.62,"7/2/2019"
"1660088","LE-TIB FIB 2V DR    ",490.73,"7/2/2019"
"1660091","LE-ANKLE 3VPLUS DR  ",2632.13,"7/2/2019"
"1660093","LE-FOOT 3V PLUS DR  ",842.61,"7/2/2019"
"1660094","LE-CALCANEUS 2PLS DR",387.76,"7/2/2019"
"1660095","LE-TOE S 2VPLUS DR  ",406.06,"7/2/2019"
"1660096","CH-ABD SER PA CXR DR",1316.09,"7/2/2019"
"1660130","UE-SHOULDER 2V BI DR",981.48,"7/2/2019"
"1660133","UE-ELBOW 3VW BI DR  ",421.31,"7/2/2019"
"1660134","UE-FOREARM 2VW BI DR",421.31,"7/2/2019"
"1660137","UE-WRIST 3VW BI DR  ",1754.64,"7/2/2019"
"1660139","UE-HAND 3VWS BI DR  ",1096.50,"7/2/2019"
"1660142","LE-FEMUR 2VW BI DR  ",490.73,"7/2/2019"
"1660143","LE-KNEE1TO2V BI DR  ",490.73,"7/2/2019"
"1660145","LE-KNEE 4VWPLS BI DR",1171.10,"7/2/2019"
"1660146","LE-TIB FIB 2V BI DR ",490.73,"7/2/2019"
"1660149","LE-ANKLE 3VWS BI DR ",2832.13,"7/2/2019"
"1660151","LE-FOOT 3VWPLS BI DR",1042.61,"7/2/2019"
"1660161","CH-CHEST 1V DR      ",1034.58,"7/2/2019"
"1660162","CH-CHEST 2V DR      ",1425.79,"7/2/2019"
"1660163","CH-CHEST 3V DR      ",1753.00,"7/2/2019"
"1660164","CH-CHEST 4V DR      ",1535.24,"7/2/2019"
"1660165","CH-ABDOMEN 1 VIEW DR",512.06,"7/2/2019"
"1660166","CH-ABDOMEN 2 VWS DR ",599.43,"7/2/2019"
"1660167","CH-ABDOMEN 3VWS DR  ",599.43,"7/2/2019"
"1663057","CTA-ABD ART W RUNOFF",3130.00,"7/2/2019"
"1663068","US-HEAD NECK SFT TIS",583.01,"7/2/2019"
"1663071","US-ABDOMEN COMP WO  ",1077.94,"7/2/2019"
"1663072","US-ABDOMEN LTD WO   ",835.09,"7/2/2019"
"1663073","US-ABDOMEN RETROPER ",1014.45,"7/2/2019"
"1663074","US-ABDOMEN RETRO LMT",560.70,"7/2/2019"
"1663077","US-PELVIS PREG      ",1082.54,"7/2/2019"
"1663082","US-FETAL BIO NONST  ",1007.27,"7/2/2019"
"1663087","US-TRANSVAGINAL     ",1096.50,"7/2/2019"
"1663089","US-PELVIS NON OB    ",2194.03,"7/2/2019"
"1663090","US-PELVIS NON OB FU ",445.14,"7/2/2019"
"1663091","US-SCROTUM          ",1107.23,"7/2/2019"
"1663113","US-CAROTID DPLX SCAN",1603.55,"7/2/2019"
"1663114","US-EXT VEINS DPLX WC",3457.83,"7/2/2019"
"1663116","US-LW EXT DPX ART UN",1979.92,"7/2/2019"
"1663119","US-EXT VEINS DPX LTD",2294.99,"7/2/2019"
"1663120","US-ABD RETROPER DPLX",1044.21,"7/2/2019"
