Hospital Name: Glendale Memorial Hospital and Health Center,,,,,,,,
OSHPD Facility No: 106190522,,,,,,,,
"Effective Date of Charges: May 1, 2018",,,,,,,,
CDM ,BILL DESCRIPTION,PRICE,0 Price Indicator,REV_CODE,AU,,,
0200028,MINI BEAD KIT,2322.69,,278,747410,,,
0200029,PROPATEN GRAFT 4-7MM X45CM,4078.01,,278,747410,,,
0200030,GFAFT JACKET 4X8,9202.12,,278,747000,,,
0200031,MESH LARGE CIRCLE PATCH,2269.5,,278,747000,,,
0200032,TITANIUM CLIPS 24 SMALL,48.01,,272,747410,,,
0200033,SHUNT SENSOR CDI500,882.97,,272,747000,,,
0200034,CARTER-THOMAS CLOSESURE,585.1,,272,747000,,,
0200035,SPATULA 5MM TIP,153.65,,272,747000,,,
0200036,45MM ARTICULATING ENDOSCOPIC,754.53,,272,747000,,,
0200037,INSUFFLATION TUBING,32.27,,272,747410,,,
0200038,SUMP CANNULA 5MMX32CM,70.21,,272,747410,,,
0200039,ANTI-FOG KIT,15.15,,272,747410,,,
0200040,GRIP HANDLE,271.27,,272,747410,,,
0200041,L-HOOK TIP,111.7,,272,747410,,,
0200042,EXPANDER KIT,8865.24,,270,747000,,,
0200043,ALEXIS WOUND RETRACTOR,277.65,,272,747410,,,
0200044,RIB SEGMENT,2319.14,,270,747000,,,
0200045,SLEEVE TROCAR 5X100MM,149.03,,270,747000,,,
0200046,BONE GRAFT VITOSS 1.2BLOCK,1196.8,,278,747410,,,
0200047,SUTURE CARTRIDGE PASSER,851.06,,270,747000,,,
0200048,SURGERY-ENT. (MAJOR),138,,360,742100,,,
0200049,EXPANDER KYPHOPAK,9202.12,,272,747000,,,
0200050,PROMOTE RF,55555.55,,275,747000,,,
0200051,QUICKFLEX XL,13475.17,,278,747000,,,
0200052,QUICKFLEX,13475.17,,278,747000,,,
0200053,DURATALACTIVE SINGLE COL,16041.66,,278,747410,,,
0200054,RIATA ADX,17730.49,,278,747000,,,
0200055,SURGERY-ENT. (MAJOR) SS,138,,360,742100,,,
0200056,OPTIM SDX,3014.18,,278,747410,,,
0200057,AICD DUAL CHAMBER,45833.33,,275,747410,,,
0200058,DURATA I ACTIVE DURAL COL,16041.66,,278,747000,,,
0200059,ZEPHYR XL DR,15857.44,,275,747410,,,
0200060,OPTIM SDX,3014.18,,278,747410,,,
0200061,ZEPHYR PULSE,15957.44,,275,747000,,,
0200062,SURGERY LEVEL 1 1ST 30MIN,4268,,360,742100,,,
0200063,SURGERY OBG\INPT,138,,360,742100,,,
0200064,SURGERY LEVEL 1 ADD 15MIN,1497,,360,742100,,,
0200065,SURGERY LEVEL 2 1ST 30MIN,5550,,360,742100,,,
0200066,SURGERY LEVEL 2 ADD 15MIN,1943,,360,742100,,,
0200067,SURGERY LEVEL 3 1ST 30MIN,7214,,360,742100,,,
0200068,SURGERY LEVEL 3 ADD 15MIN,2526,,360,742100,,,
0200069,SURGERY LEVEL 4 1ST 30MIN,9379,,360,742100,,,
0200070,SURGERY LEVEL 4 ADD 15MIN,3283,,360,742100,,,
0200071,SURGERY-OBG. (MAJOR) SS,138,,360,742100,,,
0200072,BIOCAR MITRAL VALVE 29MM,15277.77,,278,747410,,,
0200073,BIOCAR MITRAL VALVE 31MM,15277.77,,278,747410,,,
0200074,BIOCAR MITRAL VALVE 27MM,15277.77,,278,747410,,,
0200075,BIOCAR MITRAL VALVE 33MM,15277.77,,278,747410,,,
0200076,REFLEX CLIP APPLIER,343.61,,270,747410,,,
0200077,CORE TRUMPET,135.53,,272,747410,,,
0200078,PROPATEN GRAFT 6MMX80CM,8620.56,,278,747410,,,
0200079,PROPATEN GRAFT 6MMX50CM,5531.91,,278,747410,,,
0200080,PROPATEN GRAFT 8MMX80CM,8712.76,,278,747410,,,
0200081,PTFE PLEGERS 9.5MMX4.8MM,76.59,,270,747410,,,
0200082,SURGERY LEVEL 5 1ST 30MIN,12195,,360,742100,,,
0200083,SURGERY LEVEL 5 ADD 15MIN,4268,,360,742100,,,
0200084,SURGERY LEVEL 6 1ST 30MIN,15851,,360,742100,,,
0200085,SURGERY LEVEL 6 ADD 15MIN,5548,,360,742100,,,
0200086,SURGERY PER MINUTE NC,,1,99,742100,,,
0200087,D-58 TAPERED ROUTER 1.7MX16M,552.28,,272,747410,,,
0200088,4.0MM ROUND DIAMOND BUR,636.27,,272,747410,,,
0200089,SURGERY-OPTHO (MAJOR),138,,360,747410,,,
0200090,PERFECT PASSER SUTURE,920.21,,272,747410,,,
0200091,PERFECT PASSER,877.65,,272,747410,,,
0200092,OPUS MAGNUM,2446.8,,272,747410,,,
0200093,POWER PORT,2085.1,,278,747410,,,
0200094,CHOLANGIOGRAPY CATH,170.21,,272,747410,,,
0200095,HANDLE PROBE PLUS II,302.93,,272,747410,,,
0200096,RIGIDFIX BTB,1553.93,,272,747410,,,
0200097,SURGERY-OPTHO (MAJOR) S,138,,360,742100,,,
0200098,SUTURE LASSO 90,691.48,,272,747410,,,
0200099,MAMMOSITE CAVITY DEVICE,797.87,,272,747410,,,
0200100,LEAD SPRINT QUATTRO,17730.49,,278,747000,,,
0200101,SCREW LOCKING 4.5X30 MM,530.58,,278,747410,,,
0200102,HEAD HUMERAL,5567.37,,278,747410,,,
0200103,NASOPORE,990.1,,272,747410,,,
0200104,ELECTRODE COAG BALL,518.61,,272,747410,,,
0200105,SURGERY-PLASTIC (MAJOR),138,,360,742100,,,
0200106,LEAD LOCKING LLD#1,2304.94,,278,747410,,,
0200107,LEAD LOCKING LLD#2,2420.21,,278,747410,,,
0200108,SUTURE LASSO CURVED,744.68,,272,747410,,,
0200109,SCREW SET,1527.34,,272,747410,,,
0200110,CLEARS LASER KIT 14FR,7624.11,,272,747410,,,
0200111,EVICEL 2ML,1407.71,,278,747410,,,
0200112,AQUAMANTYS HANDLE,2028.36,,272,747410,,,
0200113,SURGERY-PLASTIC (MAJOR),138,,360,742100,,,
0200114,ECHELON 60 STAPLER,1176.64,,272,747000,,,
0200115,STAPLER RELOADS - VASCULAR,625.05,,272,747000,,,
0200116,STAPLER RELOADS - BOWEL,625.05,,272,747000,,,
0200117,TURBOSONICS MINI-FLARED,345.74,,270,747000,,,
0200118,CORSEAL SPRAY KIT,251.32,,270,747000,,,
0200119,GLAUCOMA VALVE,2109.92,,278,747410,,,
0200120,TUTOPLAST 1.5X1.5CM,1409.57,,278,747410,,,
0200121,SURGERY-UROLOGY (MAJOR),138,,360,742100,,,
0200122,SEAL DURASEAL SYS 5ML,2198.58,,272,747000,,,
0200123,APPLIC DURASEAL MICROMYST 15CM,595.74,,272,747000,,,
0200124,PISTOL GRIP HANDLE,542.55,,272,747000,,,
0200125,STRAIGHT DULL DOGS,73.82,,272,747000,,,
0200126,OBTRYX SYSTEM URETHRAL SUNG,3705.67,,278,747000,,,
0200127,BONE VITOSS 25X100X4MM 10CC,7309,,278,747000,,,
0200128,URCHIN HEART POSITIONER,2641.84,,272,747410,,,
0200129,BLAMKET WARMER STERIL,1551.11,,272,747410,,,
0200130,IMP GRAFT VASC,2278.72,,278,747410,,,
0200131,BIOCOR AORTIC VALVE 19MM,15833.33,,272,747410,,,
0200132,BIOCOR AORTIC VALVE 21MM,15833.33,,272,747410,,,
0200133,BIOCOR AORTIC VALVE 23MM,15833.33,,272,747410,,,
0200134,BIOCOR AORTIC VALVE 25MM,15833.33,,272,747410,,,
0200135,BIOCOR AORTIC VALVE 27MM,15833.33,,272,747410,,,
0200136,DIAMOND NEURO DRILL,599.09,,272,747410,,,
0200137,LEAD PACE ATRIAL UNIPOLAR TEMP,110.79,,272,747410,,,
0200138,DOP ECHO COMP STUDY ADDON,1618,,483,756000,,,
0200139,SURGERY-UROLOGY (MAJOR),138,,360,742100,,,
0200140,SPLIT ASH CATH 32CM,1675.53,,278,747410,,,
0200141,SPLIT ASH CATH 28CM,1675.53,,278,747410,,,
0200142,OIL SILKONE RETINAL,2632.97,,272,747410,,,
0200143,PERFLURON,1507.07,,272,747410,,,
0200144,CAROTID PATCH 6MMX75MM,502.65,,275,747410,,,
0200145,SPIRE DIALYSIS CATH 28CM,2494.68,,278,747410,,,
0200146,SPIRE DIALYSIS CATH 32CM,2494.68,,278,747410,,,
0200147,SURGERY STANDBY LVL I,199,,360,747410,,,
0200148,KYPHOPAK EXPRESS TRYA,13918.43,,272,747410,,,
0200149,CURRENT.DR PACEMAKER,45833.33,,275,747410,,,
0200150,HAMASHIELD VELOUR GRAFT,1432.18,,278,747410,,,
0200151,LEAD DURATA ACT SGL 65CM,15277.77,,278,747410,,,
0200152,LEAD CAPSUREFIX NOVUS POLY 45,2127.65,,278,747410,,,
0200153,LEAD CAPSURE FIX NOVUS 52CM,2127.65,,278,747410,,,
0200154,BLADE MARLIN WHITE 3.5MM,260.63,,272,747410,,,
0200155,BLADE MARLIN WHITE 4.2MM,260.63,,272,747410,,,
0200156,BUR OVAL LARGE 4.0MM,234.04,,272,747410,,,
0200157,ROUTER STERLING VORTEX 4.5MM,234.04,,272,747410,,,
0200158,BUR ARTHRO SPHERICAL 3.5MM,234.04,,272,747410,,,
0200159,TUBE ARTHO IN/OUT FLOW,218.08,,272,747410,,,
0200160,ENDO CATCH II SPEC POUCH 15MM,1123.29,,272,747410,,,
0200161,CRT DEFIB CONSULTA,63413.88,,278,747410,,,
0200162,FLOSEAL HEMOSTATIC 10ML,1675.53,,272,747410,,,
0200163,SCR DISTR STRL DISP 12MM,14,,278,747410,,,
0200164,INTRO PEELAWAY 10FRX23CM,27,,272,747410,,,
0200165,GWIRE ROSEN PTFE 0.035INX150CM,57,,272,747410,,,
0200166,GWIRE .045X4IN,59,,272,747410,,,
0200167,GWIRE STRT XFLPY .035INX150X20,75,,272,747410,,,
0200168,CATH GLAND BARTHOLIN LTX 5ML,102,,272,747410,,,
0200169,GWIRE STORQ STD STRT .035X180,255,,272,747410,,,
0200170,GWIRE PMG 18-60-COPE,275,,272,747410,,,
0200171,CATH GUIDE VISTA NR4 8FRX100CM,279,,272,747410,,,
0200172,GWIRE SS 3.2X1000MM,306,,272,747410,,,
0200173,GWIRE STORQ ANG S .035INX300CM,240,,272,747410,,,
0200174,GWIRE GRAD .035X145,366,,272,747410,,,
0200175,GWIRE BALL TIP SS 3X1000MM,372,,272,747410,,,
0200176,GWIRE CALIB 3.2X300M,397,,272,747410,,,
0200177,GWIRE IRONMAN 0.014INX300CM,426,,272,747410,,,
0200178,GWIRE S MIDWT 0.014INX300CM,426,,272,747410,,,
0200179,CATH KIT ON-Q SOAKER 6.5CM,638,,278,747410,,,
0200180,SCR CANN SHRT TH SS 3.0X23MM,747,,278,747410,,,
0200181,GWIRE IM SMTH TIP 3X1000,824,,272,747410,,,
0200182,INTRO EP 8.5FR SR0 CVD,931,,272,747410,,,
0200183,WIRE AND PIN PAC A,957,,272,747410,,,
0200184,CATH OCCL AOR PRUITT 12FRX24CM,1059,,272,747410,,,
0200185,CATH PICC GRSH SGL 8FR,1930,,278,747410,,,
0200186,LEAD DEL SYS ATTAIN LT,2399,,272,747410,,,
0200187,CATH US ATLANTIS ICE 9FRX110CM,2064,,272,747410,,,
0200188,SURGERY-NEURO,138,,360,742100,,,
0200189,CATH VEN CLOSURE 6FRX60CM,2466,,272,747410,,,
0200190,LIGASURE ADVANTAGE,2770.67,,272,747410,,,
0200191,DURAMAX CATH 28CM,1590.42,,272,747410,,,
0200192,DURAMAX CATH 32CM,1590.42,,272,747410,,,
0200193,DURAMAX CATH 40CM,1590.42,,272,747410,,,
0200194,SOLOGRIP II HANDPIECE,15753,,272,747410,,,
0200195,MESH 4X6 C.QUR,2232,,278,747410,,,
0200196,SURGERY-NEURO SHORT STA,138,,360,742100,,,
0200197,DURATA LEAD 7120Q/58CMM,15277.77,,278,747410,,,
0200198,ICD PROMOTE+ CRT-D  2 CONN,54861.11,,278,747410,,,
0200199,CAPSUREFIX NOVUS,2127.65,,278,747410,,,
0200200,SCREW LOCK TAP 3.5X2CM,627.65,,278,747410,,,
0200201,SCREW LOCK TAP 3.5X52CM,612.76,,278,747410,,,
0200202,SCREW LOCK TAP 3.5X70MM,691.48,,278,747410,,,
0200203,AORTIC PUNCH LONG 4MM,88.61,,272,747410,,,
0200204,SURGERY-OPN HEART (MAJOR),192,,360,742100,,,
0200205,CABLE STERNAL NEEDLE,1037.23,,272,747410,,,
0200206,RING ANNULOPLASTY MITRL 36MM,9923.07,,272,747410,,,
0200207,ACTIFUSE 5ML,4627.65,,278,747410,,,
0200208,ACTIFUSE 10ML,7801.41,,278,747410,,,
0200209,MAMOSITE BALLON 4X5CM,9751.77,,278,747410,,,
0200210,SECURA DR,47808.33,,278,747410,,,
0200211,PROCEED MESH,2899.5,,278,747410,,,
0200212,SURGERY-ORTHO,138,,360,742100,,,
0200213,GREAT WHITE BEND 4.2,324.46,,272,747410,,,
0200214,VORTEX 4.5 BUR,241.27,,272,747410,,,
0200215,3D MAX MESH LEFT,627.65,,278,747410,,,
0200216,3D MAX MESH RIGHT,627.65,,278,747410,,,
0200217,CANNULA SHILD NON-THRD 5X100,109.62,,272,747410,,,
0200218,CANNULA SHEILD 11X100MM,142.58,,272,747410,,,
0200219,CARDIAC LOOP REVEAL,12393.61,,278,747410,,,
0200220,SURGERY-ORTHO SHORT STA,138,,360,742100,,,
0200221,ESSURE PERM BIRTH CONTROL,5319.14,,278,747410,,,
0200222,TISSELL 2ML,652.12,,272,747410,,,
0200223,TISSEL 4ML,1093.61,,272,747410,,,
0200224,TISSEL 10ML,1788.29,,272,747410,,,
0200225,LEAD 7122Q/52,15277.77,,278,747410,,,
0200226,4.5MM SPHERICAL BUR,234.04,,272,747410,,,
0200227,PROBE LASER,744.68,,272,747410,,,
0200228,SILVERGLIDE BIPOLAR CORD,48.93,,272,747410,,,
0200229,GRIESHABER SCISSOR,957.44,,272,747410,,,
0200230,ENDO RETRACT,911.32,,272,747410,,,
0200231,CLOSUREFAST 7FR.X60CM,2819.14,,272,747410,,,
0200232,INTRODUCER SHEATH 7FR.X7CM,138.29,,272,747410,,,
0200233,LEAD PACEMAKER,13475.17,,278,747410,,,
0200234,"72"" MONITORING LINE",11.86,,272,747410,,,
0200235,BUR NEURO 3.0MM,672.71,,272,747410,,,
0200236,FISTULA PLUG 0.6X9.5,2770.85,,278,747410,,,
0200237,DISOSABLE GRASPER,232.13,,272,747410,,,
0200238,PROPATEN GRAFT 60X40,3439.71,,278,747410,,,
0200239,MOTOR NRV CONDUCT TEST EA,176,,922,747410,,,
0200240,LINEAR CUTTER 75MM,746.17,,272,747410,,,
0200241,LINEAR CUTTER 75MM RELOAD,397.87,,272,747410,,,
0200242,DRILL BIT WIRE PASS 1.3MM,636.27,,272,747410,,,
0200243,MACRPPLASIQUE IMPLANT,2632.97,,278,747410,,,
0200244,ENDOSCOPIC RIGID NEEDLE,159.57,,272,747410,,,
0200245,BIODOME FULL SCELRA,2819.14,,278,747410,,,
0200246,TRANSFUS BLD/BLD COMP,959,,391,742100,,,
0200247,MEDPOR PLUSS 20MM,2482.26,,272,747410,,,
0200248,TUNNELER SHEATH 16GAX12IN,376,,272,747410,,,
0200249,ON Q PUMP 400ML,1590,,272,747410,,,
0200250,ON Q EXPANSION KIT,1344,,272,747410,,,
0200251,CAROTID SHUNT INLYING,2360,,272,747410,,,
0200252,CAROTID SHUNT OUTLYING,700,,272,747410,,,
0200253,ACT,171,,305,742100,,,
0200254,SLING OBTURATOR GYNECARE,3740,,278,747410,,,
0200255,TENDRIL 52CM,3046.59,,278,747410,,,
0200256,DURATA 58CM,14784.94,,278,747410,,,
0200257,CATH KIT 2LUM STRT 11.5FRX19.5,437.14,,278,747410,,,
0200258,CATH KIT 2LUM STRT 11.5FRX19.5,437.14,,278,747410,,,
0200259,HNDL PROBE PISTOL FOOT,288.19,,272,747410,,,
0200260,LAP CHOLE TRAY,432.31,,272,747410,,,
0200261,ACT EACH ADDITIONAL,171,,305,742100,,,
0200262,TROCAR 11X100MM,168.01,,272,747410,,,
0200263,15X150MM TROCAR,281.77,,272,747410,,,
0200264,5X150MM TROCAR,109.62,,272,747410,,,
0200265,11X150MM TROCAR,142.58,,272,747410,,,
0200266,12X150MM TROCAR,142.58,,272,747410,,,
0200267,8X100MM BLAEDED TROCAR,127.68,,272,747410,,,
0200268,PACEMAKER ACCENT,13960.37,,275,747410,,,
0200269,LAP CHOLE TRAY,1306.11,,272,747410,,,
0200270,RICKHAM METAL 6MM,574.19,,278,747410,,,
0200271,GRAFT BONE KIT INFUSE MD,16817.2,,278,747410,,,
0200272,GRAFT BONE KIT INFUSE LG,13983.87,,278,747410,,,
0200273,VEIN KIT HARVEST ENDOSCOPIC,2777.78,,272,747410,,,
0200274,SCR CORT SS 4.5X56MM,56.83,,278,747410,,,
0200275,SCR CORT SS 4.5X54MM,56.83,,278,747410,,,
0200276,SCR CORT SS 4.5X32M,56.83,,278,747410,,,
0200277,SCR CORT SS 4.5X48MM,56.83,,278,747410,,,
0200278,SCR CORT SS 4.5X64MM,56.83,,278,747410,,,
0200279,SCR CORT SS 4.5X58MM,56.83,,278,747410,,,
0200280,SCR CORT SS 2.7X6MM,59.25,,278,747410,,,
0200281,SCR CORT TAP SS 1.5X16MM,75,,278,747410,,,
0200282,SCR CORT TAP 4.5X14MM,77.42,,278,747410,,,
0200283,SCR CORT TAP 4.5X16MM,77.42,,278,747410,,,
0200284,SCR CORT TAP 4.5X20MM,83.33,,278,747410,,,
0200285,SCR CORT FULL TH 4.5X26MM,86.02,,278,747410,,,
0200286,SCR BONE CORT FULL TH 4.5X34MM,87.15,,278,747410,,,
0200287,INTRAOP NERVE TEST PER HR,535,,740,742100,,,
0200288,SCR CORT TAP SS 3.5X45MM,89.68,,278,747410,,,
0200289,SCR CORT 4.5X38MM,92.37,,278,747410,,,
0200290,SCR CORT SS 4.5X36MM,92.37,,278,747410,,,
0200291,SCR CORT TAP 4.5X18MM,92.74,,278,747410,,,
0200292,SCR CORT TAP 4.5X22MM,96.02,,278,747410,,,
0200293,SCR CORT TAP SS 1.5X12MM,99.78,,278,747410,,,
0200294,SCR CORT TAP SS 1.5X14MM,99.78,,278,747410,,,
0200295,SOMATOSEN TSTNG UPP EXT,481,,922,742100,,,
0200296,SCR CORT TAP SS 2.7X20MM,99.78,,278,747410,,,
0200297,SCR BONE CORT FULL TH 4.5X46MM,102.15,,278,747410,,,
0200298,SCR BONE CORT 4.5X48MM,102.15,,278,747410,,,
0200299,SCR BONE CORT FULL TH 4.5X52MM,104.84,,278,747410,,,
0200300,SCR CORT SLD FULL TH 4.5X50MM,107.53,,278,747410,,,
0200301,SCR CORT TAP SS 1.5X11MM,108.66,,278,747410,,,
0200302,SCR CORT TAP SS 1.5X6MM,113.71,,278,747410,,,
0200303,ELECT STIMUL BRAIN 1ST HR,316,,740,742100,,,
0200304,SCR CORT TAP SS 1.5X9MM,113.71,,278,747410,,,
0200305,SCR CORT TAP SS 4.5X38MM,123.66,,278,747410,,,
0200306,SCR CORT TAP SS 4.5X36MM,123.66,,278,747410,,,
0200307,SCR PERIART LOCK 3.5X12MM,150.11,,278,747410,,,
0200308,SCR PERIART LOCK 3.5X14MM,150.11,,278,747410,,,
0200309,SCR TI 2X10MM,166.67,,278,747410,,,
0200310,SCR BONE CORT FULL TH 4.5X42MM,177.42,,278,747410,,,
0200311,ELECT STIMUL BRAIN ADD HR,316,,740,742100,,,
0200312,SPINT QUATTRO 6935-65,17730.49,,278,747410,,,
0200313,AICD VITUSOS II DR,42752.68,,278,747410,,,
0200314,GRIESHABER ILM FORCEP,682.79,,272,747410,,,
0200315,BUR ELITE 5MM ROUND,665.32,,272,747410,,,
0200316,ALEXIS WOUND RET. MEDIUM,161.29,,272,747410,,,
0200317,TROCAR THREADED 5X100MM,109.62,,272,747410,,,
0200318,TROCAR THREADED 11X100MM,142.58,,272,747410,,,
0200319,TROCAR THREADED 12X100MM,142.58,,272,747410,,,
0200320,CLOSUREFAST 7FR.X100CM,2819.14,,272,747410,,,
0200321,TROCAR NON-THREADED 5X100MM,129.3,,272,747410,,,
0200322,TROCAR NON-THREADED 11X100MM,168.11,,272,747410,,,
0200323,TROCAR NON-THREADED 12X100MM,168.11,,272,747410,,,
0200324,TROCAR NON-THREADED 15X100MM,281.77,,272,747410,,,
0200325,TROCAR BLADED GELPORT 12X100MM,257.15,,272,747410,,,
0200326,TROCAR GELPORT 12X130MM,257.15,,272,747410,,,
0200327,TROCAR W/O BLADE 5X100MM,129.3,,272,747410,,,
0200328,INSUFFLATION NEEDLE 13GAX120MM,65.05,,272,747410,,,
0200329,MOTOR NRV CONDUCT TEST EA,168,,922,742100,,,
0200330,INSUFFLATION NEEDLE 13GAX150MM,65.05,,272,747410,,,
0200331,ACCESS NON-THREADED 5X150MM,129.3,,272,747410,,,
0200332,ACCESS NON-THREADED 12X150MM,170.37,,272,747410,,,
0200333,SCR TI 2.4X6MM,188.17,,278,747410,,,
0200334,SCR C-DR DRILL 1.5X4MM,215.05,,278,747410,,,
0200335,SCR C-DR DRILL 1.5X5MM,215.05,,278,747410,,,
0200336,SCR WIRE 2.4X16MM,215.05,,278,747410,,,
0200337,AUDITOR EVOKE POTENT COMP,236,,471,742100,,,
0200338,SCR X-DRIVE HI TORQ 1.5X4MM,268.82,,278,747410,,,
0200339,DIL SET RENAL 8-10FR W/SHEATH,241.94,,270,747410,,,
0200340,DIL SHEATH AMPLTZ 8-30FR,1206.45,,270,747410,,,
0200341,GRAFT VASC TW RING 6MMX80X80CM,4727.6,,278,747410,,,
0200342,MAGALLAN ONE SOURCE KIT,1612.9,,272,742100,,,
0200344,BLDE SAW OSCI MICRO 60X15.7MM,70.43,,270,747410,,,
0200345,EEG DURING SURGERY,1897,,740,742100,,,
0200346,BLDE SAW OSCI MICRO 60X31.5MM,70.43,,270,747410,,,
0200347,BLDE SAW AGG 86X19.5MM,121.94,,270,747410,,,
0200348,BLDE SAW OSCI LCS 25MM,741.94,,270,747410,,,
0200349,SCR PERIART LOCK 2.4X14MM,353.76,,278,747410,,,
0200350,SCR BONE 2.7X16MM,395.7,,278,747410,,,
0200351,SCR BONE RAD TI 2.3X20MM,395.7,,278,747410,,,
0200352,EMG CRAN NRV UNI,292,,922,742100,,,
0200353,SCR BONE RAD TI 2.3X26MM,395.7,,278,747410,,,
0200354,SCR BONE RAD TI 2.3X24MM,419.35,,278,747410,,,
0200355,SCR LOCK 3.5X34MM,439.46,,278,747410,,,
0200356,SCR LOCK 3.5X46MM,439.46,,278,747410,,,
0200357,SCR PERIART LOCK 2.4X20MM,439.46,,278,747410,,,
0200358,SCR LOCK 3.5X30MM,439.46,,278,747410,,,
0200359,SCR PERIART LOCK 3.5X26MM,439.46,,278,747410,,,
0200360,EMG CRAN NRV BIL,292,,922,742100,,,
0200361,SCR LOCK 3.5X28MM,439.46,,278,747410,,,
0200362,SCR PERIART LOCK 2.4X18MM,439.46,,278,747410,,,
0200363,SCR PERIART LOCK 3.5X36MM,439.46,,278,747410,,,
0200364,SCR BONE LOCK 2.3X24MM,451.61,,278,747410,,,
0200365,SCR BONE TAP NG2 6.5X35MM,455.59,,278,747410,,,
0200366,SCR PERIART LOCK 3.5X55MM,455.59,,278,747410,,,
0200367,SCR BONE 2.7X12MM,478.49,,278,747410,,,
0200368,SCR V-LOCK 90DEG 32MM,524.19,,278,747410,,,
0200369,SCR INNER SHERPA,840.86,,278,747410,,,
0200370,PIN HEX HEAD TTL KNEE,397.85,,270,747410,,,
0200371,PIN FIXATION TEMP SYN,740.32,,270,747410,,,
0200372,PIN FIX 3.2MM,833.33,,270,747410,,,
0200373,PIN FIX SGL,1478.49,,270,747410,,,
0200374,PIN HEMORRHAGE OCCL,1814.52,,270,747410,,,
0200375,PIN HEADLESS KNEE 1/8IN,1824.37,,270,747410,,,
0200376,NDL BIOPSY MAGNUM 18GX16CM,90.7,,270,747410,,,
0200377,NDL BIOPSY MAGNUM 18GX20CM,110.22,,270,747410,,,
0200378,EMG 2 EXTREMITIES,734,,922,742100,,,
0200379,PLUG MESH HERNIA ONLAY MD,688.17,,278,747410,,,
0200380,PLUG MESH HERNIA ONLAY LG,688.17,,278,747410,,,
0200381,PLUG MESH HERNIA ONLAY XL,741.94,,278,747410,,,
0200382,ELEC RAD LOOP 5X5MM,58.01,,270,747410,,,
0200383,ELEC RAD LOOP 25X10MM,58.01,,270,747410,,,
0200384,INTRO SHEATH SAFE 7FRX12CM,279.57,,272,747410,,,
0200385,INTRO SHEATH SAFE 11FR,1747.31,,272,747410,,,
0200386,SOMATOSEN TSTNG LOW EXT,481,,922,742100,,,
0200387,REPRO BLDE SAW 19.5X1.27X86MM,64.52,,272,747410,,,
0200388,BLDE SAW 19.5X1.27X86MM,290.32,,272,747410,,,
0200390,BUR RND DMD 2.0MM,580.65,,272,747410,,,
0200391,BUR FLUTE RND 2.0MM,580.65,,272,747410,,,
0200392,BUR SURG RND FLUTE STRL 6.0MM,580.65,,272,747410,,,
0200393,BUR FLUTE RND 3.0MM,580.65,,272,747410,,,
0200394,C MOTOR EVOKED UPP EXTREM,291,,922,742100,,,
0200395,BUR FLUTE RND 4.0MM,598.06,,272,747410,,,
0200396,NDL PACK SEXTANT TROCAR 2PK,1238.17,,278,747410,,,
0200397,ROD SPIN STRT SMTH TI 5.5X510,1289.78,,278,747410,,,
0200398,RETRV SUT SM DISP YEL,204.3,,272,747410,,,
0200399,RETRV SUT DISP MD,204.3,,272,747410,,,
0200400,CATH KIT 2LUM CVD 11.5FRX19.5,375.04,,278,747410,,,
0200401,CATH KIT 2LUM CVD 11.5FRX19.5,422.11,,278,747410,,,
0200402,C MOTOR EVOKED LOW EXTREM,291,,922,742100,,,
0200403,CATH KIT NIAGARA STRT 12FRX20,417.74,,278,747410,,,
0200404,BLDE TREPHINE CORING DISP 11MM,2123.66,,272,747410,,,
0200405,ICD VIRTUOSO VR,39650.54,,275,747410,,,
0200406,ICD VITALITY 2 CHMBR,43336.02,,275,747410,,,
0200407,ICD ATLAS PLUS II DR,47244.62,,275,747410,,,
0200408,ICD CURRENT DR 36,47244.62,,275,747410,,,
0200409,ICD CRT CONTAK RENEWAL,55483.87,,275,747410,,,
0200410,AICD LEAD SGL COIL,17730.5,,278,747410,,,
0200411,ICD VIRTUOSO DR,56182.8,,275,747410,,,
0200412,ICD PROMOTE CRT-D,72782.26,,275,747410,,,
0200413,CRT DEFIB CONCERTO,79549.73,,275,747410,,,
0200414,GWIRE LUGE MOD SUPPORT 300 5PK,408.6,,272,747480,,,
0200415,GWIRE WIGGLE 0.014INX300X30CM,483.87,,272,747480,,,
0200416,GWIRE AMPZ SS .035INX145CM,134.47,,272,747480,,,
0200417,GWIRE AMPLTZ .035INX260CM,214.41,,272,747480,,,
0200418,SHEATH GUIDE MP 6FRX45CM,430.11,,272,747480,,,
0200419,SHEATH GUIDE HS 6FRX45CM,430.11,,272,747480,,,
0200420,LEAD LT VENT VENOUS,9166.66,,278,747410,,,
0200421,UNIFUSE CATH 5F X135X10,946.24,,278,747480,,,
0200422,MCRO MEWI INFSIN CATH 0.018 15,1048.39,,278,747480,,,
0200423,ELEC LIGASURE XTD,1041.56,,270,747410,,,
0200424,HANDPC LIGASURE ATLAS 37CM,2016.13,,270,747410,,,
0200425,ELEC LIGASURE ATLAS HND 20CM,2016.13,,270,747410,,,
0200426,ELEC LIGASURE 10MM,2078.82,,270,747410,,,
0200427,ELEC LIGASURE 5MM,2251.07,,270,747410,,,
0200428,SPRAY SET TISSOMAT,358.44,,270,747410,,,
0200429,SPRAY SET VITAGEL DISP,2451.61,,270,747410,,,
0200430,"PROSTHEIS, PENILE INFLATAB",0,2,278,747410,,,
0200431,CANNULA SUMP UNIV+ 5MMX12IN,70.97,,272,747410,,,
