NANTUCKET COTTAGE HOSPITAL STANDARD CHARGES,,
Charges Effective: Oct-2018 (subject to change),,
* I.C. charges - prices vary based on individual consideration,,
Charge Code,Description,Charge
32000196,HC RADEX ABD COMPL AQT ABD W/S/E/D VIEWS 1 VIEW CH,$628.00
32000195,HC RADEX ABDOMEN COMPL W/DCBTS&/ERC VIEWS,$586.00
32000193,HC RADEX ABDOMEN 1 ANTEROPOSTERIOR VIEW,$437.00
32000192,HC RADEX TOE MINIMUM 2 VIEWS,$442.00
32000191,HC RADEX TOE MINIMUM 2 VIEWS (LT),$442.00
32000190,HC RADEX TOE MINIMUM 2 VIEWS (RT),$442.00
32000189,HC RADEX CALCANEUS MINIMUM 2 VIEWS,$484.00
32000188,HC RADEX CALCANEUS MINIMUM 2 VIEWS (LT),$484.00
32000187,HC RADEX CALCANEUS MINIMUM 2 VIEWS (RT),$484.00
32000186,HC RADEX FOOT COMPLETE MINIMUM 3 VIEWS,$484.00
32000185,HC RADEX FOOT COMPLETE MINIMUM 3 VIEWS (LT),$484.00
32000184,HC RADEX FOOT COMPLETE MINIMUM 3 VIEWS (RT),$484.00
32000183,HC RADIOLOGIC EXAMINATION FOOT 2 VIEWS,$396.00
32000182,HC RADIOLOGIC EXAMINATION FOOT 2 VIEWS (LT),$395.00
32000181,HC RADIOLOGIC EXAMINATION FOOT 2 VIEWS (RT),$395.00
32000180,HC RADEX ANKLE ARTHROGGRAPHY RS&I,"$1,232.00"
32000177,HC RADEX ANKLE COMPLETE MINIMUM 3 VIEWS,$508.00
32000176,HC RADEX ANKLE COMPLETE MINIMUM 3 VIEWS (LT),$508.00
32000175,HC RADEX ANKLE COMPLETE MINIMUM 3 VIEWS (RT),$508.00
32000174,HC RADIOLOGIC EXAMINATION ANKLE 2 VIEWS,$426.00
32000173,HC RADIOLOGIC EXAMINATION ANKLE 2 VIEWS (LT),$426.00
32000172,HC RADIOLOGIC EXAMINATION ANKLE 2 VIEWS (RT),$426.00
32000170,HC RADEX LOWER EXTREMITY INFANT MINIMUM 2 VIEWS,$420.00
32000167,HC RADIOLOGIC EXAMINATION TIBIA & FIBULA 2 VIEWS,$538.00
32000166,HC RADIOLOGIC EXAMINATION TIBIA & FIBULA 2 VIEWS (LT),$538.00
32000165,HC RADIOLOGIC EXAMINATION TIBIA & FIBULA 2 VIEWS (RT),$538.00
32000164,HC RADIOLOGIC EXAM KNEE ARTHROGRAPHY RS&I,"$1,497.00"
32000161,HC RADIOLOGIC EXAM BOTH KNEES STANDING ANTEROPOST,$472.00
32000160,HC RADIOLOGIC EXAM KNEE COMPLETE 4/MORE VIEWS,$616.00
32000159,HC RADIOLOGIC EXAM KNEE COMPLETE 4/MORE VIEWS (LT),$616.00
32000158,HC RADIOLOGIC EXAM KNEE COMPLETE 4/MORE VIEWS (RT),$616.00
32000157,HC RADIOLOGIC EXAMINATION KNEE 3 VIEWS,$566.00
32000156,HC RADIOLOGIC EXAMINATION KNEE 3 VIEWS (LT),$566.00
32000155,HC RADIOLOGIC EXAMINATION KNEE 3 VIEWS (RT),$566.00
32000154,HC RADIOLOGIC EXAMINATION KNEE 1/2 VIEWS,$434.00
32000153,HC RADIOLOGIC EXAMINATION KNEE 1/2 VIEWS (LT),$434.00
32000152,HC RADIOLOGIC EXAMINATION KNEE 1/2 VIEWS (RT),$434.00
32000141,HC RADEX HIP ARTHROGRAPHY RS&I,"$1,175.00"
32000131,HC RADEX FINGR MINIMUM 2 VIEWS,$460.00
32000130,HC RADEX FINGR MINIMUM 2 VIEWS (LT),$461.00
32000129,HC RADEX FINGR MINIMUM 2 VIEWS (RT),$461.00
32000128,HC RADEX HAND MINIMUM 3 VIEWS,$511.00
32000127,HC RADEX HAND MINIMUM 3 VIEWS (LT),$511.00
32000126,HC RADEX HAND MINIMUM 3 VIEWS (RT),$511.00
32000125,HC RADEX HAND 2 VIEWS,$469.00
32000124,HC RADEX HAND 2 VIEWS (LT),$470.00
32000123,HC RADEX HAND 2 VIEWS (RT),$470.00
32000122,HC RADEX WRIST ARTHROGRAPHY RS&I,"$1,459.00"
32000119,HC RADEX WRIST COMPLETE MINIMUM 3 VIEWS,$538.00
32000118,HC RADEX WRIST COMPLETE MINIMUM 3 VIEWS (LT),$538.00
32000117,HC RADEX WRIST COMPLETE MINIMUM 3 VIEWS (RT),$538.00
32000116,HC RADEX WRIST 2 VIEWS,$538.00
32000115,HC RADEX WRIST 2 VIEWS (LT),$538.00
32000114,HC RADEX WRIST 2 VIEWS (RT),$538.00
32000112,HC RADEX UPPER EXTREMITY INFANT MINIMUM 2 VIEWS,$410.00
32000109,HC RADEX FOREARM 2 VIEWS,$496.00
32000108,HC RADEX FOREARM 2 VIEWS (LT),$496.00
32000107,HC RADEX FOREARM 2 VIEWS (RT),$496.00
32000106,HC RADEX ELBOW ARTHROGRAPHY RS&I,"$1,182.00"
32000103,HC RADEX ELBOW COMPLETE MINIMUM 3 VIEWS,$522.00
32000102,HC RADEX ELBOW COMPLETE MINIMUM 3 VIEWS (LT),$522.00
32000101,HC RADEX ELBOW COMPLETE MINIMUM 3 VIEWS (RT),$522.00
32000100,HC RADEX ELBOW 2 VIEWS,$531.00
32000099,HC RADEX ELBOW 2 VIEWS (LT),$531.00
32000098,HC RADEX ELBOW 2 VIEWS (RT),$531.00
32000097,HC RADEX HUMERUS MINIMUM 2 VIEWS,$523.00
32000096,HC RADEX HUMERUS MINIMUM 2 VIEWS (LT),$523.00
32000095,HC RADEX HUMERUS MINIMUM 2 VIEWS (RT),$523.00
32000094,HC RADEX A-C JOINTS BI W/WO WEIGHTED DISTRCJ,$535.00
32000093,HC RADEX SHOULDER ARTHROGRAPHY RS&I,"$1,376.00"
32000090,HC RADEX SHOULDER COMPLETE MINIMUM 2 VIEWS,$551.00
32000089,HC RADEX SHOULDER COMPLETE MINIMUM 2 VIEWS (LT),$552.00
32000088,HC RADEX SHOULDER COMPLETE MINIMUM 2 VIEWS (RT),$552.00
32000087,HC RADEX SHOULDER 1 VIEW,$482.00
32000086,HC RADEX SHOULDER 1 VIEW (LT),$482.00
32000085,HC RADEX SHOULDER 1 VIEW (RT),$482.00
32000084,HC RADEX CLAVICLE COMPLETE,$442.00
32000083,HC RADEX CLAVICLE COMPLETE (LT),$442.00
32000082,HC RADEX CLAVICLE COMPLETE (RT),$442.00
32000073,HC RADEX SACRUM & COCCYX MINIMUM 2 VIEWS,$573.00
32000072,HC RADIOLOGIC EXAM SACROILIAC JOINTS 3/MORE VIEWS,$663.00
32000070,HC RADIOLOGIC EXAM PELVIS COMPL MINIMUM 3 VIEWS,$552.00
32000069,HC RADIOLOGIC EXAMINATION PELVIS 1/2 VIEWS,$523.00
32000068,HC RADEX SPINE LUMBOSACRAL ONLY BENDING 2/3 VIEWS,$654.00
32000067,HC RADEX SPINE LUMBSCRL COMPL W/BENDING VIEWS MIN 6,"$1,087.00"
32000066,HC RADEX SPINE LUMBOSACRAL MINIMUM 4 VIEWS,$625.00
32000065,HC RADEX SPINE LUMBOSACRAL 2/3 VIEWS,$625.00
32000063,HC RADEX SPINE THORACOLUMBAR JUNCTION MIN 2 VIEWS,$625.00
32000062,HC RADEX SPINE THORACIC MINIMUM 4 VIEWS,$659.00
32000061,HC RADEX SPINE THORACIC 3 VIEWS,$625.00
32000060,HC RADEX SPINE THORACIC 2 VIEWS,$625.00
32000058,HC RADEX SPINE CERVICAL 6 OR MORE VIEWS,$968.00
32000057,HC RADEX SPINE CERVICAL 4 OR 5 VIEWS,$848.00
32000056,HC RADEX SPINE CERVICAL 3 VIEWS OR LESS,$646.00
32000055,HC RADEX SPINE 1 VIEW SPECIFY LEVEL,$550.00
32000053,HC RADEX STERNOCLAVICULAR JT/JTS MINIMUM 3 VIEWS,$542.00
32000052,HC RADEX STERNUM MINIMUM 2 VIEWS,$542.00
32000051,HC RADEX RIBS BI W/POSTEROANT CH MINIMUM 4 VIEWS,$680.00
32000050,HC RADEX RIBS BILATERAL 3 VIEWS,$487.00
32000049,HC RADEX RIBS UNI W/POSTEROANT CH MINIMUM 3 VIEWS,$562.00
32000048,HC RADEX RIBS UNILATERAL 2 VIEWS,$626.00
32000047,HC RADEX RIBS UNILATERAL 2 VIEWS (LT),$626.00
32000046,HC RADEX RIBS UNILATERAL 2 VIEWS (RT),$626.00
32000039,HC RADIOLOGIC EXAMINATION NECK SOFT TISSUE,$550.00
32000036,HC RADEX TEMPOROMANDBLE JT OPN & CLSD MOUTH BILAT,$620.00
32000035,HC RADEX TEMPOROMANDBLE JT OPN & CLSD MOUTH UNILAT,$284.00
32000031,HC RADIOLOGIC EXAM SKULL COMPLETE MINIMUM 4 VIEWS,"$1,000.00"
32000030,HC RADIOLOGIC EXAMINATION SKULL 4/> VIEWS,$687.00
32000028,HC RADEX SINUSES PARANASAL COMPL MINIMUM 3 VIEWS,$550.00
32000025,HC RADEX SINUSES PARANASAL <3 VIEWS,$455.00
32000022,HC RADEX ORBITS COMPLETE MINIMUM 4 VIEWS,$642.00
32000013,HC RADEX NASAL BONES COMPLETE MINIMUM 3 VIEWS,$550.00
32000012,HC RADEX FACIAL BONES COMPLETE MINIMUM 3 VIEWS,$902.00
32000011,HC RADEX FACIAL BONES < 3 VIEWS,$687.00
32000007,HC RADEX MASTOIDS COMPL MINIMUM 3 VIEWS PR SIDE,$721.00
32000006,HC RADIOLOGIC EXAM MASTOIDS < 3 VIEWS PER SIDE,$508.00
32000005,HC RADIOLOG EXAM MANDIBLE COMPL MINIMUM 4 VIEWS,$597.00
32000004,HC RADIOLOGIC EXAMINATION MANDIPLE PRTL <4 VIEWS,$447.00
32000003,HC RADIOLOGIC EXAMINATION EYE DETECT FOREIGN BODY,$380.00
31000694,HC CALR GENE ANALYSIS COMMON VARIANTS IN EXON 9,$781.00
31000691,HC BRCA1&BRCA2 FULL SEQ ANALYS/FULL DUP/DEL ANALYS,I.C.
31000224,HC MGH HLA II TYPING 1 LOC HR (91),$916.00
31000201,HC UNLISTED MOLELCULAR PATHOLOGY PROCEDURE,"$2,730.00"
31000200,HC UNLIS MISC PATH,$54.00
31000191,HC FETAL CONGENITAL ABNOR ASSAY FOUR ANAL,$39.00
31000190,HC FETAL CONGENITAL ABNOR ASSAY THREE ANAL,$513.00
31000158,HC IMCYTCHM TISS IMMUNOPROXIDASE EA ANTIBODY,$304.00
31000122,HC CHRMSM COUNT 15-20 CLL 2KARYOTYP BANDING,"$1,069.00"
31000107,HC TISS CUL NON-NEO DISORDERS LYMPHOCYTE,$909.00
31000104,HC FLOW CYTOMETRY INTERPJ 9-15 MARKERS,$195.00
31000102,HC FLOW CYTOMETRY CELL SURF MARKER TECHL ONLY EA (91),$145.00
31000101,HC FLOW CYTOMETRY CELL SURF MARKER TECHL ONLY EA,$145.00
31000099,HC FLOW CYTOMETRY CELL SURF MARKER TECHL ONLY 1ST,$124.00
31000085,HC CYTP SMRS ANY OTH SRC SCR&INTERPJ,$181.00
31000073,HC SEX CHROMATIN IDENTIFICATION BARR BODIES,$130.00
31000070,HC CYTP INSITU HYBRID URINE SPEC 3-5 PROBES EA MNL,$94.00
31000026,HC CYTOGENETICS&MOLEC CYTOGENETICS INTERP&REP,$62.00
31000007,HC MOLECULAR PATHOLOGY PROCEDURE LEVEL 6,"$3,068.00"
31000005,HC MOLECULAR PATHOLOGY PROCEDURE LEVEL 4,"$1,060.00"
31000004,HC MOLECULAR PATHOLOGY PROCEDURE LEVEL 3,$851.00
31000003,HC MOLECULAR PATHOLOGY PROCEDURE LEVEL 2,$823.00
31000002,HC MOLECULAR PATHOLOGY PROCEDURE LEVEL 1,$578.00
30003340,HC PRESUMPTIVE DRUG TEST BY INSTRUMENT CHEMISTRY ANALYZER,$451.00
30003339,HC PRESUMPTIVE DRUG TEST READ BY INSTRUMENT ASSISTED DIRECT OPTICAL OBSERVATION,$113.00
30003332,HC NEWBORN METABOLIC SCREENING,$202.00
30003058,HC MASS SPECT&TANDEM MASS SPECT NONDRG ANAL NES EA,$146.00
30003057,HC COL-CHR/MS NONDRUG ANALYTE NES QUAL/QUAN EA SPEC,$224.00
30003055,HC OBSTETRIC PANEL,$693.00
30003013,HC COMPLEMENT ANTIGEN EACH COMPONENT (91),$82.00
30002963,HC DRUG SCREEN ANALGESICS NON-OPIOID 1 OR 2 (ACETAMINOPHEN),$543.00
30002960,HC NICOTINE (ALKALOIDS NOT OTHERWISE SPECIFIED),$131.00
30002957,HC DRUG SCREEN QUANT DIPROPYLACETIC ACID TOTAL,$97.00
30002871,HC DRUG SCREENING FENTANYL,$543.00
30002864,HC DRUG SCREENING BENZODIAZEPINES 13 OR MORE,"$1,129.00"
30002863,HC DRUG SCREENING BENZODIAZEPINES 1-12,$835.00
30002862,HC DRUG SCREENING BARBITURATES,$543.00
30002852,HC ANTIDEPRESSANTS TRICYCLIC OTHER CYCLICALS 1 OR 2,$299.00
30002846,HC DRUG SCREEN ANALGESICS NON-OPIOID 1 OR 2,$543.00
30002837,HC ALCOHOL (QUANTITATIVE ALCOHOLS),$543.00
30002829,HC DRUG SCREEN QUANTITATIVE DIGOXIN TOTAL,$87.00
30002751,HC ANTIBODY BORRELIA RELAPSING FEVER (91),$115.00
30002297,HC HER ANAPLASMA DET PCR,$254.00
30002282,HC BABESIA MICROTITER DNA PCR,$254.00
30001866,HC EVEROLIMUS,$65.00
30001852,HC IADNA TRICHOMONAS VAGINALIS AMPLIFIED PROBE TECH,$223.00
30001681,HC DRUG SCREEN QUANT ZONISAMIDE,$193.00
30001678,HC DRUG SCRN QUAN MYCOPHENOLATE,$118.00
30001677,HC DRUG SCRN QUAN LEVETIRACETAM,$127.00
30001676,HC DRUG SCREEN QUAN LAMOTRIGINE,$114.00
30001675,HC DRUG SCREEN QUANT GABAPENTIN,$226.00
30001674,HC DRUG SCREEN QUANT CLOZAPINE,$158.00
30001409,HC UNLISTED REPRODUCTIVE MEDICINE LAB PROCEDURE,$366.00
30001405,HC IADNA NOS QUANTIFICATION EACH ORGANISM,$366.00
30001392,HC ANTIBODY JOHN CUNNINGHAM VIRUS,$115.00
30001388,HC UNLISTED HEMATOLOGY & COAGULATION PROCEDURE,$38.00
30001382,HC VOLUME MEASUREMENT TIMED COLLECTION EACH,$24.00
30001381,HC URINE PREGNANCY TEST VISUAL COLOR CMPRSN METHS,$63.00
30001379,HC URINALYSIS MICROSCOPIC ONLY,$17.00
30001376,HC URNLS DIP STICK/TABLET RGNT AUTO W/O MICROSCOPY,$30.00
30001375,HC URNLS DIP STICK/TABLET RGNT NON-AUTO W/O MICRSCP,$23.00
30001374,HC URNLS DIP STICK/TABLET REAGENT AUTO MICROSCOPY,$45.00
30001373,HC URINLS DIP STICK/TABLET REAGNT NON-AUTO MICRSCPY,$34.00
30001369,HC LEUKOCYTE ASSMT FECAL QUAL/SEMIQUANTITATIVE,$62.00
30001361,HC NFCT AGNT GENOTYP NUCLEIC ACID HEPATITIS C VIRUS,$543.00
30001357,HC IAADIADOO STREPTOCOCCUS GROUP A,$71.00
30001347,HC IADNA MULTIPLE ORGANISMS AMPLIFIED PROBE TQ,$293.00
30001345,HC IADNA NOS AMPLIFIED PROBE TQ EACH ORGANISM (91),$147.00
30001344,HC IADNA NOS AMPLIFIED PROBE TQ EACH ORGANISM,$147.00
30001330,HC IADNA NEISSERIA GONORRHOEAE AMPLIFIED PROBE TQ,$147.00
30001320,HC IADNA MYCOBACTERIA TUBERCULOSIS AMP PRB,$256.00
30001309,HC IADNA HIV-1 QUANT & REVERSE TRANSCRIPTION,$321.00
30001300,HC IADNA HERPES SOMPLX VIRUS AMPLIFIED PROBE TQ,$475.00
30001295,HC IADNA HEPATITIS C QUANT & REVERSE TRANSCRIPTION,$416.00
30001294,HC IADNA HEPATITIS C AMPLIFIED PROBE&REVRSE TRANSCR,$213.00
30001292,HC IADNA HEPATITIS B VIRUS QUANTIFICATION,$241.00
30001291,HC IADNA HEPATITIS B VIRUS AMPLIFIED PROBE TQ,$318.00
30001285,HC INFECTIOUS AGENT DNA/RNA INFLUENZA 1ST 2 TYPES,$482.00
30001282,HC IADNA ENTEROVIRUS AMPLIF PROBE & REVRSE TRNSCRIP,$219.00
30001281,HC IADNA CYTOMEGALOVIRUS QUANTIFICATION,$244.00
30001277,HC INF AGENT DET NUCLEIC ACID CLOSTRIDIUM AMP PROBE,$219.00
30001275,HC IADNA CHLAMYDIA TRACHOMATIS AMPLIFIED PROBE TQ,$147.00
30001265,HC IADNA BORRELIA BURGDORFERI AMPLIFIED PROBE TQ,$147.00
30001257,HC IAAD EIA MULT STEP METHOD NOS EACH ORGANISM,$89.00
30001255,HC IAAD EIA SHIGA-LIKE TOXIN,$91.00
30001254,HC IAAD EIA ROTAVIRUS,$138.00
30001249,HC IAAD EIA HIV-1,$133.00
30001248,HC IAAD EIA HIV-1 AG W/HIV-1 & HIV-2 ANTBDY SINGLE,$207.00
30001245,HC IAAD EIA HEPATITIS BE ANTIGEN,$75.00
30001243,HC IAAD EIA HEPATITIS B SURFACE ANTIGEN,$94.00
30001241,HC IAAD EIA HPYLORI STOOL,$138.00
30001236,HC IAAD EIA GIARDIA,$91.00
30001235,HC IAAD EIA CRYPTOSPORIDIUM,$74.00
30001233,HC IAAD EIA CLOSTRIDIUM DIFFICILE TOXIN,$126.00
30001231,HC IAAD EIA QUAL/SEMIQUAN MULTIPLE STEP ASPERGILLUS,$92.00
30001222,HC IAADI PNEUMOCUSTIS CARINII,$259.00
30001219,HC IAADI PARAINFLUENZA VIRUS EACH TYPE,$98.00
30001216,HC IAADI INFFLUENZA A VIRUS,$105.00
30001212,HC IAADI CRYPTOSPORIDIUM,$65.00
30001207,HC IAADI BORDETELLA PRTUSSIS/PARAPRTUSSIS,$268.00
30001205,HC VIRUS ID NON-IMMUNOLOGIC OTH/THN CYTOPATHIC,$332.00
30001204,HC VIRUS CENTRIFUGE ENHNCD ID IMFLUOR STAIN EA,$112.00
30001200,HC VIRUS TISS CUL INOCULATION CYTOPATHIC EFFECT,$162.00
30001199,HC VIRUS INOCULATION EGGS/SM ANIMAL OBS&DSJ,$235.00
30001197,HC TISS KOH SLIDE SAMPS SKN/HR/NLS FNGI/ECTOPARASIT,$33.00
30001196,HC SMR PRIM SRC WET MOUNT NFCT AGT,$36.00
30001195,HC SMR PRIM SRC CPLX SPEC STAIN OVA&PARASITS,$146.00
30001194,HC SMR PRIM SRC SPEC STAIN BODIES/PARASITS,$70.00
30001193,HC SMR PRIM SRC FLUORESCENT&/AFS BCT FNGI PARASIT,$57.00
30001192,HC SMR PRIM SRC GRAM/GIEMSA STAIN BCT FUNGI/CELL,$40.00
30001186,HC SUSCEPTIBLTY STDY ANTIMICRBIAL MICRO/AGAR DILUTJ,$85.00
30001184,HC SUSCEPTIBILITY STUDY ANTIMICROBIAL DISK METHOD,$86.00
30001182,HC OVA&PARASITES DIRECT SMEARS CONCENTRATION&,$101.00
30001180,HC PINWORM EXAMINATION,$36.00
30001179,HC MACROSCOPIC EXAMINATION PARASITE,$63.00
30001178,HC MACROSCOPIC EXAMINATION ARTHROPOD,$42.00
30001166,HC CULTURE TUBERCLE/OTH ACID-FAST BACILLI ANY ISOL,$86.00
30001157,HC CULTURE FNGI MOLD/YEAST PRSMPTV OTH XCPT BLOOD,$71.00
30001156,HC CUL FNGI MOLD/YEAST PRSMPTV ID SKN HAIR/NAIL,$76.00
30001154,HC CULTURE BACTERIAL QUANTTATIVE COLONY COUNT URINE,$71.00
30001152,HC CUL PRSMPTV PTHGNC ORGANISM SCRN W/COLONY ESTIMJ,$64.00
30001150,HC CUL BACT AEROBIC ADDL METHS DEFINITIVE EA ISOL,$53.00
30001147,HC CULTURE BACTERIAL ANY SOURCE ANAEROBIC ISO&ID,$127.00
30001144,HC CUL BACT XCPT URINE BLOOD/STOOL AEROBIC ISOL,$86.00
30001142,HC CUL BACT STOOL AEROBIC ADDL PATHOGENS&ID EA,$53.00
30001141,HC CUL BACT STOOL AEROBIC ISOL SALMONELLA&SHIGELL,$95.00
30001140,HC CULTURE BACTERIAL BLOOD AEROBIC W/ID ISOLATES,$103.00
30001138,HC CONCENTRATION INFECTIOUS AGENTS,$38.00
30001131,HC VISCOSITY,$66.00
30001130,HC THROMBOPLASTIN TIME PRTL SUBSTIT PLASMA FRCTJ EA,$151.00
30001129,HC THROMBOPLASTIN TIME PARTIAL PLASMA/WHOLE BLOOD,$49.00
30001126,HC THROMBIN TIME PLASMA,$72.00
30001125,HC SICKLING RBC REDUCTION,$34.00
30001123,HC SEDIMENTATION RATE RBC NON-AUTOMATED,$31.00
30001122,HC REPTILASE TEST,$119.00
30001121,HC RUSSELL VIPER VENOM TIME DILUTED,$121.00
30001119,HC PROTHROMBIN TIME SUBSTITUTION PLASMA FRCTJ EACH,$55.00
30001118,HC PROTHROMBIN TIME,$36.00
30001117,HC PHOSPHOLIPID NEUTRALIZATION HEXAGONAL,$40.00
30001116,HC PHOSPHOLIPID NEUTRALIZATION PLATELET,$80.00
30001111,HC MURAMIDASE,$153.00
30001105,HC HEPARIN ASSAY,$125.00
30001103,HC HGB/RBCS FETAL FETOMATERNAL HEMRRG ROSETTE,$66.00
30001102,HC HGB/RBCS FETAL FETOMATERNAL HEMRRG DIFRNTL LYSIS,$97.00
30001098,HC FBRNLYC FACTORS&INHIBITRS PLSMNG XCPT AGIC ASS,$151.00
30001097,HC FBRNLYC FACTORS&INHIBITORS PLSMNG ACTIVATOR,$191.00
30001096,HC FBRNLYC FACTORS&INHIBITORS ALPHA-2 ANTIPLASMIN,$115.00
30001094,HC COAGJ&FIBRINOLYSIS FUNCTIONAL ACTV NOS EA ANAL,$232.00
30001090,HC FIBRINOGEN ACTIVITY,$56.00
30001088,HC FIBRIN DGRADJ PRODUCTS D-DIMER QUANTITATIVE,$94.00
30001077,HC ACTIVATED PROTEIN C APC RESISTANCE ASSAY,$121.00
30001076,HC CLOTTING INHIBITORS PROTEIN S FREE,$245.00
30001075,HC CLOTTING INHIBITORS PROTEIN S TOTAL,$231.00
30001074,HC CLOTTING INHIBITORS PROTEIN C ACTIVITY,$254.00
30001073,HC CLOTTING INHIBITORS PROTEIN C ANTIGEN,$112.00
30001072,HC CLOTTING INHIBITRS ANTITHROMBN III ANTIGEN ASSAY,$144.00
30001071,HC CLOTTING INHIBITORS ANTITHROMBIN III ACTIVITY,$188.00
30001066,HC CLOTTING FACTOR XII HAGEMAN,$242.00
30001065,HC CLOTTING FACTOR XI PTA,$223.00
30001064,HC CLOTTING FACTOR X STUART-PROWER,$164.00
30001063,HC CLOTTING FACTOR IX PTC/CHRISTMAS,$174.00
30001061,HC CLOTTING FACTOR VIII MULTIMETRIC ANALYSIS,$324.00
30001059,HC CLOTTING FACTOR VIII VW FACTOR ANTIGEN,$262.00
30001058,HC CLOTTING FACTOR VIII VW FACTOR RISTOCETIN COFACT,$200.00
30001057,HC CLOTTING FACTOR VIII RELATED ANTIGEN,$173.00
30001055,HC CLOTTING FACTOR VIII AHG 1 STAGE,$227.00
30001054,HC CLOTTING FACTOR VII PROCONVERTIN STABLE FACTOR,$186.00
30001053,HC CLOTTING FACTOR V ACG/PROACCELERIN LABILE FACTOR,$236.00
30001045,HC BLOOD COUNT PLATELET AUTOMATED,$31.00
30001044,HC BLOOD COUNT LEUKOCYTE WBC AUTOMATED,$19.00
30001042,HC BLOOD COUNT RETICULOCYTE AUTOMATED,$39.00
30001041,HC BLOOD COUNT RETICULOCYTE MANUAL,$40.00
30001040,HC BLOOD COUNT RED BLOOD CELL AUTOMATED,$27.00
30001038,HC BLOOD COUNT COMPLETE AUTOMATED,$44.00
30001037,HC BLOOD COUNT COMPLETE AUTO&AUTO DIFRNTL WBC,$58.00
30001036,HC BLOOD COUNT HEMOGLOBIN,$23.00
30001035,HC BLOOD COUNT HEMATOCRIT,$19.00
30001031,HC BLOOD COUNT SMEAR MCRSCP W/MNL DIFRNTL WBC COUNT,$43.00
30001020,HC HLA TYPING A/B/C SINGLE ANTIGEN,$197.00
30001015,HC HEPATITIS C ANTIBODY CONFIRMATORY TEST,$303.00
30001014,HC HEPATITIS C ANTIBODY,$100.00
30001013,HC THYROGLOBULIN ANTIBODY,$96.00
30001009,HC ANTIBODY VIRUS NOT ELSEWHERE SPECIFIFED,$98.00
30001005,HC ANTIBODY VARICELLA-ZOSTER,$105.00
30001004,HC ANTIBODY TRICHINELLA,$121.00
30001003,HC ANTIBODY TREPONEMA PALLIDUM,$116.00
30001001,HC ANTIBODY TOXOPLASMA IGM,$95.00
30000999,HC ANTIBODY TOXOPLASMA,$109.00
30000998,HC ANTIBODY TETANUS,$259.00
30000993,HC ANTIBODY RUBEOLA,$104.00
30000991,HC ANTIBODY RUBELLA,$94.00
30000989,HC ANTIBODY RICKETTSIA (91),$137.00
30000988,HC ANTIBODY RICKETTSIA,$137.00
30000986,HC ANTIBODY RESPIRATORY SYNCTIAL VIRUS,$203.00
30000984,HC ANTIBODY PROTOZOA NES,$73.00
30000980,HC ANTIBODY PARVOVIRUS,$114.00
30000975,HC ANTIBODY MYCOPLSM,$91.00
30000974,HC ANTIBODY MUMPS (91),$114.00
30000973,HC ANTIBODY MUMPS,$114.00
30000963,HC ANTIBODY LEGIONELLA,$114.00
30000960,HC HEPATITIS ANTIBODY HAAB IGM ANTIBODY,$81.00
30000959,HC HEPATITIS ANTIBODY HAAB TOTAL,$88.00
30000958,HC HEPATITIS BE ANTIBODY HBEAB,$69.00
30000957,HC HEPATITIS B SURF ANTIBODY HBSAB,$82.00
30000956,HC HEPATITIS B CORE ANTIBODY HBCAB IGM ANTIBODY,$114.00
30000955,HC HEPATITIS B CORE ANTIBODY HBCAB TOTAL,$91.00
30000953,HC ANTIBODY HIV-2,$109.00
30000952,HC ANTIBODY HIV-1,$85.00
30000951,HC ANTIBODY HISTOPLASMA (91),$72.00
30000950,HC ANTIBODY HISTOPLASMA,$72.00
30000948,HC ANTIBODY HERPES SMPLX TYPE 2,$109.00
30000946,HC ANTIBODY HERPES SMPLX TYPE 1,$80.00
30000944,HC ANTIBODY HERPES SMPLX NON-SPECIFIC TYPE TEST,$88.00
30000938,HC ANTIBODY HAEMOPHILUS INFLUENZA,$167.00
30000937,HC ANTIBODY HELMINTH NOT ELSEWHERE SPECIFIED,$187.00
30000936,HC ANTIBODY HELICOBACTER PYLORI,$122.00
30000933,HC ANTIBODY FUNGUS NOT ELSEWHERE SPECIFIED (91),$90.00
30000932,HC ANTIBODY FUNGUS NOT ELSEWHERE SPECIFIED,$90.00
30000930,HC ANTIBODY EHRLICHIA (91),$110.00
30000929,HC ANTIBODY EHRLICHIA,$110.00
30000927,HC ANTIBODY EPSTEIN-BARR EB VIRUS VIRAL CAPSID VCA,$84.00
30000925,HC ANTIBODY EPSTEIN-BARR EB VIRUS NUCLEAR AG EBNA,$80.00
30000922,HC ANTIBODY ENTEROVIRUS,$94.00
30000917,HC ANTIBODY ENCEPHALITIS EASTERN EQUINE (91),$152.00
30000916,HC ANTIBODY ENCEPHALITIS EASTERN EQUINE,$152.00
30000913,HC ANTIBODY DIPHTHERIA,$125.00
30000912,HC ANTIBODY CYTOMEGALOVIRUS CMV IGM,$132.00
30000910,HC ANTIBODY CYTOMEGALOVIRUS CMV,$122.00
30000905,HC ANTIBODY COCCIDIOIDES,$89.00
30000903,HC ANTIBODY CHLAMYDIA IGM,$137.00
30000902,HC ANTIBODY CHLAMYDIA (91),$137.00
30000901,HC ANTIBODY CHLAMYDIA,$137.00
30000900,HC ANTIBODY CANDIDA (91),$101.00
30000899,HC ANTIBODY CANDIDA,$101.00
30000896,HC ANTIBODY BRUCELLA,$89.00
30000895,HC ANTIBODY BORRELIA RELAPSING FEVER,$115.00
30000893,HC ANTIBODY BORRELIA BURGDORFERI LYME DISEASE,$121.00
