NEWTON-WELLESLEY HOSPITAL STANDARD CHARGES,,
Charges Effective: Oct-2018 (subject to change),,
* I.C. charges - prices vary based on individual consideration,,
Charge Code,Description,Charge
76001540,HC NJX DX/THER AGT PVRT FACET JT LMBR/SAC 1 LEVEL (LT),"$1,897.00"
76001539,HC NJX DX/THER AGT PVRT FACET JT LMBR/SAC 1 LEVEL (RT),"$1,897.00"
76001538,HC NJX DX/THER AGT PVRT FACET JT CRV/THRC 3+ LEVEL,$274.00
76001537,HC NJX DX/THER AGT PVRT FACET JT CRV/THRC 3+ LEVEL,$274.00
76001536,HC NJX DX/THER AGT PVRT FACET JT CRV/THRC 3+ LEVEL,$274.00
76001535,HC NJX DX/THER AGT PVRT FACET JT CRV/THRC 2ND LEVEL,$270.00
76001534,HC NJX DX/THER AGT PVRT FACET JT CRV/THRC 2ND LEVEL,$270.00
76001533,HC NJX DX/THER AGT PVRT FACET JT CRV/THRC 2ND LEVEL,$270.00
76001532,HC NJX DX/THER AGT PVRT FACET JT CRV/THRC 1 LEVEL,"$1,897.00"
76001531,HC NJX DX/THER AGT PVRT FACET JT CRV/THRC 1 LEVEL,"$1,897.00"
76001530,HC NJX DX/THER AGT PVRT FACET JT CRV/THRC 1 LEVEL,"$1,897.00"
76001529,HC NJX ANES&/STRD W/IMG TFRML EDRL LMBR/SAC EA LV,$263.00
76001528,HC NJX ANES&/STRD W/IMG TFRML EDRL LMBR/SAC EA LV,$263.00
76001527,HC NJX ANES&/STRD W/IMG TFRML EDRL LMBR/SAC EA LV,$263.00
76001526,HC NJX ANES&/STRD W/IMG TFRML EDRL LMBR/SAC 1 LVL,"$1,897.00"
76001525,HC NJX ANES&/STRD W/IMG TFRML EDRL LMBR/SAC 1 LVL,"$1,897.00"
76001524,HC NJX ANES&/STRD W/IMG TFRML EDRL LMBR/SAC 1 LVL,"$1,897.00"
76001523,HC NJX ANES&/STRD W/IMG TFRML EDRL CRV/THRC EA LV,$308.00
76001522,HC NJX ANES&/STRD W/IMG TFRML EDRL CRV/THRC EA LV,$308.00
76001521,HC NJX ANES&/STRD W/IMG TFRML EDRL CRV/THRC EA LV,$308.00
76001520,HC NJX ANES&/STRD W/IMG TFRML EDRL CRV/THRC 1 LVL,"$1,897.00"
76001519,HC NJX ANES&/STRD W/IMG TFRML EDRL CRV/THRC 1 LVL,"$1,897.00"
76001518,HC NJX ANES&/STRD W/IMG TFRML EDRL CRV/THRC 1 LVL,"$1,897.00"
76001516,HC INJECTION ANES OTHER PERIPHERAL NERVE/BRANCH,"$1,002.00"
76001511,HC INJECTION ANESTHETIC AGENT SCIATIC NRV SINGLE,"$1,897.00"
76001510,HC INJECTION ANESTHETIC PARACERVICAL UTERINE NERVE,"$1,002.00"
76001509,HC INJECTION ANESTHETIC AGENT PUDENDAL NERVE,"$1,897.00"
76001508,HC INJECTION ANES ILIOINGUINAL ILIOHYPOGASTRIC NRVS,"$1,002.00"
76001507,HC MULTIPLE NERVE BLOCK INJECTIONS RIB NERVES,"$1,897.00"
76001506,HC INJECTION ANESTHETIC AGENT 1 INTERCOSTAL NERVE,"$1,002.00"
76001505,HC INJECTION ANESTHETIC AGENT SUPRASCAPULAR NERVE,"$1,002.00"
76001504,HC SINGLE NERVE BLOCK INJECTION ARM NERVE,"$1,002.00"
76001503,HC INJECTION ANESTHETIC AGENT CERVICAL PLEXUS,"$1,002.00"
76001499,HC INJECTION ANESTHETIC AGENT GREATER OCCIPITAL NRV,"$1,002.00"
76001498,HC INJECTION ANESTHETIC AGENT FACIAL NERVE,$284.00
76001497,HC NJX ANES TRIGEMINAL NRV ANY DIV/BRANCH,$573.00
76001495,HC INSJ/RPLCMT SPI NPGR DIR/INDUXIVE COUPLING,"$8,173.00"
76001491,HC RMVL SPINAL NSTIM ELTRD PRQ ARRAY INCL FLUOR,"$4,845.00"
76001489,HC PRQ IMPLTJ NSTIM ELECTRODE ARRAY EPIDURAL,"$13,101.00"
76001472,HC INJECTION PX DISCOGRPHY EA LVL CERVICAL/THORACIC,"$4,375.00"
76001471,HC INJECTION PX DISCOGRPHY EA LVL CERVICAL/THORACIC,$655.00
76001470,HC INJECTION PX DISCOGRAPHY EACH LEVEL LUMBAR,$678.00
76001468,HC INJECTION PROCEDURE MYELOGRAPHY/CT SPINAL,$371.00
76001467,HC INJX/INFUS NEUROLYT SBST EPIDURAL LUMBAR/SACRAL,"$4,375.00"
76001464,HC INJECTION EPIDURAL BLOOD/CLOT PATCH,"$1,897.00"
76001463,HC SPINAL PUNCTURE THER DRAIN CEREBROSPINAL FLUID,"$1,002.00"
76001462,HC SPINAL PUNCTURE LUMBAR DIAGNOSTIC,"$1,002.00"
76001456,HC REPRGRMG PROGRAMMABLE CEREBROSPINAL SHUNT,$461.00
76001413,HC ASPIRATION AND/OR INJECTION THYROID CYST,"$1,164.00"
76001412,HC BIOPSY THYROID PERCUTANEOUS CORE NEEDLE,"$1,164.00"
76001400,HC TUBAL LIGATION POST VAGINAL DEL,"$1,371.00"
76001398,HC HYSTEROSCOPY BI TUBE OCCLUSION W/PERM IMPLNTS,"$10,105.00"
76001397,HC HYSTEROSCOPY ENDOMETRIAL ABLATION,"$7,979.00"
76001396,HC HYSTEROSCOPY REMOVAL IMPACTED FOREIGN BODY,"$4,994.00"
76001395,HC HYSTEROSCOPY REMOVAL LEIOMYOMATA,"$7,979.00"
76001394,HC HYSTEROSCOPY DIV/RESCJ INTRAUTERINE SEPTUM,"$7,979.00"
76001393,HC HYSTEROSCOPY LYSIS INTRAUTERINE ADHESIONS,"$4,994.00"
76001392,HC HYSTEROSCOPY BX ENDOMETRIUM&/POLYPC W/WO D&C,"$4,994.00"
76001391,HC HYSTEROSCOPY DIAGNOSTIC SEPARATE PROCEDURE,"$4,994.00"
76001390,HC ENDOMETRIAL CRYOABLATION W/US & ENDOMETRIAL CR,"$10,105.00"
76001389,HC ENDOMETRIAL ABLTJ THERMAL W/O HYSTEROSCOPIC GID,"$7,143.00"
76001388,HC TRANSCERV FALLOPIAN TUBE CATH W/WO HYSTOSALPING,"$3,895.00"
76001387,HC CATH & SALINE/CONTRAST SONOHYSTER/HYSTEROSALPI,$244.00
76001386,HC SPERM WASHING ARTIFICIAL INSEMINATION,$359.00
76001385,HC ARTIFICIAL INSEMINATION INTRA-UTERINE,$359.00
76001384,HC ARTIFICIAL INSEMINATION INTRA-CERVICAL,$537.00
76001383,HC REMOVAL INTRAUTERINE DEVICE IUD,$537.00
76001382,HC INSERT INTRAUTERINE DEVICE,$204.00
76001378,HC ENDOMETRIAL BX CONJUNCT W/COLPOSCOPY,$161.00
76001377,HC ENDOMETRIAL BX W/WO ENDOCERVIX BX W/O DILAT SPX,$537.00
76001376,HC DILATION CERVICAL CANAL INSTRUMENTAL SPX,"$3,895.00"
76001375,HC TRACHELORRHAPHY PLSTC RPR UTERINE CERVIX VAG,"$3,895.00"
76001374,HC CONIZATION CERVIX W/WO D&C RPR ELTRD EXC,"$3,895.00"
76001371,HC CAUTERY CERVIX CRYOCAUTERY INITIAL/REPEAT,$541.00
76001369,HC ENDOCERVICAL CURETTAGE W/DILATION & CURETTAGE,"$1,045.00"
76001368,HC BIOPSY CERVIX SINGLE/MULT/EXCISION OF LESION SPX,"$1,045.00"
76001367,HC COLPOSCOPY CERVIX VAG ELTRD CONIZATION CERVIX,"$3,895.00"
76001366,HC COLPOSCOPY CERVIX VAG LOOP ELTRD BX CERVIX,"$3,895.00"
76001365,HC COLPOSCOPY CERVIX ENDOCERVICAL CURETTAGE,$537.00
76001364,HC COLPOSCOPY CERVIX UPPR/ADJCNT VAGINA W/CERVIX BX,"$1,045.00"
76001363,HC COLPOSCOPY CERVIX BX CERVIX & ENDOCRV CURRETAGE,$549.00
76001362,HC COLPOSCOPY CERVIX UPPER/ADJACENT VAGINA,$537.00
76001361,HC COLPOSCOPY ENTIRE VAGINA W/VAGINA/CERVIX BX,"$1,045.00"
76001360,HC COLPOSCOPY ENTIRE VAGINA W/CERVIX IF PRESENT,$537.00
76001355,HC COLPORRHAPHY SUTURE INJURY VAGINA,"$7,143.00"
76001354,HC INTRO ANY HEMOSTATIC AGENT/PACK VAG HEMRRG SPX,$437.00
76001353,HC DIAPHRAGM/CERVICAL CAP FITTING W/INSTRUCTIONS,$191.00
76001352,HC FIT&INSJ PESSARY/OTH INTRAVAGINAL SUPPORT DEVI,$359.00
76001348,HC EXCISION VAGINAL CYST/TUMOR,"$3,895.00"
76001347,HC BIOPSY VAGINAL MUCOSA EXTENSIVE,"$3,895.00"
76001346,HC BIOPSY VAGINAL MUCOSA SIMPLE,"$1,045.00"
76001345,HC DESTRUCTION VAGINAL LESIONS EXTENSIVE,"$7,143.00"
76001344,HC DESTRUCTION VAGINAL LESIONS SIMPLE,"$3,895.00"
76001340,HC COLPOSCOPY VULVA W/BIOPSY,$537.00
76001339,HC COLPOSCOPY VULVA,$359.00
76001337,HC PRTL HYMENECTOMY/REVJ HYMENAL RING,"$3,895.00"
76001336,HC BIOPSY VULVA/PERINEUM EACH ADDL LESION,$116.00
76001335,HC BIOPSY VULVA/PERINEUM 1 LESION SPX,"$1,045.00"
76001333,HC DESTRUCTION LESIONS VULVA SIMPLE,"$4,279.00"
76001332,HC MARSUPIALIZATION BARTHOLINS GLAND CYST,"$3,895.00"
76001331,HC I&D OF BARTHOLINS GLAND ABSCESS,$369.00
76001330,HC I&D VULVA/PERINEAL ABSCESS,$537.00
76001323,HC PROSTATE NEEDLE BIOPSY ANY APPROACH,"$3,006.00"
76001320,HC VASECTOMY UNI/BI SPX W/POSTOP SEMEN EXAMS,"$4,915.00"
76001319,HC DRAINAGE SCROTAL WALL ABSCESS,"$2,392.00"
76001318,HC PNXR ASPIR HYDROCELE TUNICA VAGIS W/WO NJX MED,"$1,164.00"
76001317,HC I&D EPIDIDYMIS TSTIS&/SCROTAL SPACE,"$4,915.00"
76001315,HC RDCTJ TORSION TSTIS W/WO FIXJ CLAT TESTIS,"$4,996.00"
76001312,HC FORESKN MANJ W/LSS PREPUTIAL ADS&STRETCHING,$598.00
76001310,HC NJX C/P/A CAVERNOSA W/PHARMACOLOGIC AGT,$598.00
76001308,HC CIRCUMCISION AGE >28 DAYS,"$4,915.00"
76001306,HC CIRCUMCISION W/CLAMP/OTH DEV W/BLOCK,$439.00
76001299,HC SLITTING PREPUCE DORSAL/LAT SPX XCP NEWBORN,"$4,331.00"
76001291,HC DILAT URETHRAL STRIX DILATOR MALE 1ST,$598.00
76001276,HC CYSTOURETHROSCOPY,"$1,527.00"
76001275,HC MEAS POST-VOIDING RESIDUAL URINE&/BLADDER CAP,$151.00
76001272,HC NDL EMG STDS EMG ANAL/URTL SPHNCTR ANY TQ,"$1,112.00"
76001263,HC BLADDER INSTILLATION ANTICARCINOGENIC AGENT,$598.00
76001261,HC CHANGE CYSTOSTOMY TUBE COMPLICATED,"$1,320.00"
76001260,HC CHANGE CYSTOSTOMY TUBE SIMPLE,$598.00
76001259,HC INSJ TEMP NDWELLG BLADDER CATHETER COMPLICATED,$598.00
76001258,HC INSJ TEMP NDWELLG BLADDER CATHETER SIMPLE,$278.00
76001257,HC INSJ NON-NDWELLG BLADDER CATHETER,$278.00
76001256,HC BLDR IRRIGATION SMPL LAVAGE &/INSTLJ,$598.00
76001255,HC NJX RETROGRADE URETHROCSTOGRAPY,$292.00
76001254,HC NJX CSTOGRAPY/VOIDING URETHROCSTOGRAPY,$194.00
76001244,HC URETEROPLASTY PLASTIC OPERATION URETER,"$4,255.00"
76001241,HC INJ PX URETEROGRAPHY/URETEROPYLOGRAPHY CATH,$233.00
76001238,HC ABLTJ 1/> RENAL TUMOR PRQ UNI RADIOFREQUENCY,"$11,626.00"
76001232,HC INTRO GUIDE PELVIS&/URETER W/DILAT NFROS TRACT,"$5,684.00"
76001228,HC ASPIR &/NJX RENAL CYST/PELVIS NEEDLE PRQ,"$2,145.00"
76001227,HC RMVL NFROS TUBE REQ FLUORO GUIDANCE,"$1,527.00"
76001226,HC RMVL & RPLCMT XTRNLLY ACCESSIBLE URETERAL STENT,"$3,698.00"
76001224,HC REMOVAL INDWELLING URETERAL STENT PRQ,"$4,996.00"
76001223,HC RMVL & RPLCMT INTLY DWELLING URETERAL STENT PRQ,"$5,684.00"
76001222,HC RENAL BIOPSY PRQ TROCAR/NEEDLE,"$2,145.00"
76001221,HC PRQ NEPHROSTOLITHOTOMY/PYELOSTOLITHOTOMY </2 CM,"$9,355.00"
76001220,HC NEPHROSTOMY/NEPHROTOMY W/DRAINAGE,"$4,232.00"
76001212,HC INJ RADIOACTIVE TRACER FOR ID OF SENTINEL NODE,$730.00
76001206,HC BX/EXC LYMPH NODE NEEDLE SUPERFICIAL,"$1,987.00"
76001203,HC DRG LYMPH NODE ABSC/LYMPHADENITIS SMPL,"$2,392.00"
76001197,HC BONE MARROW BX,"$1,815.00"
76001184,HC INJECTION PROCEDURE SPLENOPORTOGRAPY,$614.00
76001169,HC INS INTRVAS VC FILTR W/WO VAS ACS VSL SELXN RS&I,"$33,421.00"
76001163,HC REVSC OPN/PRQ TIB/PERO W/STNT/ATHR/ANGIOP EA VSL,"$21,947.00"
76001162,HC REVSC OPN/PRQ TIB/PERO W/STNT/ANGIOP UNI EA VSL,"$21,947.00"
76001161,HC REVSC OPN/PRQ TIB/PERO W/ATHRC/ANGIOP UNI EA VSL,"$21,947.00"
76001160,HC REVSC OPN/PRQ TIB/PERO W/ANGIOPLASTY UNI EA VSL,"$21,947.00"
76001159,HC REVSC OPN/PRQ TIB/PERO W/STNT/ATHR/ANGIOP SM VSL,"$15,431.00"
76001158,HC REVSC OPN/PRQ TIB/PERO W/STNT/ANGIOP SM VSL,"$14,202.00"
76001157,HC REVSC OPN/PRQ TIB/PERO W/ATHRC/ANGIOP SM VSL,"$14,685.00"
76001156,HC REVSC OPN/PRQ TIB/PERO W/ANGIOPLASTY UNI,"$12,488.00"
76001155,HC REVSC OPN/PRQ FEM/POP W/STNT/ATHRC/ANGIOP SM VSL,"$15,161.00"
76001154,HC REVSC OPN/PRQ FEM/POP W/STNT/ANGIOP SM VSL,"$10,452.00"
76001153,HC REVSC OPN/PRQ FEM/POP W/ATHRC/ANGIOP SM VSL,"$25,823.00"
76001152,HC REVSC OPN/PRG FEM/POP W/ANGIOPLASTY UNI,"$12,488.00"
76001151,HC REVSC OPN/PRQ ILIAC ART W/STNT & ANGIOP IPSILATL,"$21,947.00"
76001150,HC REVASCULARIZATION ILIAC ART ANGIOP EA IPSI VSL,"$21,947.00"
76001149,HC REVSC OPN/PRQ ILIAC ART W/STNT PLMT & ANGIOPLSTY,"$10,308.00"
76001148,HC REVASCULARIZATION ILIAC ARTERY ANGIOP 1ST VSL,"$12,488.00"
76001138,HC TRANSCATHETER BIOPSY,"$6,645.00"
76001136,HC RTRVL INTRVAS VC FILTR W/WO ACS VSL SELXN RS&I,"$7,561.00"
76001135,HC REPSNG INTRVAS VC FILTR W/WO ACS VSL SELXN RS&,"$7,568.00"
76001134,HC INS INTRVAS VC FILTR W/WO VAS ACS VSL SELXN RS&I,"$8,061.00"
76001133,HC PRQ TRLUML MCHNL THRMBC VEIN REPEAT TX,"$5,910.00"
76001132,HC PRQ TRANSLUMINAL MECHANICAL THROMBECTOMY VEIN,"$9,263.00"
76001131,HC SEC PRQ TRANSLUMINAL THROMBECTOMY NONCORONARY,"$4,865.00"
76001130,HC PRIM PRQ TRLUML MCHNL THRMBC SBSQ VSL,"$3,245.00"
76001129,HC PRIM PRQ TRLUML MCHNL THRMBC 1ST VSL,"$9,263.00"
76001128,HC REVJ TRANSVNS INTRAHEPATIC PORTOSYSTEMIC SHUNT,"$25,823.00"
76001127,HC INSJ TRANSVNS INTRAHEPATC PORTOSYSIC SHUNT,"$17,936.00"
76001124,HC XTRNL CANNULA DECLTNG SPX W/O BALO CATH,"$2,006.00"
76001120,HC PLACEMENT NEEDLE INTRAOSSEOUS INFUSION,$240.00
76001117,HC ARTL CATHJ/CANNULJ MNTR/TRANSFUSION SPX CUTDOWN,$439.00
76001116,HC ARTL CATHJ/CANNULJ MNTR/TRANSFUSION SPX PRQ,$209.00
76001115,HC ARTERIAL PUNCTURE WITHDRAWAL BLOOD DX,$278.00
76001114,HC CNTRST NJX RAD EVAL CTR VAD FLUOR IMG&REPRT,$520.00
76001113,HC RPSG PREVIOUSLY PLACED CVC UNDER FLUOR GDN,"$2,406.00"
76001112,HC MCHNL RMVL INTRAL OBSTR CV DEV THRU DEV LUMEN,"$2,406.00"
76001111,HC MCHNL RMVL PRICATH OBSTR CV DEV VIA VEN ACCESS,"$5,447.00"
76001110,HC DECLOT BY THROMBOLYTIC AGENT IMPLANT DEVICE/CATH,$520.00
76001108,HC COLLECT BLOOD FROM CATHETER VENOUS NOS,$228.00
76001106,HC COLLECT BLOOD FROM IMPLANT VENOUS ACCESS DEVICE,$228.00
76001105,HC RMVL TUN CTR VAD W/SUBQ PORT/PMP CTR/PRPH INSJ,"$2,406.00"
76001104,HC RMVL TUN CVC W/O SUBQ PORT/PMP,"$1,320.00"
76001103,HC RPLCMT COMPL PRPH CTR VAD W/SUBQ PORT,"$5,447.00"
76001102,HC RPLCMT COMPL PRPH CVC W/O SUBQ PORT/PMP,"$2,406.00"
76001101,HC RPLCMT COMPL TUN CTR VAD W/SUBQ PMP,"$6,645.00"
76001100,HC RPLCMT COMPL TUN CTR VAD W/SUBQ PORT,"$6,645.00"
76001099,HC RPLCMT COMPL TUN CVC W/O SUBQ PORT/PMP,"$5,447.00"
76001098,HC RPLCMT COMPL NON-TUN CVC W/O SUBQ PORT/PMP,"$2,406.00"
76001097,HC RPLCMT CATH CTR VAD SUBQ PORT/PMP,"$5,447.00"
76001096,HC RPR CTR VAD W/SUBQ PORT/PMP CTR/PRPH INSJ SIT,"$2,406.00"
76001095,HC RPR TUN/NON-TUN CTR VAD CATH W/O SUBQ PORT/PMP,"$1,320.00"
76001094,HC INSJ PRPH CTR VAD W/SUBQ PORT AGE 5 YR/>,"$5,447.00"
76001093,HC INSJ PRPH CTR VAD W/SUBQ PORT UNDER 5 YR,"$5,447.00"
76001092,HC INSJ PRPH CVC W/O SUBQ PORT/PMP AGE 5 YR/>,"$2,406.00"
76001091,HC INSJ PRPH CVC W/O SUBQ PORT/PMP UNDER 5 YR,"$2,259.00"
76001090,HC INSJ TUN VAD REQ 2 CATH 2 SITS W/SUBQ PORT,"$6,645.00"
76001089,HC INSJ TUN VAD REQ 2 CATH 2 SITS W/O SUBQ PORT/PMP,"$6,645.00"
76001088,HC INSJ TUNNELED CTR VAD W/SUBQ PUMP,"$6,645.00"
76001087,HC INSJ TUNNELED CTR VAD W/SUBQ PORT AGE 5 YR/>,"$6,645.00"
76001086,HC INSJ TUNNELED CTR VAD W/SUBQ PORT UNDER 5 YR,"$6,645.00"
76001085,HC INSJ TUNNELED CVC W/O SUBQ PORT/PMP AGE 5 YR/>,"$5,447.00"
76001084,HC INSJ TUNNELED CVC W/O SUBQ PORT/PMP AGE <5 YR,"$6,410.00"
76001083,HC INSJ NON-TUNNELED CENTRAL VENOUS CATH AGE 5 YR/>,"$2,406.00"
76001082,HC INSJ NON-TUNNELED CENTRAL VENOUS CATH AGE < 5 Y,"$2,406.00"
76001080,HC THER APHRS XTRCORP SLCTV ADSRPJ/FILTRJ & REINFSJ,"$8,680.00"
76001079,HC THER APHERESIS W/XTRCORP IMMUNODSPTJ& PLSM RENFJ,"$8,680.00"
76001078,HC THERAPEUTIC APHERESIS PLASMA PHERESIS,"$5,792.00"
76001077,HC THERAPEUTIC APHERESIS PLATELETS,"$3,073.00"
76001076,HC THERAPEUTIC APHERESIS RED BLOOD CELLS,"$3,950.00"
76001075,HC THERAPEUTIC APHERESIS WHITE BLOOD CELLS,"$3,806.00"
76001074,HC CATHJ UMBILICAL VEIN DX/THER NB,$231.00
76001073,HC VEN CATHJ SLCTV ORGAN BLD SAMPLING,$768.00
76001072,HC PRQ PORTAL VEIN CATHETERIZATION ANY METHOD,"$1,519.00"
76001061,HC VNPNXR 3 YEARS/> PHYS/QHP SKILL,$37.00
76001058,HC VNPNXR <3 YEARS PHY/QHP SKILL FEMRAL/JUGLAR VEIN,$79.00
76001056,HC SUPSLCTV CATH 2ND+ORD RENAL&ACCESSORY ARTERY/S&I,"$7,926.00"
76001053,HC SLCTV CATH 1STORD W/WO ART PUNCT/FLUORO/S&I UN,"$7,295.00"
76001052,HC SLCTV CATHJ EA 2ND+ ORD ABDL PEL/LXTR ART BRNCH,"$1,068.00"
76001051,HC SLCTV CATHJ 3RD+ ORD SLCTV ABDL PEL/LXTR BRNCH,"$6,666.00"
76001050,HC SLCTV CATHJ 2ND ORDER ABDL PEL/LXTR ART BRNCH,"$5,565.00"
76001049,HC SLCTV CATHJ EA 1ST ORD ABDL PEL/LXTR ART BRNCH,"$5,270.00"
76001048,HC SLCTV CATHJ EA 2ND+ ORD THRC/BRCH/CPHLC BRNCH,"$1,047.00"
76001047,HC SLCTV CATHJ 3RD+ ORD SLCTV THRC/BRCH/CPHLC BRNCH,"$6,562.00"
76001046,HC SLCTV CATHJ 1ST 2ND ORD THRC/BRCH/CPHLC BRNCH,"$5,546.00"
76001045,HC SLCTV CATHJ EA 1ST ORD THRC/BRCH/CPHLC BRNCH,"$4,989.00"
76001044,HC INTRODUCTION CATHETER AORTA,"$3,092.00"
76001043,HC INTRO NEEDLE/INTRACATH AORTIC TRANSLUMBAR,"$2,562.00"
76001039,HC INTRO NEEDLE/INTRACATH EXTREMITY ARTERY,"$2,107.00"
76001038,HC INTRO NEEDLE/INTRACATH RETROGRADE BRACHIAL ART,"$1,979.00"
76001036,HC SLCTV CATH PLMT SEGMENTAL/SUBSEGMENTAL PULM ART,"$3,356.00"
76001035,HC SLCTV CATHETER PLMT LEFT/RIGHT PULMONARY ARTERY,"$3,040.00"
76001033,HC SLCTV CATH PLMT VEN SYS 2ND ORDER/> SLCTV BRANC,"$3,566.00"
76001032,HC SLCTV CATH PLMT VEN SYS 1ST ORDER BRANCH,"$3,162.00"
76001031,HC INTRO CATHETER SUPERIOR/INFERIOR VENA CAVA,"$2,437.00"
76001030,HC NJX PX XTR VNGRPH W/INTRO NDL/INTRACATH,"$1,002.00"
76001029,HC INJECTION PX PRQ TX EXTREMITY PSEUDOANEURYSM,"$2,150.00"
76001028,HC INTRODUCTION NEEDLE/INTRACATHETER VEIN,$185.00
76001022,HC THRMBC ARTL/VEN GRF OTH/THN HEMO GRF/FSTL,"$11,873.00"
76000937,HC ROPRTJ CRTD TEAEC > 1 MO AFTER ORIGINAL OPRATIO,"$3,170.00"
76000936,HC TEAEC W/WO PATCH GRAFT DEEP PROFUNDA FEMORAL,"$19,571.00"
76000935,HC TEAEC W/WO PATCH GRAFT COMMON FEMORAL,"$16,356.00"
76000932,HC TEAEC W/WO PATCH GRAFT ILIOFEMORAL,"$20,679.00"
76000912,HC RPR BLOOD VESSEL DIRECT LOWER EXTREMITY,"$16,788.00"
76000908,HC REPAIR BLOOD VESSEL DIRECT UPPER EXTREMITY,"$15,255.00"
76000902,HC DIR RPR ANEURYSM & GRAFT COMMON FEMORAL ARTERY,"$22,038.00"
76000880,HC EVASC RPR ILIAC ART ILIO-ILIAC PROSTHESIS,"$18,083.00"
76000879,HC BRACH ART EXPOS DPLMNT AORTIC/ILIAC PROSTH UNI,"$5,537.00"
76000878,HC ILIAC ART EXPOS W/CRTJ CONDUIT UNI,"$12,150.00"
76000874,HC PLMT XTN PROSTH EVASC RPR ARYSM/DSJ EA VSL,"$4,128.00"
76000873,HC PLMT XTN PROSTH EVASC RPR ARYSM/DSJ 1ST VSL,"$14,151.00"
76000871,HC PLMT FEM-FEM PROSTC GRF EVASC AORTIC ARYSM RPR,"$4,751.00"
76000870,HC OPN FEM ART EXPOS DLVR EVASC PROSTH UNI,"$6,881.00"
76000869,HC EVASC PLACEMENT ILIAC ARTERY OCCLUSION DEVICE,"$4,180.00"
76000867,HC EVASC RPR AAA AORTO-UNIILIAC/AORTO-UNIFEM PROSTH,"$23,182.00"
76000866,HC EVASC RPR AAA W/UNIBDY BFRC PROSTH,"$24,998.00"
76000865,HC EVASC RPR AAA W/MDLR BFRC PROSTH 2 LIMBS,"$25,585.00"
76000864,HC EVASC RPR AAA W/MDLR BFRC PROSTH 1 LIMB,"$25,124.00"
76000863,HC EVASC RPR AAA W/AORTO-AORTIC TUBE PROSTH,"$22,920.00"
76000854,HC EMBLC/THRMBC POPLITEAL-TIBIO-PRONEAL ART LEG INC,"$19,123.00"
76000853,HC EMBLC/THRMBC FEMORAL POPLITEAL AORTO-ILIAC ART,"$19,923.00"
76000850,HC EMBLC/THRMBC AX BRACH INNOMINATE SUBCLA ART,"$12,034.00"
76000847,HC ABLATION PULMONARY TUMOR PERQ RADIOFREQUENCY UNI,"$2,011.00"
76000837,HC THORACOSCOPY W/PLEURODESIS,"$2,743.00"
76000836,HC THORACOSCOPY WITH BIOPSYIES OF PLEURA,"$1,166.00"
76000830,HC INSTLJ VIA CHEST TUBE/CATH AGENT FOR PLEURODESIS,$464.00
76000827,HC TUBE THORACOSTOMY INCLUDES WATER SEAL,"$1,374.00"
76000826,HC INSERTION INDWELLING TUNNELED PLEURAL CATHETER,"$6,843.00"
76000821,HC BIOPSY LUNG/MEDIASTINUM PERCUTANEOUS NEEDLE,"$2,145.00"
76000819,HC BIOPSY PLEURA PERCUTANEOUS NEEDLE,"$2,145.00"
76000816,HC THORACOTOMY W/CARDIAC MASSAGE,"$3,135.00"
76000806,HC CATHETER ASPIRATION NASOTRACHEAL SPX,$221.00
76000803,HC BRNCHSC W/THER ASPIR TRACHEOBRNCL TREE 1ST,$676.00
76000802,HC BRNCHSC W/PLMT CATH INTRCV RADIOELMNT APPL,"$2,694.00"
76000801,HC BRNCHSC W/DSTRJ TUM RELIEF STENOSIS OTH/THN EXC,"$5,664.00"
76000800,HC BRONCHOSCOPY W/EXCISION TUMOR,"$5,664.00"
76000799,HC BRNCHSC REVJ TRACHEAL/BRNCL STENT INS PREV SESS,"$5,664.00"
76000794,HC BRONCHOSCOPY W/TRANSBRONCL NDL ASPIR BX EA LOBE,$252.00
76000790,HC BRONCHOSCOPY NEEDLE BX TRACHEA MAIN STEM&/BRON,"$5,664.00"
76000786,HC BRONCHOSCOPY BRONCHIAL/ENDOBRNCL BX 1+ SITES,"$2,694.00"
76000785,HC BRNCHSC W/BRNCL ALVEOLAR LAVAGE,"$2,694.00"
76000784,HC BRNCHSC BRUSHING/PROTECTED BRUSHINGS,"$2,694.00"
76000778,HC TRACHEOSTOMY EMERGENCY CRICOTHYROID MEMBRANE,"$1,543.00"
76000777,HC TRACHEOSTOMY EMERGENCY PROCEDURE TRANSTRACHEAL,"$1,543.00"
76000771,HC LARYNGOSCOPY FLEXIBLE DIAGNOSTIC,$426.00
76000767,HC LARYNGOSCOPY W/WO TRACHEOSCOPY W/MICRO/TELESCOPE,"$3,444.00"
76000766,HC LARYNGOSCOPY W/WO TRACHEOSCOPY DX EXCEPT NEWBORN,"$3,444.00"
76000764,HC LARYNGOSCOPY INDIRECT DIAGNOSTIC SPX,$426.00
76000763,HC TRACHEOTOMY TUBE CHANGE PRIOR TO FISTULA TRACT,$384.00
76000762,HC INTUBATION ENDOTRACHEAL EMERGENCY PROCEDURE,$452.00
76000751,HC CTRL NSL HEMRRG PST NASAL PACKS&/CAUTERY SUBSQ,$521.00
76000750,HC CTRL NSL HEMRRG PST NASAL PACKS&/CAUTERY 1ST,$402.00
76000749,HC CONTROL NASAL HEMORRHAGE ANTERIOR COMPLEX,$320.00
76000748,HC CONTROL NASAL HEMORRHAGE ANTERIOR SIMPLE,$246.00
76000747,HC REMOVAL FOREIGN BODY INTRANASAL OFFICE PROCEDURE,$522.00
