CDM NAME,HOSPITAL,TECHNICAL DESCRIPTION,TOTAL CHARGE
BMC,Brookwood Medical Center ,ERYTHROMYCIN .5%3.5GM OO,$185.86 
BMC,Brookwood Medical Center ,OFLOXACIN .3% 5ML OT,$617.52 
BMC,Brookwood Medical Center ,FLUNISOLIDE 25MCG25ML SP,"$1,304.81 "
BMC,Brookwood Medical Center ,FLUNISOLIDE 250MCG7GM IH,"$1,103.89 "
BMC,Brookwood Medical Center ,FLUTICASONE200MCG14DS IH,$953.44 
BMC,Brookwood Medical Center ,FLUORESCEIN STRIP 1 EACH,$27.24 
BMC,Brookwood Medical Center ,FLUTICASONE100MCG14DS IH,$712.16 
BMC,Brookwood Medical Center ,FLUTICASONE44MCG10.6GMIH,"$1,424.24 "
BMC,Brookwood Medical Center ,FLUOROMETHALONE.1%5MLOS,$533.95 
BMC,Brookwood Medical Center ,FLURBIPROFEN.03%2.5ML OS,$226.37 
BMC,Brookwood Medical Center ,FLUTICASONE .05MG16GM SP,$964.48 
BMC,Brookwood Medical Center ,FLUTICASONE110MCG13GM IH,"$1,324.67 "
BMC,Brookwood Medical Center ,FLUTICASONE220MCG13GM IH,"$2,541.94 "
BMC,Brookwood Medical Center ,FLUTICASONE44MCG7.9GM IH,$867.21 
BMC,Brookwood Medical Center ,GELATIN ABS OPTH FILM,"$1,547.41 "
BMC,Brookwood Medical Center ,GATIFLOXACIN .3% 5ML OS,$727.98 
BMC,Brookwood Medical Center ,GATIFLOXACIN .5%2.5ML OS,"$1,125.21 "
BMC,Brookwood Medical Center ,FLUT/VILA 200/25 14DS IH,"$1,249.33 "
BMC,Brookwood Medical Center ,GENTAMICIN .3% 3.5GM OO,$216.15 
BMC,Brookwood Medical Center ,GENTAMICIN OPTH DOSE OS,$101.43 
BMC,Brookwood Medical Center ,GENTAMICIN .3% 5ML OS,$359.94 
BMC,Brookwood Medical Center ,HOMATROPINE 5% 5ML OS,$155.16 
BMC,Brookwood Medical Center ,HYALURON10MG/ML.4ML SGIJ,"$1,131.75 "
BMC,Brookwood Medical Center ,HYALURON 14MG/1ML SGIJ,"$1,714.54 "
BMC,Brookwood Medical Center ,HYALURON10MG/ML.55MLSGIJ,"$1,190.88 "
BMC,Brookwood Medical Center ,HYALURON10MG/ML.85MLSGIJ,"$2,057.68 "
BMC,Brookwood Medical Center ,HYALURON16MG/ML.8ML SGIJ,"$1,131.75 "
BMC,Brookwood Medical Center ,HYDROXY METHYL OPT5ML OS,$145.20 
BMC,Brookwood Medical Center ,IPRATROPIUM .02%2.5ML IS,$22.80 
BMC,Brookwood Medical Center ,IPRATROPIUMNAS.03%30MLSP,$966.17 
BMC,Brookwood Medical Center ,ALBUTEROL/IPRATR14.7GMIH,$975.56 
BMC,Brookwood Medical Center ,IPRATROPIUMNAS.06%15MLSP,$828.08 
BMC,Brookwood Medical Center ,IPRATROPIUM18MCG14GM IH,"$1,014.40 "
BMC,Brookwood Medical Center ,IPRATROPIUM PER DOSE IH,$16.85 
BMC,Brookwood Medical Center ,IPRATROPIUM17MCG12.9GMIH,"$2,569.81 "
BMC,Brookwood Medical Center ,IRRIGANT OPHTH 30ML OS,$185.58 
BMC,Brookwood Medical Center ,KETOROLAC 0.5% .4ML OS,$87.90 
BMC,Brookwood Medical Center ,KETOROLAC 0.5% 3ML OS,$498.40 
BMC,Brookwood Medical Center ,KETOROLAC 0.5% 5ML OS,$870.67 
BMC,Brookwood Medical Center ,KETOTIFEN .025%5ML OS,$97.52 
BMC,Brookwood Medical Center ,LATANOPROST .005%2.5MLOS,$675.69 
BMC,Brookwood Medical Center ,LEVOBUNOLOL .5% 5ML OS,$183.80 
BMC,Brookwood Medical Center ,LEVOBUNOLOL .25% 5ML OS,$761.79 
BMC,Brookwood Medical Center ,LEVALBUTEROL.63MG/3ML IS,$33.81 
BMC,Brookwood Medical Center ,LEVALBUTEROL1.25MG/3MLIS,$67.84 
BMC,Brookwood Medical Center ,LOTEPREDNOL .5% 5ML OS,"$1,888.42 "
BMC,Brookwood Medical Center ,METAPROTERENL14GM/10MLIH,$421.68 
BMC,Brookwood Medical Center ,METAPROTERENOL 5%10ML IS,$248.65 
BMC,Brookwood Medical Center ,METAPROTERENOL.65MGDS IH,$31.83 
BMC,Brookwood Medical Center ,HYDROXY METHYL2.5%15MLOS,$108.94 
BMC,Brookwood Medical Center ,METIPRANOLOL .3% 5ML OS,$198.90 
BMC,Brookwood Medical Center ,MUPIROCIN 2% 22GM OI,$431.90 
BMC,Brookwood Medical Center ,MOMETASONE NASAL 17GM SP,"$1,921.11 "
BMC,Brookwood Medical Center ,MOXIFLOXACIN .5% 3ML OS,"$1,326.35 "
BMC,Brookwood Medical Center ,MOMETASONE220MCG.24GM IH,$905.82 
BMC,Brookwood Medical Center ,NAPHAZOLINE .012%15ML OS,$302.34 
BMC,Brookwood Medical Center ,MOMETASONE 110MCG IH,"$1,501.38 "
BMC,Brookwood Medical Center ,NAPHAZOLINE .1% 15ML OS,$153.45 
BMC,Brookwood Medical Center ,BERACTANT 25MG/ML 4ML IS,"$3,373.37 "
BMC,Brookwood Medical Center ,BERACTANT 25MG/ML 8ML IS,"$8,385.68 "
BMC,Brookwood Medical Center ,NEOMY/POLY/HCTS 5ML OS,$739.91 
BMC,Brookwood Medical Center ,NEOMY/POLY/HCTS7.5GMOO,"$1,259.65 "
BMC,Brookwood Medical Center ,NEOMY/POLY/HCTS 7.5ML OS,"$1,424.87 "
BMC,Brookwood Medical Center ,DEXAMETH/NEOMYCIN 5ML OS,$286.41 
BMC,Brookwood Medical Center ,NEO/POLY/BAC/HCTS3.5GMOO,$562.81 
BMC,Brookwood Medical Center ,NEOMY/POLY/GRAMICD10MLOS,$596.47 
BMC,Brookwood Medical Center ,NEOMY/POLY/BACIT3.5GM OO,$454.58 
BMC,Brookwood Medical Center ,NICOTINE CART 10MG IH,"$1,141.70 "
BMC,Brookwood Medical Center ,NITROGLYCER .4MG13.8GMSP,$829.42 
BMC,Brookwood Medical Center ,OCULAR LUB 3.5GM OO,$113.97 
BMC,Brookwood Medical Center ,OFLOXACIN .3% 5ML OS,$318.26 
BMC,Brookwood Medical Center ,OLOPATADINE .1% 5ML OS,"$2,613.77 "
BMC,Brookwood Medical Center ,OXYMETAZOLN NS.05%15MLSP,$31.24 
BMC,Brookwood Medical Center ,OXYMETAZOLN NS.05%20MLIS,$47.72 
BMC,Brookwood Medical Center ,PENTAMIDINE 300MG PW IS,"$2,295.31 "
BMC,Brookwood Medical Center ,PE NASAL .125%30ML DR IS,$101.43 
BMC,Brookwood Medical Center ,PE NASAL .25% 15ML SP,$37.53 
BMC,Brookwood Medical Center ,PE NASAL .5% 15ML DR IS,$45.73 
BMC,Brookwood Medical Center ,PE NASAL .5% 30ML SP,$41.77 
BMC,Brookwood Medical Center ,PE NASAL .5% 15ML SP,$37.53 
BMC,Brookwood Medical Center ,PE NASAL 1% 15ML SP,$45.74 
BMC,Brookwood Medical Center ,PE 10% 5ML OS,$400.00 
BMC,Brookwood Medical Center ,PE 2.5% 15ML OS,$981.14 
BMC,Brookwood Medical Center ,PE/CYCLOPENT 1-.2%2ML OS,$242.55 
BMC,Brookwood Medical Center ,PE/CYCLOPENT1-.2% 5ML OS,$184.98 
BMC,Brookwood Medical Center ,PILOCARPINE .5% 15ML OS,$137.25 
BMC,Brookwood Medical Center ,PILOCARPINE 1% 15ML OS,$804.64 
BMC,Brookwood Medical Center ,PILOCARPINE 1% 2ML OS,$75.58 
BMC,Brookwood Medical Center ,PILOCARPINE 2% 15ML OS,$823.06 
BMC,Brookwood Medical Center ,PILOCARPINE 4% 15ML OS,$905.65 
BMC,Brookwood Medical Center ,PILOCARPINE 4% 5GM GL,$212.83 
BMC,Brookwood Medical Center ,FLUT/SALM 100/50 14DS IH,"$1,214.42 "
BMC,Brookwood Medical Center ,FLUT/SALM 500/50 14DS IH,"$1,979.32 "
BMC,Brookwood Medical Center ,FLUT/SALM 250/50 14DS IH,"$1,335.87 "
BMC,Brookwood Medical Center ,PIRBUTEROL .2MG 14GM IH,$202.87 
BMC,Brookwood Medical Center ,OCULAR LUB PF.4ML UD OS,$2.90 
BMC,Brookwood Medical Center ,POLYMYXIN/HCTS 10ML OT,$827.43 
BMC,Brookwood Medical Center ,POLYMYXIN/HCTS 15ML OT,$234.69 
BMC,Brookwood Medical Center ,POLY/NEO/HCTS 10ML OT,$357.41 
BMC,Brookwood Medical Center ,OCULAR LUB PRSRV 15ML OS,$39.79 
BMC,Brookwood Medical Center ,PORACTANT 120MG/1.5ML IS,"$4,102.61 "
BMC,Brookwood Medical Center ,PORACTANT 240MG/3ML IS,"$8,939.20 "
BMC,Brookwood Medical Center ,SULFACET/PRED.25% 5ML OS,$158.29 
BMC,Brookwood Medical Center ,PREDNISOLONE 1% 5ML OS,$478.63 
BMC,Brookwood Medical Center ,PREDNISOL/NEO/POLY5ML OS,$306.31 
BMC,Brookwood Medical Center ,SULFACET/PRED.25%10MLOS,$240.68 
BMC,Brookwood Medical Center ,PROPARACAINE .5% 15ML OS,$368.51 
BMC,Brookwood Medical Center ,RIMEXOLONE 1% 5ML OS,$288.43 
BMC,Brookwood Medical Center ,SALMETEROL 21MCG6.5GM IH,$358.02 
BMC,Brookwood Medical Center ,SALMETEROL DK 50MCG PW,"$1,297.03 "
BMC,Brookwood Medical Center ,FLUT/SALM 100/50 28DS IH,"$1,211.33 "
BMC,Brookwood Medical Center ,FLUT/SALM 250/50 28DS IH,"$1,495.72 "
BMC,Brookwood Medical Center ,FLUT/SALM 500/50 28DS IH,"$2,112.32 "
BMC,Brookwood Medical Center ,FLUT/VILA 100/25 14DS IH,"$1,189.84 "
BMC,Brookwood Medical Center ,NACL .65% 45ML NASAL SP,$36.26 
BMC,Brookwood Medical Center ,NACL HYPERTONIC2%15ML OS,$186.97 
BMC,Brookwood Medical Center ,NACL 9% 3ML IS,$2.15 
BMC,Brookwood Medical Center ,NACL .65% 45ML NASL IS,$25.03 
BMC,Brookwood Medical Center ,NACL HYPERTONIC5%15ML OS,$129.36 
BMC,Brookwood Medical Center ,SULFACETAMIDE10% 5ML OS,$258.58 
BMC,Brookwood Medical Center ,BSS IRR 15ML OS,$92.54 
BMC,Brookwood Medical Center ,BSS IRR 250ML OS,$212.83 
BMC,Brookwood Medical Center ,BSS IRR 500ML OS,$302.37 
BMC,Brookwood Medical Center ,BSS PLUS IRR 500ML OS,$771.00 
BMC,Brookwood Medical Center ,SULFACETAMD NA10%3.5GMOO,$212.83 
BMC,Brookwood Medical Center ,SULFACETAMID NA10%15MLOS,$375.28 
BMC,Brookwood Medical Center ,SUMATRIPTAN NAS 20MG SP,$888.43 
BMC,Brookwood Medical Center ,TANNIC ACID 7% 7GM GL,$64.95 
BMC,Brookwood Medical Center ,TETRACAINE .5% 1ML OS,$39.77 
BMC,Brookwood Medical Center ,TETRAHYDRAZOL.05%15ML OS,$27.24 
BMC,Brookwood Medical Center ,TETRAHYDRAZOL .1%15ML OS,$133.26 
BMC,Brookwood Medical Center ,TIMOLOL 0.5% 5ML OS,"$1,062.80 "
BMC,Brookwood Medical Center ,TIMOLOL .25% 2.5ML OS,$167.09 
BMC,Brookwood Medical Center ,TIMOLOL .25% 5ML OS,$256.98 
BMC,Brookwood Medical Center ,TIMOLOL .25% 2.5ML GL,$240.17 
BMC,Brookwood Medical Center ,TIMOLOL .5% 2.5ML GL,$234.69 
BMC,Brookwood Medical Center ,TIMOLOL .5% 5ML GL,"$1,183.51 "
BMC,Brookwood Medical Center ,TIMOLOL .25% .45ML OS,$312.27 
BMC,Brookwood Medical Center ,TIMOLOL .5% 2.5ML OS,$167.09 
BMC,Brookwood Medical Center ,TIOTROPIUM CP18MCG6DS IH,$439.59 
BMC,Brookwood Medical Center ,TIOTROPIUM CP18MCG5DS IH,$817.70 
BMC,Brookwood Medical Center ,TOBRAMYCIN CMPD OS,$155.16 
BMC,Brookwood Medical Center ,TOBRAMYCIN .3% 3.5GM OO,"$1,079.25 "
BMC,Brookwood Medical Center ,TOBRAMYCIN .3% 5ML OS,$272.00 
BMC,Brookwood Medical Center ,TOBRAMYC/DEXAMETH3.5GMOO,"$1,844.11 "
BMC,Brookwood Medical Center ,TOBRAMYC/DEXAMETH 5ML OS,$182.99 
BMC,Brookwood Medical Center ,TOBRAMYC/DEXAMETH2.5MLOS,$565.06 
BMC,Brookwood Medical Center ,TRIAMCINOLONE 20GM IH,"$1,243.15 "
BMC,Brookwood Medical Center ,TRIAMCINOLONE 10GM IH,"$1,314.75 "
BMC,Brookwood Medical Center ,TRIAMCINOLONE 16.5GM SP,"$1,238.93 "
BMC,Brookwood Medical Center ,TRAVOPROST.004% 2.5ML OS,$841.35 
BMC,Brookwood Medical Center ,TRIFLURIDINE 1% 7.5ML OS,"$1,802.61 "
BMC,Brookwood Medical Center ,TRIMETHPRM/POLYMYX10MLOS,$192.33 
BMC,Brookwood Medical Center ,TROPICAMIDE 1% 15ML OS,$399.95 
BMC,Brookwood Medical Center ,TRYPAN BLUE .06% .5ML OS,$500.38 
BMC,Brookwood Medical Center ,UMECLIDINIUM BROM 7DS IH,$659.36 
BMC,Brookwood Medical Center ,UMECLID/VILANT 7DS IH,$849.60 
BMC,Brookwood Medical Center ,ALCLOMETASONE.05%15GM CR,$164.41 
BMC,Brookwood Medical Center ,ACYCLOVIR 5% 15GM OI,$358.02 
BMC,Brookwood Medical Center ,ACYCLOVIR 5% 5GM CR,"$2,063.52 "
BMC,Brookwood Medical Center ,AL AC/CA ACET PK PW,$11.47 
BMC,Brookwood Medical Center ,AMMONIUM LACT12%140GMCR,$131.27 
BMC,Brookwood Medical Center ,AMMONIUM LACT5%240GM LT,$47.61 
BMC,Brookwood Medical Center ,AMPHOTERICIN-B 3%30ML LT,$630.52 
BMC,Brookwood Medical Center ,EMOLLIENT 120GM CR,$61.66 
BMC,Brookwood Medical Center ,OATMEAL COLLD 1PK PW EA,$7.28 
BMC,Brookwood Medical Center ,OATMEAL COLLOID 8PK BX,$7.95 
BMC,Brookwood Medical Center ,OATMEAL COLL 1% 240ML LT,$190.94 
BMC,Brookwood Medical Center ,BACITRACIN500U/GM15GM OI,$13.26 
BMC,Brookwood Medical Center ,BACITRACIN 30GM OI,$35.31 
BMC,Brookwood Medical Center ,BACITRACIN/POLYB.9GM OI,$2.72 
BMC,Brookwood Medical Center ,BACITRACIN/POLYB 15GM OI,$69.26 
BMC,Brookwood Medical Center ,BACITRACIN/POLYB 30GM OI,$57.70 
BMC,Brookwood Medical Center ,BALSAM P/CAST OIL 60GMOI,$309.00 
BMC,Brookwood Medical Center ,BECAPLERMIN.01%15GM GL,"$7,060.97 "
BMC,Brookwood Medical Center ,BENZO/BUTA/TETR 56ML SP,$749.87 
BMC,Brookwood Medical Center ,BENZOCAINE 20% 0.5ML TS,$116.03 
BMC,Brookwood Medical Center ,BENZOCAIN 10% 5GM MMGL,$32.34 
BMC,Brookwood Medical Center ,BENZOCAINE20% 20GM GL,$55.69 
BMC,Brookwood Medical Center ,BENZOCAINE 10% 10GM GL,$95.48 
BMC,Brookwood Medical Center ,BENZOCAINE7.5% 10GM MMGL,$45.73 
BMC,Brookwood Medical Center ,BENZOCAINE20% 12GM GL,$47.51 
BMC,Brookwood Medical Center ,BENZOCAINE20% 60ML SP,$371.01 
BMC,Brookwood Medical Center ,BENZOIN TINCTURE 30ML TS,$79.55 
BMC,Brookwood Medical Center ,BENZOIN TINCTURE 60ML TS,$48.54 
BMC,Brookwood Medical Center ,BENZOYL PEROX5%30ML LT,$54.93 
BMC,Brookwood Medical Center ,BENZOYL PEROX10%42GM GL,$164.80 
BMC,Brookwood Medical Center ,BENZOYL PEROX10%60GM GL,$173.03 
BMC,Brookwood Medical Center ,BETAMETHASONE.01%15GMCR,$190.94 
BMC,Brookwood Medical Center ,BETAMETHASON-D.05%15GMCR,$380.95 
BMC,Brookwood Medical Center ,BETAMETHASON-D.05%15GOI,$480.74 
BMC,Brookwood Medical Center ,BETAMETHASON-D.05%30MLLT,$397.80 
BMC,Brookwood Medical Center ,BETAMETHASON-D.05%60MLLT,$976.94 
BMC,Brookwood Medical Center ,BETAMETHASON-V.1%15GMCR,$163.38 
BMC,Brookwood Medical Center ,BETAMETHASON-V.1%15GMOI,$189.78 
BMC,Brookwood Medical Center ,BETAMETHASON-V.1%60MLLT,$656.37 
BMC,Brookwood Medical Center ,BLISTEX 4.25GM OI,$9.96 
BMC,Brookwood Medical Center ,BLISTEX 9.9GM OI,$14.53 
BMC,Brookwood Medical Center ,BUTT PASTE PEDI CMPD OI,$296.64 
BMC,Brookwood Medical Center ,CADEXOMER IODIN.9%40GMGL,$769.72 
BMC,Brookwood Medical Center ,CALAMINE 120ML LT,$8.52 
BMC,Brookwood Medical Center ,CALCIPOTRIENE 30GM CR,$795.60 
BMC,Brookwood Medical Center ,CALCIPOTRIENE 60GM CR,"$5,714.23 "
BMC,Brookwood Medical Center ,CAMPHOR/MENTHOL85GMOI,$17.98 
BMC,Brookwood Medical Center ,CAMPHOR/MENTHOL240MLLT,$93.60 
BMC,Brookwood Medical Center ,CAPSAICIN .025% 60GM CR,$149.90 
BMC,Brookwood Medical Center ,CAPSAICIN .025%42.5GM CR,$214.80 
BMC,Brookwood Medical Center ,CAPSAICIN .075% 30GM CR,$564.69 
BMC,Brookwood Medical Center ,LIP PROTECTANT 7.5GM OI,$85.52 
BMC,Brookwood Medical Center ,BALSAM P/CAST OIL113GMSP,$210.81 
BMC,Brookwood Medical Center ,LIP PROTECTANT STICK EA,$7.63 
BMC,Brookwood Medical Center ,CHLORHEXIDINE4%480ML TS,$214.80 
BMC,Brookwood Medical Center ,NA HYPOCHL .5% 480ML TS,$347.20 
BMC,Brookwood Medical Center ,CICLOPIROX .77% 15GM CR,$332.41 
BMC,Brookwood Medical Center ,CIPROFLOXACIN/HCTS10MLOT,"$1,892.71 "
BMC,Brookwood Medical Center ,CLOBETASOL .05% 25ML TS,$315.70 
BMC,Brookwood Medical Center ,CLINDAMYCIN 2% 40GM VCR,$659.43 
BMC,Brookwood Medical Center ,CLINDAMYCIN 1% 30ML TS,$355.94 
BMC,Brookwood Medical Center ,CLINDAMYCIN 1% 60ML TS,$425.64 
BMC,Brookwood Medical Center ,CLOBETASOL .05% 15GM CR,"$1,109.44 "
BMC,Brookwood Medical Center ,CLOBETASOL .05% 30GM CR,$248.40 
BMC,Brookwood Medical Center ,CLOTRIMAZOLE 1% 30GM CR,$76.59 
BMC,Brookwood Medical Center ,CLOTRIMAZOLE 1% 10ML TS,$93.32 
BMC,Brookwood Medical Center ,CLOTRIMAZOLE 1%45GM VCR,$105.42 
BMC,Brookwood Medical Center ,CLOTRIMAZ/BETAMET 15GMCR,$265.79 
BMC,Brookwood Medical Center ,CLONIDINE .1MG XR TD,$286.88 
BMC,Brookwood Medical Center ,CLONIDINE .2MG XR TD,$482.48 
BMC,Brookwood Medical Center ,CLONIDINE .3MG XR TD,$702.78 
BMC,Brookwood Medical Center ,COAL TAR SHMP1%180ML SH,$290.40 
BMC,Brookwood Medical Center ,COAL TAR SHAMPOO120ML SH,$113.37 
BMC,Brookwood Medical Center ,ZINC/COD LIV 40%28GM OI,$21.86 
BMC,Brookwood Medical Center ,COLLAGEN ABSORBED 1X2 EA,$897.29 
BMC,Brookwood Medical Center ,COLLAGENASE250U/GM30GMOI,"$1,928.71 "
BMC,Brookwood Medical Center ,COLLODION 30ML TS,$35.80 
BMC,Brookwood Medical Center ,CONJUGAT ESTRGN 30GM VCR,"$2,558.42 "
BMC,Brookwood Medical Center ,CONJUGAT ESTRGN42.5GMVCR,$978.59 
BMC,Brookwood Medical Center ,DESONIDE .05% 15GM OI,$178.99 
BMC,Brookwood Medical Center ,DESONIDE .05% 15GM CR,$694.67 
BMC,Brookwood Medical Center ,DESONIDE .05% 120ML LT,$314.27 
BMC,Brookwood Medical Center ,DESOXIMETASONE.25%15GMCR,$554.95 
BMC,Brookwood Medical Center ,DESOXIMETASONE.25%60GMOI,"$1,789.93 "
BMC,Brookwood Medical Center ,DESOXIMETASONE.25%60GMCR,$483.34 
BMC,Brookwood Medical Center ,DESOXIMETASONE.05%60GMCR,"$2,808.78 "
BMC,Brookwood Medical Center ,DIBUCAINE 1% 30GM OI,$61.66 
BMC,Brookwood Medical Center ,DIBUCAINE-HC .5% 28GM PW,$49.74 
BMC,Brookwood Medical Center ,DICLOFENAC 1% 100GM GL,$461.60 
BMC,Brookwood Medical Center ,DIFLORASONE .05% 15GM OI,$161.12 
BMC,Brookwood Medical Center ,DIPHENHYD-ZINC 2% 30GMCR,$36.26 
BMC,Brookwood Medical Center ,DIPHENHYDRA 2% 30GM CR,$63.65 
BMC,Brookwood Medical Center ,CALAMINE/PRAMOX 180ML LT,$45.73 
BMC,Brookwood Medical Center ,ECONAZOLE 1% 15GM CR,$198.69 
BMC,Brookwood Medical Center ,ECONAZOLE 1% 30GM CR,$330.17 
BMC,Brookwood Medical Center ,EMOLLIENT 60GM CR,$57.62 
BMC,Brookwood Medical Center ,EMOLLIENT SK CL 240ML LT,$30.16 
BMC,Brookwood Medical Center ,ERYTHROMYCIN 2% 60ML TS,$467.46 
BMC,Brookwood Medical Center ,BENZ PEROX/ERYTH 23GM GL,"$1,994.97 "
BMC,Brookwood Medical Center ,ESTRADIOL .025WEEK EA TD,$212.82 
BMC,Brookwood Medical Center ,ESTRADIOL .05BIWK EA TD,$202.68 
BMC,Brookwood Medical Center ,ESTRADIOL .1BIWK EA TD,$69.59 
BMC,Brookwood Medical Center ,ESTRADIOL.1MG/GM42.5GMCR,"$2,610.97 "
BMC,Brookwood Medical Center ,ESTRADIOL .075BIWK EA TD,$113.37 
BMC,Brookwood Medical Center ,ESTRADIOL .05WEEK EA TD,$137.27 
BMC,Brookwood Medical Center ,ESTRADIOL .1WEEK EA TD,$200.81 
BMC,Brookwood Medical Center ,ESTRADIOL .075WEEK EA TD,$234.67 
BMC,Brookwood Medical Center ,ETHYL CHLORIDE 105ML SP,$51.71 
BMC,Brookwood Medical Center ,EMOLLIENT 454GM CR,$98.72 
BMC,Brookwood Medical Center ,FERRIC SUBSULFATE 8ML TS,$116.44 
BMC,Brookwood Medical Center ,FIBRIN SEALANT 1ML KT TS,"$5,754.39 "
BMC,Brookwood Medical Center ,FIBRIN SEALANT 4ML KT TS,"$2,958.84 "
BMC,Brookwood Medical Center ,FLUOCINOLONE .01% 60GMCR,$324.18 
BMC,Brookwood Medical Center ,FLUOCINOLONE .01% 60MLTS,$602.67 
BMC,Brookwood Medical Center ,FLUOCINOLONE .025%15GMCR,$341.46 
BMC,Brookwood Medical Center ,FLUOCINOLONE .025%60GMCR,$324.18 
BMC,Brookwood Medical Center ,FLUOCINONIDE .05%15GM CR,$411.74 
BMC,Brookwood Medical Center ,FLUOCINONIDE .05%15GM OI,$681.30 
BMC,Brookwood Medical Center ,FLUOCINONIDE .05%30GM OI,$244.65 
BMC,Brookwood Medical Center ,FLUOCINONIDE .05%30GM CR,$788.20 
BMC,Brookwood Medical Center ,FLUOCINONIDE .05%60GM CR,$507.18 
BMC,Brookwood Medical Center ,FLUOROURACIL 2% 10ML TS,$210.81 
BMC,Brookwood Medical Center ,FLUOROURACIL 5% 25GM CR,$323.93 
BMC,Brookwood Medical Center ,FLUTICASONE .05% 15GM CR,$371.29 
BMC,Brookwood Medical Center ,GELATIN ABS STER 1GM PK,$866.69 
BMC,Brookwood Medical Center ,GELATIN SPONG ABS100SZEA,$810.76 
BMC,Brookwood Medical Center ,GELATIN SPONGE ABS12X7EA,$133.44 
BMC,Brookwood Medical Center ,GELATIN SPONGE ABS1GM PW,"$1,006.42 "
BMC,Brookwood Medical Center ,GELATIN FILM OPHTHALM EA,$878.84 
BMC,Brookwood Medical Center ,GENTAMICIN .1% 15GM CR,$284.83 
BMC,Brookwood Medical Center ,GLYCERIN 30ML TS,$2.01 
BMC,Brookwood Medical Center ,GLYCERIN 99% 180ML TS,$74.54 
BMC,Brookwood Medical Center ,HALCINONIDE .1% 15GM CR,$290.40 
BMC,Brookwood Medical Center ,HALOBETASOL .05% 15GM CR,$722.95 
BMC,Brookwood Medical Center ,NA CHONDR/HYALUR 1ML EA,"$2,390.45 "
BMC,Brookwood Medical Center ,HCTS/PRAMO 1-1%60ML LT,$335.29 
BMC,Brookwood Medical Center ,HCTS .1% 15GM CR,$91.49 
BMC,Brookwood Medical Center ,HCTS .5% 30GM CR,$47.59 
BMC,Brookwood Medical Center ,HCTS .2% 15GM OI,$162.90 
BMC,Brookwood Medical Center ,HCTS 1% 30GM OI,$34.53 
BMC,Brookwood Medical Center ,HCTS .5% 15GM CR,$9.96 
BMC,Brookwood Medical Center ,HCTS 2.5% 60ML LT,$462.62 
BMC,Brookwood Medical Center ,HCTS 1% 120ML LT,$338.67 
BMC,Brookwood Medical Center ,HCTS/PRAMOX 10GM R FOAM,$855.50 
BMC,Brookwood Medical Center ,HCTS 1% 30GM CR,$35.19 
BMC,Brookwood Medical Center ,HCTS 2.5% 30GM CR,$755.58 
BMC,Brookwood Medical Center ,HCTS 1% 28.4GM CR,$35.50 
BMC,Brookwood Medical Center ,HCTS/IODOQUIN 1% 28GM CR,$146.38 
BMC,Brookwood Medical Center ,HYDROGEN PEROX 3%120MLTS,$1.95 
BMC,Brookwood Medical Center ,HYDROGEN PEROX 3%480MLTS,$74.58 
BMC,Brookwood Medical Center ,IODOCHLORHYDROX3% 20GMCR,$342.13 
BMC,Brookwood Medical Center ,EMOLLIENT 195ML LT,$99.46 
BMC,Brookwood Medical Center ,KETOCONAZOLE 2% 15GM CR,$234.87 
BMC,Brookwood Medical Center ,KETOCONAZL SHMP2%120MLSH,$651.86 
BMC,Brookwood Medical Center ,LACTIC ACID 5% 222ML LT,$107.42 
BMC,Brookwood Medical Center ,AMMONIUM LACT12%225ML LT,$157.82 
BMC,Brookwood Medical Center ,LAMINARIA DILATERIA EA,$403.75 
BMC,Brookwood Medical Center ,LANOLIN 30GM OI,$62.53 
BMC,Brookwood Medical Center ,LANOLIN 7.5GM OI,$17.84 
BMC,Brookwood Medical Center ,LANOLIN MINRL OIL120MLLT,$155.16 
BMC,Brookwood Medical Center ,LIDOCAINE 2% 15ML GL,$79.55 
BMC,Brookwood Medical Center ,LIDOCAINE 2% 30GM GL,$153.68 
BMC,Brookwood Medical Center ,LIDOCAINE 2% 5ML GL,$343.14 
BMC,Brookwood Medical Center ,LIDO/PRILOC 2.5% 5GM CR,$127.63 
BMC,Brookwood Medical Center ,LIDO/EPI/TETRA 3ML TS,$24.17 
BMC,Brookwood Medical Center ,LIDOCAINE 4% 50ML TS,$221.63 
BMC,Brookwood Medical Center ,LIDOCAINE 4% 5ML TS,$47.36 
BMC,Brookwood Medical Center ,LIDOCAINE 4% 5GM CR,$131.82 
BMC,Brookwood Medical Center ,LIDOCAINE 5% 35GM OI,"$2,400.00 "
BMC,Brookwood Medical Center ,LIDOCAINE 5% TD,$80.98 
BMC,Brookwood Medical Center ,LIDOCAINE 5% 50GM OI,"$1,049.90 "
BMC,Brookwood Medical Center ,LIDOCAINE 5% 30GM OI,$616.28 
BMC,Brookwood Medical Center ,LIDOCAINE2%UROJET 5MLGL,$62.69 
BMC,Brookwood Medical Center ,LINDANE 1% 60ML LT,$145.20 
BMC,Brookwood Medical Center ,LINDANE SHAMP 1% 60ML SH,"$1,383.82 "
BMC,Brookwood Medical Center ,EMOLLIENT LUBR 180ML LT,$107.42 
BMC,Brookwood Medical Center ,EMOLLIENT 180ML LT,$62.26 
BMC,Brookwood Medical Center ,EMOLLIENT 300ML LT,$85.52 
BMC,Brookwood Medical Center ,MG SULFATE 480GM PW,$75.77 
BMC,Brookwood Medical Center ,SALICY/SUL SHMP 120ML SH,$47.02 
