Charge / Procedure Number,Billing Description,CDM Price
28493684,"ED Repair Wound Scalp Trunk Extremities, Intermedi",690.20
28493689,"ED Repair Wound Scalp Trunk Extremities, Intermedi",505.00
28493694,"ED Repair Wound Trunk, Complex 1.1 - 2.5 cm",615.30
28493700,"ED Repair Wound Trunk, Complex 2.6 - 7.5 cm",697.60
28493713,ED Fracture Hip (Pelvis),498.60
28493717,ED Fracture Humerus Head,590.60
28493721,ED Fracture Humerus Shaft,672.00
28493725,ED Fracture Leg (Femur) Head,"1,119.20"
28493729,ED Fracture Leg (Femur) Shaft,"1,147.00"
28493733,ED Fracture Leg (Femur) With Traction,"1,901.40"
28493737,ED Fracture Lower Leg (Tibia),"1,385.70"
28493741,ED Fracture Wrist (Radius),688.00
28493745,ED Treat Fracture Bimalleolar Ankle no Manip,695.50
28493750,ED Treat Fracture Calcaneus no Manip,530.70
28493754,"ED Treat Fracture Carpal Bone no Manip, Each",652.70
28493758,ED Treat Fracture Carpal Scaphoid no Manip,638.80
28493764,"ED Treat Fracture Clavicle, no Manip",511.50
28493768,ED Treat Fracture Distal Fibula (Lateral Malleolus,666.60
28493772,ED Treat Fracture Distal Radius no Manip,688.00
28493777,"ED Treat Fracture Finger/Thumb Distal Phalanx, no",422.70
28493781,ED Treat Fracture Finger/Thumb Prox/Middle Phalanx,421.60
28493786,ED Treat Fracture Great Toe no Manip,288.90
28493790,ED Treat Fracture Jaw,"1,120.30"
28493794,"ED Treat Fracture MCP/IP Joint no Manip, each",494.30
28493798,"ED Treat Fracture MCP/IP Joint w/Manip, each",792.90
28493802,ED Treat Fracture Medial Malleolus no Manip,710.50
28493806,"ED Treat Fracture Metacarpal, Single, no Manip, ea",629.20
28493810,"ED Treat Fracture Metatarsal no Manip, each",449.40
28493814,ED Treat Fracture Nose,371.30
28493818,"ED Treat Fracture Phalanx Not Great Toe, no Manip",278.20
28493822,ED Treat Fracture Prox/Shaft Fibula no Manip,644.10
28493827,ED Treat Fracture Radial Shaft no Manip,575.70
28493843,ED Treat Fracture Sternum,825.00
28493849,ED Treat Fracture Talus no Manip,489.00
28493853,ED Treat Fracture Tarsal Bone (Not Talus or Calcan,452.60
28493857,ED Treat Fracture Tibial Shaft (+/- Fibula Fractur,739.40
28493861,ED Treat Fracture Trans-Scaphoperilunar w/Manip,"1,136.30"
28493865,ED Treat Fracture Trimalleolar Ankle no Manip,666.60
28493873,ED Treat Fracture Ulnar Shaft no Manip,541.40
28493877,ED Treat Fracture Ulnar Styloid no Manip,698.70
28493885,ED Treat Fracture Wt Bearing Articular Portion of,709.40
28493889,ED Ace Wrap Knee,137.00
28493893,ED Ace Bandage Ankle & Foot,65.30
28493902,ED Intraosseous Bone Needle (IO),322.10
28493906,"ED Treat Incomplete Abortion (SAB), 1st tri",988.70
28493913,"ED Treat Incomplete Abortion (SAB), any tri",727.60
28493918,ED Paracervical Block,211.90
28493922,"ED Dilatation and Curettage (D&C), GYN",552.10
28493926,ED Dilation Cervical Canal,122.00
28512358,Occult Bld Stl,9.50
28512358,Rapid Strep POC,82.00
28512358{2},Specific Gravity Urine Dipstick,28.90
28512358{3},Hemoglobin POC,28.50
28512358{4},U beta hCG Ql AB POC,19.00
28512358{5},Glucose Level POC,5.90
28526503,Nexplanon (Surgery),532.90
28553006,Hearing Aid Fitting/Checking,421.60
28555533,Yes,0.00
28555619,Yes,117.70
28555630,Yes,0.00
28555657,Yes,11.00
28555704,Yes,14.00
28555717,Yes,13.00
28555998,Nebulizer Admin 94640,269.60
28560027,Labiaplasty,"1,272.20"
28563952,Chemo administration IV each addl hour,317.70
28563960,Chemo administration IV up  to 1 hour first drug,364.80
28563993,Nerve Block not assoc. w/Procedure,178.70
28563997,Group Counseling; 60min,102.70
28564030,Hearing Aid Monaural; ITE,"1,685.30"
28564034,Hearing Aid Binaural; ITE,"3,370.50"
28564038,Hearing Aid Monaural; BTE,"1,685.30"
28564043,Hearing Aid Binaural; BTE,"3,370.50"
28564047,Hearing Aid; Digit; Monaural; ITE,"3,370.50"
28564057,Hearing Aid; Digit; Binaural; ITE,"6,741.00"
28564068,Hearing Aid; Digit; Monaural; BTE,"3,640.10"
28564074,Hearing Aid; Digit; Binaural; BTE,"6,458.50"
28564078,Hearing Aid; Prog; Monaural; ITE,"1,007.90"
28564082,Hearing Aid; Prog; Binaural; ITE,"1,860.70"
28564086,Hearing Aid; Prog; Monaural; BTE,"1,007.90"
28564098,Hearing Aid; Prog; Binaural; BTE,"1,860.70"
28564102,Hearing Aid; Monaural; Bodyworn; Air Conduction,843.20
28564106,Hearing Aid; Bodyworn; Bone Conduction,843.20
28564110,Hearing Aid Supply/ Accessory,67.40
28564114,Ear Mold/Insert,84.50
28564164,Ear Mold/Insert Disposable any Type,73.80
28564168,Ear Impression; Each,79.20
28564193,Conformity Eval,112.40
28564198,Battery for Hearing Device,5.40
28564202,Hearing Aid Repair/Modify,449.40
28564207,Hearing Aid Dispensing Fee Unspecified,522.20
28568530,Crossmatch IS,194.80
28568530{2},Complete XM,140.00
28673096,I&D Abscess Single or Simple,315.70
28766780,Blood Draw Venous,49.70
28768697,Well Child Exam less than 1 yr New,214.00
28768862,IV Push Initial,282.20
28768866,IV Push Subsequent Same Drug,278.30
28768888,ID Only,113.00
28786825,Repair Wound Scalp Trunk Extremities Intermediate,370.20
28786833,"Repair Wound Scalp Trunk Extremities, Intermediate",806.80
28814217,US Pelvis GYN Limited (In-Office),319.90
28814222,US Abdomen Limited (In-Office),135.90
28814227,US Limited OB 1 or More Fetuses (In-Office),84.50
28814232,US Pelvis GYN Complete (In-Office),493.30
28814237,US Transabd OB (In-Office),207.60
28814242,"US Transabd OB 1st Tri, each addl Fetus (In-Office",187.30
28814247,"US Transabd OB 1st Tri, Single Fetus (In-Office)",339.20
28814257,US Transvaginal OB (In-Office),229.00
2906364,CT Abdomen w/ + w/o Contrast,"3,369.50"
2906364{2},Report,491.70
2906367,CT Abdomen w/ Contrast,"2,805.70"
2906367{2},Report,454.90
2906370,CT Abdomen w/o Contrast,"2,330.90"
2906370{2},Report,406.20
2906376,CT Angiography Abdomen,"4,111.80"
2906376{2},Report,561.80
2906382,CT Angiography Head w/ + w/o Contrast,"3,842.20"
2906382{2},Report,628.30
2906385,CT Angiography Lower Extremity Bilat,"4,019.20"
2906385{2},Report,490.50
2906388,CT Angiography Lower Extremity Left,"1,406.20"
2906388{2},Report,490.50
2906391,CT Angiography Lower Extremity Right,"1,406.20"
2906391{2},Report,490.50
2906394,CT Angiography Neck w/ + w/o Contrast,"3,727.00"
2906394{2},Report,627.10
2906397,Report,532.90
2906400,CT Angiography Upper Extremity Bilat,"2,635.50"
2906403,CT Angiography Upper Extremity Left,490.50
2906406,CT Angiography Upper Extremity Right,373.00
2906430,CT Ankle w/o Contrast Left,"1,247.10"
2906430{2},Report,350.40
2906433,CT Ankle w/o Contrast Right,"1,247.10"
2906433{2},Report,350.40
2906535,CT Elbow w/o Contrast Bilateral,"1,141.40"
2906535{2},Report,422.80
2906541,CT Elbow w/o Contrast Right,"1,974.40"
2906541{2},Report,422.80
2906607,CT Femur w/o Contrast Left,"1,247.10"
2906607{2},Report,350.40
2906616,CT Femur w/o Contrast Right,"1,247.10"
2906616{2},Report,350.40
2906649,CT Foot w/o Contrast Left,"1,247.10"
2906649{2},Report,350.40
2906652,CT Foot w/o Contrast Right,"1,247.10"
2906652{2},Report,350.40
2906676,CT Forearm w/o Contrast Left,"1,974.40"
2906676{2},Report,422.80
2906679,CT Forearm w/o Contrast Right,"1,974.40"
2906679{2},Report,422.80
2906718,CT Hand w/o Contrast Left,"1,974.40"
2906718{2},Report,422.80
2906721,CT Hand w/o Contrast Right,"1,974.40"
2906721{2},Report,422.80
2906724,CT Head or Brain w/ + w/o Contrast,"3,319.50"
2906724{2},Report,506.00
2906727,CT Head or Brain w/ Contrast,"2,690.00"
2906727{2},Report,450.10
2906730,CT Head or Brain w/o Contrast,"2,420.80"
2906730{2},Report,342.10
2906754,CT Hip w/o Contrast Left,"1,247.10"
2906754{2},Report,350.40
2906757,CT Hip w/o Contrast Right,"1,247.10"
2906757{2},Report,350.40
2906795,CT Humerus w/o Contrast Right,"1,974.40"
2906795{2},Report,422.80
2906821,CT Knee w/o Contrast Left,"1,247.10"
2906821{2},Report,350.40
2906824,CT Knee w/o Contrast Right,"1,247.10"
2906824{2},Report,350.40
2906851,CT Lower Extremity w/o Contrast Left,"1,247.10"
2906851{2},Report,350.40
2906854,CT Lower Extremity w/o Contrast Right,"1,247.10"
2906854{2},Report,350.40
2906863,CT Maxillofacial w/o Contrast,"2,401.10"
2906863{2},Report,469.10
2906872,CT Orbit Sella etc. w/o Contrast,"2,251.90"
2906872{2},Report,536.80
2906881,CT Pelvis w/o Contrast,"2,393.20"
2906881{2},Report,372.90
2906914,CT Shoulder w/o Contrast Left,"1,974.40"
2906914{2},Report,422.80
2906917,CT Shoulder w/o Contrast Right,"1,974.40"
2906917{2},Report,422.80
2906926,CT Soft Tissue Neck w/o Contrast,"2,327.80"
2906926{2},Report,528.50
2906939,CT Spine Cervical w/o Contrast,"2,495.70"
2906939{2},Report,449.00
2906954,CT Spine Lumbar w/o Contrast,"2,478.80"
2906954{2},Report,446.60
2906969,CT Spine Thoracic w/o Contrast,"2,482.90"
2906969{2},Report,357.50
2906977,CT Thorax w/ + w/o Contrast,"3,226.10"
2906977{2},Report,475.10
2906982,CT Thorax w/ Contrast,"2,840.90"
2906982{2},Report,428.80
2906987,CT Thorax w/o Contrast,"2,379.60"
2906987{2},Report,408.60
2907013,CT Tibia/Fibula w/o Contrast Left,"1,247.10"
2907013{2},Report,350.40
2907016,CT Tibia/Fibula w/o Contrast Right,"1,247.10"
2907016{2},Report,350.40
2907043,CT Upper Extremity w/o Contrast Left,"1,974.40"
2907043{2},Report,422.80
2907046,CT Upper Extremity w/o Contrast Right,"1,974.40"
2907046{2},Report,422.80
2907070,CT Wrist w/o Contrast Left,"1,974.40"
2907070{2},Report,422.80
2907073,CT Wrist w/o Contrast Right,"1,974.40"
2907073{2},Report,422.80
2907478,MA Additional Projections Left,44.90
2907481,MA Additional Projections Right,44.90
2908657,US Parathyroid,852.80
2908657{2},Report,193.60
2908663,US Parotid,852.80
2908663{2},Report,193.60
2908666,US Aorta Complete,875.30
2908666{2},Report,201.90
2908764,US Abdomen Complete,"1,085.60"
2908764{2},Report,150.80
2908767,Report,978.00
2908767{2},US Abdomen Limited,704.30
2908855,US Carotid Duplex Bilateral,"1,537.70"
2908855{2},Report,617.60
2908864,US Chest,719.80
2908864{2},Report,226.90
2908867,US Drainage Abscess or Cyst,157.30
2908867{2},Report,153.00
2908885,US Drainage Peritoneal,157.30
2908885{2},Report,153.00
2908900,US Drainage Subdiaphragm/Subphrenic,157.30
2908900{2},Report,153.00
2908912,US Encephalogram,214.00
2908912{2},Report,92.00
2908915,US Extremity Non-Vascular Bilateral,692.30
2908915{2},US Extremity Non-Vascular Bilateral,692.30
2908915{3},Report,185.30
2908918,US Extremity Non-Vascular Left,419.40
2908918{2},US Extremity Non-Vascular Left,419.40
2908921,US Extremity Non-Vascular Right,419.40
2908921{2},US Extremity Non-Vascular Right,419.40
2908921{3},Report,185.30
2908927,US Fetal Biophysical Profile w/o N-Str,947.00
2908927{2},Report,193.70
2908993,US Hysterosonogram,293.20
2908993{2},Report,125.20
2909029,US LE Arterial Duplex Bilateral,"1,549.20"
2909029{2},Report,234.00
2909032,US LE Arterial Duplex Left,990.50
2909032{2},Report,368.20
2909035,US LE Arterial Duplex Right,990.50
2909035{2},Report,368.20
2909044,US LE Venous Duplex Bilateral,"1,828.70"
2909044{2},Report,534.50
2909047,US LE Venous Duplex Left,907.40
2909047{2},Report,363.40
2909050,US LE Venous Duplex Right,907.40
2909050{2},Report,363.40
2909110,US Pelvis Non-OB Complete,947.00
2909110{2},Report,493.30
2909113,US Pelvis Non-OB Limited,692.60
2909113{2},Report,197.20
2909116,US Pregnancy 1st Trimester,681.70
2909116{2},Report,217.40
2909119,US Pregnancy After 1st Trimester,836.70
2909119{2},Report,217.40
2909122,US Pregnancy Complete w/ Detail,939.50
2909122{2},Report,265.40
2909125,US Pregnancy Follow Up,502.90
2909125{2},Report,127.30
2909128,US Pregnancy Limited,563.90
2909128{2},Report,158.00
2909131,Report,900.90
2909131{2},US Pregnancy Transvaginal,571.70
2909140,US Retroperitoneal Complete,875.30
2909140{2},Report,201.90
2909143,US Retroperitoneal Limited,662.30
2909143{2},Report,149.70
2909146,US Scrotum (Contents),"1,000.00"
2909146{2},US Scrotum (Contents),900.90
2909146{3},Report,182.90
2909158,US Transvaginal Non-OB,586.70
2909158{2},Report,245.90
2909167,US Upper Extremity Arterial Duplex Bilat,"1,638.40"
2909167{2},US UE Arterial Duplex Bilateral,"1,638.40"
2909167{3},Report,203.30
2909170,US UE Arterial Duplex Left,929.00
2909170{2},Report,262.50
2909173,US UE Arterial Duplex Right,929.00
2909173{2},Report,262.50
2909176,US UE Venous Duplex Bilateral,"1,828.70"
2909176{2},Report,534.50
2909179,US UE Venous Duplex Left,"1,219.30"
2909179{2},Report,363.40
2909182,US UE Venous Duplex Right,907.40
2909182{2},Report,363.40
2909185,XR Abdomen AP,452.50
2909185{2},Report,80.80
2909196,XR Abdomen Series w/ Chest 1 View,860.00
2909196{2},Report,109.30
2909200,XR AC Joints Bilateral w/ wts,602.40
2909200{2},Report,85.60
2909203,XR AC Joints Bilateral w/ + w/o wts,602.40
2909203{2},Report,85.60
2909206,XR Ankle 2 Views Bilateral,471.90
2909206{2},Report,68.90
2909209,XR Ankle 2 Views Left,160.30
2909209{2},Report,68.90
2909212,XR Ankle 2 Views Right,160.30
2909212{2},Report,68.90
2909215,XR Ankle Complete Bilateral,617.90
2909215{2},Report,78.40
2909218,XR Ankle Complete Left,617.90
2909218{2},Report,78.40
2909221,XR Ankle Complete Right,617.90
2909221{2},Report,78.40
2909287,XR Barium Enema Complete,"1,344.50"
2909287{2},Report,198.40
2909299,XR Bone Age Studies,102.70
2909299{2},XR Bone Age Studies,102.70
2909299{3},Report,43.90
2909302,XR Bone Length Studies Scanograms,685.90
2909302{2},XR Bone Length Studies Scanograms,685.90
2909302{3},Report,112.80
2909305,XR Bone Survey Complete (Mets),793.90
2909305{2},XR Bone Survey Complete (Mets),558.20
2909305{3},Report,135.40
2909308,XR Bone Survey Infant,174.40
2909308{2},XR Bone Survey Infant,174.40
2909308{3},Report,74.90
2909311,XR Bone Survey Limited (Mets),502.90
2909311{2},XR Bone Survey Limited (Mets),502.90
2909311{3},Report,187.30
2909323,XR Calcaneous Bilateral,438.70
2909323{2},Report,61.00
2909327,XR Calcaneous Left,140.20
2909327{2},Report,61.00
2909331,XR Calcaneous Right,140.20
2909331{2},Report,61.00
2909338,XR Chest 1 View Frontal,488.50
2909338{2},Report,59.40
2909341,XR Chest 2 Views,588.20
2909341{2},Report,77.20
2909345,XR Chest 2 Views w/ Apical Lordotic,378.90
2909345{2},Report,93.80
2909351,XR Chest 2 Views w/ Obliques,495.40
2909351{2},Report,89.90
2909354,XR Chest Minimum 4 Views,711.60
2909354{2},Report,151.90
2909360,XR Chest Special Views,152.00
2909360{2},Report,65.30
2909382,XR Clavicle Bilateral,218.50
2909382{2},Report,74.80
2909385,XR Clavicle Left,174.60
2909385{2},Report,74.80
2909388,XR Clavicle Right,174.60
2909388{2},Report,74.80
2909416,XR Elbow 2 Views Bilateral,243.50
2909416{2},Report,70.10
2909419,XR Elbow 2 Views Left,163.90
2909419{2},Report,70.10
2909422,XR Elbow 2 Views Right,163.90
2909422{2},Report,70.10
2909425,XR Elbow Complete Bilateral,583.90
2909425{2},Report,80.80
2909428,XR Elbow Complete Left,188.80
2909428{2},Report,80.80
2909431,XR Elbow Complete Right,188.80
2909431{2},Report,80.80
2909441,XR Facial Bones < 3 Views,186.20
2909441{2},Report,80.30
2909444,XR Facial Bones Minimum 3 Views,717.60
2909444{2},Report,109.30
2909459,XR Finger 2nd Digit Left,362.80
2909459{2},Report,55.80
2909462,XR Finger 2nd Digit Right,362.80
2909462{2},Report,55.80
2909465,XR Finger 3rd Digit Left,362.80
2909465{2},Report,55.80
2909468,XR Finger 3rd Digit Right,362.80
2909468{2},Report,55.80
2909471,XR Finger 4th Digit Left,362.80
2909471{2},Report,55.80
2909474,XR Finger 4th Digit Right,362.80
2909474{2},Report,55.80
2909477,XR Finger 5th Digit Left,362.80
2909477{2},Report,55.80
2909480,XR Finger 5th Digit Right,362.80
2909480{2},Report,55.80
2909483,XR Finger Thumb Left,362.80
2909483{2},Report,55.80
2909486,XR Finger Thumb Right,362.80
2909486{2},Report,55.80
2909504,XR Fluoroscopy Up to 1 Hour,768.40
2909504{2},Report,131.80
2909507,XR Foot 2 Views Bilateral,379.90
2909507{2},Report,68.90
2909510,XR Foot 2 Views Left,159.20
2909510{2},Report,68.90
2909513,XR Foot 2 Views Right,159.20
2909513{2},Report,68.90
2909516,XR Foot Complete Bilateral,237.50
2909516{2},Report,77.20
2909519,XR Foot Complete Left,179.30
2909519{2},Report,77.20
2909522,XR Foot Complete Right,179.30
2909522{2},Report,77.20
2909525,XR Forearm 2 Views Bilateral,499.20
2909525{2},Report,71.30
2909528,XR Forearm 2 Views Left,499.20
2909528{2},Report,71.30
2909531,XR Forearm 2 Views Right,499.20
2909531{2},Report,71.30
2909534,XR Foreign Body Loc Eye Bilateral,169.10
2909534{2},Report,96.20
2909543,XR Foreign Body Loc Nose/Rectum Child,205.40
2909543{2},Report,87.70
2909546,XR Hand 2 Views Bilateral,237.50
2909546{2},Report,66.50
2909549,XR Hand 2 Views Left,153.20
2909549{2},Report,66.50
2909552,XR Hand 2 Views Right,153.20
2909552{2},Report,66.50
2909555,XR Hand Complete Bilateral,255.40
2909555{2},Report,55.80
2909558,XR Hand Complete Left,174.60
2909558{2},Report,55.80
2909561,XR Hand Complete Right,174.60
2909561{2},Report,55.80
2909564,XR Hip 1 View Left,440.60
2909564{2},Report,71.30
2909567,XR Hip 1 View Right,440.60
2909567{2},Report,71.30
2909570,XR Hip Bilateral w/Pelvis,633.40
2909570{2},Report,106.90
2909573,XR Hip Complete Bilateral,527.30
2909573{2},Report,89.10
2909576,XR Hip Complete Left,205.50
2909576{2},Report,89.10
2909579,XR Hip Complete Right,163.90
2909579{2},Report,89.10
2909591,XR Humerus Bilateral,471.90
2909591{2},Report,84.30
2909594,XR Humerus Left,197.20
2909594{2},Report,84.30
2909597,XR Humerus Right,197.20
2909597{2},Report,84.30
2909600,XR Hysterosalpingography,360.60
2909600{2},Report,154.10
2909622,XR Knee 3 Views Left,600.20
2909622{2},Report,83.10
2909625,XR Knee 3 Views Right,600.20
2909625{2},Report,83.10
2909637,XR Knee 1 or 2 Views Bilateral,509.30
2909637{2},Report,74.80
2909640,XR Knee 1 or 2 Views Left,174.60
2909640{2},Report,74.80
2909643,XR Knee 1 or 2 Views Right,140.20
2909643{2},Report,74.80
2909646,XR Knee Standing AP Bilateral,270.70
2909646{2},Report,72.50
2909652,XR Lower Extremity Infant Bilateral,196.90
2909652{2},Report,50.30
2909655,XR Lower Extremity Infant Left,117.70
2909655{2},Report,50.30
2909658,XR Lower Extremity Infant Right,117.70
2909658{2},Report,50.30
2909661,XR Mandible Complete Minimum 4 Views,224.50
2909661{2},Report,96.20
2909664,XR Mandible Partial Less Than 4 Views,464.40
2909664{2},Report,41.70
2909667,XR Mastoids < 3 Views Bilateral,101.70
2909667{2},Report,35.30
2909670,XR Mastoids < 3 Views Left,82.40
2909670{2},Report,35.30
2909673,XR Mastoids < 3 Views Right,82.40
2909673{2},Report,35.30
2909676,XR Mastoids Complete Bilateral,224.70
2909676{2},Report,87.70
2909679,XR Mastoids Complete Left,204.40
2909679{2},Report,87.70
2909682,XR Mastoids Complete Right,204.40
2909682{2},Report,87.70
2909700,XR Nasal Bones Minimum 3 Views,658.00
2909700{2},Report,65.30
2909703,XR Neck Soft Tissue,172.20
2909703{2},Report,73.60
2909712,XR Orbits Complete Bilateral,207.60
2909712{2},Report,80.30
2909733,XR Pelvis 1 or 2 Views,488.50
2909733{2},Report,77.20
2909736,XR Pelvis Complete Minimum 3 Views,779.30
2909736{2},Report,96.20
2909754,XR Ribs 3 Views Bilateral,750.60
2909754{2},Report,55.80
2909757,XR Ribs 2 Views Left,453.70
2909757{2},Report,87.90
2909760,XR Ribs 2 Views Right,453.70
2909760{2},Report,87.90
2909763,XR Ribs w/ PA Chest Bilateral,695.50
2909763{2},Report,115.20
2909766,XR Ribs w/ PA Chest Left,681.50
2909766{2},Report,89.10
2909769,XR Ribs w/ PA Chest Right,206.70
2909769{2},Report,89.10
2909772,XR Sacroiliac Joints 1 or 2 Views,343.30
2909772{2},Report,72.50
2909775,XR Sacroiliac Joints Minimum 3 Views,306.40
2909775{2},Report,91.50
2909781,XR Sacrum/Coccyx Minimum 2 Views,504.00
2909781{2},Report,80.80
2909793,XR Scapula Bilateral,443.00
2909793{2},Report,77.00
2909796,XR Scapula Left,179.80
2909796{2},Report,77.00
2909799,XR Scapula Right,179.80
2909799{2},Report,77.00
2909805,XR Shoulder 1 View Bilateral,306.40
2909805{2},Report,64.10
2909808,XR Shoulder 1 View Left,149.70
2909808{2},Report,64.10
2909811,XR Shoulder 1 View Right,149.70
2909811{2},Report,64.10
2909814,XR Shoulder Complete Bilateral,560.60
2909814{2},Report,92.60
2909817,XR Shoulder Complete Left,215.00
2909817{2},Report,92.60
2909820,XR Shoulder Complete Right,215.00
2909820{2},Report,92.60
2909823,XR Shuntogram Non-Vascular,454.80
2909823{2},Report,117.70
2909829,XR Sinuses Paranasal < 3 Views,347.80
2909829{2},Report,66.30
2909832,XR Sinuses Paranasal Complete,587.90
2909832{2},Report,125.90
2909835,XR Skull < 4 Views,566.10
2909835{2},Report,125.90
2909838,XR Skull Complete,770.80
2909838{2},Report,63.00
2909844,XR Small Bowel w/ Serial Films,923.40
2909844{2},Report,193.60
2909850,XR Spine 1 View Cervical,452.50
2909850{2},Report,55.80
2909853,XR Spine 1 View Lumbar,452.50
2909853{2},Report,55.80
2909856,XR Spine 1 View Thoracic,452.50
2909856{2},Report,55.80
2909859,XR Spine Cervical 2 or 3 Views,191.20
2909859{2},Report,82.00
2909862,XR Spine Cervical Comp w/ Obliques,755.40
2909862{2},Report,134.20
2909865,XR Spine Cervical Cross-Table Lateral,452.50
2909865{2},Report,55.80
2909868,XR Spine Cervical Minimum 4 Views,716.90
2909868{2},Report,115.20
2909871,XR Spine Cervical w/ Flext and/or Ext,755.40
2909871{2},Report,134.20
2909877,XR Spine Lumbosacral 2 or 3 Views,613.20
2909877{2},Report,83.10
2909881,XR Spine Lumbosacral Bending Only,110.50
2909881{2},Report,47.50
2909885,XR Spine Lumbosacral Complete w/ Bending,829.30
2909885{2},Report,148.50
2909889,XR Spine Lumbosacral Minimum 4 Views,815.10
2909889{2},Report,122.30
2909893,XR Spine Scoliosis Study Standing,455.80
2909899,XR Spine Single View Specify Level,452.50
2909899{2},Report,55.80
2909902,XR Spine Thoracic 2 Views,519.00
2909902{2},Report,82.00
2909905,XR Spine Thoracic 3 Views,535.70
2909905{2},Report,95.00
2909911,XR Spine Thoracolumbar 2 Views,471.50
2909911{2},Report,90.30
2909917,XR Sternoclavicular Joint(s),144.50
2909917{2},Report,62.10
2909920,XR Sternum Minimum 2 Views,614.20
2909920{2},Report,77.20
2909938,XR Tibia/Fibula Bilateral,555.70
2909938{2},Report,73.60
2909941,XR Tibia/Fibula Left,172.20
2909941{2},Report,73.60
2909944,XR Tibia/Fibula Right,172.20
2909944{2},Report,73.60
2909947,XR TMJ Open and Closed Bilateral,219.40
2909947{2},Report,64.20
2909950,XR TMJ Open and Closed Left,218.30
2909950{2},XR TMJ Open and Closed Left,173.00
2909950{3},Report,116.60
2909953,XR TMJ Open and Closed Right,218.30
2909953{2},XR TMJ Open and Closed Right,173.00
2909953{3},Report,116.60
2909956,XR Toes 2nd Digit Left,407.40
2909956{2},Report,63.00
2909959,XR Toes 2nd Digit Right,407.40
2909959{2},Report,63.00
2909962,XR Toes 3rd Digit Left,407.40
2909962{2},Report,63.00
2909965,XR Toes 3rd Digit Right,407.40
2909965{2},Report,63.00
2909968,XR Toes 4th Digit Left,407.40
2909968{2},Report,63.00
2909971,XR Toes 4th Digit Right,407.40
2909971{2},Report,63.00
2909974,XR Toes 5th Digit Left,407.40
2909974{2},Report,63.00
2909977,XR Toes 5th Digit Right,407.40
2909977{2},Report,63.00
2909980,XR Toes Great Left,407.40
2909980{2},Report,63.00
2909983,XR Toes Great Right,407.40
2909983{2},Report,63.00
2909995,XR Tomography Single Plane,281.40
2909995{2},Report,102.70
2909998,XR Tomography Single Plane Bilateral,281.40
2909998{2},Report,102.70
2910001,XR Tomography Single Plane Left,281.40
2910001{2},Report,102.70
2910004,XR Tomography Single Plane Right,281.40
2910004{2},Report,102.70
2910007,XR Upper Extremity Infant Bilateral,196.90
2910007{2},Report,49.20
2910010,XR Upper Extremity Infant Left,196.90
2910010{2},Report,49.20
2910013,XR Upper Extremity Infant Right,196.90
2910013{2},Report,49.20
2910016,XR Upper GI,"1,150.30"
2910016{2},Report,156.80
2910022,XR Upper GI w/ Air Contrast,860.30
2910022{2},Report,181.70
2910028,XR Upper GI w/ Air w/ Small Bowel,987.60
2910028{2},Report,218.50
2910031,XR Upper GI w/ Small Bowel,"1,526.90"
2910031{2},Report,242.30
2910037,XR Urethrocystography Voiding,536.80
2910037{2},Report,229.20
2910071,XR Wrist 2 Views Bilateral,385.20
2910071{2},Report,67.70
2910074,XR Wrist 2 Views Left,385.20
2910074{2},Report,67.70
2910077,XR Wrist 2 Views Right,385.20
2910077{2},Report,67.70
2910080,XR Wrist Complete Bilateral,472.90
2910080{2},Report,77.20
2910083,XR Wrist Complete Left,472.90
2910083{2},Report,77.20
2910086,XR Wrist Complete Right,472.90
2910086{2},Report,77.20
291051293,Destroy Face Nerve Muscle,462.20
2921210,Glucose Fasting,57.80
2921212,Glucose Random,57.80
2921230,Glucose Body Fluid,153.00
2921232,Glucose CSF,153.00
2921234,BUN,57.80
2921236,Creatinine,65.30
2921238,Creatinine Urine,94.20
2921242,Creatinine Clearance,145.50
2921244,Serum Electrolyte Panel,110.30
2921248,Sodium Level,58.90
2921251,Sodium Level Urine,88.80
2921253,Sodium Level 24 Hour Urine,88.80
2921259,Serum Potassium Level,41.60
2921262,Potassium Level Urine,71.70
2921264,Potassium Level 24 Hour Urine,71.70
2921270,Chloride Level,71.30
2921282,Carbon Dioxide Level,65.30
2921285,Carboxyhemoglobin Level,316.80
2921288,Serum Basic Metabolic Panel,145.00
2921291,Acetaminophen Level,174.40
2921297,ALT,90.30
2921300,AST,59.90
2921303,Albumin Level,64.10
2921306,Microalbumin Level 24 Hour Urine,120.90
2921306{2},U24 Microalb,120.90
2921306{3},U24 Crea,94.20
2921310,Albumin Level CSF,19.00
2921314,Aldolase,141.30
2921316,Aldosterone,230.10
2921318,Aldosterone 24 Hour Urine,153.20
2921320,Alkaline Phosphatase,95.20
2921322,Alpha Fetoprotein Tumor Marker,142.30
2921328,Amikacin Level Peak,78.10
2921330,Amikacin Level Trough,78.10
2921332,Ammonia Level,201.90
2921338,Amylase Level,109.10
2921342,Amylase Level Body Fluid,109.10
2921344,Amylase Level Urine,79.60
2921349,Antinuclear Antibody Screen,131.80
2921351,C-ANCA,103.30
2921351{2},P-ANCA,103.30
2921351{3},Atypical P-ANCA,103.30
2921351{4},Antineutrophil Cytoplasmic Antibody,103.30
2921357,ASO Titer,66.50
2921360,Antithrombin III Assay,287.40
2921362,Arsenic Level,129.50
2921371,Beta hCG Qualitative Urine,107.00
2921373,Beta hCG Quantitative,191.50
2921383,Bilirubin Direct,84.30
