Charge Code,Charge Code Description,Price,**Price Data is effective as of 11/1/2018,
27000039,HC ANGIOGRAPHY PACK,$233.00,,
27201765,HC ANGIOGRAPHY PULSE SPRAY OCCLUDING BALL WIRE,$820.61,,
27201763,HC ANGIOGRAPHY PULSE SPRAY SET INFUSION,"$2,436.28",,
32300008,"HC ANGIOGRAPHY, INTERNAL MAMMARY,","$3,736.04",,
32300007,"HC ANGIOGRAPHY,ADRENAL UNILAT.SEL","$12,038.36",,
32300015,"HC ANGIOGRAPHY,CAROTID/CERE.BIL.R","$6,101.87",,
32300014,"HC ANGIOGRAPHY,EXTREMITY BIL.RAD","$6,101.87",,
32300016,"HC ANGIOGRAPHY,EXTREMITY,UNI.RAD","$5,759.66",,
32300017,"HC ANGIOGRAPHY,PELVIC,SEL/SUPRASE","$7,700.00",,
32300019,"HC ANGIOGRAPHY,PULMONARY,BIL.SEL.","$4,129.30",,
32300020,"HC ANGIOGRAPHY,PULMONARY/BILATERAL/NONSELECTIVE CATH","$4,087.76",,
32300018,"HC ANGIOGRAPHY,PULMONARY/UNILATERAL/SELECTIVE CATH","$3,908.00",,
32300006,"HC ANGIOGRAPHY,SELECTIVE,EACH ADD","$2,611.62",,
32300021,"HC ANGIOGRAPHY,SPINAL,SEL.RAD SUPER/INTERP","$7,700.00",,
32300026,"HC ANGIOGRAPHY,SPINAL,SEL.RAD SUPER/INTERP","$7,700.00",,
45000717,"HC ANGIOGRAPHY,SPINAL,SEL.RAD SUPER/INTERP","$7,700.00",,
32300023,"HC ANGIOGRAPHY,VISCERAL SEL/SUPRASEL.RAD SUP/","$6,537.70",,
27201228,HC ANGIOJET CATH AVX POSSIS,"$2,081.00",,
27201226,HC ANGIOJET CATHETER XPEEDIOR,"$4,380.00",,
27201230,HC ANGIOJET DVX CATH,"$5,230.00",,
27201225,HC ANGIOJET PUMP SET,"$1,115.00",,
27201244,HC ANGIOJET SOLENT DISTA CATH,"$9,028.50",,
27202095,HC ANGIOJET SOLENT OMNI,"$9,029.00",,
27201242,HC ANGIOJET SOLENT OMNI CATH,"$7,431.15",,
27201243,HC ANGIOJET SOLENT PROXI CATH,"$6,968.15",,
27202094,HC ANGIOJET SOLENT PROXYIMAL,"$7,131.00",,
27202097,HC ANGIOJET SOLENT ULTRA,"$9,029.00",,
27201231,HC ANGIOJET SPIRO (VG),"$6,357.00",,
27201966,HC ANGIOJET ZELANTEDVT THROMBECTOMY SET ULTRA,"$11,290.50",,
27201787,HC ANGIOPLASTY ADVANCE MICRO 14 LOW-PROFILE PTA BALLOON CATHETER,"$2,641.10",,
27201272,HC ANGIOPLASTY GUIDEWIRE,$464.98,,
27201117,HC ANGIOSCULPT CORON 2-3.5 MM X 20MM,"$3,889.20",,
27201116,HC ANGIOSCULPT PERIPH 4/5 X 40MM,"$3,257.00",,
27201114,HC ANGIOSCULPT PERIPH 4X20MM,"$4,333.68",,
27201115,HC ANGIOSCULPT PERIPH 5X20MM,"$4,333.68",,
30100069,HC ANGIOTENSIN I CONVERTING ENZYME,$207.93,,
30000021,HC ANGIOTENSIN II,$174.02,,
27200957,HC ANGIOVAC PAC,"$34,740.00",,
30600001,HC ANIMAL INOCULATN;SML;W/OBS & D,$199.01,,
30200081,"HC ANITBODY; ENCEPHALITIS, ST. LO",$118.00,,
30200083,HC ANITBODY; ENTEROVIRUS,$131.40,,
30200118,HC ANITBODY; RUBEOLA,$134.83,,
32000110,HC ANKLE 2 VIEWS,$385.80,,
27400059,HC ANKLE AIR STIRRUP,$100.00,,
32200008,HC ANKLE ARTHROGRAM INJ,$323.14,,
76102167,HC ANKLE ARTHROSCOPY,"$9,408.30",,
76102174,HC ANKLE ARTHROSCOPY,"$13,229.75",,
76102168,HC ANKLE ARTHROSCOPY/SGY,"$9,638.72",,
76102170,HC ANKLE ARTHROSCOPY/SU,"$6,877.87",,
76102171,HC ANKLE ARTHROSCOPY/SU,"$7,781.95",,
76102172,HC ANKLE ARTHROSCOPY/SU,"$6,921.20",,
76102173,HC ANKLE ARTHROSCOPY/SU,"$7,124.41",,
32000111,"HC ANKLE X-RAY,COMPLETE,MINIMUM 3",$405.00,,
45000424,HC ANOGENITAL EXAM,$35.82,,
76101025,"HC ANOGENITAL EXAM, CHILDHOOD",$35.82,,
75000142,HC ANORECTAL MANOMETRY,"$1,580.33",,
75000107,HC ANOSCOPY,"$4,984.20",,
75000229,HC ANOSCOPY,"$2,176.02",,
75000103,HC ANOSCOPY & DILATION,"$2,293.37",,
75000104,HC ANOSCOPY AND BIOPSY,"$1,993.24",,
45000328,HC ANOSCOPY DIAGNOSTIC,$224.25,,
45000329,HC ANOSCOPY W/REMOVE FB,"$1,971.79",,
75000106,"HC ANOSCOPY, CONTROL BL","$1,436.29",,
76103522,"HC ANOSCOPY, HIGH RESOLUTION, WITH BIOPSY","$1,744.62",,
75000105,"HC ANOSCOPY, REM BODY","$1,729.64",,
75000228,"HC ANOSCOPY, RMVE LESIO","$2,788.94",,
75000230,"HC ANOSCOPY,REMOVE LES","$5,229.90",,
27200156,"HC ANTENNA,EVIDENT MWA ABL","$9,073.00",,
76103642,"HC ANTEPARTUM CARE ONLY, >7 VISITS","$1,647.00",,
76103641,"HC ANTEPARTUM CARE ONLY, 4-6 VISITS",$885.69,,
92000034,HC ANTERIOR PHOTOGRAPHY W/ENDOT.M,$562.00,,
30200021,HC ANTI CCP IGG RL,$146.00,,
30200042,HC ANTI FCER/LHR,$195.51,,
30000091,HC ANTI SINGLE -STRANDED DNA,$167.80,,
30200008,"HC ANTIBODIES, ANTINUCLEAR,(ANA)",$202.00,,
30200140,"HC ANTIBODY ELUTION(RBC),EACH ELU",$185.33,,
30200094,"HC ANTIBODY HTLV OR HIV, CONFIRMA",$278.00,,
30200141,"HC ANTIBODY ID,RBC ANTIBODIES, EACH",$283.92,,
30200250,HC ANTIBODY IDENTIFICATION,$283.92,,
30200005,"HC ANTIBODY IDENTIFICATION, LEUKO",$252.64,,
30200007,"HC ANTIBODY IDENTIFICATION, PLATE",$114.82,,
30200006,HC ANTIBODY IDENTIFICATION;PLATEL,$362.39,,
30200139,"HC ANTIBODY SCREEN,RBC, EACH SERUM",$157.56,,
30900025,HC ANTIBODY SPERM IGG RL,$123.78,,
30200242,HC ANTIBODY TITER,$103.90,,
30200168,"HC ANTIBODY, HTLV I",$106.89,,
30200169,"HC ANTIBODY, HTLV II",$93.92,,
30200126,"HC ANTIBODY,WEST NILE VIRUS",$166.00,,
30200061,HC ANTIBODY; ADENOVIRUS,$121.21,,
30200062,HC ANTIBODY; ASPERGILLUS,$136.88,,
30200064,HC ANTIBODY; BLASTOMYCES,$130.25,,
30200067,HC ANTIBODY; BORELLIA BUFGDORFERI,$196.38,,
30200068,HC ANTIBODY; BORRELIA (RELAPSING,$158.20,,
30200069,HC ANTIBODY; BRUCELLA,$114.48,,
30200167,HC ANTIBODY; CAMPYLOBACTER,$161.46,,
30200071,HC ANTIBODY; CHLAMYDIA,$124.79,,
30200072,"HC ANTIBODY; CHLAMYDIA, IGM",$119.89,,
30200073,HC ANTIBODY; COCCIDIOIDES,$121.00,,
30200074,HC ANTIBODY; COXIELLA BRUNETTII,$116.00,,
30200075,HC ANTIBODY; CRYPTOCOCCUS,$172.22,,
30200076,HC ANTIBODY; CYTOMEGALOVIRUS (CMV,$177.71,,
30200077,HC ANTIBODY; CYTOMEGALOVIRUS (CMV) IGM,$188.11,,
30200078,HC ANTIBODY; DIPTHERIA,$193.75,,
30200079,"HC ANTIBODY; ENCEPHALITIS, CALIFO",$113.93,,
30200080,"HC ANTIBODY; ENCEPHALITIS, EASTER",$113.93,,
30200082,"HC ANTIBODY; ENCEPHALITIS, WESTER",$117.67,,
30200088,HC ANTIBODY; FRANCISELLA TULARENS,$172.22,,
30200089,"HC ANTIBODY; FUNGUS, NES",$139.00,,
30200092,"HC ANTIBODY; HELMINTH,NOT ELSEWHE",$178.44,,
30200093,HC ANTIBODY; HEMOPHILUS INFLUENZA,$193.75,,
30200096,"HC ANTIBODY; HERPES SIMPLEX, NON-",$150.56,,
30200099,HC ANTIBODY; HISOTPLASMA,$121.89,,
30200100,HC ANTIBODY; HIV-1,$175.81,,
30200101,HC ANTIBODY; HIV-2,$142.88,,
30200109,HC ANTIBODY; INFLUENZA VIRUS,$112.06,,
30200175,HC ANTIBODY; JC VIRUS,$285.25,,
30200110,HC ANTIBODY; LEISHMANIA,$115.78,,
30200111,HC ANTIBODY; LEPTOSPIRA,$162.00,,
30200112,HC ANTIBODY; MUMPS,$148.88,,
30200113,HC ANTIBODY; MYCOPLASMA,$164.00,,
30200114,HC ANTIBODY; PARVOVIRUS,$159.79,,
30200170,HC ANTIBODY; PLASMODIUM (MALARIA),$184.79,,
30200117,HC ANTIBODY; RUBELLA,$135.25,,
30200171,HC ANTIBODY; SALMONELLA,$90.95,,
30200172,HC ANTIBODY; SHIGELLA,$181.60,,
30200119,HC ANTIBODY; TETANUS,$184.79,,
30200120,HC ANTIBODY; TOXOPLASMA,$170.00,,
30200121,"HC ANTIBODY; TOXOPLASMA, IGM",$180.00,,
30200123,HC ANTIBODY; TRICHINELLA,$168.03,,
30200124,HC ANTIBODY; VARICELLA-ZOSTER,$153.32,,
30200127,"HC ANTIBODY; VIRUS, NOT ELSEWHERE",$158.75,,
30200128,HC ANTIBODY; YERSINIA,$132.00,,
30200098,"HC ANTIBODY;HERPES SIMPLEX,TYPE 2",$164.12,,
30200097,"HC ANTIBODY;HERPES SIMPLEX,TYPE I",$136.34,,
30200102,"HC ANTIBODY;HIV-1 & HIV-2,SINGLE",$203.21,,
30200116,HC ANTIBODY;RICKETTSIA,$156.20,,
30200125,"HC ANTIBODY;WEST NILE VIRUS, IGM",$158.75,,
94000035,"HC ANTIGEN RX SERV,WHOLE EXTRACT INSECT",$113.03,,
30200251,HC ANTIGEN TYPES - PT SERUM,$128.00,,
51000017,"HC ANTIGEN;4 INSECT VENOMS,SPECIF",$144.56,,
51000058,"HC ANTIGEN;5 INSECT VENOMS,SPECIF",$130.40,,
51000015,"HC ANTIGENS; 1 INSECT VENOM,SPECI",$86.11,,
51000057,"HC ANTIGENS; 2 INSECT VENOM,SPECI",$131.40,,
51000016,"HC ANTIGENS;3 INSECT VENOMS,SPECI",$158.50,,
51000018,"HC ANTIGENS;SNGL/MULT,PER DOSE",$98.21,,
30200144,"HC ANTIHUMAN GLOBULIN TEST,INDIRE",$103.90,,
30200142,HC ANTIHUMAN GLOBULIN TEST; DIRECT,$103.90,,
30200143,HC ANTIHUMAN GLOBULIN TEST;INDIRE,$84.42,,
30200009,HC ANTINUCLEAR ANTIBODIES TITERS,$185.00,,
30200010,HC ANTISTREPTOLYSIN O SCREEN,$114.82,,
30000087,HC ANTISTREPTOLYSINO (ASO) ABS,$145.32,,
30500028,HC ANTITHROMBIN III,$202.00,,
76102548,HC ANUS SURGERY PROCEDU,"$1,298.67",,
30000329,HC AORTIC DYSFUNCTION/DILATION DUP/DEL ANALYSIS,$978.46,,
30000328,HC AORTIC DYSFUNCTION/DILATION GENOMIC SEQ ANALYSIS,$978.46,,
27801661,HC AORTIC VALVE EVOLUT MEDTRONIC,"$69,300.00",,
32300003,"HC AORTOGRAPHY,ABD BIL.LOWER EXT.","$4,129.30",,
32300001,"HC AORTOGRAPHY,THORACIC/SERIALOGR","$5,537.50",,
31000059,HC APC GENE ANALYSIS DUPLICATION/DELETION VARIANTS,"$2,636.66",,
31000057,HC APC GENE ANALYSIS FULL GENE SEQUENCE,"$4,749.21",,
31000058,HC APC GENE ANALYSIS KNOWN FAMILIAL VARIANTS,$442.51,,
27201699,HC APD ALL PUR DRAINAGE CATH SET,$565.00,,
27201416,HC APEEL CS PLUS 8FR ST. JUDE,"$2,007.00",,
39000017,HC APH GRANULOCYTES IRR,"$7,229.33",,
76102345,"HC APHERESIS, SELECTIVE","$8,719.48",,
27400110,HC APICAL CONNG KNIFE-VAD,"$4,464.00",,
63600010,HC APLIGRAF PER SQ CM,$249.00,,
30100070,"HC APOLIPOPROTEIN,EACH",$130.53,,
76102531,HC APPENDECTOMY,"$8,350.87",,
76102532,HC APPENDECTOMY ADD-ON,"$4,170.40",,
42000019,HC APPL.OF A MODALITY;HUBBARD TAN (97036),$219.45,,
76102100,HC APPLICAT HIP CAST,$819.98,,
76100424,HC APPLICATION HIP CAST,$864.26,,
76100433,HC APPLICATION LEG CAST,$544.65,,
76102092,HC APPLICATION OF BODY,$819.98,,
76102093,HC APPLICATION OF BODY,$620.20,,
76102095,HC APPLICATION OF BODY,$620.20,,
45000215,HC APPLICATION OF FINGER SPLINT,$312.59,,
76103789,HC APPLICATION ON-BODY INJECTOR,$168.17,,
76101216,HC APPLICATION THIGH BR,"$7,548.69",,
45000227,"HC APPLICATION, LONG LEG SPLINT",$495.00,,
45000228,"HC APPLICATION, LOWER LEG SPLINT",$480.18,,
76101218,HC APPLY BONE FIXATN DV,"$9,344.03",,
76101219,HC APPLY BONE FIXATN DV,"$9,266.36",,
76103527,"HC APPLY CAST, FIGURE-OF-EIGHT",$395.47,,
76100417,HC APPLY FINGER CAST,$339.63,,
43000005,HC APPLY FINGER SPLINT - DYNAMIC (29131),$312.59,,
43000004,HC APPLY FINGER SPLINT - STATIC (29130),$312.59,,
76100422,HC APPLY FINGER SPLINT; DYNAMIC,$312.59,,
76100421,HC APPLY FINGER SPLINT; STATIC,$312.59,,
76100421,HC APPLY FINGER SPLINT; STATIC,$312.59,,
76100415,HC APPLY FOREARM CASE,$477.62,,
76100415,HC APPLY FOREARM CASE,$477.62,,
43000003,HC APPLY FOREARM SPLINT - DYNAMIC (29126),$452.09,,
76100420,HC APPLY FOREARM SPLINT; DYNAMIC,$452.09,,
45000213,HC APPLY FOREARM SPLINT; STATIC,$448.09,,
76100419,HC APPLY FOREARM SPLINT; STATIC,$448.09,,
76100419,HC APPLY FOREARM SPLINT; STATIC,$448.09,,
76100416,HC APPLY HAND/WRIST CAST,$386.38,,
76100414,HC APPLY LONG ARM CAST,$542.48,,
76100414,HC APPLY LONG ARM CAST,$542.48,,
45000212,HC APPLY LONG ARM SPLINT,$425.70,,
76100418,HC APPLY LONG ARM SPLINT,$425.70,,
76100418,HC APPLY LONG ARM SPLINT,$425.70,,
43000001,HC APPLY LONG ARM SPLINT (29105),$425.70,,
76100425,HC APPLY LONG LEG CAST,$696.00,,
76100425,HC APPLY LONG LEG CAST,$696.00,,
76100427,HC APPLY LONG LEG CAST; CYLINDER,$654.50,,
76100426,HC APPLY LONG LEG CAST; WALKER,$614.46,,
76100426,HC APPLY LONG LEG CAST; WALKER,$614.46,,
76100434,HC APPLY LONG LEG SPLINT,$495.00,,
76100434,HC APPLY LONG LEG SPLINT,$495.00,,
76100435,HC APPLY LOW LEG SPLINT,$480.18,,
76100435,HC APPLY LOW LEG SPLINT,$480.18,,
76100439,HC APPLY MULTLAY COMPRS,$470.91,,
76102107,HC APPLY MULTLAY COMPRS,$312.59,,
42000002,HC APPLY MULTLAYER VENOUS WOUND C (29581),$470.91,,
76100438,HC APPLY PASTE BOOT,$451.00,,
76100430,HC APPLY PATELLAR TENDON BEARING CAST,$624.15,,
76100432,HC APPLY RIGID LEG CAST,$771.32,,
43000002,HC APPLY SHORT ARM SPLINT - STATIC (29125),$448.09,,
45000225,HC APPLY SHORT LEG CAST,$558.14,,
76100428,HC APPLY SHORT LEG CAST,$558.14,,
76100428,HC APPLY SHORT LEG CAST,$558.14,,
45000226,"HC APPLY SHORT LEG CAST, WALKING",$608.29,,
76100429,HC APPLY SHORT LEG CAST; WALKING,$608.29,,
76100429,HC APPLY SHORT LEG CAST; WALKING,$608.29,,
76103609,"HC APPLY SHOULDER CAST,SPICA","$1,181.95",,
76103441,HC APPLY SKIN SUBST GRAFT LW FCE/SCLP </=25SQ CM,"$1,770.87",,
76103442,HC APPLY SKIN SUBST GRAFT LW FCE/SCLP/ EA AD 25,$29.15,,
76103443,HC APPLY SKIN SUBST GRAFT LW FCE/SCLP/EYELD</=100,"$1,694.68",,
76103444,HC APPLY SKIN SUBST GRAFT LW FCE/SCLP/EYELDEA AD,$84.39,,
76103437,HC APPLY SKIN SUBST GRAFT LW TRNK/ARM/LG </=25SQ,"$1,419.02",,
76103438,HC APPLY SKIN SUBST GRAFT LW TRNK/ARM/LG EA AD 25,$30.97,,
76103439,HC APPLY SKIN SUBST GRAFT LW TRNK/ARM/LG>/=100SQ,"$5,197.47",,
76103440,HC APPLY SKIN SUBST GRAFT LW TRNK/ARM/LGEA AD 100,$80.15,,
76102949,HC APPLY SRS HEADFRAME,$387.46,,
76100236,"HC APPLY,REM FIXATN DVC","$1,985.86",,
27201880,HC AQUAMANTYS 2.3 BIPOLAR SEALER,"$2,560.25",,
43000018,HC AQUATIC THERAPY 15 MIN (97113),$178.20,,
42000022,"HC AQUATIC THERAPY W/THERAPEUTIC, 15 MIN (97113)",$178.20,,
27201783,HC ARCTIC FRONT ADVANCE CRYOABLATION CATHETER,"$16,212.00",,
27000364,"HC ARCTIC GEL PAD, EACH","$3,486.99",,
27801539,HC ARGON CATHETER DRAINAGE ALL PURPOSE LOCKING PIGTAIL,$493.60,,
27202104,HC ARGON MED ROTATIONAL THROMBECTOMY SYSTEM 7FR,"$4,606.85",,
27202688,HC ARGON MEDICAL CATHETER PICC TRAY NEONATAL,$310.63,,
27202526,HC ARGON NEEDLE BIOPSY ACCURA-KOPAN,$193.00,,
27202796,HC ARGON NEEDLE BIOPSY MAXCELL,$24.50,,
27202620,HC ARGON NEEDLE BIOPSY WESTCOTT,$135.10,,
76101463,HC ARM TENDON LENGTHENI,"$5,828.16",,
27201150,HC ARMADA 14/35 PTA BALLOON,"$1,158.85",,
27201149,HC ARMADA 14/35 WORKHORSE BALLOON,$925.50,,
27202740,HC ARROW CATH HMDIAL ACT LG BR STRG DL 14FR,$812.17,,
27203008,HC ARROW CATH KIT CV MULTILUMEN,$831.72,,
27202985,HC ARROW CATHETER KIT CENTRAL VENOUS TRIPLE LUMEN ARROWGARD,$509.64,,
27201203,HC ARROW FOGARTY CATHETER,$69.00,,
27202702,HC ARROW KIT INTRODUCER SHEATH PERCUTANEOUS,$204.04,,
27203220,HC ARROW SPECTRE GUIDEWIRE,$468.92,,
27202984,"HC ARROW THORACENTESIS KIT 8 F, PLEURASEAL",$247.97,,
27000040,HC ARROW TREROTOLA THROMBECTOMY D,"$2,750.00",,
27201951,"HC ARROW, ARTERIAL LINE 20GA, 12CM",$575.72,,
27201953,"HC ARROW, CENTRAL VENOUS DBL LUMEN, MAC CATHETER",$820.14,,
27201952,"HC ARROW, CONT CARDIAC OUTPUT SVO2 VIP, SWAN-GANZ CATH","$1,025.66",,
27201955,"HC ARROW, CVP CATHETER, DOUBLE LUMEN",$474.90,,
27201954,"HC ARROW, CVP CATHETER, SINGLE LUMEN",$183.22,,
27201956,"HC ARROW, CVP CATHETER, TRIPLE LUMEN",$515.50,,
27201957,"HC ARROW, PEDI CVP CATHETER, DBL LUMEN 4 FR",$711.96,,
30100071,HC ARSENIC,$165.00,,
92000067,"HC ART, TRANSCRAN DOPPLER EMBOLI DETECTION W/",$635.04,,
92000066,"HC ART, TRANSCRAN DOPPLER EMBOLI DETECTW/O IN",$635.04,,
45000278,HC ARTERIAL CATH,$982.85,,
27202880,HC ARTERIAL LINE KIT,$397.00,,
27000042,HC ARTERIAL MONITORING/DAY,$98.00,,
27202850,HC ARTERIAL PRESSURE CATHETER KIT,$356.13,,
94000003,HC ARTERIAL PUNCTURE BY LAB,$174.77,,
30000003,HC ARTERIAL PUNCTURE WITHDRAWAL OF BLOOD,$153.31,,
41000003,HC ARTERIAL PUNCTURE/WITHDRAWAL/B,$174.77,,
27201553,HC ARTERIAL WRIST SUPPORT,$59.00,,
27202821,HC ARTERY/ARTERIAL CATH,$333.61,,
27202846,HC ARTERY/ARTERIAL CATH KIT,$403.14,,
76102361,HC ARTERY-VEIN AUTOGRAFT,"$9,886.97",,
76100570,HC ARTERY-VEIN NONAUTOG,"$10,750.45",,
48100073,"HC ARTHERECTOMY,ILIAC ARTERY,EA VESSEL","$20,715.60",,
32000006,HC ARTHR ASP INJ INT JNT BUR,$704.80,,
32000007,HC ARTHR ASP INJ MJ JNT BURS,$806.22,,
27202549,HC ARTHREX CANNULA ARTHROSCOPIC THREADED,$193.00,,
45000084,HC ARTHRO ASPR/INJECT SMJT/BRSA,$653.13,,
76103668,"HC ARTHRO, LOOSE BODY + CHONDRO","$3,443.49",,
76103604,"HC ARTHRODESIS ANT INTERBODY MIN DISCECTOMY, CERVICAL BELOW C2","$16,406.78",,
76103583,HC ARTHRODESIS SACROILIAC JOINT PERCUTANEOUS,"$27,999.84",,
76101348,"HC ARTHRODESIS,ANTERIOR,CERVICAL BELOW C2","$14,632.32",,
76101350,"HC ARTHRODESIS,POSTERIOR;EA ADD SEGMENT","$5,156.22",,
76101349,"HC ARTHRODESIS,POSTERIOR;LUMBAR","$11,309.70",,
63601063,"HC ARTHROFLEX, PER SQ CM",$798.27,,
32200006,HC ARTHROGRAM KNEE,"$1,620.44",,
32200007,"HC ARTHROGRAM, ELBOW","$1,620.44",,
32000112,"HC ARTHROGRAM,ANKLE","$1,620.44",,
76103517,"HC ARTHROPLASTY, ELBOW,IMPLNT/RECONSTRUC","$15,535.37",,
76103386,"HC ARTHROPLASTY, TOTAL DISC, CERVICLE, SINGLE","$14,786.34",,
76103339,"HC ARTHROPLASTY,REMOVE IMPLANT","$12,073.96",,
76102126,HC ARTHROSCOP ROTATOR,"$9,265.15",,
76102127,HC ARTHROSCOPY BICEPS,"$8,846.52",,
76102182,HC ARTHROSCOPY OF JOINT,"$6,311.71",,
76103817,"HC ARTHROTOMY, INCISION OF COLLARBONE JOINT","$5,071.75",,
36000030,"HC ARTHROTOMY, WITH EXCISION OF SEMILUNAR CARTILAGE KNEE","$5,979.40",,
45000593,"HC ARTHROTOMY, WITH EXCISION OF SEMILUNAR CARTILAGE KNEE","$9,068.86",,
76103367,"HC ARTHROTOMY, WITH EXCISION OF SEMILUNAR CARTILAGE KNEE","$9,068.86",,
76103367,"HC ARTHROTOMY, WITH EXCISION OF SEMILUNAR CARTILAGE KNEE","$9,068.86",,
76103504,"HC ARTIF INSEMINATION,INTRA-CERVICAL",$533.46,,
76100800,HC ARTIFICIAL INSEMINATION,$595.96,,
27201376,HC ARW-11FX65CM,"$1,083.39",,
27201377,HC ARW-6-8FX80-120CM,$485.80,,
31000254,HC ASAP GENE ANALYSIS COMMON VARIANTS,$203.00,,
30100072,"HC ASCORBIC ACID (VITAMIN C), BLOOD",$132.00,,
45000492,HC ASP/INJECTION GANGLION CYST,$534.78,,
76100233,HC ASP/INJECTION GANGLION CYST,$534.78,,
76100233,HC ASP/INJECTION GANGLION CYST,$534.78,,
27201195,HC ASPC 24-2 ASH SPLIT CATH,"$1,883.00",,
27201196,HC ASPC 28/32-2 ASH SPLIT CATH,"$1,590.00",,
27400290,HC ASPEN COLLAR CERVICAL VISTA SET ADULT,$252.69,,
27202525,HC ASPEN NEEDLE REVERSE CUTTING,$96.50,,
27202911,HC ASPEN SURGICAL LOOP VESSEL RED MAXI,$18.53,,
27400255,"HC ASPEN VISTA MULTI POST COLLAR SET W REP PADS, EA",$485.80,,
36000015,HC ASPIR OR INJ OF JOINT SMALL,$653.13,,
36000017,HC ASPIR/INJ OF MAJOR JOINT OR BURSA,$732.93,,
76100817,HC ASPIR/INJECTION THYROID CYS,"$1,103.30",,
36000016,HC ASPIRA/INJ OF JOINT INTERMEDIA,$704.80,,
45000340,HC ASPIRATE BLADDER BY NEEDLE,$937.85,,
45000341,HC ASPIRATE BLADDER TROCAR,$516.67,,
32000308,HC ASPIRATE BREAST CYST,$967.32,,
76103189,"HC ASPIRATION, ORBITAL","$4,975.36",,
30100722,HC ASSAY OF PREGNENOLONE,$208.48,,
30500013,"HC ASSAY, CHROMOGENIC SUBSTRATE",$152.50,,
75000133,"HC ASSESS CYST, CONTRAS",$270.14,,
91800009,HC ASSESS HLTH/BEHAVE,$137.61,,
91800012,HC ASSESS HLTH/BEHAVE,$148.00,,
47100035,HC ASSESSMENT OF TINNITUS,$625.11,,
51000032,HC ASSOC BIOMETRIC SCREENING,$199.08,,
30100577,HC ATENOLOL,$150.44,,
30100659,HC ATENOLOL,$150.44,,
27201988,HC ATHERECTOMY SOLID CROWN-STEALT,"$11,374.00",,
27201110,HC ATLAS PTA BALLOON,"$1,778.70",,
30100073,HC ATOMIC ABSORPTION SPECTROSCOPY,$294.22,,
48100330,"HC ATRIAL SEPTOSTOMY, XVENOUS, BALLOON","$13,141.00",,
27202512,HC ATRION LOOP VESSEL BLUNT NEEDLE,$121.98,,
54700006,HC ATROPINE UP TO 0.3MG IM/I,$77.33,,
54700032,HC ATROVENT 0.02% PER ML,$12.23,,
76103091,HC ATTACH OCULAR IMPLA,"$9,183.20",,
27801416,HC ATTAIN ABILITY LV/CORO SINUS L,"$11,001.00",,
27801377,HC ATTAIN ABILITY PLUS 4296-88,"$9,650.00",,
27201407,HC ATTAIN COMMAND 6250C,"$2,870.60",,
27201406,HC ATTAIN COMMAND GUIDE CATH,"$1,078.00",,
27201264,HC ATTAIN HYBRID GUIDEWIRE,$557.00,,
27801413,HC ATTAIN LEAD FOR CS,"$8,334.00",,
27801175,HC ATTAIN PERFORMA 4298/4598/4398,"$7,640.00",,
27201359,HC ATTAIN SELECT II 6248 DEL,$572.00,,
27201362,HC ATTAIN SELECT II CATHETER LDS,"$1,078.00",,
27201440,HC ATTAIN SHEATH CS (6216A),"$1,891.00",,
27801418,HC ATTAIN STARFIX 4195-78/88/103,"$8,996.00",,
27201534,HC ATTAIN VENOGRAM BALLOON-6215,$709.00,,
27400296,"HC AUD OSSENTGRTD PROC RPL BAHA 4, PRO ONLY, ALL CLRS","$13,896.00",,
27400301,"HC AUD OSSEOINTEGRATED PROC RPL BAHA BI UPGRD KIT,PRO/ACT/CBL,PER EAR","$33,003.00",,
27400299,HC AUD OSSEOINTEGRATED PROC RPL BAHA CORDELLE II,"$12,738.00",,
27400297,"HC AUD OSSNTGRTD PROC RPL BAHA 5, PRC ONLY, ALL CLRS","$15,247.00",,
27400300,"HC AUD OSSNTGRTD PROC RPL BAHA MON UPGRD KIT, PER EAR","$17,756.00",,
27400298,"HC AUD OSSNTGRTD PROC RPL BAHA PB110, PROC/ACT/CBL, ALL CLRS","$13,896.00",,
47100009,HC AUDIO SCREEN TEST,$110.37,,
47100010,HC AUDIOMETRY/PURE TONE/AIR ONLY,$165.30,,
47100011,HC AUDIOMETRY/PURE TONE/AIR&BONE,$289.70,,
47100012,HC AUDIOMETRY/SPEECH/THRSHLD ONLY,$138.63,,
47100025,HC AUDITORY BRAINSTEM RESPONSE,"$1,204.50",,
27400396,HC AUDITORY PROSTHETIC DEVICE (BAHA) FITTING FEE,$500.00,,
27400397,HC AUDITORY PROSTHETIC DEVICE (BAHA) REPAIR FEE,$500.00,,
44000042,HC AUDITORY REHABILITION;POSTINGUAL HEARING L (92633),$376.33,,
47100026,HC AUDITORY STEADY STATE RESPONSE (ABR),$468.12,,
47100014,"HC AUDMTRY THRESH.EVALUATE,COMP&SPREC",$384.74,,
47100013,HC AUDMTRY/SPCH/THRSHLD/W/SPRECOG,$179.25,,
76101268,HC AUGMENTATION FACIAL,"$7,801.04",,
76103456,HC AUGMENTATION LOWER JAW BONE,"$10,022.18",,
76101282,"HC AUGMENTATION,CHEEK B","$7,231.32",,
76102148,"HC AUTGRFT IMPLNT, KNEE","$9,602.40",,
30200145,HC AUTO TRANS PROCESSING,$252.72,,
30200249,HC AUTO TRANS PROCESSING,$252.72,,
76101834,HC AUTOCHONDROCYTE KNEE,"$15,012.91",,
