Charge / Procedure Number,Billing Description,CDM Price
12102345,ACTH STIM PANEL;21 HYDROXY DEF,"1,359.23"
12102350,ACTH STIM PANEL;3 BETA-HYDROXY,"1,223.22"
12102355,ALDOSTERONE SUPRESS EVAL PANEL,"1,961.97"
12102360,CALCITONIN STIM PANEL,"1,256.19"
12102365,CRH STIMULATION PANEL,"2,446.52"
12102370,CHORIONIC GONAD STIM PAN;TESTO,807.21
12102375,CHOR GONAD STIM PANEL;ESTRADIO,873.62
12102380,RENAL VEIN RENIN STIM PANEL,"2,063.40"
12102385,PERIPH VEIN RENIN STIM PANEL,687.80
12102390,COMBO RAPID ANT PITUITARY EVAL,"4,302.29"
12102395,DEXAMETHASONE SUPP PANEL;48 HR,"1,125.87"
12102400,GLUCAGON TOL PANEL; INSULINOMA,719.87
12102405,GLUCAGON TOL; PHEOCHROMOCYTOMA,789.47
12102410,GONAD RELEASNG HORM STIM PANEL,"1,982.88"
12102415,GROWTH HORMONE STIM PANEL,"1,043.07"
12102420,GROWTH HORMONE SUPPRESS PANEL,"1,226.97"
12102425,INSULIN-INDUCED C-PEPTIDE SUPP,"2,111.97"
12102430,INSULIN TOL PANEL; ACTH INSUFF,"1,580.76"
12102435,INSULIN TOL;GROWTH HORMONE DEF,"1,610.33"
12102440,METYRAPONE PANEL,"1,424.96"
12102445,TRH STIM PANEL; ONE HOUR,788.11
12102450,TRH STIM PANEL; TWO HOUR,"1,050.81"
12102460,ACYLCARNITINES; QUAL EA SPEC,216.76
12102465,ACYLCARNITINES; QUANT EA SPEC,263.62
12102470,ALCOHOL (ETHANOL); BREATH,331.68
12102475,"AMINES, VAGINAL FLUID QUAL",58.80
12102480,ANDROSTANEDIOL GLUCURONIDE,790.53
12102485,"BIOTINIDASE, EA SPEC",263.62
12102490,"BLOOD,OCCULT GUIAC;FECES,1-3",63.55
12102500,BRADYKININ,107.70
12102505,CALCIUM;POST CALCUM INFUS TEST,142.69
12102510,CALCULUS:X-RAY DIFFRACTION,195.84
12102515,CARBOHYDRATE DEFICIENT TRANFER,282.26
12102520,"CARBOXYHEMOGLOBIN, QUAL",93.71
12102525,CATHEPSIN-D,325.36
12102530,CHEMILUMINESCENT ASSAY,198.05
12102535,"CHLORINATED HYDROCARBONS,SCREE",93.82
12102540,"CHONDROITIN B SULFATE, QUANT",322.87
12102565,"COLLAGEN CROSS LINKS, ANY METH",292.16
12102575,GCMS HPLC NON-DRUG;QUAL/QNT EA,296.62
12102605,"ENZYME CELL ACT, NOS NON RAD",282.26
12102610,"ENZYME CELL ACTIVITY,NOS RAD",282.26
12102620,ETIOCHOLANOLONE,368.69
12102625,FETAL FIBRONECTIN,407.95
12102635,GALAC/1-PHOS URIDYL TRAN;QUANT,329.35
12102650,GASTRIN AFTER SECRETIN SIMUL,276.58
12102655,GLUCOSE; POST GLUCOSE DOSE,127.07
12102660,GLUCOSE TOL TEST(GTT);3 SPEC,269.08
12102665,GLUCOSE;GTT EA ADDL BYND 3 SPE,82.22
12102670,"GLUTATHIONE REDUCTASE, RBC",107.70
12102685,HAPTOGLOBIN; PHENOTYPES,268.84
12102690,H PYLORI; UREASE ACTIVITY ANAL,"1,052.97"
12102695,H PYLORI DRUG ADMIN/COLLECT,122.94
12102700,HGB FRACT&QUANT;CHROMATOGRAPHY,251.76
12102705,"HGB; BY COPPER SULFATE,NON-AUT",36.96
12102710,HGB;THERMOLABILE,107.70
12102715,"HGB;UNSTABLE,SCREEN",132.26
12102720,HGB; URINE,61.75
12102725,B HEXOSAMINIDASE ASSAY,263.62
12102730,ISOCITRIC DEHYDROGENASE (IDH),138.28
12102735,"LACTOGEN,HUMAN PLACENTAL (HPL)",316.04
12102740,"LACTOSE, URINE; QUALITATIVE",85.98
12102750,FETAL LUNG MATURE;LAMELLAR BOD,295.68
12102760,MALATE DEHYDROGENASE,115.20
12102770,MS NON-DRUG NOS QUAL/QNT EA,262.58
12102825,"ASSAY ORGANIC ACIDS QL,EA SPEC",257.25
12102830,OSTEOCALCIN(BONE G1A PROTEIN),466.61
12102835,ONCOPROTEIN; HER-2/NEU,"1,006.92"
12102840,PHOSPHOGLUCONATE 6-DEHYDROGENA,105.31
12102845,PHOSPHOHEXOSE ISOMERASE,161.37
12102850,PREGNENOLONE,323.20
12102855,PSA FREE,218.37
12102860,PROTEIN;REFRACTMETRIC,80.86
12102865,SIALIC ACID,210.05
12102870,SILICA,368.13
12102875,SOMATOSTATIN,285.79
12102880,"SUGARS,CHROMATOGRPH,TLC/PAPER",306.48
12102885,"SUGARS SINGLE QUAL, EA SPEC",85.98
12102890,"SUGARS MULTIPLE QUAL, EA SPEC",85.98
12102895,"SUGARS SINGLE QUANT, EA SPEC",180.14
12102900,"SUGARS MULTIPLE QUANT, EA SPEC",180.14
12102905,"SULFATE,URINE",74.26
12102910,TRYPSIN; DUODENAL FLUID,117.36
12102915,"TRYPSIN;FECES,QUANT-24H COLLEC",118.95
12102920,BUN;SEMIQUANT(REAGENT STRIP TE,58.80
12102925,"VITAMIN, NOS",181.39
12102930,"OVULATION TESTS,VISUAL COLOR",156.83
12102950,GENERAL HEALTH PANEL,283.44
12102955,HGB-O2 AFFINITY,156.15
12102960,NATRIURETIC PEPTIDE,449.58
12102965,SODIUM;OTHER SOURCE,76.09
12102970,"LEUKOCYTE CT,FECAL",120.45
12102975,PROTEIN TOTAL;URINE,156.35
12102980,PROTEIN TOTAL;OTHER SOURCE,70.98
12102990,ALBUMIN;ISCHEMIA MODIFIED,530.64
12102995,"ELASTASE,PANCREATIC FECAL EL-1",88.44
12103000,H PYLORI BLOOD TEST (EG C-13),"1,052.97"
12103005,LACTOFERRIN FECAL QUAL,306.83
12103010,PREG-ASSC PLASMA PROT A(PAPP-A,235.41
12103015,PROTEIN;ELP OTHER FLUIDS/CONC,207.44
12103020,BREATH TEST HEART TX REJ,253.21
12103025,SIROLIMUS,214.60
12103030,LACTOFERRIN FECAL;QUANT,286.78
12103035,LIPOPROTEIN(A),202.42
12103040,LIPOPROTEIN BLD; ELP QUANT,175.93
12103045,LIPOPROTEIN BLD HR FRAC QUANT,388.02
12103050,LIPOPROTEIN BLD;QUANT PARTICLE,493.11
12103080,CHCT FOR MAL HYPERTHERMIA,350.43
12103085,ALPHA-FETOPROTEIN;AFP-L3 & TOTAL AFP,301.35
12103090,LIPOPROTEIN; LP-PLA2,530.64
12103100,METABOLIC PANEL IONIZED CA,132.26
12103105,CYSTATIN C,212.55
12103110,ASSAY FOR CALPROTECTIN FECAL,306.83
12103115,"HCG, FREE BETACHAIN TEST",235.41
12103120,"SEMEN ANAL, STRICT CRITERIA",242.23
12103125,RETROGRADE EJACULATION ANAL,306.26
12103130,MYELOPEROXIDASE MPO,530.64
12103135,ONCOPROTEIN;DCP DES-GAMMA-CARB,"1,006.92"
12103140,BILIRUBIN TOTAL TRANSCUTANEOUS,78.47
12103145,HGB TRANSCU/DAY;CARBOXYHGB,78.47
12103150,HGB TRANSCU/DAY;METHEMOGLOBIN,78.47
12103160,PH EXHALED BREATH CONDENSATE,248.26
12103165,PROCALCITONIN PCT,422.49
12103170,THROMBOXANE METABOLITES URINE,67.61
12103175,HGB QUANT TRANCUTANEOUS,78.47
12103190,GASTRIC ACID ANALYSIS EA SPEC,85.30
12103195,MICROFLUIDIC TEAR OSMOLARITY,258.27
12103200,PAMG-1 PP12 AFP C/V QUAL EA,"1,006.92"
12103225,GALECTIN 3,202.42
12103250,DRUG SCRN QUANT LAMOTRIGINE,207.81
12103265,DRUG SCRN QUANT OXCARBAZEPINE,272.41
12103275,DRUG SCRN QUANT ZONISAMIDE,289.53
12103315,DRUG SCRN;ALCOHOLS,311.99
12103320,ALCOHOL BIOMARKERS;1-2,647.58
12103325,ALCOHOL BIOMARKERS;3/+,167.17
12103330,ALKALOIDS NOS,366.53
12103335,AMPHETAMINES;1-2,594.38
12103340,AMPHETAMINES;3-4,240.53
12103345,AMPHETAMINES;5/+,240.53
12103350,ANABOLIC STEROIDS;1-2,399.51
12103355,ANABOLIC STEROIDS;3/+,399.51
12103360,ANALGESICS NON-OPIOID;1-2,365.32
12103365,ANALGESICS NON-OPIOID;3-5,313.20
12103370,ANALGESICS NON-OPIOID;6/+,313.20
12103390,ANTIDEPRES TRICYCLIC;1-2,488.58
12103395,ANTIDEPRES TRICYCLIC;3-5,277.03
12103400,ANTIDEPRES TRICYCLIC;6/+,277.03
12103410,ANTIEPILEPTICS NOS;1-3,229.26
12103415,ANTIEPILEPTICS NOS;4-6,229.26
12103420,ANTIEPILEPTICS NOS;7/+,229.26
12103425,ANTIPSYCHOTICS NOS;1-3,240.98
12103430,ANTIPSYCHOTICS NOS;4-6,240.98
12103435,ANTIPSYCHOTICS NOS;7/+,240.98
12103440,BARBITURATES,684.59
12103445,BENZODIAZEPINES;1-12,"1,188.72"
12103450,BENZODIAZEPINES;13/+,306.37
12103455,BUPRENORPHINE,24.00
12103460,CANNABINOIDS NATURAL,585.45
12103480,COCAINE,234.50
12103485,FENTANYL,35.75
12103490,GABAPENTIN NON-BLOOD,576.62
12103495,HEROIN METABOLITE,417.52
12103505,METHADONE,576.62
12103515,METHYPHENIDATE,549.97
12103520,OPIATES 1/+,"1,091.15"
12103525,OPIOIDS OPIATE ANALOG;1-2,301.14
12103530,OPIOIDS OPIATE ANALOG;3-4,301.14
12103535,OPIOIDS OPIATE ANALOG;5/+,301.14
12103540,OXYCODONE,245.66
12103545,PREGABALIN,639.52
12103555,SED HYPNOTICS (NON-BENZODIAZ),408.67
12103560,SKEL MUSC RELAX;1-2,272.71
12103565,SKEL MUSC RELAX;3/+,272.71
12103575,TAPENTADOL,585.45
12103580,TRAMADOL,603.50
12103585,STEREOISOMER;SGL DRUG CLS,390.37
12103590,DRUG/SUBST NOS;1-3,603.49
12103775,DRUG TEST DEF 1-7 CLASSES/DOS,675.53
12103780,DRUG TEST DEF 8-14 CLASSES/DOS,543.34
12103785,DRUG TEST DEF 15-21 CLASS/DOS,689.64
12103790,DRUG TEST DEF 22+ CLASSES/DOS,856.81
12103795,DRUG TEST PRESUMP DIR OPT/DOS,68.25
12103800,DRUG TEST PRESUMP OPT INST/DOS,91.02
12103805,DRUG TEST PRESUMP INST/DOS,844.56
12110030,U/A; MICRO ONLY,47.54
12110036,URINALYSIS; QUAL OR SEMIQUANT,61.88
12110040,"VOL MEASURE TIMED COLL,EA",56.68
12110045,"URINALYSIS, W/MICRO, NON-AUTO",49.47
12110050,URINALYSIS; AUTO W/MICROSCOPY,72.57
12110055,"URINALYSIS;W/O MICRO,NON-AUTO",56.80
12110060,"URINALYSIS;W/O MICRO,AUTOMATED",59.95
12110065,"UA;BACT SCRN,NON-CULT OR DIPST",40.14
12110070,"URINALYSIS, 2 OR 3 GLASS TEST",57.66
12110075,"URINE PREG TEST,VISUAL COLOR",107.25
12110080,"SEMEN ANAL,PRESENCE &/OR MOTIL",188.44
12110085,SPERM ANTIBODIES,166.84
12110090,SPERM EVAL;HAMSTER PENETRATION,327.75
12110095,SPERM EVAL;CERV MUC PENETRATN,154.67
12110105,UNLISTED URINALYSIS PROCEDURE,135.00
12119000,SEMEN ANAL; POST COITAL,139.43
12119005,SEMEN ANAL; VOL CT MOT DIFF,188.44
12119010,SEMEN ANAL;MOTILITY & COUNT,134.54
12120005,MANUAL DIFFERENTIAL WBC COUNT,79.93
12120009,"DIFFERENTIAL WBC,BUFFY COAT",58.11
12120040,CBC/PLT W AUTO COMP DIFF,123.23
12120055,BLOOD CT;RBC ONLY,79.93
12120060,"RETICULOCYTE COUNT, MANUAL",101.76
12120080,"FACTOR V, LABILE FACTOR",275.90
12120083,FACTOR II,203.00
12120085,"FACTOR VII ,PROCONVERTIN",279.87
12120090,"FACTR VIII,VW-RISTOCETIN COFAC",358.69
12120093,"FACTOR VIII, ONE STAGE",384.44
12120095,"FACTOR VIII,VW FACTOR ANTIGEN",358.69
12120100,"FACTR VIII,VW MULTIMETRIC ANAL",358.69
12120105,FACTOR IX (PTC OR CHRISTMAS),297.62
12120110,FACTOR X (STUART-PROWER),279.87
12120115,FACTOR XI (PTA),279.87
12120120,FACTOR XII (HAGEMAN),302.51
12120125,FACTOR XIII(FIBRIN STABILIZNG),255.54
12120130,"ANTITHROMBIN III,ACTIVTY(FUNC)",185.25
12120135,"ANTITHROMBIN III,ANTIGEN ASSAY",169.00
12120140,"PROTEIN C, ANTIGEN",187.88
12120145,"PROTEIN C, ACTIVTY(FUNCTIONAL)",216.19
12120150,"PROTEIN S, TOTAL",181.39
12120155,"PROTEIN S, FREE",239.50
12120160,FACTOR INHIBITOR TEST,201.18
12120165,EUGLOBULIN LYSIS,131.35
12120170,FDP(FSP); SEMIQUANT,107.70
12120175,FDP(FSP); PARACOAGULATION,134.65
12120180,FDP(FSP); QUANT,177.52
12120185,"FDP, D-DIMER;SEMIQUANT",111.56
12120190,"FSP, D-DIMER; QUANT",98.70
12120195,FIBRINOGEN; ACTIVITY,161.56
12120200,FIBRINOGEN; ANTIGEN,132.83
12120205,FIBRNOLYTC;PLASMINGN ACTIVATR,268.84
12120210,HEINZ BODIES;DIRECT,65.73
12120215,"HGB/RBC,FETAL;KLEINHAUER-BETKE",121.00
12120220,"HGB/RBC,FETAL; ROSETTE",103.71
12120230,LEUKOCYTE ALK PHOS W/COUNT,134.54
12120235,"MECHANICAL FRAGILITY,RBC",134.54
12120237,MURAMIDASE,293.18
12120240,"OSMOTIC FRAG,RBC;UNINCUBATED",104.40
12120245,"OSMOTIC FRAG,RBC;INCUBATED",208.92
12120260,PROTHROMBIN TIME,82.65
12120265,"PT TIME; SUBSTIT,PLSMA FRACT,E",61.64
12120270,RUSSELL VIPER VENOM TIME;UNDIL,149.66
12120275,RUSSEL VIPER VENOM TIME;DILUTD,319.37
12120280,REPTILASE TEST,153.87
12120295,"SICKLING OF RBC,REDUCTION",110.76
12120300,THROMBIN TIME;PLASMA,90.18
12120305,PTT; PLASMA/WHOLE BLOOD,119.82
12120310,"PTT;SUBST,PLASMA FRACTIONS,EA",101.10
12120315,VISCOSITY,182.41
12120320,HEMATOCRIT OTHER THAN SPUN,59.95
12120325,HEMOGLOBIN,71.85
12120330,SPUN MICROHEMATOCRIT,37.08
12120335,SED RATE (ESR) MANUAL,80.78
12120340,SED RATE (ESR) AUTO,42.20
12120345,BLOOD CT;WBC ONLY,72.96
12120350,FACTOR XIII(FIBRIN STAB)SCREEN,138.97
12120365,ACTIVATED PROTEIN C RESISTANCE,239.50
12120375,IRON STAIN(RBC/BONE MAR SMRS),101.10
12120380,BLEEDING TIME,70.39
12120385,"MANUAL BLOOD SMEAR,NON-DIFF",53.79
12120395,"HEMOGRAM/PLT,AUTOMATED",116.58
12120400,"RETICULOCYTE CT,FLOW CYTOMETRY",99.93
12120405,"RETICYTE, HGB CONCENTRATE",87.23
12120410,"BLD SMEAR,PERIPH,MD INTRP W/RP",67.85
12120415,BONE MARROW SMEAR;INTERP ONLY,"1,532.15"
12120420,CHROMOGENIC SUBSTRATE ASSAY,185.94
12120425,CLOT RETRACTION,56.52
12120430,"CLOT LYSIS TIME,WHOLE BLD DIL",71.07
12120435,CLOTTING;FACTOR VIII RELATD AG,319.11
12120440,CLOTTING;PREKALLIKREIN ASSAY,296.03
12120445,CLOTTING;HI MOLE WGT KININOGEN,296.03
12120450,THROMBOMODULIN,162.96
12120455,COAG TIME; LEE & WHITE,67.21
12120460,COAG TIME;ACTIVATED,66.53
12120465,COAG TIME;OTHER METHODS,58.22
12120470,"FIBRINOLYSINS/COAGULOPATHY,I&R",80.74
12120475,FIBRINOLYTIC F/I;PLASMIN,138.28
12120480,FIBRINOLYTC F/I:ALPHA2 ANTIPLA,120.55
12120485,"FIBRNOLYTC;PLASMINOGEN,NON-AG",102.12
12120490,FIBRNOLYTC;PLASMINOGEN ANTIGEN,159.21
12120495,"HEINZ BODIES;INDUCED, APH",106.56
12120500,HEPARIN ASSAY,204.70
12120505,HEPARIN NEUTRALIZATION,185.14
12120510,HEPARIN-PROTAMINE TOLERANCE,221.65
12120515,"PLATELET;AGGREGATION,EA AGENT",335.83
12120525,PLATELET NEUTRALIZATION,281.02
12120530,THROMBIN TIME;TITER,107.02
12120535,THROMBOPLASTIN INHIBITION;TISS,150.45
12120540,HEMATOLOGY;UNLIST PROCEDURE,102.60
12120705,AUTO DIFF WBC COUNT,101.10
12120710,"MANUAL CELL CT, EACH",118.77
12120715,"BLOOD CT;PLATELET,AUTOMATED",79.93
12120720,"FDP,D-DIMER;ULTRASENS,QUAL/SEM",159.09
12120725,"HEMOLYSIN, ACID",138.75
12120785,COAG FIBRIN FUNCT ACT NOS EA,358.69
12120790,HEXAG PHOSPHOLIPID NEUTRALZN,281.02
12129001,"CELL COUNT, NON BLOOD",73.93
12129005,CELL COUNT (NONBLOOD);/DIFF CT,143.04
12129010,NASAL SMEAR FOR EOSINOPHILS,74.26
12129015,RETICULATED PLATELET ASSAY,418.50
12129020,CLOTTING ASSAY WB INTRP/RPT,56.04
12129025,CBC AUTO WO PLT/AUTO WBC DIFF,121.58
12129030,CBC AUTO WO PLT,101.10
12130000,"AGGLUTININ;FEBRILE,EA ANTIGEN",109.18
12130005,"ALLERGN SPEC IGE;QUANT/SEMIQ,E",78.94
12130015,ANTIBODY ID;LEUKOCYTE AB,280.78
12130020,ANTIBODY ID;PLATELET AB,287.15
12130025,ANTINUCLEAR ANTIBODIES(ANA),197.09
12130030,ANTINUCLEAR ANTIBODIES;TITER,197.09
12130035,ANTISTREPTOLYSIN O;TITER,164.04
12130040,ANTISTREPTOLYSIN O;SCREEN,90.18
12130045,C-REACTIVE PROTEIN,137.65
12130050,CARDIOLIPIN (PHOSPHOLIPID) AB,447.36
12130054,COLD AGGLUTININ; SCREEN,104.74
12130055,COLD AGGLUTININ; TITER,126.12
12130060,"COMPLEMENT; ANTIGEN, EACH COMP",282.18
12130065,"COMPLEMENT; FUNCT ACT,EA COMPO",187.65
12130070,COMPLEMNT;TOTAL HMOLYTC-CH 50,426.71
12130075,"COMPLEMENT FIXATION,EA ANTIG",156.48
12130085,"DEOXYRIBONUCLEASE,ANTIBODY",268.39
12130090,DNA AB;NATIVE/DOUBLE-STRANDED,250.03
12130095,DNA ANTIBODY; SINGLE STRANDED,189.35
12130100,"EXTRACTABLE NUC AG,AB TO,EA AB",261.54
12130115,"FLUORESCENT AB;SCREEN,EA AB",274.91
12130120,"FLUORESCENT AB;TITER,EA AB",239.78
12130125,"GROWTH HORMONE,HUMAN,AB",245.98
12130130,HEMAGGLUTINATION INHIBIT TEST,128.06
12130185,HETEROPHILE AB; SCREEN,91.15
12130190,HETEROPHILE AB; TITER,101.10
12130215,IMMUNE COMPLEX ASSAY,380.98
12130217,"IMMUNODIFFUSION, GEL; QUAL NES",187.30
12130220,"IMMUNOASSAY TUMOR AG,EA",325.36
12130221,CANCER ANTIGEN 15-3,349.74
12130222,CANCER ANTIGEN 19-9,335.74
12130230,"IMMUNOASSAY/INFX AGENT AB,QUAN",167.86
12130235,"IMMUNOASSAY/INFX AGENT AB,QUAL",202.42
12130240,IMMUNOELECTROPHORESIS;SERUM,350.38
12130245,IMMUNOFIXATION ELECTROPHORESIS,377.72
12130250,INSULIN ANTIBODIES,486.57
12130255,INTRINSIC FACTOR ANTIBODIES,286.77
12130260,ISLET CELL ANTIBODY,293.18
12130265,LEUKOCYTE HISTAMNE RELEASE-LHR,194.81
12130270,LEUKOCYTE PHAGOCYTOSIS,124.87
12130280,T-CELLS; TOTAL COUNT,296.24
12130285,"T CELLS; T4 &T8, INCL RATIO",296.24
12130290,"MICROSOMAL ANTIBODIES,EA",136.05
12130305,"NEUTRALIZATION TEST,VIRAL",264.41
12130310,"PARTICLE AGGLUT; SCREEN, EA AB",90.87
12130315,PARTICLE AGGLUT; TITER EA AB,166.27
12130320,RA-FACTOR; QUAL,88.70
12130325,RA-FACTOR; QUANT,113.73
12130345,"STREPTOKINASE,ANTIBODY",172.64
12130350,"SYPHILIS;QUAL(VDRL,RPR,ART)",84.73
12130355,SYPHILIS;QUANT,68.81
12130400,AB; ACTINOMYCES,159.09
12130405,AB; ADENOVIRUS,201.18
12130410,AB; ASPERGILLUS,235.41
12130415,"AB; BACTERIUM, NOS",201.41
12130420,AB; BLASTOMYCES,201.74
12130423,AB; BORDETELLA,206.18
12130425,AB; LYME DISEASE CONFIRM,319.35
12130426,AB; LYME DISEASE,289.53
12130427,AB;BORRELIA (RELAPSING FEVER),209.14
12130430,AB; BRUCELLA,139.65
12130433,AB; CAMPYLOBACTER,205.05
12130436,AB; CANDIDA,187.65
12130441,AB; CHLAMYDIA,173.35
12130442,"AB; CHLAMYDIA, IGM",198.33
12130445,AB; COCCIDIOIDES,179.34
12130448,AB; COXIELLA BRUNETII-Q FEVER,189.46
12130451,AB; CRYPTOCOCCUS,225.29
12130454,AB; CMV,257.22
12130455,"AB; CMV, IGM",321.79
12130458,AB; DIPTHERIA,237.79
12130461,"AB;ENCEPHALITIS,CALIF-LA CROSS",206.18
12130462,"AB;ENCEPHALITIS,EASTERN EQUINE",206.18
12130463,"AB;ENCEPHALITIS, ST. LOUIS",206.18
12130464,"AB;ENCEPHALITIS,WESTERN EQUIN",206.18
12130468,"AB;ENTROVIRUS(COXS,ECHO,POLIO)",203.68
12130473,AB;EPSTEIN-BAR EARLY AG (EBEA),232.47
12130474,AB;EPSTEIN-BARR NUCLEAR AG-EBN,257.22
12130475,AB;EPSTN BARR VIRL CAPSID-VCA,290.77
12130478,AB;FRANCISELLA TULARENSIS,162.63
12130481,"AB; FUNGUS, NOS",221.61
12130484,AB; GIARDIA LAMBLIA,230.18
12130487,AB; HELICOBACTER PYLORI,279.59
12130492,"AB; HELMINTH, NOS",203.34
12130494,AB; HEMOPHILUS INFLUENZA,247.69
12130497,AB; HTLV I,131.24
12130498,AB; HTLV-II,218.92
12130499,AB;HTLV/HIV AB CONFIRMATRY TST,302.51
12130502,"AB; HEPATITIS, DELTA AGENT",268.27
12130504,"AB; HERPES SIMPLEX,NONSPEC",365.06
12130505,"AB; HERPES SIMPLEX,TYPE 1",246.01
12130508,AB; HISTOPLASMA,195.38
12130511,AB; HIV-1,190.11
12130512,AB; HIV-2,211.30
12130513,"AB; HIV-1&2,SINGLE ASSAY",223.66
12130514,HBCAB;TOTAL,195.71
12130515,HBCAB;IGM AB,208.09
12130516,HBSAB,190.36
12130517,HBEAB,190.11
12130518,HAAB,206.90
12130519,HAAB; IGM AB,212.72
12130520,AB; INFLUENZA VIRUS,183.75
12130523,AB; LEGIONELLA,239.27
12130527,AB; LEISHMANIA,191.52
12130530,AB; LEPTOSPIRA,206.18
12130533,AB; LISTERIA MONOCYTOGENES,206.18
12130537,AB;LYMPHCHORIOMENINGITIS,201.18
12130542,AB; MUCORMYCOSIS,206.18
12130545,AB; MUMPS,207.67
12130548,AB; MYCOPLASMA,257.55
12130551,AB; NEISSERIA MENINGITIDIS,206.18
12130554,AB; NOCARDIA,206.18
12130557,AB; PARVOVIRUS,262.82
12130560,AB; PLASMODIUM (MALARIA),206.18
12130563,"AB; PROTOZOA, NOS",193.68
12130566,AB; RSV,359.70
12130569,AB; ROTAVIRUS,206.18
12130572,AB; RUBELLA,134.19
12130575,AB; RUBEOLA,218.07
12130578,AB; SALMONELLA,206.18
12130581,AB; SHIGELLA,206.18
12130584,AB; TETANUS,231.31
12130587,"AB; TOXOPLASMA , IGG",191.11
12130588,"AB; TOXOPLASMA, IGM",225.17
12130594,AB; TRICHINELLA,221.07
12130596,AB; VARICELLA-ZOSTER,229.25
12130600,"AB; VIRUS, NOS",184.62
12130603,AB; YERSINIA,206.18
12130605,THYROGLOBULIN ANTIBODY,240.43
12130613,HEP C AB,273.99
12130614,HEPATITIS C AB; CONFIRM TEST,376.00
12130700,"HLA TYPING;A/B/C,SINGLE AG",522.32
12130701,"HLA TYPING;A/B/C,MULT ANTIGENS",906.61
12130702,HLA TYPING;DR/DQ SINGLE AG,435.56
12130703,HLA TYPING;DR/DQ MULT ANTIGENS,"1,006.46"
12130705,ALLERGN SPEC IGE;QUAL MULTI SC,124.64
12130710,ANTIBODY ID;PLT ASSOC IG ASSAY,319.71
12130715,C-REACTIVE PROT;HI SENS-HSCRP,169.21
12130720,"CHEMOTAXIS ASSAY,SPECIFY METH",249.85
12130725,"TUMOR AG,QUAL/SEMIQUANT",306.71
12130730,HETEROPHILE AB;TITER POSTABSOR,115.20
12130735,IMMUNO-ELP;CROSSED(2D ASSAY),354.70
12130740,INHIBIN A,295.14
12130745,"LYMPHOCYT TRANSFORM,MITOGEN/AG",766.39
12130750,NITROBLUE TETRAZOLIUM DYE TEST,177.97
12130755,AB;BARTONELLA,159.09
12130760,AB;EHRLICHIA,159.09
12130765,AB;RICKETTSIA,302.51
12130770,LYMPHOCYTOTOX ASY;W/TITRATION,817.45
12130775,LYMPHOCYTOTOX ASY;WO TITRATION,"1,300.22"
12130780,SERUM SCRN CYTOTOXIC PRA;STAND,618.66
12130785,SERUM SCRN CYTOTOXIC PRA;QUICK,463.99
12130790,"HLA TYPING;LYMPH CULTURE,MIXED",882.61
12130800,"BLD TYP,PATRNTY TEST;ABO/RH/MN",110.70
12130805,"BLD TYPE;PATERNITY,EA ADDL AG",86.40
12130815,COMPATIBILITY;INCUB TECH,350.43
12130820,BLOOD BANK MD;DIFF XMATCH/EVAL,95.75
12130825,BLOOD BANK MD;INVEST TRANS REA,350.43
12130830,BLOOD BANK MD;AUTH DEVIATION/R,350.43
12131070,"HEMOLYSINS&AGGLUTININS,SCRN,EA",128.16
12132000,"AB SCREEN,RBC,EA SERUM TECH",203.57
12132005,"AB ELUTION(RBC),EA ELUTION",350.43
12132010,"AB ID,RBC AB,EA PANEL/EA SERUM",358.66
12132020,"ANTIHUMAN GLOBULIN; DIRECT,EA",155.10
12132025,"COOMBS TEST;INDIRECT,QUAL,EA",350.43
12132026,COOMBS;INDIRECT EA AB TITER,213.26
12132030,BLOOD TYP SEROLOGIC;ABO,106.63
12132031,BLOOD TYP SEROLOGIC;RH(D),106.63
12132034,BLOOD TYP;AG SCRN PT EA UNIT,126.47
12132035,BLOOD TYP;RBC AG NON-ABO/RH EA,620.76
12132036,BLOOD TYP;RH PHENOTYPG COMPLT,126.47
12132050,COMPATIBILITY; IMMEDIATE SPIN,290.81
12132052,COMPATBLTY;ANTIGLOBLN TECH,310.20
12132071,"HEMOLYSINS&AGGLUTININS,INCUBAT",189.35
12132075,ALLERGN SPEC IGG QUANT/SEMI EA,64.24
12132085,"BETA 2 GLYCOPROTEIN I AB, EA",416.64
12132095,PHOSPHOLIPID AB,251.10
12132110,"TUMOR AG,QUANT;CA 125",349.74
12132115,IMMUNOELECTROPHORESIS;OTH/CONC,349.59
12132120,IMMUNODIFFUSION;NOT ELSEWH SPE,219.49
12132130,T CELLS; ABSOLUTE CD4 CT,440.65
12132135,LYME DISEASE AB CONFIRM TEST,319.35
12132180,AB;HERPES SIMPLEX TYPE 2,246.01
12132215,UNLISTED IMMUNOLOGY PROCEDURE,135.00
12132220,"IRRADIATION BLOOD PRODUCT, EA",126.47
12132225,SKIN TEST;COCCIDIOIDOMYCOSIS,184.04
12132230,SKIN TEST;HISTOPLASMOSIS,184.04
12132235,AUTOLOGOUS BLOOD/COMP;PREDEPOS,620.76
12132240,AUTOLOGOUS BLOOD/COMP;IO/PO SA,"1,532.15"
12132245,"FRZN BLD,PREP FOR FREEZING,EA",620.76
12132250,"FRZN BLD,PREP FOR FRZ W/THAW",620.76
12132255,"FRZN BLD,PREP W/FREEZE&THAW",241.53
12132260,LEUKOCYTE TRANSFUSION,350.43
12132265,"PRETREAT RBC'S;INCUB/DRUGS,EA",126.47
12132270,"PRETREAT RBC'S;INCUB/ENZYMES,E",620.76
