Department - Charge Category,Item Number - Charge ID,Description,Price
Central Supply,NS0074825,"Tube, Et Pedi 5.5",105
Central Supply,NSHC0000257,STOCKING THIGH HIGH MEDIUM,96
Central Supply,NSHC0000238,"SPLINT, WRIST COCKUP LG RT",122
Central Supply,NS0501220,"Brace, Knee Genu Ranger",437
Central Supply,NSHC0000022,"CATHETER, THORACIC, 36FR, STR",89
Central Supply,NSHC0041230,"NEEDLE, IV INTROCAN 20X1 1/4",19
Central Supply,NS0501313,"Heels, Walking",268
Central Supply,NS0595702,"Shoulder Immob,Woman - Small",60
Central Supply,NS0501598,"Brace, Footdrop C-90 Lg Lft",284
Central Supply,NS0500904,Pessary Silicone Ring Size 5,249
Central Supply,NS0500264,"Packing,Epistaxis",97
Central Supply,NS0501567,"Shoes, Conform Men Sz.10",519
Central Supply,NSHC0076207,"MOUTHPIECE, INTOXIMETER",25
Central Supply,NS0501593,"Tip, Sips Wound Tunneling",183
Central Supply,NS0501585,"Brace, Orthosis Humeral Med",308
Central Supply,NS0501518,Duoderm Cgf Dressing 4 X 4,51
Central Supply,NS0063481,Back Support Heavy,286
Central Supply,NSHC0000040,"TUBE, ET 6.0",34
Central Supply,NS0592709,"Clavical Strap, Adult",56
Central Supply,NS0501550,"Stabilizer, Ceverical Spine Ex",28
Central Supply,NS0501308,"Splint, Extend It Finger Sm",105
Central Supply,NS0501254,"Inserts, Shoe Xorbothan Mn/Szc",177
Central Supply,NS8206114,15 Liters/Min,25
Central Supply,NS0501459,"Support, Back Binder 48-54",349
Central Supply,NS0058534,Brace Knee Form Fit M Lt,753
Central Supply,NS0501456,"Support, Calf Extensor Neo Sm",72
Central Supply,NS0501517,Flexaderm Dressing 4 X 5,45
Central Supply,NS0062749,Small Rt Cmc,113
Central Supply,NS9007626,Heel Lift - Large,20
Central Supply,NSHC0000520,"SUTURE, ETHILON 6-0 1698G",24
Central Supply,NS0063955,Walking Boot Included Fit&Adj,334
Central Supply,NS0501552,"Support, Cavvs Hi-Ar W6-8 M7",194
Central Supply,NS0501348,Support Swedish Knee,806
Central Supply,NS0501251,"Cushions, Heel Spur Mens Sz B",122
Central Supply,NSHC0041233,"NEEDLE, IV INTROCAN 16X1.25 ST",22
Central Supply,NS0500001,"Brace,Ulnar Preformed Fx-Small",448
Central Supply,NS0501473,"Lift, Heel Adjustable Sm",53
Central Supply,NSHC0000810,"SUTURE, CHROMIC 2-0 883-H",19
Central Supply,NS0500953,Catheter Pediatric 10Fr 3Cc,71
Central Supply,NS0501701,"Prosthesis, Breast Rt",1778
Central Supply,NS0059152,"Brace,Footdrop,Soft,Lg",432
Central Supply,NS0501482,"Splint, Thumb-Up Sm",191
Central Supply,NS0500035,Vertebrae C-Collar Short 17163,50
Central Supply,NS8200390,Cpap Peep Valve,50
Central Supply,NSHC0000519,"SUTURE, ETHILON 4-0 (662)",13
Central Supply,NS0510406,"Cannula, Vial Access",2
Central Supply,NSHC0020380,"CATHETER, THORACIC, 28FR, RA",111
Central Supply,NS0501388,Brace Ankle Arch Lok Med,256
Central Supply,NS0513200,Catheter Thor Ra 36Fr,83
Central Supply,NS0501356,Brace Cho Pat,125
Central Supply,NS0599712,"Tube,Lavucator 36 Fr",75
Central Supply,NS0059154,"Support,Ankle,Adjust",76
Central Supply,NSHC0051618,"KIT, SPECI-CATH NEONATAL",16
Central Supply,NS0501046,Support Ankle Small,20
Central Supply,NS0500038,Vertebrae C-Collar Pedi-Short,97
Central Supply,NSHC0000528,"SUTURE, VICRYL 4-0 (451)",68
Central Supply,NS0595108,"Shoulder Immob,Men - Large",69
Central Supply,NS0596205,"Splint,Finger 1 X 18",32
Central Supply,NSHC0025532,"LIMB HOLDER, WRAP AROUND",19
Central Supply,NS0501295,"Splint, Bucks Traction",153
Central Supply,NSHC0000372,"BELT, RIB ADAM  MED.",38
Central Supply,NS0501006,Support Swede-O-Ankle Sm,125
Central Supply,NSHC0000233,"TRAY, FOLEY CNT.ENT. 16FR W/BG",117
Central Supply,NSHC0014652,"TRAY, THORACENT. W/THOR CATH",249
Central Supply,NS0501401,Thumb Spica Rt/Med,202
Central Supply,NS0501349,Boot Heel Lift Suspension,292
Central Supply,NS8205902,10 Liters/Minute,22
Central Supply,NS0501654,"Support, Mother To Be",284
Central Supply,NS0501041,Brace Palumbo Patella Xlarge,285
Central Supply,NS0501307,"Support, Cavus Hi-Ar",26
Central Supply,NS0501606,Boot Rebuilt,445
Central Supply,NS0501167,Bag Drainage,36
Central Supply,NS0501374,Stabilizer Patellar Neop Med,170
Central Supply,NSHC0000429,"TAPE, CASTING 2 SYNTHETIC INCHES",177
Central Supply,NSHC0000253,"SPLINT, STAX CLEAR SIZE 5",36
Central Supply,NS0593707,"Rib Belt,Male X-Large",53
Central Supply,NS0064974,Spllint Comfort Cool Arm Lt,223
Central Supply,NS0038149,Support Elbow Med,79
Central Supply,NS0592808,"Clavical Strap, X-Large",54
Central Supply,NSHC0018887,"HEELBO, LARGE",120
Central Supply,NS0501492,"Glove, Edema Lg",170
Central Supply,NS0071529,"Pouch, Drainable Opaque, Sur-F",174
Central Supply,NSHC0009173,"AIRWAY, NASOPHARYNGEAL 32FR.",32
Central Supply,NSHC0000047,"TUBE, ET 8.5",14
Central Supply,NS0501614,"Handpiece, Interpulse",439
Central Supply,NS0501239,"Shoe, Post-Op Male Lg",57
Central Supply,NS0501376,Stabilizer Knee Magnetic,479
Central Supply,NS0010796,"Extractor, staple proximate",48
Central Supply,NSHC0000386,"IMMOBILIZER, SHOULDER MEN LRG",74
Central Supply,NS0501022,Support Wrist Large Right,103
Central Supply,NS0077342,"Dressing, Wound, 4X4, Mepilexl",49
Central Supply,NSHC0000385,"IMMOBILIZER, SHOULDER WOM SM",60
Central Supply,NS0619502,"Suture,2-0 Prolene,#8629",37
Central Supply,NS0501025,Support Wrist Medium Left,66
Central Supply,NS0617506,"Le Boot,Medium",57
Central Supply,NSHC0037153,"STAPLER, SKIN PRECISE VISTA",38
Central Supply,NSHC0000522,"SUTURE, VICRYL O J346H",66
Central Supply,NS0501199,Adhesive Dermabond,222
Central Supply,NS8205506,6 Liters/Minute,20
Central Supply,NS0501448,"Ankle Sleeve, Lg",41
Central Supply,NSHC0000247,"SPLINT, STAX CLEAR SIZE 2",36
Central Supply,NS0065195,Dynamic Digit Tube Small,116
Central Supply,NSHC0000071,"TRAP, MUCUS SPECIMEN",43
Central Supply,NS0611202,Cannula 14Mm,91
Central Supply,NS0070325,"Ctheter, Powerpicc Solo, 4 Fr",1458
Central Supply,NS0501615,"Brace, Foot Drop Mens Lg Lf",284
Central Supply,NS0501088,Cream Sween,80
Central Supply,NS0070766,Comfortprene Short Wrist Wrap,61
Central Supply,NS0059155,"Collar,Atlas,Adult",340
Central Supply,NS0501306,"Kit, Endura Taping",102
Central Supply,NS0500940,Thumbkeeper Freedom Med R,218
Central Supply,NS0614602,"Suture,3-0 Vicryl",26
Central Supply,NSHC0029984,"KIT, SPECI-CATH FEMALE",13
Central Supply,NS0501247,"Pad, Arch Lg",50
Central Supply,NS0616706,"Suture,2-0 Chronic,W/Cut Ndl",43
Central Supply,NS0501486,"Glove, Edema Lf/Lg",170
Central Supply,NSHC0009037,"CANNULA, NASAL PEDIATRIC #2602",9
Central Supply,NS0571836,"Electrode, Loop Rd 15Mm X 10Mm",93
Central Supply,NS0072974,Air Soft Resting Hand Splint,743
Central Supply,NS0063381,Ankle Orthosis Small,201
Central Supply,NS0501332,Splint Urias Adult 14-In,177
Central Supply,NS0067211,Anti-Spast Ball Hand Based 1/8,156
Central Supply,NS0061375,Splint Flex Finger Static,390
Central Supply,NS0501568,"Shoe, Conform Ladies 8",519
Central Supply,NS0501285,"Brace, Lateral Stabilizing Lg",272
Central Supply,NS0500034,Vertebrae C-Collar Reg 17164,57
Central Supply,NS0501576,Diab-A-Guard Insert,102
Central Supply,NS0501021,Support Knee Stabilizing Xl,272
Central Supply,NS0067157,"Statlock Foley Device, Tricot",37
Central Supply,NS9007006,"Support,Knee Imobilization",212
Central Supply,NS0617704,"Le Boot,X-Large",67
Central Supply,NS9007162,"Brace,Palumbo (Sm,Md,Lg,X-Lg)",313
Central Supply,NS0501385,Brace Ankle Lg,162
Central Supply,NS0501068,Brace Ankle Air Left,198
Central Supply,NSHC0009171,"AIRWAY, NASOPHARYNGEAL 26FR.",32
Central Supply,NS0501561,"Support, Wrist Optional",80
Central Supply,NS0060938,"Ostomy Pouch 1 1/4 Convex""",29
Central Supply,NS0501381,Support Feldon Cubital Tun Lg,162
Central Supply,NS9006529,"Support,Lumbar (Lge & Med)",194
Central Supply,NSHC0000118,"PAD, LEG LENGTH 6mm M 6.5-8.5",85
Central Supply,NS0510347,"Catheter, Foley 3-Way",88
Central Supply,NS0501338,Brace Humeral Orthosis Lg,308
Central Supply,NS0501393,Splint Thumb Xlg,259
Central Supply,NS0501044,Support Ankle Slip-On Small,49
Central Supply,NS0501325,Support Elbow Pad Xsm,72
Central Supply,NSHC0000049,"TUBE, ET 7.5",14
Central Supply,NS0501223,"Strap, Cho-Pad Knee Med",113
Central Supply,NS0501548,"Stablizer, Limbar Spinal",28
Central Supply,NS0501364,Brace Hinged Knee Adj,365
Central Supply,NS0501470,"Insole, Ridig Carboplast Ii",162
Central Supply,NS0063667,Freedon Thumkeeper Sm R,242
Central Supply,NSHC0000393,"NU GAUZE, IODOFORM, 2 INCHES",24
Central Supply,NSHC0000382,"IMMOBILIZER, SHOULDER WOM LRG",74
Central Supply,NS0062797,Gel Pads Carpal Silipos,56
Central Supply,NS9093906,Splint Static Forearm Hand/Fin,445
Central Supply,NS0592253,"Collar,Cervical - Med Ex Long",32
Central Supply,NSHC0062462,KIWI PROCUO BELL CUP W/RIGID,217
Central Supply,NS0501371,Support Knee Genusang,250
Central Supply,NS0501590,"Dressing, Hypafix",63
Central Supply,NSHC0000055,"TUBE, FEEDING 5FR.,LATEX FREE",13
Central Supply,NS0501003,Support Knee Pullover Lg,126
Central Supply,NSHC0000152,DIAGNOSTICK,93
Central Supply,NS0614909,"Suture,4-0 Vicryl",67
Central Supply,NS0501384,Anklet Med Blk,162
Central Supply,NS0501467,Custom Heel Cup Lf/Sz.1,243
Central Supply,NS0501275,"Brace, Knee Ox/Schlatter Med",153
Central Supply,NS0500992,Walker Range Of Motion,648
Central Supply,NS0501226,"Splint, Custom Thumb M/R",218
Central Supply,NS0501236,"Sling, Resting Foot",162
Central Supply,NS0501292,"Brace, Humeral Fracture Lg Rt",171
Central Supply,NS0501774,"Forcep, Biopsy Standard",122
Central Supply,NSHC0046021,DERMABOND ADHESIVE,227
Central Supply,NS0501367,Brace Hinged Knee Adj Xlg,365
Central Supply,NS0063672,Insole Poron Wm 10-11,211
Central Supply,NS0501375,Brace Knee Hinged Xlg,344
Central Supply,NSHC0000791,"SLING, ARM SMALL",37
Central Supply,NSHC0000797,"STRAP, CLAVICAL SPLINT SML",63
Central Supply,NS5801418,Brace Bko Ankle/Foot Wm/Rt,226
Central Supply,NS0058379,Orthotics Set 1319,689
Central Supply,NS0501417,Support Hip/Knee Economy Rt,162
Central Supply,NS0501262,"Support, Back Xxlg",198
Central Supply,NSHC0060033,"KIT, PORT ACCESS, 20g x 1",164
Central Supply,NS0501042,Brace Palumbo Patella Large,308
Central Supply,NS9007204,"Splint,Forearm - Adult Size",59
Central Supply,NS0501287,"Brace, Lateral Stabilizig Xxlg",272
Central Supply,NSHC0000027,"CATHETER, FOLEY, 18FR.",19
Central Supply,NS0066261,"Interm Urinary Cath, Ea",189
Central Supply,NSHC0000822,"CATHETER, THORACIC, 16FR, STR",84
Central Supply,NS9007050,"Brace,Knee Multi",87
Central Supply,NS0065339,Support Knee Hngd Wrrrnd Xxl,489
Central Supply,NS0501584,"Orhtotic, Dynamic Ankle",1592
Central Supply,NS0500961,Tray Catheter Foley 14Fr Lf,135
Central Supply,NS0501909,"Support, Mckenzie Cervical Rl",89
Central Supply,NS0501389,Brace Atom Ankle,273
Central Supply,NS0501471,"Insole, Rigid Carbo. M10-11-12",162
Central Supply,NS0501602,Rebuilt Shoes,445
Central Supply,NS0500272,Leep Redikit,230
Central Supply,NS0500496,"Heelbo, Large",113
Central Supply,NSHC0000330,"CATHETER, FOLEY, 14FR",28
Central Supply,NS0595603,"Shoulder Immob,Woman - Medium",69
Central Supply,NSHC0000387,"IMMOBILIZER, SHOULDER MEN MED",74
Central Supply,NSHC0041044,"TRAY, CNTER ENTRY FOLEY 14FR",144
Central Supply,NS0000976,"Nebulizer, Misty w/t adapter",13
Central Supply,NS0501412,Splint Roylan Elbow Precut,242
Central Supply,NS9009200,"Support, Tennis Elbow -Small V",16
Central Supply,NSHC0047864,"BRACE, KNEE HINGED X-LG",194
Central Supply,NS0060929,Support Plus Obesity,786
Central Supply,NS5011512,Duoderm Hydroactive Gel,25
Central Supply,NSHC0000323,"TRAY, LUMBAR PUNCTURE INFANT",100
Central Supply,NS0501378,Support Natal Xlg,344
Central Supply,NS0501707,"Cushion, Lap 16 X 18""""",268
Central Supply,NS0501039,Brace Palumbo Patella Small,284
Central Supply,NS0072422,"Pessary, Size3,W/Knob W/Suppor",418
Central Supply,NS0058380,Orthotics Pair 37859,689
Central Supply,NS0621102,Lumbar Puncture Adult,109
Central Supply,NS0501398,Strap Cts Rt/Lg,226
Central Supply,NS0058355,Shoes Apex Ambulator Women,695
Central Supply,NS0501192,Patch Ionto,57
Central Supply,NS0501409,Pedi Post-Leaf Spring Sm/Lf,308
Central Supply,NSHC0023506,"PAD, HAPAD ARCH MET SM 3/8 INCHES",47
Central Supply,NS0501424,Shoe Diabetic Dh Pres Relief,567
Central Supply,NS0500233,"Gastric Lavage System, Adult",512
Central Supply,NS0501390,Strap Knee Sport Trac Med,85
Central Supply,NS0061358,"Filters Exhalation,Disposable",100
Central Supply,NS0501351,Splint Ulnar Deviation Nerve,194
Central Supply,NS0596304,"Splint,Finger 1/2 X 18",13
Central Supply,NS0501217,Si-Lok Lg/Xlg,186
Central Supply,NS0058961,"Collar,Adult Philadelphia",348
Central Supply,NS0501783,"Catheter, 14 Fr. Male Straight",38
Central Supply,NS9007315,"Splint Slings, Thomas",59
Central Supply,NS0501244,Accomodator Hi Imp W8-9.5,78
Central Supply,NS0501628,"Syringe, 3Cc W/Luer",771
Central Supply,NS0513507,Catheter Thor Str 20Fr,57
Central Supply,NSHC0000086,"TUBE, NASAL GASTRIC SIZE 18FR",21
Central Supply,NS0063663,Bunion Splint Sm Lt,30
Central Supply,NS0501462,"Heel Pads, Don Joy Sz. B",113
Central Supply,NS0501591,"Cannula, Inner Disp.",24
Central Supply,NS0065289,Fo Pip/Dip With Joint/Spring,802
Central Supply,NS0595405,"Shoulder Immob,Woman X-Large",71
Central Supply,NS0501444,"Insole, Impulse W 7-8.5",154
Central Supply,NS0063676,Shoe Post Op Wm Lg,65
Central Supply,NSHC0000884,"SUPPORT, KNEE PULLOVER, LRG",113
Central Supply,NS0501023,Support Wrist Large Left,103
Central Supply,NS9006750,"Support,Swede-O-Ankle Medium",108
Central Supply,NSHC0061436,"SPICA, THUMB, FORMFIT, LEFT,",205
Central Supply,NS0058551,Stabilizer Knee L/Xl,309
Central Supply,NS0614305,"Suture,3-0 Chromic,W/Taper Ndl",38
Central Supply,NS0500936,Catheter Thoracic 16Fr Ra,63
Central Supply,NSHC0047635,"SUPPORT, ELBOW TENNIS",14
Central Supply,NS0077341,"Dressing, Wound,2.4 X 3.4, Mep",44
Central Supply,NSHC0058627,"BRACE, ANKLE SWEDE-O TARSALLOK",301
Central Supply,NSHC0056651,WOUND SEAL MD NOSE BLEED,32
Central Supply,NS0501002,Support Knee Pullover Med,130
Central Supply,NSHC0045479,"SUPPORT,CERVICAL ROLL MCKENZIE",81
Central Supply,NS0041229,"Needle, IV Introcan 20x1 str",17
Central Supply,NS0501775,"Snare, Crescent Med.",146
Central Supply,NSHC0026127,"MORGAN LENS, MEDI-FLOW",149
Central Supply,NS0615906,"Suture,4-0 Ethilion",9
Central Supply,NS0501327,Shoulder Wrap Rolyan Thermal,235
Central Supply,NS0501256,"Inserts, Diab-A-Guard Mn/9-10",102
Central Supply,NSHC0000250,"SPLINT, STAX CLEAR SIZE 5.5",37
Central Supply,NS0518902,Valve Chest Drain,147
Central Supply,NSHC0000035,"TUBE, ET 3.0",8
Central Supply,NS0501415,Insole Inpulse Mn 9-10.5,154
Central Supply,NS0501483,"Abductor, Comfort Cool Thumb",81
Central Supply,NS15011413,"Support, Thigh Med",85
Central Supply,NS0065418,Custom Dbl Upright W Flex,2663
Central Supply,NS0501213,Accomodator (Hi Imp) W5-6,78
Central Supply,NSHC0062461,KIWI OMNI CUP W/TRACTION FORCE,264
Central Supply,NS0501962,Med E-Kast Kit,2082
Central Supply,NS0611004,Cannula 10Mm,42
Central Supply,NS0072114,"Tube, Peg Replacement, 16 Fr",494
Central Supply,NSHC0047700,"SUPPORT, KNEE HNGD WRPRND, SM",643
Central Supply,NS0501106,Dressing Duo Derm 4X4,54
Central Supply,NS0501411,Orthosis Hind Foot Med,244
Central Supply,NS0500941,Thumbkeeper Freedom Lg R,218
Central Supply,NS9093933,Splint Static Finger,237
Central Supply,NS0501573,"Dressing, Duoderm 3 X 3",16
Central Supply,NS0501404,Orthosis Ankle Foot Sm/Lf,284
Central Supply,NS0513101,Catheter Thor Ra 32 Fr,56
Central Supply,NSHC0063384,"CATHETER FOLEY, 5cc, 18FR",113
Central Supply,NS0501512,Duoderm Hydroactive Gel Tube,25
Central Supply,NSHC0000120,"PAD, LEG LENGTH 6mm M9+",97
Central Supply,NS0638023,"Pouch,Urostomy - Ltc",131
Central Supply,NSHC0063665,"SPLINT, BUNION MEDIUM RIGHT",29
Central Supply,NSHC0000252,"SPLINT, STAX CLEAR SIZE 7",37
Central Supply,NS0500935,Catheter Thoracic 28Fr Ra,80
Central Supply,NS0501357,Support Mom To Be Med,208
Central Supply,NS0501207,Bag Belly,110
Central Supply,NS0501276,"Brace, Knee Ox/Schlatter Lg",153
Central Supply,NSHC0047654,"SHOE, POST-OP MALE LG",40
Central Supply,NS0501098,"Dressing, Duoderm 18 X 24",100
Central Supply,NS0501396,Splint Anti Spast Ball L/S,458
Central Supply,NSHC0047674,"ACCOMODATOR, HI IMP W8-9.5",97
Central Supply,NS0501645,"Softcap, White Lg",299
Central Supply,NS8205308,4 Liters/Minute,19
Central Supply,NSHC0048859,"CATHETER, FOLEY 14 FR",81
Central Supply,NS0060795,System Sarco Peg Assist W L,97
Central Supply,NS0501033,Splint Wrist Small Left,101
Central Supply,NS0514208,Catheter Umb Atr 3.5,88
Central Supply,NS0501392,Splint Thumb (R) M/Lg,162
Central Supply,NS0058381,Orthotics Pair 20000,689
Central Supply,NS8206207,Over 12 Liters/Minute,22
Central Supply,NS0501324,"Wedge, Heel",162
Central Supply,NS0501228,"Support, Superior Thumb Med/Rt",182
Central Supply,NS0501710,"Brace, Manu Train Wrist Lf",371
Central Supply,NS0500314,Thumbkeeper Freedom Sm R,218
Central Supply,NS0501281,"Support, Hinged Knee Wrap Med",460
Central Supply,NSHC0003090,"SUPPORT, ASCNED, SMALL",244
Central Supply,NS0501259,"Inserts, Diab-A-Guard W0M/9-10",102
Central Supply,NS0501458,"Support, Back Binder 40-46",243
Central Supply,NS0501159,Support Swede-O-Ankle Large,213
Central Supply,NS0067859,Comfort Cool Long D-Ring,360
Central Supply,NS0500023,"Suture, Chromic 5-0 (P-3)",50
Central Supply,NS0501406,Orthosis Ankle Foot Lg/Rt,284
Central Supply,NS0500928,Clamp Drainable Pouch,175
Central Supply,NS0593608,"Rib Belt,Male - Large",58
Central Supply,NSHC0026602,"CATHETER, WORD BARTHOLIN GLAND",735
Central Supply,NSHC0000802,"PUNCH, BIOPSY SKLAR 2MM",15
Central Supply,NS0500036,Vertebrae C-Collar Xshort17167,75
Central Supply,NS0510302,"Catheter,Standard Care,Baxter",39
Central Supply,NS0501453,"Brace, Patella Knee Lg",146
Central Supply,NS0501382,Support Feldon Cubital Tun Sm,162
Central Supply,NS0501216,Si-Loc S-M,170
Central Supply,NS0571885,"Electrode, Loop Rd 20Mm X 8Mm",68
Central Supply,NSHC0000010,"CATHETER, THORACIC, 24FR, RA",56
Central Supply,NS0510933,"Catheter, Foley 24Fr",21
Central Supply,NSHC0000116,"PAD, LEG LENGTH 6mm M 5-6",85
Central Supply,NSHC0000439,"SPLINT, ORTHO-GLASS 4X15 INCHES",689
Central Supply,NS0501267,"Support, Back X-Lg",198
Central Supply,NS0501414,Brace Ankle Alpii,227
Central Supply,NS0501122,Oxisensor Ii Pediatric,97
Central Supply,NS0500995,Support Lumbar Medium,194
Central Supply,NS0500980,Needle Aspiration 15Ga,123
Central Supply,NS9006552,"Support,Sacral-Ilac",174
Central Supply,NS0513408,Catheter Thor Str 16Fr,57
Central Supply,NS0060013,Chin Strap W/Linning,387
Central Supply,NS0500028,Gellhorn Pessary Size 2,405
Central Supply,NSHC0000045,"TUBE, ET 9.5",22
Central Supply,NS9093919,Splint Static Thumb Spica,334
Central Supply,NS0064776,Lumbar Orthosis Lumbar Support,405
Central Supply,NS0596007,"Sling,Arm - Large",28
Central Supply,NS0500901,Pessary Silicone Ring Size 8,268
Central Supply,NSHC0000245,"SUPPORT, WRIST X-SM LF",119
