Mnemonic,Name, Std Price 
3610083103,REMOVE FORE BODY SUBQ SIMPLE,$936.00 
3610083104,HEMATOMA/SEROMA/FLUID COLL,"$2,624.00 "
3610083105,PARING BENIGN LESION-SINGLE,$166.00 
3610083106,"PARING BENIGN LESION, 2-4",$195.00 
3610083107,REMOVAL OF SKIN TAGS <W/15,$189.00 
3610083109,WOUND PREP TRK/ARM/LEG,"$1,163.00 "
3610083110,WOUND PREP ADDL 100 CM,"$1,163.00 "
3610083111,WOUND PREP F/N/HF/G,"$1,163.00 "
3610083112,WND PREP F/N/HF/G ADDL CM,"$1,163.00 "
3610083113,SKIN SPLT GRFT TRNK/ARM/LEG,"$8,056.00 "
3610083114,SKIN SPLT GRFT T/A/L ADD-ON,"$7,193.00 "
3610083115,SKN SPLT A-GRFT FAC/NCK/HF/G,"$6,422.00 "
3610083116,SKIN SUB GRAFT TRNK/ARM/LEG,$296.00 
3610083117,SKIN SUB GRAFT T/A/L ADD-ON,$296.00 
3610083118,SKIN SUB GRFT T/ARM/LG CHILD,"$1,011.00 "
3610083119,SKN SUB GRFT T/A/L CHILD ADD,$919.00 
3610083120,SKIN SUB GRAFT FACE/NK/HF/G,$269.00 
3610083121,SKIN SUB GRAFT F/N/HF/G ADDL,$296.00 
3610083122,SKN SUB GRFT F/N/HF/G CHILD,"$1,011.00 "
3610083123,SKN SUB GRFT F/N/HF/G CH ADD,"$1,011.00 "
3610083124,CHEMICAL CAUTERY TISSUE,$290.00 
3610083129,INJECTION FOR BREAST X-RAY,$424.00 
3610083130,PERQ DEVICE BREAST 1ST IMAG,"$2,572.00 "
3610083131,PERQ DEVICE BREAST EA IMAG,"$2,572.00 "
3610083132,PERQ DEV BREAST 1ST STRTCTC,"$4,044.00 "
3610083133,PERQ DEV BREAST ADD STRTCTC,"$4,044.00 "
3610083134,PERQ DEV BREAST 1ST US IMAG,"$2,270.00 "
3610083135,PERQ DEV BREAST ADD US IMAG,"$2,270.00 "
3610083136,PLACE BREAST CLIP PERCUT,"$1,685.00 "
3610083137,BREAST SURGERY PROCEDURE,"$2,235.00 "
3610083138,BONE BIOP TROCAR/NEEDLE SUPF,$682.00 
3610083139,BONE BIOP TROCAR/NEEDLE DEEP,"$1,256.00 "
3610083140,BIOPSY BONE EXCISIONAL,"$4,135.00 "
3610083141,INJECT SINUS TRACT FOR X-RAY,$431.00 
3610083142,DRAIN/INJECT SML JOINT/BURSA,$559.00 
3610083144,DRAIN/INJECT MED JOINT/BURSA,$559.00 
3610083145,DRAIN/INJECT MAJ JOINT/BURSA,$626.00 
3610083146,APPLICATION OF HEAD BRACE,$208.00 
3610083147,HEMATOMA EVAC OF ICD POCKET,"$3,385.00 "
3610083148,"VERTEBROPLASTY, THORACIC","$5,864.00 "
3610083149,"VERTEBROPLASTY, LUMBAR","$5,864.00 "
3610083150,"VERTEBROPLASTY, EA ADDIT LEV","$5,864.00 "
3610083151,"KYPHOPLASTY, THORACIC","$14,338.00 "
3610083152,"KYPHOPLASTY, LUMBAR","$14,338.00 "
3610083153,"KYPHOPLASTY, EA ADDIT LVL","$14,338.00 "
3610083154,INJ PROC/SHOULDER ARTHROG LT,$447.00 
3610083155,INJ PROC/SHOULDER ARTHROG/RT,$447.00 
3610083156,INJ PROC ELBOW ARTHROGRAM/LT,$186.00 
3610083157,INJ PROC ELBOW ARTHROGRAM/RT,$186.00 
3610083158,INJ PROC WRIST ARTHROGRAM/LT,$186.00 
3610083159,INJ PROC WRIST ARTHROGRAM/RT,$208.00 
3610083160,PELVIC ABSCESS DRAINAGE,"$3,021.00 "
3610083161,INJ PROC HIP ARTHROGRAM/LT,$512.00 
3610083162,INJ PROC HIP ARTHROGRAM/RT,$512.00 
3610083163,INJ PROC KNEE ARTHROGRAM/LT,$208.00 
3610083164,INJ PROC KNEE ARTHROGRAM/RT,$208.00 
3610083165,INJ PROC ANK ARTHROGRAM/LT,$186.00 
3610083166,INJ PROC ANK ARTHROGRAM/RT,$186.00 
3610083167,EXCISION OF FOOT LESION,"$3,130.00 "
3610083168,AMPUTATION OF TOE-COMPL,"$3,761.00 "
3610083169,PARTIAL AMPUTATION OF TOE,"$3,761.00 "
3610083170,APPLY RIGID LEG CAST,$459.00 
3610083171,APPLY MULTLAY COMPRS LWR LEG,$243.00 
3610083172,REMOVAL/REVISION OF CAST,$203.00 
3610083173,"REMOVAL OF CAST, FULL ARM/LEG",$333.00 
3610083174,INSERT EMERGENCY AIRWAY,$600.00 
3610083176,ENDOBRONCHIAL US,$362.00 
3610083177,NAVIGATIONAL BRONCHOSCOPY,$362.00 
3610083178,BRONCHIAL VALVE INIT INSERT,"$4,784.00 "
3610083179,BRONCHIAL VALVE REMOV INIT,"$4,271.00 "
3610083180,BRONCHIAL VALVE REMOV ADDL,"$4,271.00 "
3610083181,BRONCHIAL VALVE ADDL INSERT,"$4,271.00 "
3610083182,BRONCH THERMOPLSTY 1 LOBE,"$4,271.00 "
3610083183,BRONCH THERMOPLSTY 2/> LOBES,"$4,271.00 "
3610083184,NT SUCTION,$159.00 
3610083185,BIOPSY PERQ LUNG/MEDIASTINUM,$815.00 
3610083187,REMOVAL PLEURAL CATHETER,"$1,411.00 "
3610083188,THORACENTESIS W/O IMAGING,"$1,104.00 "
3610083189,THORACENTESIS W/ IMAGING,"$1,104.00 "
3610083190,INSERT CATH PLEURA W/O IMAGE,"$1,104.00 "
3610083191,INSERT CATH PLEURA W/ IMAGE,"$1,157.00 "
3610083192,"PERICARDIOCENTESIS, INITIAL","$1,295.00 "
3610083193,"PERICARDIOCENTESIS, SUBSEQ","$1,156.00 "
3610083194,REPOSITION PACING-DEFIB LEAD,"$4,937.00 "
3610083195,REPOSITION L VENTRIC LEAD,"$4,629.00 "
3610083196,REMOVAL OF PM GENERATOR,"$8,906.00 "
3610083197,REMOVAL PACEMAKER SYS SING,"$4,937.00 "
3610083198,REMOVAL PACEM ELECTRODE DUL,"$4,937.00 "
3610083199,REMOVE PULSE GENERATOR,"$6,008.00 "
3610083200,REMOVE ELTRD TRANSVEN,"$4,629.00 "
3610083201,REMOVE PAT-ACTIVE HT RECORD,"$1,680.00 "
3610083203,REMOVE AORTIC ASSIST DEVICE,"$1,044.00 "
3610083208,INJECTION EXT VENOGRAPHY,$703.00 
3610083209,PLACE CATHETER IN VEIN,$308.00 
3610083210,PLACE CATHETER IN VEIN 1ST ORD,$470.00 
3610083211,PLACE CATHETER IN VEIN 2ND ORD,$470.00 
3610083212,PLACE CATHETER IN ARTERY,$408.00 
3610083213,PLACE CATHETER IN ART LT OR RT,$506.00 
3610083214,PLACE CATHETER IN ARTERY,$470.00 
3610083215,ESTABLISH ACCESS TO ARTERY,$624.00 
3610083218,ESTABLISH ACCESS TO AORTA,$502.00 
3610083219,PLACE CATHETER IN AORTA,"$1,400.00 "
3610083220,PLACE CATHETER IN ART 1ST ORD,"$1,885.00 "
3610083221,PLACE CATHETER IN ART 1&2 ORD,"$1,648.00 "
3610083222,"PLACE CATH IN ARTERY 1,2,3 ORD","$1,605.00 "
3610083223,PLACE CATHETER IN ARTERY ADDIT,$177.00 
3610083224,PLACE CATH THORACIC AORTA,"$5,553.00 "
3610083225,PLACE CATH CAROTID/INOM ART SE,"$5,553.00 "
3610083226,PLACE CATH CAROT/INOM ART LT,"$6,219.00 "
3610083227,PLACE CATH CAROT/INOM ART RT,"$6,219.00 "
3610083228,PLACE CATH CAROT/INOM ART/BI,"$5,655.00 "
3610083229,PLACE CATH CAROT/INOM ART LT,"$6,219.00 "
3610083230,PLACE CATH CAROT/INOM ART RT,"$5,553.00 "
3610083231,PLACE CATH CAROTD ART SEP,"$5,553.00 "
3610083232,PLACE CATH CAROTD ART LT,"$5,553.00 "
3610083233,PLACE CATH CAROTD ART RT,"$5,553.00 "
3610083234,PLACE CATH SUBCLAV ART SEP,"$6,219.00 "
3610083235,PLACE CATH SUBCLAV ART LT,"$6,219.00 "
3610083236,PLACE CATH SUBCLAV ART RT,"$6,219.00 "
3610083237,PLACE CATH VERTEB ART SEP,"$5,553.00 "
3610083238,PLACE CATH VERTEB ART LT,"$5,553.00 "
3610083239,PLACE CATH VERTEB ART RT,"$5,553.00 "
3610083240,PLACE CATH XTRNL CAROTID SEP,"$5,553.00 "
3610083241,PLACE CATH XTRNL CAROTID LT,"$5,553.00 "
3610083242,PLACE CATH XTRNL CAROTID RT,"$5,553.00 "
3610083243,PLACE CATH INTRACRAN ART SEP,"$5,553.00 "
3610083244,PLACE CATH INTRACRAN ART LT,"$5,553.00 "
3610083245,PLACE CATH INTRACRAN ART RT,"$5,553.00 "
3610083246,INS CATH ABD/L-EXT ART 1ST,"$2,290.00 "
3610083247,INS CATH ABD/L-EXT ART 2ND,"$1,132.00 "
3610083248,INS CATH ABD/L-EXT ART 3RD,$785.00 
3610083249,INS CATH ABD/L-EXT ART ADDL,$167.00 
3610083250,INS CATH REN ART 1ST UNILAT,"$3,627.00 "
3610083251,INS CATH REN ART 1ST BILAT,"$6,257.00 "
3610083252,INS CATH REN ART 2ND+ UNILAT,"$5,424.00 "
3610083253,INS CATH REN ART 2ND+ BILAT,"$6,496.00 "
3610083254,PORTAL VEIN CATH,"$1,897.00 "
3610083255,SELECTIVE BLOOD SAMPLING,$566.00 
3610083256,PLACE VENOUS UMBILI CATH,$557.00 
3610083257,APHERESIS WBC,"$2,929.00 "
3610083258,THER APHERESIS RED BLD CELLS,"$3,280.00 "
3610083259,THERAPEUTIC APHERESIS PLATE,"$2,929.00 "
3610083260,THER APHERESIS PLASMA PHERE,"$3,280.00 "
3610083261,INSERT NON-TUNNEL CV CATH >5YR,"$1,917.00 "
3610083262,INSERT TUNNELED CV CATH,"$5,329.00 "
3610083263,INSERT TUNNEL CV CATH W/PORT,"$5,329.00 "
3610083264,MIDLINE/UNSUCCESSFUL PICC >5YR,$959.00 
3610083265,PLACEMENT PICC LINE >5 YRS,"$1,917.00 "
3610083266,REPAIR TUNNELED CV CATH,"$4,575.00 "
3610083267,REPAIR CVC WITH PORT/PUMP,"$2,006.00 "
3610083268,REPLACE NON-TUNNEL CV CATH,"$1,793.00 "
3610083269,REPLACE CVC VIA SAME ACCESS,"$5,124.00 "
3610083270,REPLACE TUNNELED CV CATH,"$5,495.00 "
3610083271,REPLACE TUNNELED CV CATH,"$5,495.00 "
3610083272,REPLACE PICVAD CATH,"$4,575.00 "
3610083273,REM TUNNELED CV CATH WO SQ PRT,"$1,917.00 "
3610083274,REM TUNNELED CV CATH W SQ PORT,"$2,292.00 "
3610083275,DRAW BLOOD OFF VENOUS DEV,$111.00 
3610083276,DECLOT VASCULAR DEVICE,"$1,357.00 "
3610083277,MECH REMOV TUNNEL CV CATH W/M,"$4,575.00 "
3610083278,MECH REMOV TUNNEL CV CATH,"$4,575.00 "
3610083279,REPOSITION VENOUS CATHETER,$651.00 
3610083280,INJ W/FLUOR EVAL CV DEVICE,$665.00 
3610083281,INSERTION CATHETER ARTERY PERQ,$491.00 
3610083282,INSERT CATH UMB ARTERY NEWBORN,$557.00 
3610083284,PRIM ART MECH THROMBECTOMY,"$6,384.00 "
3610083285,PRIM ART MECH THROMB ADDT,"$6,384.00 "
3610083286,SECOND ART MECH THROMB AD,"$6,384.00 "
3610083287,VENOUS MECH THROMBECTOMY,"$5,536.00 "
3610083288,VENOUS M-THROMBECTOMY AD,"$4,958.00 "
3610083289,PERC PLAC IVC FILTER,"$7,034.00 "
3610083290,REPOSITION VENA CAVA FILTER,"$4,916.00 "
3610083291,REMOVAL VENA CAVA FILTER,"$4,916.00 "
3610083292,THROMBOLYTIC THER STROKE,"$1,292.00 "
3610083293,REMOVE INTRVAS FOREIGN BDY,"$4,977.00 "
3610083294,BIOPSY TRANSCATHETER,$938.00 
3610083295,TRANSCATHETER THER INFUSE,"$1,258.00 "
3610083296,INFUSION NON-THROMBOLYTE,$481.00 
3610083297,TRANSCATHETER OCCLUSION,"$5,053.00 "
3610083298,TRANSCATH IV STENT PERCUT,"$10,157.00 "
3610083299,TRANSCATH IV STENT/PERC ADDL,"$8,190.00 "
3610083300,THROMBOLYTIC ART THERAPY,"$1,756.00 "
3610083301,THROMBOLYTIC VENOUS THER,"$1,756.00 "
3610083302,THROMBLYTIC ART/VEN THER,"$3,918.00 "
3610083303,THROMBLYTIC ART/VEN THER,"$3,918.00 "
3610083304,REVAS. ILIAC INTI VESSEL W/TA,"$11,430.00 "
3610083305,REVAS ILIAC INL W T. STNT&ANGP,"$23,636.00 "
3610083306,REVAS.ILIAC EA. ADDL VESS.W/TA,"$5,103.00 "
3610083307,ILIAC REVASC W/STENT ADD-ON,"$5,103.00 "
3610083308,"REVAS. FMRL,POP UNIL W/TA","$11,430.00 "
3610083309,FEM/POPL REVAS W/ATHER,"$23,636.00 "
3610083310,FEM/POPL REVASC W/STENT,"$23,636.00 "
3610083311,FEM/POPL REVASC STNT&ATHER,"$40,199.00 "
3610083312,"REVAS. TIB,PRNL INL VESS. W/TA","$11,430.00 "
3610083313,TIB/PER REVASC W/TLA,"$23,636.00 "
3610083314,TIB/PER REVASC W/STENT,"$21,104.00 "
3610083315,TIB/PER REVASC STENT & ATHER,"$35,892.00 "
3610083316,TIB/PER REVASC ADD-ON,"$5,103.00 "
3610083317,TIBPER REVASC W/ATHER ADD-ON,"$11,819.00 "
3610083318,REVSC OPN/PRQ TIB/PERO STNT,"$5,103.00 "
3610083319,TIB/PER REVASC STNT & ATHER,"$5,103.00 "
3610083320,VASC EMBOLIZE/OCCLUDE ORG,"$19,337.00 "
3610083321,IV US FIRST VESSEL ADD-ON,$419.00 
3610083322,IV US EACH ADD VESSEL ADD-ON,$314.00 
3610083323,PBSC HARVEST APHERESIS,"$4,287.00 "
3610083324,ASPIRATION BONE MARROW,$680.00 
3610083325,BIOPSY BONE MARROW UNSUCCESS,$661.00 
3610083326,BIOPSY BONE MARROW,$631.00 
3610083327,PBSC REINFUSION,"$3,326.00 "
3610083328,BIOPSY NEEDLE LYMPH NODES,"$1,415.00 "
3610083329,NM SENTINEL NODE ID WO IMAG,$166.00 
3610083330,CHANGE GASTROSTOMY TUBE,$691.00 
3610083331,INSERT NEEDLE CATH BOWEL,"$1,131.00 "
3610083332,BIOPSY NEEDLE LIVER,"$1,327.00 "
3610083333,"ABSCESS DRAIN, LIVER","$1,383.00 "
3610083334,CT PERC ABLATE LIVER RF,"$9,039.00 "
3610083335,LIVER ABLATION MICROWAVE,$737.00 
3610083336,CHOLECYSTOSTOMY,"$4,713.00 "
3610083337,PERC CHOLANGIOGRAM,$896.00 
3610083338,INJECTION FOR LIVER X-RAYS,$557.00 
3610083339,PERC BILIARY EXTERN DRAINAGE,"$1,650.00 "
3610083340,INT PERC TRANSHEP STNT BIL DRA,"$1,678.00 "
3610083341,CHANGE BILIARY DRAIN CATH,"$1,301.00 "
3610083342,REVISION OF BILIARY CATH,"$1,301.00 "
3610083343,BIOPSY BILIARY BRUSH,"$5,279.00 "
3610083344,BILIARY ENDOSCOPY THRU SKIN,"$1,401.00 "
3610083345,PERC DIL BILIARY STRIC W/STRT,"$1,401.00 "
3610083346,PLACE CHOLEDOCHAL STENT,$970.00 
3610083347,"ABSCESS DRAIN, PERITONEAL",$707.00 
3610083348,DRAIN PERCUT ABDOM ABSC,$707.00 
3610083349,DRAIN PERCUT RETROPER ABSC,$707.00 
3610083350,ABD PARACENTESIS,$734.00 
3610083352,BIOPSIES ABDOMEN,$608.00 
3610083353,EXCHANGE DRAIN CATHETER,"$1,047.00 "
3610083354,ASSESS CYST CONTRAST INJECT,$316.00 
3610083355,INJ PROC FOR EVAL ABD SHUNT,$274.00 
3610083356,FL DUOD/JEJ TUBE PERC PLACE,"$2,290.00 "
3610083357,CHANGE G-TUBE TO G-J PERC,"$2,565.00 "
3610083358,REPLACE G/C TUBE PERC,"$1,057.00 "
3610083359,REPLACE DUOD/JEJ TUBE PERC,"$1,259.00 "
3610083360,FL G-J TUBE PERC REPLACE,"$1,241.00 "
3610083361,FL EXAM G/COLON TUBE,$395.00 
3610083362,RENAL ABSCESS PERCUT DRAIN,"$1,279.00 "
3610083363,BIOPSY RENAL PERQ LT,"$1,344.00 "
3610083364,REMOVE RENAL TUBE W/FLUORO,"$1,100.00 "
3610083365,DRAINAGE KIDNEY LESION,"$1,259.00 "
3610083366,PLMT NEPHROSTOMY CATHETER,"$3,093.00 "
3610083368,ESTABL NEPHROSTOMY TRACT,"$3,504.00 "
3610083369,CHANGE KIDNEY TUBE,"$4,878.00 "
3610083370,CT PERC ABLATE RENAL RF,"$10,124.00 "
3610083371,"CRYOABLATION RENAL, UNILAT","$11,339.00 "
3610083372,INJECTION FOR URETER X-RAY,$483.00 
3610083373,INJECTION FOR BLADDER X-RAY,$524.00 
3610083374,IRRIGATION OF BLADDER,$355.00 
3610083375,TREATMENT OF BLADDER LESION,$387.00 
3610083376,CYSTOSCOPY CHEMODENERV,"$2,830.00 "
3610083377,URETEROPLASTY W BALLOON,$180.00 
3610083378,PREPARE PENIS STUDY,$417.00 
3610083379,BIOPSY CERVICAL,"$1,121.00 "
3610083380,BIOPSY ENDOMETRIAL,$267.00 
3610083381,CATHETER FOR HYSTEROGRAPHY,$469.00 
3610083382,DRAINAGE OVARIAN CYST(S),"$2,422.00 "
3610083383,DRAIN OVARY ABSCESS OPEN,"$3,575.00 "
3610083384,INSERTION OF CERVICAL DILATOR,$457.00 
3610083385,THYROID CYST ASPIRATION,$765.00 
3610083386,INJECTION INTO BRAIN CANAL,$939.00 
3610083387,PUNCTURE OF SHUNT TUBING,"$1,094.00 "
3610083388,TRANSCATH OCCLUSION CNS,"$5,174.00 "
3610083389,TRANSCATH OCCLUSION NON-CNS,"$5,174.00 "
3610083390,LUMBAR PUNCTURE DX UNSUCCESS,$444.00 
3610083391,XR LUMBAR PUNCTURE DIAGNOSTIC,$888.00 
3610083392,LUMBAR PUNCTURE THERAPEUTIC,$741.00 
3610083393,INJECTION FOR MYELOGRAM,$972.00 
3610083394,ANALYZE SPINE INFUS PUMP,$395.00 
3610083395,ANALYZE SP INF PUMP W/REPROG,"$1,415.00 "
3610083396,PAIN-PUMP ANALS W/REPRG&FILL,"$1,952.00 "
3610083397,PAIN-PHY-ONLY ANALS REPR&FLL,"$1,202.00 "
3610083398,IMPLANT NEUROELECTRODES,"$13,672.00 "
3610083399,BRACHIAL PLEXUS BLOCK,$467.00 
3610083400,INJ ANES NERVE AXILLARY,$780.00 
3610083401,N BLOCK INJ PUDENDAL,$728.00 
3610083402,PARACERVICAL NERVE BLOCK,$447.00 
3610083403,SCIATIC NERVE BLOCK,"$1,407.00 "
3610083404,FEMORAL NERVE BLOCK,$693.00 
3610083405,N BLOCK OTHER PERIPHERAL,$580.00 
3610083406,DESTROY NERVE FACE MUSCLE,$338.00 
3610083407,INJECTION/BOTOX NECK,$888.00 
3610083408,CHEMODENERV MUSC MIGRAINE,$338.00 
3610083409,BIER BLOCK,$580.00 
3610083410,REMOVE IMPACTED EAR WAX UNI,$124.00 
3610083411,EUSTACHIAN TUBE INFLATION,$559.00 
3610083412,CANCELLED BRAVO PROCEDURE,$767.00 
3610083413,BRAVO 24HR/48HR,"$1,718.00 "
3610083414,CARDIOASSIST INTERNAL,$718.00 
3610083416,CARDIOVASCULAR PROCEDURE,"$1,540.00 "
3610083417,IRRIGATION OF VAD,$102.00 
3610083418,LOW FREQUENCY NON-THERMAL US,$250.00 
3610083419,TRLUML PERIP ATHRC RENAL ARTL,"$19,038.00 "
3610083420,TRLUML PERIP ATHRC ILIAC ART,"$18,692.00 "
3610083421,INSERT SUBQ DEFIB W/ELTRD,"$57,893.00 "
3610083422,INSERT SUBQ DEFIB ELECTRODE,"$10,649.00 "
3610083423,INSERT SUBQ DEFIB PLS GEN,"$57,893.00 "
3610083424,RMVL SUBQ DEFIB PLS GEN,"$5,364.00 "
3610083425,RMVL SUBQ DEFIB ELECTRODE,"$5,364.00 "
3610083426,REPOS SUBQ DEFIB ELTRD &/GEN,"$5,364.00 "
3610083427,EPHYS EVAL SUBQ IMPLT DEFIB,$104.00 
3610083428,IMPLT SUBQ DEFIB INTEROGAT,$104.00 
3610083429,IMPLT SUBQ DEFIB SYS DEV EVL,$104.00 
3610083430,RMVL & REPLC SUBQ PLS GEN,"$57,893.00 "
3610083431,ASPIRATION BN MARR ALONG W BX,$146.00 
3610083433,"ART LINE INSERTION, PED",$516.00 
3610083434,INJ SP VENOGRAM,$640.00 
3610083435,INVASIVE GUIDANCE,$993.00 
3610083436,EXC TR-EXT B9+MARG 0.5 CM<,"$1,032.00 "
3610083437,FACET INJECTION,"$1,095.00 "
3610083439,OPS BLOCK / PROCEDURE,"$1,309.00 "
3610083440,S SP PUCTURE W/FL,"$1,380.00 "
3610083441,PICC LINE INSERTION,"$1,625.00 "
3610083442,"BIOPSY, BREAST UNSUCCESS","$2,723.00 "
3610083443,SPLT/AUTO F/N/HF/G ADD 100SQ,"$5,838.00 "
3610083444,RELOCATE POCKET FOR DEFIB,"$3,688.00 "
3610083445,RELOCATION POCKET PACEMAKER,"$3,688.00 "
3610083446,CANCELLED PROCEDURE CHARGE,"$2,433.00 "
3610083447,APPLILCATION OF PASTE BOOT,$175.00 
3610083448,INTUBATION MECONIUM ASPIRATION,"$1,973.00 "
3610083449,NEEDLE BX MUSCLE DEEP,"$1,680.00 "
3610083450,NEEDLE BIOPSY PANCREAS,"$1,500.00 "
3610083451,NEEDLE BIOPSY CHEST LINING,"$1,500.00 "
3610083452,EPIDURAL LUMBAR POST OP PAIN,$528.00 
3610083453,THAWING STEM CELLS,$658.00 
3610083454,CRYOPRESERVE STEM CELLS,$627.00 
3610083455,PLACE PO BREAST CATH FOR RAD,"$15,210.00 "
3610083456,PLACE BREAST RAD TUBE/CATH,"$15,210.00 "
3610083457,N BLOCK INJ CELIAC PELUS,"$2,068.00 "
3610083458,NEEDLE BX MUSCLE PERCUTANEOUS,"$2,370.00 "
3610083459,IMAGE CATH FLUID COLXN VISC,"$2,355.00 "
3610083460,IMAGE CATH FLUID PERI/RETRO,"$3,536.00 "
3610083461,FL INJ FOR CHOLANGIOGRAM EXIST,"$1,049.00 "
3610083462,"MYELOGRAPHY LUMBAR INJ, CERVIC","$2,172.00 "
3610083463,"MYELOGRAPHY LUMBAR INJ, THORAC","$2,172.00 "
3610083464,"MYELOGRAPHY LUMBAR INJ, LUM/SA","$2,172.00 "
3610083465,"MYELOGRAPHY LUMBAR INJ, 2+ REG","$3,262.00 "
3610083466,PLMT URETERAL STENT PRQ,"$5,700.00 "
3610083467,PLMT URETERAL STENT PRQ,"$5,700.00 "
3610083468,PLMT URETERAL STENT PRQ-NEW AC,"$5,700.00 "
3610083470,"FINE NEEDLE ASPIRATION, W/O IM",$636.00 
3610083471,INSERT PICVAD CATH,"$7,109.00 "
3610083472,DRAINAGE OF BREAST LESION,"$1,520.00 "
3610083473,ORTHOPEDIC SUPPORT PROCEDURE,$421.00 
3610083474,INTRO CATH DIALYSIS CIRCUIT,"$4,900.00 "
3610083475,DIALYSIS CIRCUIT W/ BAL ANGIO,"$15,323.00 "
3610083476,DIALYSIS CIRCUIT W/ IV STENT,"$41,481.00 "
3610083477,THRMBC/NFS DIALYSIS CIRCUIT,"$10,945.00 "
3610083478,THRMBC/NFS DLYSS CRCT W/ BALL,"$24,777.00 "
3610083479,THRMBC/NFS DLYSS CRCT W/ STENT,"$45,798.00 "
3610083480,BALO ANGIOP CTR DIALYSIS SEG,"$10,168.00 "
3610083481,STENT PLMT CTR DIALYSIS SEG,"$29,544.00 "
3610083482,DIALYSIS CIRCUIT EMBOLJ,"$28,136.00 "
3610083483,TRLUML BALO ANGIOP 1ST ART,"$12,258.00 "
3610083484,TRLUML BALO ANGIOP ADDL ART,"$6,129.00 "
3610083485,TRLUML BALO ANGIOP 1ST VEIN,"$12,258.00 "
3610083486,TRLUML BALO ANGIOP ADDL VEIN,"$6,129.00 "
3610083487,FL FEEDING TUBE PLACEMENT,$838.00 
3610083488,INSERT TUNNELED PLEURAL CATH,"$3,960.00 "
3610083489,LIGATION OF A-V FISTULA,"$7,213.00 "
3610083490,UNSUCESSFUL UVC/UAC PLACEMENT,$280.00 
3610083492,PERQ DEV SFT TISSUE 1ST IMG,"$1,365.00 "
3610083493,PERQ DEV SFT TISSUE ADD IMG,"$1,365.00 "
3610083494,INSERT NON-TUNNEL CV CATH <5YR,"$1,386.00 "
3610083495,TRLUML PERIP ATHRC ABD AORTA,"$24,640.00 "
3610083496,REMOVE URETER STENT PERCUT,"$4,164.00 "
3610083497,DX BONE MARROW BX & ASPIR,"$2,800.00 "
3610083498,INSERT DRUG IMPLANT DEVICE,$250.00 
3610083499,FL DUOD/JEJ PERC REPLACE,$856.00 
3610085300,FL INJ FOR CHOLANGIOGRAM NEW,$910.00 
3610085301,TAP BLOCK UNILATERAL BY INJECT,$850.00 
3610085302,BIOPSY RENAL PERQ RT,$769.00 
3610085303,INJECTION SINUS TRACT THERAPEU,"$2,400.00 "
3610085304,INTRAVITREAL NJX PHARM AGT SPX,$750.00 
3610085305,DSTRJ NEUROLYTIC CELIAC PLEXUS,"$1,644.00 "
3610085306,CT GUIDE SOFT TISS DRAINAGE,"$1,644.00 "
3700084605,SPINAL/EPIDURAL,$519.00 
3700084607,ANESTH ADMIN LOCAL,$144.00 
3700084620,ANESTH ADDITIONAL 15 MIN,$498.00 
3700084626,ANESTHESIA FIRST 30 MIN,"$1,077.00 "
3700084627,MAC ANESTHESIA,$517.00 
3700084628,MOD SED SAME PHYS/QHP <5YR DHC,$224.00 
3700084629,MOD SED SAME PHYS/QHP <5YR LD,$224.00 
3700084630,MOD SED SAME PHYS/QHP <5YR DDC,$251.00 
3700084631,MOD SED SAME PHYS/QHP <5 YR,$251.00 
3700084632,MOD SED SAME PHYS/QHP>=5YR DHC,$251.00 
3700084633,MOD SED SAME PHYS/QHP>=5YR LD,$224.00 
3700084634,MOD SED SAME PHYS/QHP>=5YR DDC,$251.00 
3700084635,MOD SED SAME PHYS/QHP>=5YR,$251.00 
3700084636,MOD SED SAME PHYS/QHP EA DHC,$125.00 
3700084637,MOD SED SAME PHYS/QHP EA LD,$112.00 
3700084638,MOD SED SAME PHYS/QHP EA DDC,$112.00 
3700084639,MOD SED SAME PHYS/QHP EA 15MIN,$125.00 
3700084661,MOD SED SAME PHY/QHP >5YR VAS,$200.00 
3700084667,MOD SED SAME PHYS/QHP EA VAS,$100.00 
3700084668,MOD SED DIFF PHY >=5YR,$251.00 
3700084669,MOD SED DIFF PHY EA 15 MIN,$125.00 
3900085900,PHYS BLOOD BANK SERV REACT,$151.00 
3900085901,AUTOLOGOUS BLOOD PROCESS,$212.00 
3900085903,COMPATIBILITY TEST ELECTRIC,$129.00 
3900085904,TRANSFUSION PROCEDURE,$74.00 
3900085905,WHOLE BLOOD FOR TRANS,$564.00 
3900085906,CRYOPRECIPITATE EACH UNIT,$148.00 
3900085907,RBC LEUKOCYTES REDUCED,$380.00 
3900085908,"PLASMA FRZ BTWN 8-24 HR, EA UN",$327.00 
3900085909,PLATELETS EACH UNIT,$159.00 
3900085910,RED BLOOD CELLS UNIT,$391.00 
3900085911,WASHED RED BLOOD CELLS UNIT,$734.00 
3900085912,PLATELETS LEUKOREDUCED IRRAD,$378.00 
3900085913,PLATELETS PHERESIS,"$1,243.00 "
3900085914,PLATELET PHERES LEUKOREDUCED,"$1,457.00 "
3900085915,PLATELET PHERESIS IRRADIATED,$878.00 
3900085916,PLATE PHERES LEUKOREDU IRRAD,"$1,394.00 "
3900085917,RBC IRRADIATED,$545.00 
3900085918,RBC DEGLYCEROLIZED,$722.00 
3900085919,RBC LEUKOREDUCED IRRADIATED,$507.00 
3900085920,BLOOD L/R CMV-NEG,$471.00 
